"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PS","[M+H]+","NL_head","T1RCOO+58","T2RCOO+58","T1_RCO+","T2_RCO+","[M+H]-sn1","[M+H]-sn2","[M+H]-sn1-H2O","[M+H]-sn2-H2O","RT_min","RT_max","Comment","RT at Max Intensity","PS","[M+H]+","NL_head","T1RCOO+58","T2RCOO+58","T1_RCO+","T2_RCO+","[M+H]-sn1","[M+H]-sn2","[M+H]-sn1-H2O","[M+H]-sn2-H2O","RT_min","RT_max","Comment","Number of Scans","PS","[M+H]+","NL_head","T1RCOO+58","T2RCOO+58","T1_RCO+","T2_RCO+","[M+H]-sn1","[M+H]-sn2","[M+H]-sn1-H2O","[M+H]-sn2-H2O","RT_min","RT_max","Comment","Max Intensity","PS","[M+H]+","NL_head","T1RCOO+58","T2RCOO+58","T1_RCO+","T2_RCO+","[M+H]-sn1","[M+H]-sn2","[M+H]-sn1-H2O","[M+H]-sn2-H2O","RT_min","RT_max","Comment","Average m/z","PS","[M+H]+","NL_head","T1RCOO+58","T2RCOO+58","T1_RCO+","T2_RCO+","[M+H]-sn1","[M+H]-sn2","[M+H]-sn1-H2O","[M+H]-sn2-H2O","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PS","[M+H]+","NL_head","T1RCOO+58","T2RCOO+58","T1_RCO+","T2_RCO+","[M+H]-sn1","[M+H]-sn2","[M+H]-sn1-H2O","[M+H]-sn2-H2O","RT_min","RT_max","Comment"
"","PS(18:3_20:0)+H",0,0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PS(18:3_20:0)+H",0,0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PS(18:3_20:0)+H",0,0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PS(18:3_20:0)+H",0,0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PS(18:3_20:0)+H",0,0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PS(18:3_20:0)+H","814.55936","629.55041","369.33636","335.25816","261.22135","295.29955","554.346","520.2678","536.3355","502.2573","1.83709444444444","2.13709444444444","15859"
"","PS(18:3_22:0)+H",0,0,0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(18:3_22:0)+H",0,0,0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(18:3_22:0)+H",0,0,0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(18:3_22:0)+H",0,0,0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(18:3_22:0)+H",0,0,0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(18:3_22:0)+H","842.59066","657.58171","397.36766","335.25816","261.22135","323.33085","582.3773","520.2678","564.3668","502.2573","5.47872777777778","5.77872777777778","5746"
"","PS(18:3_22:0)+H",0,0,0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(18:3_22:0)+H",0,0,0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(18:3_22:0)+H",0,0,0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(18:3_22:0)+H",0,0,0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(18:3_22:0)+H",0,0,0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(18:3_22:0)+H","842.59066","657.58171","397.36766","335.25816","261.22135","323.33085","582.3773","520.2678","564.3668","502.2573","4.97432083333333","5.27432083333333","9287"
"","PS(18:3_22:0)+H",0,0,0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(18:3_22:0)+H",0,0,0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(18:3_22:0)+H",0,0,0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(18:3_22:0)+H",0,0,0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(18:3_22:0)+H",0,0,0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(18:3_22:0)+H","842.59066","657.58171","397.36766","335.25816","261.22135","323.33085","582.3773","520.2678","564.3668","502.2573","5.68667916666667","5.98667916666667","10954"
"","PS(18:3_22:0)+H",0,0,0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(18:3_22:0)+H",0,0,0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(18:3_22:0)+H",0,0,0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(18:3_22:0)+H",0,0,0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(18:3_22:0)+H",0,0,0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(18:3_22:0)+H","842.59066","657.58171","397.36766","335.25816","261.22135","323.33085","582.3773","520.2678","564.3668","502.2573","4.98549305555556","5.28549305555556","12814"
"","PS(18:3_22:0)+H",0,0,0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(18:3_22:0)+H",0,0,0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(18:3_22:0)+H",0,0,0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(18:3_22:0)+H",0,0,0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(18:3_22:0)+H",0,0,0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(18:3_22:0)+H","842.59066","657.58171","397.36766","335.25816","261.22135","323.33085","582.3773","520.2678","564.3668","502.2573","4.71984242424242","5.01984242424242","13153"
"","PS(18:3_22:0)+H",0,0,0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(18:3_22:0)+H",0,0,0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(18:3_22:0)+H",0,0,0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(18:3_22:0)+H",0,0,0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(18:3_22:0)+H",0,0,0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(18:3_22:0)+H","842.59066","657.58171","397.36766","335.25816","261.22135","323.33085","582.3773","520.2678","564.3668","502.2573","5.70359444444444","6.00359444444444","13926"
"","PS(18:3_22:1)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(18:3_22:1)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(18:3_22:1)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(18:3_22:1)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(18:3_22:1)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(18:3_22:1)+H","840.57506","655.56611","395.35206","335.25816","261.22135","321.31525","580.3617","520.2678","562.3512","502.2573","4.10132083333333","4.40132083333333","8692"
"","PS(18:4_20:0)+H",0,0,0,0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","PS(18:4_20:0)+H",0,0,0,0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","PS(18:4_20:0)+H",0,0,0,0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","PS(18:4_20:0)+H",0,0,0,0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","PS(18:4_20:0)+H",0,0,0,0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","PS(18:4_20:0)+H","812.54366","627.53471","369.33636","333.24246","259.20565","295.29955","554.346","518.2521","536.3355","500.2416","1.86782083333333","2.16782083333333","11159"
"","PS(18:4_21:0)+H",0,0,0,0,0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(18:4_21:0)+H",0,0,0,0,0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(18:4_21:0)+H",0,0,0,0,0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(18:4_21:0)+H",0,0,0,0,0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(18:4_21:0)+H",0,0,0,0,0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(18:4_21:0)+H","826.55936","641.55041","383.35206","333.24246","259.20565","309.31525","568.3617","518.2521","550.3512","500.2416","7.04686805555556","7.34686805555556","2224"
"","PS(18:4_22:0)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(18:4_22:0)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(18:4_22:0)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(18:4_22:0)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(18:4_22:0)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(18:4_22:0)+H","840.57496","655.56601","397.36766","333.24246","259.20565","323.33085","582.3773","518.2521","564.3668","500.2416","4.10132083333333","4.40132083333333","8692"
"","PS(19:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(19:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(19:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(19:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(19:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(19:0_20:4)+H","826.55936","641.55041","361.27376","355.32076","281.28395","287.23695","546.2834","540.3304","528.2729","522.3199","7.04686805555556","7.34686805555556","2224"
"","PS(20:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(20:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(20:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(20:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(20:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(20:0_20:3)+H","842.59066","657.58171","363.28946","369.33636","295.29955","289.25265","548.2991","554.346","530.2886","536.3355","5.47872777777778","5.77872777777778","5746"
"","PS(20:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(20:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(20:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(20:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(20:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(20:0_20:3)+H","842.59066","657.58171","363.28946","369.33636","295.29955","289.25265","548.2991","554.346","530.2886","536.3355","4.97432083333333","5.27432083333333","9287"
"","PS(20:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(20:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(20:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(20:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(20:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(20:0_20:3)+H","842.59066","657.58171","363.28946","369.33636","295.29955","289.25265","548.2991","554.346","530.2886","536.3355","5.68667916666667","5.98667916666667","10954"
"","PS(20:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(20:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(20:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(20:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(20:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(20:0_20:3)+H","842.59066","657.58171","363.28946","369.33636","295.29955","289.25265","548.2991","554.346","530.2886","536.3355","4.98549305555556","5.28549305555556","12814"
"","PS(20:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(20:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(20:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(20:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(20:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(20:0_20:3)+H","842.59066","657.58171","363.28946","369.33636","295.29955","289.25265","548.2991","554.346","530.2886","536.3355","4.71984242424242","5.01984242424242","13153"
"","PS(20:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(20:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(20:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(20:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(20:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(20:0_20:3)+H","842.59066","657.58171","363.28946","369.33636","295.29955","289.25265","548.2991","554.346","530.2886","536.3355","5.70359444444444","6.00359444444444","13926"
"","PS(20:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(20:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(20:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(20:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(20:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(20:0_20:4)+H","840.57496","655.56601","361.27376","369.33636","295.29955","287.23695","546.2834","554.346","528.2729","536.3355","4.10132083333333","4.40132083333333","8692"
"","PS(20:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(20:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(20:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(20:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(20:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(20:1_20:2)+H","842.59066","657.58171","365.30506","367.32076","293.28395","291.26825","550.3147","552.3304","532.3042","534.3199","5.47872777777778","5.77872777777778","5746"
"","PS(20:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(20:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(20:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(20:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(20:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(20:1_20:2)+H","842.59066","657.58171","365.30506","367.32076","293.28395","291.26825","550.3147","552.3304","532.3042","534.3199","4.97432083333333","5.27432083333333","9287"
"","PS(20:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(20:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(20:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(20:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(20:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(20:1_20:2)+H","842.59066","657.58171","365.30506","367.32076","293.28395","291.26825","550.3147","552.3304","532.3042","534.3199","5.68667916666667","5.98667916666667","10954"
"","PS(20:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(20:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(20:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(20:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(20:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(20:1_20:2)+H","842.59066","657.58171","365.30506","367.32076","293.28395","291.26825","550.3147","552.3304","532.3042","534.3199","4.98549305555556","5.28549305555556","12814"
"","PS(20:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(20:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(20:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(20:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(20:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(20:1_20:2)+H","842.59066","657.58171","365.30506","367.32076","293.28395","291.26825","550.3147","552.3304","532.3042","534.3199","4.71984242424242","5.01984242424242","13153"
"","PS(20:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(20:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(20:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(20:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(20:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(20:1_20:2)+H","842.59066","657.58171","365.30506","367.32076","293.28395","291.26825","550.3147","552.3304","532.3042","534.3199","5.70359444444444","6.00359444444444","13926"
"","PS(20:1_20:3)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(20:1_20:3)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(20:1_20:3)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(20:1_20:3)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(20:1_20:3)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(20:1_20:3)+H","840.57506","655.56611","363.28946","367.32076","293.28395","289.25265","548.2991","552.3304","530.2886","534.3199","4.10132083333333","4.40132083333333","8692"
"","PS(20:2_20:2)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(20:2_20:2)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(20:2_20:2)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(20:2_20:2)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(20:2_20:2)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(20:2_20:2)+H","840.57496","655.56601","365.30506","365.30506","291.26825","291.26825","550.3147","550.3147","532.3042","532.3042","4.10132083333333","4.40132083333333","8692"
"","PS(22:0_26:0)+H",0,0,0,0,0,0,0,0,0,0,"11.9290652777778","12.2290652777778","7216","","PS(22:0_26:0)+H",0,0,0,0,0,0,0,0,0,0,"11.9290652777778","12.2290652777778","7216","","PS(22:0_26:0)+H",0,0,0,0,0,0,0,0,0,0,"11.9290652777778","12.2290652777778","7216","","PS(22:0_26:0)+H",0,0,0,0,0,0,0,0,0,0,"11.9290652777778","12.2290652777778","7216","","PS(22:0_26:0)+H",0,0,0,0,0,0,0,0,0,0,"11.9290652777778","12.2290652777778","7216","","PS(22:0_26:0)+H","960.76276","775.75381","453.43026","397.36766","323.33085","379.39345","638.4399","582.3773","620.4294","564.3668","11.9290652777778","12.2290652777778","7216"
"","PS(23:0_25:0)+H",0,0,0,0,0,0,0,0,0,0,"11.9290652777778","12.2290652777778","7216","","PS(23:0_25:0)+H",0,0,0,0,0,0,0,0,0,0,"11.9290652777778","12.2290652777778","7216","","PS(23:0_25:0)+H",0,0,0,0,0,0,0,0,0,0,"11.9290652777778","12.2290652777778","7216","","PS(23:0_25:0)+H",0,0,0,0,0,0,0,0,0,0,"11.9290652777778","12.2290652777778","7216","","PS(23:0_25:0)+H",0,0,0,0,0,0,0,0,0,0,"11.9290652777778","12.2290652777778","7216","","PS(23:0_25:0)+H","960.76286","775.75391","439.41466","411.38336","337.34655","365.37785","624.4243","596.393","606.4138","578.3825","11.9290652777778","12.2290652777778","7216"
"","PS(24:0_24:0)+H",0,0,0,0,0,0,0,0,0,0,"11.9290652777778","12.2290652777778","7216","","PS(24:0_24:0)+H",0,0,0,0,0,0,0,0,0,0,"11.9290652777778","12.2290652777778","7216","","PS(24:0_24:0)+H",0,0,0,0,0,0,0,0,0,0,"11.9290652777778","12.2290652777778","7216","","PS(24:0_24:0)+H",0,0,0,0,0,0,0,0,0,0,"11.9290652777778","12.2290652777778","7216","","PS(24:0_24:0)+H",0,0,0,0,0,0,0,0,0,0,"11.9290652777778","12.2290652777778","7216","","PS(24:0_24:0)+H","960.76276","775.75381","425.39896","425.39896","351.36215","351.36215","610.4086","610.4086","592.3981","592.3981","11.9290652777778","12.2290652777778","7216"
