"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-126+H]+","[M-SN2-126+H]+","SN2-H2O","SN1-H2O","[C5H11O5P+H]+","RT_min","RT_max","Comment","RT at Max Intensity","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-126+H]+","[M-SN2-126+H]+","SN2-H2O","SN1-H2O","[C5H11O5P+H]+","RT_min","RT_max","Comment","Number of Scans","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-126+H]+","[M-SN2-126+H]+","SN2-H2O","SN1-H2O","[C5H11O5P+H]+","RT_min","RT_max","Comment","Max Intensity","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-126+H]+","[M-SN2-126+H]+","SN2-H2O","SN1-H2O","[C5H11O5P+H]+","RT_min","RT_max","Comment","Average m/z","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-126+H]+","[M-SN2-126+H]+","SN2-H2O","SN1-H2O","[C5H11O5P+H]+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-126+H]+","[M-SN2-126+H]+","SN2-H2O","SN1-H2O","[C5H11O5P+H]+","RT_min","RT_max","Comment"
"","PEtOH(16:0_22:6)+NH4",0,0,0,0,0,1,0,1,0,"6.54070694444444","6.84070694444444","730","","PEtOH(16:0_22:6)+NH4",0,0,0,0,0,6.730028,0,6.730028,0,"6.54070694444444","6.84070694444444","730","","PEtOH(16:0_22:6)+NH4",0,0,0,0,0,1,0,2,0,"6.54070694444444","6.84070694444444","730","","PEtOH(16:0_22:6)+NH4",0,0,0,0,0,1424.887,0,2667.037,0,"6.54070694444444","6.84070694444444","730","","PEtOH(16:0_22:6)+NH4",0,0,0,0,0,313.2738,0,239.2371,0,"6.54070694444444","6.84070694444444","730","","PEtOH(16:0_22:6)+NH4","766.53817","623.5034","493.2715","421.2715","385.2739","313.2739","311.2368","239.2368","183.0417","6.54070694444444","6.84070694444444","730"
"","PEtOH(16:0_22:6)+NH4",0,0,0,0,0,1,0,0,0,"12.1012472222222","12.4012472222222","947","","PEtOH(16:0_22:6)+NH4",0,0,0,0,0,12.27542,0,0,0,"12.1012472222222","12.4012472222222","947","","PEtOH(16:0_22:6)+NH4",0,0,0,0,0,1,0,0,0,"12.1012472222222","12.4012472222222","947","","PEtOH(16:0_22:6)+NH4",0,0,0,0,0,1041.736,0,0,0,"12.1012472222222","12.4012472222222","947","","PEtOH(16:0_22:6)+NH4",0,0,0,0,0,313.2752,0,0,0,"12.1012472222222","12.4012472222222","947","","PEtOH(16:0_22:6)+NH4","766.53817","623.5034","493.2715","421.2715","385.2739","313.2739","311.2368","239.2368","183.0417","12.1012472222222","12.4012472222222","947"
"","PEtOH(16:0_22:6)+NH4",0,0,0,0,0,0,0,1,0,"6.90980694444444","7.20980694444444","1245","","PEtOH(16:0_22:6)+NH4",0,0,0,0,0,0,0,7.01494,0,"6.90980694444444","7.20980694444444","1245","","PEtOH(16:0_22:6)+NH4",0,0,0,0,0,0,0,1,0,"6.90980694444444","7.20980694444444","1245","","PEtOH(16:0_22:6)+NH4",0,0,0,0,0,0,0,1129.319,0,"6.90980694444444","7.20980694444444","1245","","PEtOH(16:0_22:6)+NH4",0,0,0,0,0,0,0,239.2375,0,"6.90980694444444","7.20980694444444","1245","","PEtOH(16:0_22:6)+NH4","766.53817","623.5034","493.2715","421.2715","385.2739","313.2739","311.2368","239.2368","183.0417","6.90980694444444","7.20980694444444","1245"
"","PEtOH(16:0_22:6)+NH4",0,0,0,0,0,0,0,0,0,"11.41745","11.71745","1316","","PEtOH(16:0_22:6)+NH4",0,0,0,0,0,0,0,0,0,"11.41745","11.71745","1316","","PEtOH(16:0_22:6)+NH4",0,0,0,0,0,0,0,0,0,"11.41745","11.71745","1316","","PEtOH(16:0_22:6)+NH4",0,0,0,0,0,0,0,0,0,"11.41745","11.71745","1316","","PEtOH(16:0_22:6)+NH4",0,0,0,0,0,0,0,0,0,"11.41745","11.71745","1316","","PEtOH(16:0_22:6)+NH4","766.53817","623.5034","493.2715","421.2715","385.2739","313.2739","311.2368","239.2368","183.0417","11.41745","11.71745","1316"
"","PEtOH(16:0_22:6)+NH4",1,0,0,0,0,0,0,0,0,"4.70570694444444","5.00570694444444","9188","","PEtOH(16:0_22:6)+NH4",4.878976,0,0,0,0,0,0,0,0,"4.70570694444444","5.00570694444444","9188","","PEtOH(16:0_22:6)+NH4",1,0,0,0,0,0,0,0,0,"4.70570694444444","5.00570694444444","9188","","PEtOH(16:0_22:6)+NH4",51995.89,0,0,0,0,0,0,0,0,"4.70570694444444","5.00570694444444","9188","","PEtOH(16:0_22:6)+NH4",766.5398,0,0,0,0,0,0,0,0,"4.70570694444444","5.00570694444444","9188","","PEtOH(16:0_22:6)+NH4","766.53817","623.5034","493.2715","421.2715","385.2739","313.2739","311.2368","239.2368","183.0417","4.70570694444444","5.00570694444444","9188"
"","PEtOH(16:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"9.8972666666667","10.1972666666667","1755","","PEtOH(16:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"9.8972666666667","10.1972666666667","1755","","PEtOH(16:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"9.8972666666667","10.1972666666667","1755","","PEtOH(16:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"9.8972666666667","10.1972666666667","1755","","PEtOH(16:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"9.8972666666667","10.1972666666667","1755","","PEtOH(16:0_24:1)+NH4","804.64767","661.6129","531.381","421.2715","423.3834","313.2739","349.3463","239.2368","183.0417","9.8972666666667","10.1972666666667","1755"
"","PEtOH(16:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"9.35257777777778","9.65257777777778","13749","","PEtOH(16:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"9.35257777777778","9.65257777777778","13749","","PEtOH(16:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"9.35257777777778","9.65257777777778","13749","","PEtOH(16:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"9.35257777777778","9.65257777777778","13749","","PEtOH(16:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"9.35257777777778","9.65257777777778","13749","","PEtOH(16:0_24:1)+NH4","804.64767","661.6129","531.381","421.2715","423.3834","313.2739","349.3463","239.2368","183.0417","9.35257777777778","9.65257777777778","13749"
"","PEtOH(16:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"9.54872833333333","9.84872833333333","15709","","PEtOH(16:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"9.54872833333333","9.84872833333333","15709","","PEtOH(16:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"9.54872833333333","9.84872833333333","15709","","PEtOH(16:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"9.54872833333333","9.84872833333333","15709","","PEtOH(16:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"9.54872833333333","9.84872833333333","15709","","PEtOH(16:0_24:1)+NH4","804.64767","661.6129","531.381","421.2715","423.3834","313.2739","349.3463","239.2368","183.0417","9.54872833333333","9.84872833333333","15709"
"","PEtOH(16:0_24:2)+NH4",1,0,0,0,0,0,0,0,0,"8.95680138888889","9.25680138888889","1197","","PEtOH(16:0_24:2)+NH4",9.086959,0,0,0,0,0,0,0,0,"8.95680138888889","9.25680138888889","1197","","PEtOH(16:0_24:2)+NH4",1,0,0,0,0,0,0,0,0,"8.95680138888889","9.25680138888889","1197","","PEtOH(16:0_24:2)+NH4",122088,0,0,0,0,0,0,0,0,"8.95680138888889","9.25680138888889","1197","","PEtOH(16:0_24:2)+NH4",802.632,0,0,0,0,0,0,0,0,"8.95680138888889","9.25680138888889","1197","","PEtOH(16:0_24:2)+NH4","802.63207","659.5973","529.3654","421.2715","421.3678","313.2739","347.3306","239.2368","183.0417","8.95680138888889","9.25680138888889","1197"
"","PEtOH(16:0_24:4)+NH4",1,0,0,0,0,0,0,0,0,"7.2798","7.5798","344","","PEtOH(16:0_24:4)+NH4",7.424463,0,0,0,0,0,0,0,0,"7.2798","7.5798","344","","PEtOH(16:0_24:4)+NH4",2,0,0,0,0,0,0,0,0,"7.2798","7.5798","344","","PEtOH(16:0_24:4)+NH4",731011.2,0,0,0,0,0,0,0,0,"7.2798","7.5798","344","","PEtOH(16:0_24:4)+NH4",798.60145,0,0,0,0,0,0,0,0,"7.2798","7.5798","344","","PEtOH(16:0_24:4)+NH4","798.60077","655.566","525.3341","421.2715","417.3365","313.2739","343.2993","239.2368","183.0417","7.2798","7.5798","344"
"","PEtOH(16:0_24:4)+NH4",1,0,0,0,0,0,0,0,0,"7.09015833333333","7.39015833333333","353","","PEtOH(16:0_24:4)+NH4",7.300851,0,0,0,0,0,0,0,0,"7.09015833333333","7.39015833333333","353","","PEtOH(16:0_24:4)+NH4",2,0,0,0,0,0,0,0,0,"7.09015833333333","7.39015833333333","353","","PEtOH(16:0_24:4)+NH4",512799.4,0,0,0,0,0,0,0,0,"7.09015833333333","7.39015833333333","353","","PEtOH(16:0_24:4)+NH4",798.6013,0,0,0,0,0,0,0,0,"7.09015833333333","7.39015833333333","353","","PEtOH(16:0_24:4)+NH4","798.60077","655.566","525.3341","421.2715","417.3365","313.2739","343.2993","239.2368","183.0417","7.09015833333333","7.39015833333333","353"
"","PEtOH(16:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"9.11741666666667","9.41741666666667","14515","","PEtOH(16:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"9.11741666666667","9.41741666666667","14515","","PEtOH(16:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"9.11741666666667","9.41741666666667","14515","","PEtOH(16:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"9.11741666666667","9.41741666666667","14515","","PEtOH(16:0_24:4)+NH4",0,0,0,0,0,0,0,0,0,"9.11741666666667","9.41741666666667","14515","","PEtOH(16:0_24:4)+NH4","798.60077","655.566","525.3341","421.2715","417.3365","313.2739","343.2993","239.2368","183.0417","9.11741666666667","9.41741666666667","14515"
"","PEtOH(16:0_26:1)+NH4",0,0,0,0,0,0,0,0,0,"10.7749597222222","11.0749597222222","4185","","PEtOH(16:0_26:1)+NH4",0,0,0,0,0,0,0,0,0,"10.7749597222222","11.0749597222222","4185","","PEtOH(16:0_26:1)+NH4",0,0,0,0,0,0,0,0,0,"10.7749597222222","11.0749597222222","4185","","PEtOH(16:0_26:1)+NH4",0,0,0,0,0,0,0,0,0,"10.7749597222222","11.0749597222222","4185","","PEtOH(16:0_26:1)+NH4",0,0,0,0,0,0,0,0,0,"10.7749597222222","11.0749597222222","4185","","PEtOH(16:0_26:1)+NH4","832.67897","689.6442","559.4123","421.2715","451.4147","313.2739","377.3776","239.2368","183.0417","10.7749597222222","11.0749597222222","4185"
"","PEtOH(16:0_26:2)+NH4",0,0,0,0,0,0,0,0,0,"9.53628194444445","9.83628194444445","7871","","PEtOH(16:0_26:2)+NH4",0,0,0,0,0,0,0,0,0,"9.53628194444445","9.83628194444445","7871","","PEtOH(16:0_26:2)+NH4",0,0,0,0,0,0,0,0,0,"9.53628194444445","9.83628194444445","7871","","PEtOH(16:0_26:2)+NH4",0,0,0,0,0,0,0,0,0,"9.53628194444445","9.83628194444445","7871","","PEtOH(16:0_26:2)+NH4",0,0,0,0,0,0,0,0,0,"9.53628194444445","9.83628194444445","7871","","PEtOH(16:0_26:2)+NH4","830.66337","687.6286","557.3967","421.2716","449.399","313.2739","375.3619","239.2368","183.0417","9.53628194444445","9.83628194444445","7871"
"","PEtOH(16:0_26:2)+NH4",0,0,0,0,0,0,0,0,0,"9.9175333333333","10.2175333333333","13286","","PEtOH(16:0_26:2)+NH4",0,0,0,0,0,0,0,0,0,"9.9175333333333","10.2175333333333","13286","","PEtOH(16:0_26:2)+NH4",0,0,0,0,0,0,0,0,0,"9.9175333333333","10.2175333333333","13286","","PEtOH(16:0_26:2)+NH4",0,0,0,0,0,0,0,0,0,"9.9175333333333","10.2175333333333","13286","","PEtOH(16:0_26:2)+NH4",0,0,0,0,0,0,0,0,0,"9.9175333333333","10.2175333333333","13286","","PEtOH(16:0_26:2)+NH4","830.66337","687.6286","557.3967","421.2716","449.399","313.2739","375.3619","239.2368","183.0417","9.9175333333333","10.2175333333333","13286"
"","PEtOH(16:0_26:4)+NH4",0,0,0,0,0,0,0,0,0,"8.20431388888889","8.50431388888889","2519","","PEtOH(16:0_26:4)+NH4",0,0,0,0,0,0,0,0,0,"8.20431388888889","8.50431388888889","2519","","PEtOH(16:0_26:4)+NH4",0,0,0,0,0,0,0,0,0,"8.20431388888889","8.50431388888889","2519","","PEtOH(16:0_26:4)+NH4",0,0,0,0,0,0,0,0,0,"8.20431388888889","8.50431388888889","2519","","PEtOH(16:0_26:4)+NH4",0,0,0,0,0,0,0,0,0,"8.20431388888889","8.50431388888889","2519","","PEtOH(16:0_26:4)+NH4","826.63207","683.5973","553.3654","421.2715","445.3678","313.2739","371.3306","239.2368","183.0417","8.20431388888889","8.50431388888889","2519"
"","PEtOH(16:1_16:1)+NH4",0,0,0,0,0,0,0,0,0,"12.0874060606061","12.3874060606061","9023","","PEtOH(16:1_16:1)+NH4",0,0,0,0,0,0,0,0,0,"12.0874060606061","12.3874060606061","9023","","PEtOH(16:1_16:1)+NH4",0,0,0,0,0,0,0,0,0,"12.0874060606061","12.3874060606061","9023","","PEtOH(16:1_16:1)+NH4",0,0,0,0,0,0,0,0,0,"12.0874060606061","12.3874060606061","9023","","PEtOH(16:1_16:1)+NH4",0,0,0,0,0,0,0,0,0,"12.0874060606061","12.3874060606061","9023","","PEtOH(16:1_16:1)+NH4","690.50687","547.4721","419.2558","419.2558","311.2582","311.2582","237.2211","237.2211","183.0417","12.0874060606061","12.3874060606061","9023"
"","PEtOH(16:1_16:2)+NH4",0,0,0,0,0,0,0,0,0,"11.5169424242424","11.8169424242424","12384","","PEtOH(16:1_16:2)+NH4",0,0,0,0,0,0,0,0,0,"11.5169424242424","11.8169424242424","12384","","PEtOH(16:1_16:2)+NH4",0,0,0,0,0,0,0,0,0,"11.5169424242424","11.8169424242424","12384","","PEtOH(16:1_16:2)+NH4",0,0,0,0,0,0,0,0,0,"11.5169424242424","11.8169424242424","12384","","PEtOH(16:1_16:2)+NH4",0,0,0,0,0,0,0,0,0,"11.5169424242424","11.8169424242424","12384","","PEtOH(16:1_16:2)+NH4","688.49117","545.4564","417.2401","419.2558","309.2425","311.2581","235.2055","237.2211","183.0417","11.5169424242424","11.8169424242424","12384"
"","PEtOH(17:0_16:1)+NH4",1,0,0,0,0,0,0,0,0,"6.02765","6.32765","188","","PEtOH(17:0_16:1)+NH4",6.168828,0,0,0,0,0,0,0,0,"6.02765","6.32765","188","","PEtOH(17:0_16:1)+NH4",3,0,0,0,0,0,0,0,0,"6.02765","6.32765","188","","PEtOH(17:0_16:1)+NH4",1563772,0,0,0,0,0,0,0,0,"6.02765","6.32765","188","","PEtOH(17:0_16:1)+NH4",706.538766666667,0,0,0,0,0,0,0,0,"6.02765","6.32765","188","","PEtOH(17:0_16:1)+NH4","706.53817","563.5034","419.2559","435.2871","311.2582","327.2895","237.2211","253.2524","183.0417","6.02765","6.32765","188"
"","PEtOH(16:1_17:1)+NH4",1,0,0,0,0,0,0,0,0,"4.889025","5.189025","340","","PEtOH(16:1_17:1)+NH4",5.068664,0,0,0,0,0,0,0,0,"4.889025","5.189025","340","","PEtOH(16:1_17:1)+NH4",2,0,0,0,0,0,0,0,0,"4.889025","5.189025","340","","PEtOH(16:1_17:1)+NH4",570787,0,0,0,0,0,0,0,0,"4.889025","5.189025","340","","PEtOH(16:1_17:1)+NH4",704.5241,0,0,0,0,0,0,0,0,"4.889025","5.189025","340","","PEtOH(16:1_17:1)+NH4","704.52247","561.4877","433.2714","419.2558","325.2738","311.2581","251.2368","237.2211","183.0417","4.889025","5.189025","340"
"","PEtOH(16:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"5.52259444444444","5.82259444444444","9928","","PEtOH(16:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"5.52259444444444","5.82259444444444","9928","","PEtOH(16:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"5.52259444444444","5.82259444444444","9928","","PEtOH(16:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"5.52259444444444","5.82259444444444","9928","","PEtOH(16:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"5.52259444444444","5.82259444444444","9928","","PEtOH(16:1_17:1)+NH4","704.52247","561.4877","433.2714","419.2558","325.2738","311.2581","251.2368","237.2211","183.0417","5.52259444444444","5.82259444444444","9928"
"","PEtOH(16:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"7.02406805555556","7.32406805555556","16090","","PEtOH(16:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"7.02406805555556","7.32406805555556","16090","","PEtOH(16:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"7.02406805555556","7.32406805555556","16090","","PEtOH(16:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"7.02406805555556","7.32406805555556","16090","","PEtOH(16:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"7.02406805555556","7.32406805555556","16090","","PEtOH(16:1_17:1)+NH4","704.52247","561.4877","433.2714","419.2558","325.2738","311.2581","251.2368","237.2211","183.0417","7.02406805555556","7.32406805555556","16090"
"","PEtOH(16:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"6.90816111111111","7.20816111111111","18891","","PEtOH(16:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"6.90816111111111","7.20816111111111","18891","","PEtOH(16:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"6.90816111111111","7.20816111111111","18891","","PEtOH(16:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"6.90816111111111","7.20816111111111","18891","","PEtOH(16:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"6.90816111111111","7.20816111111111","18891","","PEtOH(16:1_17:1)+NH4","704.52247","561.4877","433.2714","419.2558","325.2738","311.2581","251.2368","237.2211","183.0417","6.90816111111111","7.20816111111111","18891"
"","PEtOH(16:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"3.73294305555556","4.03294305555556","4431","","PEtOH(16:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"3.73294305555556","4.03294305555556","4431","","PEtOH(16:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"3.73294305555556","4.03294305555556","4431","","PEtOH(16:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"3.73294305555556","4.03294305555556","4431","","PEtOH(16:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"3.73294305555556","4.03294305555556","4431","","PEtOH(16:1_17:2)+NH4","702.50687","559.4721","431.2558","419.2558","323.2582","311.2582","249.2211","237.2211","183.0417","3.73294305555556","4.03294305555556","4431"
"","PEtOH(18:0_16:1)+NH4",1,0,0,0,0,0,0,0,0,"8.64666527777777","8.94666527777777","95","","PEtOH(18:0_16:1)+NH4",8.815608,0,0,0,0,0,0,0,0,"8.64666527777777","8.94666527777777","95","","PEtOH(18:0_16:1)+NH4",2,0,0,0,0,0,0,0,0,"8.64666527777777","8.94666527777777","95","","PEtOH(18:0_16:1)+NH4",73318.2,0,0,0,0,0,0,0,0,"8.64666527777777","8.94666527777777","95","","PEtOH(18:0_16:1)+NH4",720.5545,0,0,0,0,0,0,0,0,"8.64666527777777","8.94666527777777","95","","PEtOH(18:0_16:1)+NH4","720.55387","577.5191","419.2559","449.3028","311.2583","341.3052","237.2211","267.2681","183.0417","8.64666527777777","8.94666527777777","95"
"","PEtOH(18:0_16:1)+NH4",1,0,0,0,0,1,0,0,0,"6.63066666666667","6.93066666666667","518","","PEtOH(18:0_16:1)+NH4",6.821414,0,0,0,0,6.821414,0,0,0,"6.63066666666667","6.93066666666667","518","","PEtOH(18:0_16:1)+NH4",1,0,0,0,0,1,0,0,0,"6.63066666666667","6.93066666666667","518","","PEtOH(18:0_16:1)+NH4",360136.4,0,0,0,0,6801.07,0,0,0,"6.63066666666667","6.93066666666667","518","","PEtOH(18:0_16:1)+NH4",720.5547,0,0,0,0,341.3054,0,0,0,"6.63066666666667","6.93066666666667","518","","PEtOH(18:0_16:1)+NH4","720.55387","577.5191","419.2559","449.3028","311.2583","341.3052","237.2211","267.2681","183.0417","6.63066666666667","6.93066666666667","518"
"","PEtOH(18:0_16:1)+NH4",1,0,0,0,0,0,0,0,0,"6.43381527777778","6.73381527777778","1486","","PEtOH(18:0_16:1)+NH4",6.58182,0,0,0,0,0,0,0,0,"6.43381527777778","6.73381527777778","1486","","PEtOH(18:0_16:1)+NH4",1,0,0,0,0,0,0,0,0,"6.43381527777778","6.73381527777778","1486","","PEtOH(18:0_16:1)+NH4",89414.06,0,0,0,0,0,0,0,0,"6.43381527777778","6.73381527777778","1486","","PEtOH(18:0_16:1)+NH4",720.5549,0,0,0,0,0,0,0,0,"6.43381527777778","6.73381527777778","1486","","PEtOH(18:0_16:1)+NH4","720.55387","577.5191","419.2559","449.3028","311.2583","341.3052","237.2211","267.2681","183.0417","6.43381527777778","6.73381527777778","1486"
"","PEtOH(16:1_18:1)+NH4",1,0,0,0,1,0,0,0,0,"5.51697222222222","5.81697222222222","1575","","PEtOH(16:1_18:1)+NH4",5.717829,0,0,0,5.717829,0,0,0,0,"5.51697222222222","5.81697222222222","1575","","PEtOH(16:1_18:1)+NH4",1,0,0,0,1,0,0,0,0,"5.51697222222222","5.81697222222222","1575","","PEtOH(16:1_18:1)+NH4",54893.42,0,0,0,3310.146,0,0,0,0,"5.51697222222222","5.81697222222222","1575","","PEtOH(16:1_18:1)+NH4",718.5396,0,0,0,339.2903,0,0,0,0,"5.51697222222222","5.81697222222222","1575","","PEtOH(16:1_18:1)+NH4","718.53817","575.5034","447.2871","419.2559","339.2895","311.2582","265.2524","237.2211","183.0417","5.51697222222222","5.81697222222222","1575"
"","PEtOH(16:1_18:1)+NH4",0,0,0,0,0,0,0,0,0,"5.99224242424243","6.29224242424243","5695","","PEtOH(16:1_18:1)+NH4",0,0,0,0,0,0,0,0,0,"5.99224242424243","6.29224242424243","5695","","PEtOH(16:1_18:1)+NH4",0,0,0,0,0,0,0,0,0,"5.99224242424243","6.29224242424243","5695","","PEtOH(16:1_18:1)+NH4",0,0,0,0,0,0,0,0,0,"5.99224242424243","6.29224242424243","5695","","PEtOH(16:1_18:1)+NH4",0,0,0,0,0,0,0,0,0,"5.99224242424243","6.29224242424243","5695","","PEtOH(16:1_18:1)+NH4","718.53817","575.5034","447.2871","419.2559","339.2895","311.2582","265.2524","237.2211","183.0417","5.99224242424243","6.29224242424243","5695"
"","PEtOH(16:1_18:1)+NH4",0,0,0,0,0,0,0,0,0,"5.78686818181818","6.08686818181818","15153","","PEtOH(16:1_18:1)+NH4",0,0,0,0,0,0,0,0,0,"5.78686818181818","6.08686818181818","15153","","PEtOH(16:1_18:1)+NH4",0,0,0,0,0,0,0,0,0,"5.78686818181818","6.08686818181818","15153","","PEtOH(16:1_18:1)+NH4",0,0,0,0,0,0,0,0,0,"5.78686818181818","6.08686818181818","15153","","PEtOH(16:1_18:1)+NH4",0,0,0,0,0,0,0,0,0,"5.78686818181818","6.08686818181818","15153","","PEtOH(16:1_18:1)+NH4","718.53817","575.5034","447.2871","419.2559","339.2895","311.2582","265.2524","237.2211","183.0417","5.78686818181818","6.08686818181818","15153"
"","PEtOH(16:1_18:2)+NH4",1,0,0,0,1,0,1,0,0,"6.68251805555556","6.98251805555556","422","","PEtOH(16:1_18:2)+NH4",6.856732,0,0,0,6.856732,0,6.856732,0,0,"6.68251805555556","6.98251805555556","422","","PEtOH(16:1_18:2)+NH4",1,0,0,0,1,0,1,0,0,"6.68251805555556","6.98251805555556","422","","PEtOH(16:1_18:2)+NH4",20486.5,0,0,0,30450.9,0,44819.65,0,0,"6.68251805555556","6.98251805555556","422","","PEtOH(16:1_18:2)+NH4",716.5242,0,0,0,337.2742,0,263.2374,0,0,"6.68251805555556","6.98251805555556","422","","PEtOH(16:1_18:2)+NH4","716.52247","573.4877","445.2714","419.2558","337.2738","311.2581","263.2368","237.2211","183.0417","6.68251805555556","6.98251805555556","422"
"","PEtOH(16:1_18:2)+NH4",0,0,0,0,0,0,0,0,0,"12.2190791666667","12.5190791666667","1321","","PEtOH(16:1_18:2)+NH4",0,0,0,0,0,0,0,0,0,"12.2190791666667","12.5190791666667","1321","","PEtOH(16:1_18:2)+NH4",0,0,0,0,0,0,0,0,0,"12.2190791666667","12.5190791666667","1321","","PEtOH(16:1_18:2)+NH4",0,0,0,0,0,0,0,0,0,"12.2190791666667","12.5190791666667","1321","","PEtOH(16:1_18:2)+NH4",0,0,0,0,0,0,0,0,0,"12.2190791666667","12.5190791666667","1321","","PEtOH(16:1_18:2)+NH4","716.52247","573.4877","445.2714","419.2558","337.2738","311.2581","263.2368","237.2211","183.0417","12.2190791666667","12.5190791666667","1321"
"","PEtOH(16:1_18:2)+NH4",0,0,0,0,0,0,0,0,0,"4.85825416666667","5.15825416666667","1348","","PEtOH(16:1_18:2)+NH4",0,0,0,0,0,0,0,0,0,"4.85825416666667","5.15825416666667","1348","","PEtOH(16:1_18:2)+NH4",0,0,0,0,0,0,0,0,0,"4.85825416666667","5.15825416666667","1348","","PEtOH(16:1_18:2)+NH4",0,0,0,0,0,0,0,0,0,"4.85825416666667","5.15825416666667","1348","","PEtOH(16:1_18:2)+NH4",0,0,0,0,0,0,0,0,0,"4.85825416666667","5.15825416666667","1348","","PEtOH(16:1_18:2)+NH4","716.52247","573.4877","445.2714","419.2558","337.2738","311.2581","263.2368","237.2211","183.0417","4.85825416666667","5.15825416666667","1348"
"","PEtOH(16:1_18:2)+NH4",0,0,0,0,0,0,0,0,0,"11.5475638888889","11.8475638888889","2103","","PEtOH(16:1_18:2)+NH4",0,0,0,0,0,0,0,0,0,"11.5475638888889","11.8475638888889","2103","","PEtOH(16:1_18:2)+NH4",0,0,0,0,0,0,0,0,0,"11.5475638888889","11.8475638888889","2103","","PEtOH(16:1_18:2)+NH4",0,0,0,0,0,0,0,0,0,"11.5475638888889","11.8475638888889","2103","","PEtOH(16:1_18:2)+NH4",0,0,0,0,0,0,0,0,0,"11.5475638888889","11.8475638888889","2103","","PEtOH(16:1_18:2)+NH4","716.52247","573.4877","445.2714","419.2558","337.2738","311.2581","263.2368","237.2211","183.0417","11.5475638888889","11.8475638888889","2103"
"","PEtOH(16:1_18:3)+NH4",0,0,0,0,0,0,0,0,0,"5.54374861111111","5.84374861111111","6823","","PEtOH(16:1_18:3)+NH4",0,0,0,0,0,0,0,0,0,"5.54374861111111","5.84374861111111","6823","","PEtOH(16:1_18:3)+NH4",0,0,0,0,0,0,0,0,0,"5.54374861111111","5.84374861111111","6823","","PEtOH(16:1_18:3)+NH4",0,0,0,0,0,0,0,0,0,"5.54374861111111","5.84374861111111","6823","","PEtOH(16:1_18:3)+NH4",0,0,0,0,0,0,0,0,0,"5.54374861111111","5.84374861111111","6823","","PEtOH(16:1_18:3)+NH4","714.50687","571.4721","443.2558","419.2558","335.2582","311.2582","261.2212","237.2211","183.0417","5.54374861111111","5.84374861111111","6823"
