"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","SQDG","[M+NH4]+","[M-SN1+H]+","[M-SN2+H]+","[M-C6H10O7S+H]+","[M-C6H10O7S-H2O+H]+","[M-C6H10O7S-SN1+H]+","[M-C6H10O7S-SN2+H]+","SN2","SN1","RT_min","RT_max","Comment","RT at Max Intensity","SQDG","[M+NH4]+","[M-SN1+H]+","[M-SN2+H]+","[M-C6H10O7S+H]+","[M-C6H10O7S-H2O+H]+","[M-C6H10O7S-SN1+H]+","[M-C6H10O7S-SN2+H]+","SN2","SN1","RT_min","RT_max","Comment","Number of Scans","SQDG","[M+NH4]+","[M-SN1+H]+","[M-SN2+H]+","[M-C6H10O7S+H]+","[M-C6H10O7S-H2O+H]+","[M-C6H10O7S-SN1+H]+","[M-C6H10O7S-SN2+H]+","SN2","SN1","RT_min","RT_max","Comment","Max Intensity","SQDG","[M+NH4]+","[M-SN1+H]+","[M-SN2+H]+","[M-C6H10O7S+H]+","[M-C6H10O7S-H2O+H]+","[M-C6H10O7S-SN1+H]+","[M-C6H10O7S-SN2+H]+","SN2","SN1","RT_min","RT_max","Comment","Average m/z","SQDG","[M+NH4]+","[M-SN1+H]+","[M-SN2+H]+","[M-C6H10O7S+H]+","[M-C6H10O7S-H2O+H]+","[M-C6H10O7S-SN1+H]+","[M-C6H10O7S-SN2+H]+","SN2","SN1","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","SQDG","[M+NH4]+","[M-SN1+H]+","[M-SN2+H]+","[M-C6H10O7S+H]+","[M-C6H10O7S-H2O+H]+","[M-C6H10O7S-SN1+H]+","[M-C6H10O7S-SN2+H]+","SN2","SN1","RT_min","RT_max","Comment"
"","SQDG(22:0_18:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(22:0_18:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(22:0_18:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(22:0_18:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(22:0_18:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(22:0_18:1)+NH4","922.6653","565.3041","623.3823","679.6235","661.6129","339.2894","397.3676","265.2526","323.3308","8.84209444444445","9.14209444444445","6542"
"","SQDG(18:1_24:4)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(18:1_24:4)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(18:1_24:4)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(18:1_24:4)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(18:1_24:4)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(18:1_24:4)+NH4","942.634","643.351","565.3041","699.5922","681.5816","417.3363","339.2894","343.2996","265.2526","0.536128787878788","0.836128787878788","6924"
"","SQDG(19:1_18:2)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(19:1_18:2)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(19:1_18:2)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(19:1_18:2)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(19:1_18:2)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(19:1_18:2)+NH4","876.5871","563.2885","579.3198","633.5452","615.5347","337.2737","353.305","263.2369","279.2682","8.17715555555555","8.47715555555555","15561"
"","SQDG(19:0_18:3)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(19:0_18:3)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(19:0_18:3)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(19:0_18:3)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(19:0_18:3)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(19:0_18:3)+NH4","876.5871","561.2728","581.3354","633.5452","615.5347","335.2581","355.3206","261.2213","281.2839","8.17715555555555","8.47715555555555","15561"
"","SQDG(24:2_18:3)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(24:2_18:3)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(24:2_18:3)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(24:2_18:3)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(24:2_18:3)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(24:2_18:3)+NH4","942.634","561.2728","647.3823","699.5922","681.5816","335.2581","421.3676","261.2213","347.3308","0.536128787878788","0.836128787878788","6924"
"","SQDG(24:1_18:4)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(24:1_18:4)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(24:1_18:4)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(24:1_18:4)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(24:1_18:4)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(24:1_18:4)+NH4","942.634","559.2571","649.398","699.5922","681.5816","333.2424","423.3833","259.2057","349.3465","0.536128787878788","0.836128787878788","6924"
"","SQDG(24:0_18:5)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(24:0_18:5)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(24:0_18:5)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(24:0_18:5)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(24:0_18:5)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(24:0_18:5)+NH4","942.634","557.2415","651.4136","699.5922","681.5816","331.2267","425.3989","257.19","351.3622","0.536128787878788","0.836128787878788","6924"
"","SQDG(19:0_19:0)+NH4",0,0,0,0,0,0,0,0,0,"8.70818611111111","9.00818611111111","10225","","SQDG(19:0_19:0)+NH4",0,0,0,0,0,0,0,0,0,"8.70818611111111","9.00818611111111","10225","","SQDG(19:0_19:0)+NH4",0,0,0,0,0,0,0,0,0,"8.70818611111111","9.00818611111111","10225","","SQDG(19:0_19:0)+NH4",0,0,0,0,0,0,0,0,0,"8.70818611111111","9.00818611111111","10225","","SQDG(19:0_19:0)+NH4",0,0,0,0,0,0,0,0,0,"8.70818611111111","9.00818611111111","10225","","SQDG(19:0_19:0)+NH4","896.6497","581.3354","581.3354","653.6078","635.5973","355.3206","355.3206","281.2839","281.2839","8.70818611111111","9.00818611111111","10225"
"","SQDG(19:0_19:0)+NH4",0,0,0,0,0,0,0,0,0,"8.97857638888889","9.27857638888889","11731","","SQDG(19:0_19:0)+NH4",0,0,0,0,0,0,0,0,0,"8.97857638888889","9.27857638888889","11731","","SQDG(19:0_19:0)+NH4",0,0,0,0,0,0,0,0,0,"8.97857638888889","9.27857638888889","11731","","SQDG(19:0_19:0)+NH4",0,0,0,0,0,0,0,0,0,"8.97857638888889","9.27857638888889","11731","","SQDG(19:0_19:0)+NH4",0,0,0,0,0,0,0,0,0,"8.97857638888889","9.27857638888889","11731","","SQDG(19:0_19:0)+NH4","896.6497","581.3354","581.3354","653.6078","635.5973","355.3206","355.3206","281.2839","281.2839","8.97857638888889","9.27857638888889","11731"
"","SQDG(19:0_21:0)+NH4",0,0,0,0,0,0,0,0,0,"9.67896527777778","9.97896527777778","6609","","SQDG(19:0_21:0)+NH4",0,0,0,0,0,0,0,0,0,"9.67896527777778","9.97896527777778","6609","","SQDG(19:0_21:0)+NH4",0,0,0,0,0,0,0,0,0,"9.67896527777778","9.97896527777778","6609","","SQDG(19:0_21:0)+NH4",0,0,0,0,0,0,0,0,0,"9.67896527777778","9.97896527777778","6609","","SQDG(19:0_21:0)+NH4",0,0,0,0,0,0,0,0,0,"9.67896527777778","9.97896527777778","6609","","SQDG(19:0_21:0)+NH4","924.681","609.3667","581.3354","681.6392","663.6286","383.352","355.3206","309.3152","281.2839","9.67896527777778","9.97896527777778","6609"
"","SQDG(19:0_21:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(19:0_21:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(19:0_21:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(19:0_21:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(19:0_21:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(19:0_21:1)+NH4","922.6653","607.351","581.3354","679.6235","661.6129","381.3363","355.3206","307.2996","281.2839","8.84209444444445","9.14209444444445","6542"
"","SQDG(21:0_19:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(21:0_19:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(21:0_19:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(21:0_19:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(21:0_19:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(21:0_19:1)+NH4","922.6653","579.3198","609.3667","679.6235","661.6129","353.305","383.352","279.2682","309.3152","8.84209444444445","9.14209444444445","6542"
"","SQDG(20:0_20:0)+NH4",0,0,0,0,0,0,0,0,0,"9.67896527777778","9.97896527777778","6609","","SQDG(20:0_20:0)+NH4",0,0,0,0,0,0,0,0,0,"9.67896527777778","9.97896527777778","6609","","SQDG(20:0_20:0)+NH4",0,0,0,0,0,0,0,0,0,"9.67896527777778","9.97896527777778","6609","","SQDG(20:0_20:0)+NH4",0,0,0,0,0,0,0,0,0,"9.67896527777778","9.97896527777778","6609","","SQDG(20:0_20:0)+NH4",0,0,0,0,0,0,0,0,0,"9.67896527777778","9.97896527777778","6609","","SQDG(20:0_20:0)+NH4","924.681","595.351","595.351","681.6392","663.6286","369.3363","369.3363","295.2996","295.2996","9.67896527777778","9.97896527777778","6609"
"","SQDG(20:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(20:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(20:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(20:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(20:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(20:0_20:1)+NH4","922.6653","593.3354","595.351","679.6235","661.6129","367.3206","369.3363","293.2839","295.2996","8.84209444444445","9.14209444444445","6542"
"","SQDG(20:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(20:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(20:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(20:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(20:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(20:0_22:5)+NH4","942.634","613.3041","595.351","699.5922","681.5816","387.2894","369.3363","313.2526","295.2996","0.536128787878788","0.836128787878788","6924"
"","SQDG(20:1_22:4)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(20:1_22:4)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(20:1_22:4)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(20:1_22:4)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(20:1_22:4)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(20:1_22:4)+NH4","942.634","615.3198","593.3354","699.5922","681.5816","389.305","367.3206","315.2682","293.2839","0.536128787878788","0.836128787878788","6924"
"","SQDG(20:2_22:3)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(20:2_22:3)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(20:2_22:3)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(20:2_22:3)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(20:2_22:3)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(20:2_22:3)+NH4","942.634","617.3354","591.3198","699.5922","681.5816","391.3206","365.305","317.2839","291.2682","0.536128787878788","0.836128787878788","6924"
"","SQDG(22:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(22:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(22:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(22:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(22:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(22:2_20:3)+NH4","942.634","589.3041","619.351","699.5922","681.5816","363.2894","393.3363","289.2526","319.2996","0.536128787878788","0.836128787878788","6924"
"","SQDG(22:1_20:4)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(22:1_20:4)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(22:1_20:4)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(22:1_20:4)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(22:1_20:4)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(22:1_20:4)+NH4","942.634","587.2885","621.3667","699.5922","681.5816","361.2737","395.352","287.2369","321.3152","0.536128787878788","0.836128787878788","6924"
"","SQDG(22:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(22:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(22:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(22:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(22:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(22:0_20:5)+NH4","942.634","585.2728","623.3823","699.5922","681.5816","359.2581","397.3676","285.2213","323.3308","0.536128787878788","0.836128787878788","6924"
"","SQDG(22:5_22:6)+NH4",0,0,0,0,0,0,0,0,0,"8.13996527777778","8.43996527777778","18877","","SQDG(22:5_22:6)+NH4",0,0,0,0,0,0,0,0,0,"8.13996527777778","8.43996527777778","18877","","SQDG(22:5_22:6)+NH4",0,0,0,0,0,0,0,0,0,"8.13996527777778","8.43996527777778","18877","","SQDG(22:5_22:6)+NH4",0,0,0,0,0,0,0,0,0,"8.13996527777778","8.43996527777778","18877","","SQDG(22:5_22:6)+NH4",0,0,0,0,0,0,0,0,0,"8.13996527777778","8.43996527777778","18877","","SQDG(22:5_22:6)+NH4","958.5714","611.2885","613.3041","715.5296","697.519","385.2737","387.2894","311.2369","313.2526","8.13996527777778","8.43996527777778","18877"
"","SQDG(27:0_24:2)+NH4",0,0,0,0,0,0,0,0,0,"4.73315606060606","5.03315606060606","11845","","SQDG(27:0_24:2)+NH4",0,0,0,0,0,0,0,0,0,"4.73315606060606","5.03315606060606","11845","","SQDG(27:0_24:2)+NH4",0,0,0,0,0,0,0,0,0,"4.73315606060606","5.03315606060606","11845","","SQDG(27:0_24:2)+NH4",0,0,0,0,0,0,0,0,0,"4.73315606060606","5.03315606060606","11845","","SQDG(27:0_24:2)+NH4",0,0,0,0,0,0,0,0,0,"4.73315606060606","5.03315606060606","11845","","SQDG(27:0_24:2)+NH4","1074.822","647.3823","693.4606","831.78","813.7694","421.3676","467.4459","347.3308","393.4091","4.73315606060606","5.03315606060606","11845"
"","SQDG(25:0_26:2)+NH4",0,0,0,0,0,0,0,0,0,"4.73315606060606","5.03315606060606","11845","","SQDG(25:0_26:2)+NH4",0,0,0,0,0,0,0,0,0,"4.73315606060606","5.03315606060606","11845","","SQDG(25:0_26:2)+NH4",0,0,0,0,0,0,0,0,0,"4.73315606060606","5.03315606060606","11845","","SQDG(25:0_26:2)+NH4",0,0,0,0,0,0,0,0,0,"4.73315606060606","5.03315606060606","11845","","SQDG(25:0_26:2)+NH4",0,0,0,0,0,0,0,0,0,"4.73315606060606","5.03315606060606","11845","","SQDG(25:0_26:2)+NH4","1074.822","675.4136","665.4293","831.78","813.7694","449.3989","439.4146","375.3622","365.3778","4.73315606060606","5.03315606060606","11845"
