"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-112+H]+","[M-SN2-112+H]+","SN2-H2O","SN1-H2O","[C4H9O5P+H]+","RT_min","RT_max","Comment","RT at Max Intensity","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-112+H]+","[M-SN2-112+H]+","SN2-H2O","SN1-H2O","[C4H9O5P+H]+","RT_min","RT_max","Comment","Number of Scans","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-112+H]+","[M-SN2-112+H]+","SN2-H2O","SN1-H2O","[C4H9O5P+H]+","RT_min","RT_max","Comment","Max Intensity","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-112+H]+","[M-SN2-112+H]+","SN2-H2O","SN1-H2O","[C4H9O5P+H]+","RT_min","RT_max","Comment","Average m/z","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-112+H]+","[M-SN2-112+H]+","SN2-H2O","SN1-H2O","[C4H9O5P+H]+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-112+H]+","[M-SN2-112+H]+","SN2-H2O","SN1-H2O","[C4H9O5P+H]+","RT_min","RT_max","Comment"
"","PMeOH(22:0_20:3)+NH4",1,0,0,0,0,0,0,0,0,"8.58068888888889","8.88068888888889","139","","PMeOH(22:0_20:3)+NH4",8.717202,0,0,0,0,0,0,0,0,"8.58068888888889","8.88068888888889","139","","PMeOH(22:0_20:3)+NH4",4,0,0,0,0,0,0,0,0,"8.58068888888889","8.88068888888889","139","","PMeOH(22:0_20:3)+NH4",2320095,0,0,0,0,0,0,0,0,"8.58068888888889","8.88068888888889","139","","PMeOH(22:0_20:3)+NH4",814.632875,0,0,0,0,0,0,0,0,"8.58068888888889","8.88068888888889","139","","PMeOH(22:0_20:3)+NH4","814.63202","685.6129","457.2715","491.3498","363.2896","397.3678","289.2524","323.3306","169.026","8.58068888888889","8.88068888888889","139"
"","PMeOH(22:1_20:3)+NH4",1,0,0,0,0,0,0,0,0,"7.85714861111111","8.15714861111111","17","","PMeOH(22:1_20:3)+NH4",8.078541,0,0,0,0,0,0,0,0,"7.85714861111111","8.15714861111111","17","","PMeOH(22:1_20:3)+NH4",2,0,0,0,0,0,0,0,0,"7.85714861111111","8.15714861111111","17","","PMeOH(22:1_20:3)+NH4",10496790,0,0,0,0,0,0,0,0,"7.85714861111111","8.15714861111111","17","","PMeOH(22:1_20:3)+NH4",812.61555,0,0,0,0,0,0,0,0,"7.85714861111111","8.15714861111111","17","","PMeOH(22:1_20:3)+NH4","812.61652","683.5974","457.2716","489.3341","363.2896","395.3522","289.2524","321.315","169.026","7.85714861111111","8.15714861111111","17"
"","PMeOH(22:1_20:3)+NH4",1,0,0,0,0,0,0,0,0,"8.22076666666667","8.52076666666667","229","","PMeOH(22:1_20:3)+NH4",8.332244,0,0,0,0,0,0,0,0,"8.22076666666667","8.52076666666667","229","","PMeOH(22:1_20:3)+NH4",2,0,0,0,0,0,0,0,0,"8.22076666666667","8.52076666666667","229","","PMeOH(22:1_20:3)+NH4",782220.7,0,0,0,0,0,0,0,0,"8.22076666666667","8.52076666666667","229","","PMeOH(22:1_20:3)+NH4",812.61685,0,0,0,0,0,0,0,0,"8.22076666666667","8.52076666666667","229","","PMeOH(22:1_20:3)+NH4","812.61652","683.5974","457.2716","489.3341","363.2896","395.3522","289.2524","321.315","169.026","8.22076666666667","8.52076666666667","229"
"","PMeOH(22:1_20:3)+NH4",0,0,0,0,0,0,0,0,0,"4.97424166666667","5.27424166666667","15543","","PMeOH(22:1_20:3)+NH4",0,0,0,0,0,0,0,0,0,"4.97424166666667","5.27424166666667","15543","","PMeOH(22:1_20:3)+NH4",0,0,0,0,0,0,0,0,0,"4.97424166666667","5.27424166666667","15543","","PMeOH(22:1_20:3)+NH4",0,0,0,0,0,0,0,0,0,"4.97424166666667","5.27424166666667","15543","","PMeOH(22:1_20:3)+NH4",0,0,0,0,0,0,0,0,0,"4.97424166666667","5.27424166666667","15543","","PMeOH(22:1_20:3)+NH4","812.61652","683.5974","457.2716","489.3341","363.2896","395.3522","289.2524","321.315","169.026","4.97424166666667","5.27424166666667","15543"
"","PMeOH(22:1_20:3)+NH4",0,0,0,0,0,0,0,0,0,"10.4650847222222","10.7650847222222","15857","","PMeOH(22:1_20:3)+NH4",0,0,0,0,0,0,0,0,0,"10.4650847222222","10.7650847222222","15857","","PMeOH(22:1_20:3)+NH4",0,0,0,0,0,0,0,0,0,"10.4650847222222","10.7650847222222","15857","","PMeOH(22:1_20:3)+NH4",0,0,0,0,0,0,0,0,0,"10.4650847222222","10.7650847222222","15857","","PMeOH(22:1_20:3)+NH4",0,0,0,0,0,0,0,0,0,"10.4650847222222","10.7650847222222","15857","","PMeOH(22:1_20:3)+NH4","812.61652","683.5974","457.2716","489.3341","363.2896","395.3522","289.2524","321.315","169.026","10.4650847222222","10.7650847222222","15857"
"","PMeOH(22:1_20:3)+NH4",0,0,0,0,0,0,0,0,0,"4.86641818181818","5.16641818181818","18246","","PMeOH(22:1_20:3)+NH4",0,0,0,0,0,0,0,0,0,"4.86641818181818","5.16641818181818","18246","","PMeOH(22:1_20:3)+NH4",0,0,0,0,0,0,0,0,0,"4.86641818181818","5.16641818181818","18246","","PMeOH(22:1_20:3)+NH4",0,0,0,0,0,0,0,0,0,"4.86641818181818","5.16641818181818","18246","","PMeOH(22:1_20:3)+NH4",0,0,0,0,0,0,0,0,0,"4.86641818181818","5.16641818181818","18246","","PMeOH(22:1_20:3)+NH4","812.61652","683.5974","457.2716","489.3341","363.2896","395.3522","289.2524","321.315","169.026","4.86641818181818","5.16641818181818","18246"
"","PMeOH(22:2_20:3)+NH4",1,0,0,0,0,0,0,0,0,"7.39842916666667","7.69842916666667","8","","PMeOH(22:2_20:3)+NH4",7.571537,0,0,0,0,0,0,0,0,"7.39842916666667","7.69842916666667","8","","PMeOH(22:2_20:3)+NH4",3,0,0,0,0,0,0,0,0,"7.39842916666667","7.69842916666667","8","","PMeOH(22:2_20:3)+NH4",33430910,0,0,0,0,0,0,0,0,"7.39842916666667","7.69842916666667","8","","PMeOH(22:2_20:3)+NH4",810.600533333333,0,0,0,0,0,0,0,0,"7.39842916666667","7.69842916666667","8","","PMeOH(22:2_20:3)+NH4","810.60072","681.5816","457.2715","487.3185","363.2896","393.3365","289.2524","319.2993","169.026","7.39842916666667","7.69842916666667","8"
"","PMeOH(22:2_20:3)+NH4",1,0,0,0,0,0,0,0,0,"7.05206388888889","7.35206388888889","76","","PMeOH(22:2_20:3)+NH4",7.19568,0,0,0,0,0,0,0,0,"7.05206388888889","7.35206388888889","76","","PMeOH(22:2_20:3)+NH4",3,0,0,0,0,0,0,0,0,"7.05206388888889","7.35206388888889","76","","PMeOH(22:2_20:3)+NH4",4170409,0,0,0,0,0,0,0,0,"7.05206388888889","7.35206388888889","76","","PMeOH(22:2_20:3)+NH4",810.600633333333,0,0,0,0,0,0,0,0,"7.05206388888889","7.35206388888889","76","","PMeOH(22:2_20:3)+NH4","810.60072","681.5816","457.2715","487.3185","363.2896","393.3365","289.2524","319.2993","169.026","7.05206388888889","7.35206388888889","76"
"","PMeOH(22:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"15.3534347222222","15.6534347222222","8976","","PMeOH(22:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"15.3534347222222","15.6534347222222","8976","","PMeOH(22:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"15.3534347222222","15.6534347222222","8976","","PMeOH(22:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"15.3534347222222","15.6534347222222","8976","","PMeOH(22:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"15.3534347222222","15.6534347222222","8976","","PMeOH(22:2_20:3)+NH4","810.60072","681.5816","457.2715","487.3185","363.2896","393.3365","289.2524","319.2993","169.026","15.3534347222222","15.6534347222222","8976"
"","PMeOH(22:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"14.7122333333333","15.0122333333333","14784","","PMeOH(22:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"14.7122333333333","15.0122333333333","14784","","PMeOH(22:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"14.7122333333333","15.0122333333333","14784","","PMeOH(22:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"14.7122333333333","15.0122333333333","14784","","PMeOH(22:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"14.7122333333333","15.0122333333333","14784","","PMeOH(22:2_20:3)+NH4","810.60072","681.5816","457.2715","487.3185","363.2896","393.3365","289.2524","319.2993","169.026","14.7122333333333","15.0122333333333","14784"
"","PMeOH(22:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"10.5604984848485","10.8604984848485","16781","","PMeOH(22:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"10.5604984848485","10.8604984848485","16781","","PMeOH(22:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"10.5604984848485","10.8604984848485","16781","","PMeOH(22:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"10.5604984848485","10.8604984848485","16781","","PMeOH(22:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"10.5604984848485","10.8604984848485","16781","","PMeOH(22:2_20:3)+NH4","810.60072","681.5816","457.2715","487.3185","363.2896","393.3365","289.2524","319.2993","169.026","10.5604984848485","10.8604984848485","16781"
"","PMeOH(22:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"11.1171194444444","11.4171194444444","16921","","PMeOH(22:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"11.1171194444444","11.4171194444444","16921","","PMeOH(22:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"11.1171194444444","11.4171194444444","16921","","PMeOH(22:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"11.1171194444444","11.4171194444444","16921","","PMeOH(22:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"11.1171194444444","11.4171194444444","16921","","PMeOH(22:2_20:3)+NH4","810.60072","681.5816","457.2715","487.3185","363.2896","393.3365","289.2524","319.2993","169.026","11.1171194444444","11.4171194444444","16921"
"","PMeOH(22:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"15.6284722222222","15.9284722222222","19077","","PMeOH(22:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"15.6284722222222","15.9284722222222","19077","","PMeOH(22:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"15.6284722222222","15.9284722222222","19077","","PMeOH(22:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"15.6284722222222","15.9284722222222","19077","","PMeOH(22:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"15.6284722222222","15.9284722222222","19077","","PMeOH(22:2_20:3)+NH4","810.60072","681.5816","457.2715","487.3185","363.2896","393.3365","289.2524","319.2993","169.026","15.6284722222222","15.9284722222222","19077"
"","PMeOH(20:3_22:3)+NH4",1,0,0,0,0,0,0,0,0,"6.26063472222222","6.56063472222222","34","","PMeOH(20:3_22:3)+NH4",6.438905,0,0,0,0,0,0,0,0,"6.26063472222222","6.56063472222222","34","","PMeOH(20:3_22:3)+NH4",2,0,0,0,0,0,0,0,0,"6.26063472222222","6.56063472222222","34","","PMeOH(20:3_22:3)+NH4",11209160,0,0,0,0,0,0,0,0,"6.26063472222222","6.56063472222222","34","","PMeOH(20:3_22:3)+NH4",808.58495,0,0,0,0,0,0,0,0,"6.26063472222222","6.56063472222222","34","","PMeOH(20:3_22:3)+NH4","808.58512","679.566","485.3029","457.2716","391.3209","363.2896","317.2837","289.2524","169.026","6.26063472222222","6.56063472222222","34"
"","PMeOH(20:3_22:3)+NH4",1,0,0,0,0,0,0,0,0,"6.61006388888889","6.91006388888889","65","","PMeOH(20:3_22:3)+NH4",6.811037,0,0,0,0,0,0,0,0,"6.61006388888889","6.91006388888889","65","","PMeOH(20:3_22:3)+NH4",2,0,0,0,0,0,0,0,0,"6.61006388888889","6.91006388888889","65","","PMeOH(20:3_22:3)+NH4",4845771,0,0,0,0,0,0,0,0,"6.61006388888889","6.91006388888889","65","","PMeOH(20:3_22:3)+NH4",808.58485,0,0,0,0,0,0,0,0,"6.61006388888889","6.91006388888889","65","","PMeOH(20:3_22:3)+NH4","808.58512","679.566","485.3029","457.2716","391.3209","363.2896","317.2837","289.2524","169.026","6.61006388888889","6.91006388888889","65"
"","PMeOH(20:3_22:4)+NH4",1,0,0,0,0,0,0,0,0,"5.86516388888889","6.16516388888889","13","","PMeOH(20:3_22:4)+NH4",6.056068,0,0,0,0,0,0,0,0,"5.86516388888889","6.16516388888889","13","","PMeOH(20:3_22:4)+NH4",2,0,0,0,0,0,0,0,0,"5.86516388888889","6.16516388888889","13","","PMeOH(20:3_22:4)+NH4",16064930,0,0,0,0,0,0,0,0,"5.86516388888889","6.16516388888889","13","","PMeOH(20:3_22:4)+NH4",806.5694,0,0,0,0,0,0,0,0,"5.86516388888889","6.16516388888889","13","","PMeOH(20:3_22:4)+NH4","806.56952","677.5504","483.2871","457.2715","389.3052","363.2895","315.2681","289.2524","169.026","5.86516388888889","6.16516388888889","13"
"","PMeOH(20:3_22:4)+NH4",1,0,0,0,0,0,0,0,0,"5.313375","5.613375","92","","PMeOH(20:3_22:4)+NH4",5.529741,0,0,0,0,0,0,0,0,"5.313375","5.613375","92","","PMeOH(20:3_22:4)+NH4",2,0,0,0,0,0,0,0,0,"5.313375","5.613375","92","","PMeOH(20:3_22:4)+NH4",1828219,0,0,0,0,0,0,0,0,"5.313375","5.613375","92","","PMeOH(20:3_22:4)+NH4",806.5703,0,0,0,0,0,0,0,0,"5.313375","5.613375","92","","PMeOH(20:3_22:4)+NH4","806.56952","677.5504","483.2871","457.2715","389.3052","363.2895","315.2681","289.2524","169.026","5.313375","5.613375","92"
"","PMeOH(20:3_22:4)+NH4",0,0,0,0,0,0,0,0,0,"8.63938333333334","8.93938333333334","12009","","PMeOH(20:3_22:4)+NH4",0,0,0,0,0,0,0,0,0,"8.63938333333334","8.93938333333334","12009","","PMeOH(20:3_22:4)+NH4",0,0,0,0,0,0,0,0,0,"8.63938333333334","8.93938333333334","12009","","PMeOH(20:3_22:4)+NH4",0,0,0,0,0,0,0,0,0,"8.63938333333334","8.93938333333334","12009","","PMeOH(20:3_22:4)+NH4",0,0,0,0,0,0,0,0,0,"8.63938333333334","8.93938333333334","12009","","PMeOH(20:3_22:4)+NH4","806.56952","677.5504","483.2871","457.2715","389.3052","363.2895","315.2681","289.2524","169.026","8.63938333333334","8.93938333333334","12009"
"","PMeOH(20:3_22:5)+NH4",1,0,0,0,0,0,0,0,0,"4.889025","5.189025","321","","PMeOH(20:3_22:5)+NH4",4.996492,0,0,0,0,0,0,0,0,"4.889025","5.189025","321","","PMeOH(20:3_22:5)+NH4",2,0,0,0,0,0,0,0,0,"4.889025","5.189025","321","","PMeOH(20:3_22:5)+NH4",471947.6,0,0,0,0,0,0,0,0,"4.889025","5.189025","321","","PMeOH(20:3_22:5)+NH4",804.55515,0,0,0,0,0,0,0,0,"4.889025","5.189025","321","","PMeOH(20:3_22:5)+NH4","804.55382","675.5347","481.2715","457.2715","387.2896","363.2896","313.2524","289.2524","169.026","4.889025","5.189025","321"
"","PMeOH(20:3_22:5)+NH4",1,0,0,0,0,0,0,0,0,"4.40415","4.70415","937","","PMeOH(20:3_22:5)+NH4",4.588625,0,0,0,0,0,0,0,0,"4.40415","4.70415","937","","PMeOH(20:3_22:5)+NH4",2,0,0,0,0,0,0,0,0,"4.40415","4.70415","937","","PMeOH(20:3_22:5)+NH4",130550.8,0,0,0,0,0,0,0,0,"4.40415","4.70415","937","","PMeOH(20:3_22:5)+NH4",804.5546,0,0,0,0,0,0,0,0,"4.40415","4.70415","937","","PMeOH(20:3_22:5)+NH4","804.55382","675.5347","481.2715","457.2715","387.2896","363.2896","313.2524","289.2524","169.026","4.40415","4.70415","937"
"","PMeOH(20:3_22:5)+NH4",0,0,0,0,0,0,0,0,0,"6.53550277777778","6.83550277777778","4233","","PMeOH(20:3_22:5)+NH4",0,0,0,0,0,0,0,0,0,"6.53550277777778","6.83550277777778","4233","","PMeOH(20:3_22:5)+NH4",0,0,0,0,0,0,0,0,0,"6.53550277777778","6.83550277777778","4233","","PMeOH(20:3_22:5)+NH4",0,0,0,0,0,0,0,0,0,"6.53550277777778","6.83550277777778","4233","","PMeOH(20:3_22:5)+NH4",0,0,0,0,0,0,0,0,0,"6.53550277777778","6.83550277777778","4233","","PMeOH(20:3_22:5)+NH4","804.55382","675.5347","481.2715","457.2715","387.2896","363.2896","313.2524","289.2524","169.026","6.53550277777778","6.83550277777778","4233"
"","PMeOH(20:3_22:5)+NH4",0,0,0,0,0,0,0,0,0,"6.72160277777778","7.02160277777778","9697","","PMeOH(20:3_22:5)+NH4",0,0,0,0,0,0,0,0,0,"6.72160277777778","7.02160277777778","9697","","PMeOH(20:3_22:5)+NH4",0,0,0,0,0,0,0,0,0,"6.72160277777778","7.02160277777778","9697","","PMeOH(20:3_22:5)+NH4",0,0,0,0,0,0,0,0,0,"6.72160277777778","7.02160277777778","9697","","PMeOH(20:3_22:5)+NH4",0,0,0,0,0,0,0,0,0,"6.72160277777778","7.02160277777778","9697","","PMeOH(20:3_22:5)+NH4","804.55382","675.5347","481.2715","457.2715","387.2896","363.2896","313.2524","289.2524","169.026","6.72160277777778","7.02160277777778","9697"
"","PMeOH(20:3_22:5)+NH4",1,0,0,0,0,0,0,0,0,"4.70712272727273","5.00712272727273","12665","","PMeOH(20:3_22:5)+NH4",4.996492,0,0,0,0,0,0,0,0,"4.70712272727273","5.00712272727273","12665","","PMeOH(20:3_22:5)+NH4",3,0,0,0,0,0,0,0,0,"4.70712272727273","5.00712272727273","12665","","PMeOH(20:3_22:5)+NH4",471947.6,0,0,0,0,0,0,0,0,"4.70712272727273","5.00712272727273","12665","","PMeOH(20:3_22:5)+NH4",804.555366666667,0,0,0,0,0,0,0,0,"4.70712272727273","5.00712272727273","12665","","PMeOH(20:3_22:5)+NH4","804.55382","675.5347","481.2715","457.2715","387.2896","363.2896","313.2524","289.2524","169.026","4.70712272727273","5.00712272727273","12665"
"","PMeOH(23:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"9.11351111111111","9.41351111111111","4432","","PMeOH(23:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"9.11351111111111","9.41351111111111","4432","","PMeOH(23:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"9.11351111111111","9.41351111111111","4432","","PMeOH(23:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"9.11351111111111","9.41351111111111","4432","","PMeOH(23:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"9.11351111111111","9.41351111111111","4432","","PMeOH(23:0_20:3)+NH4","828.64762","699.6285","457.2715","505.3654","363.2895","411.3834","289.2524","337.3463","169.026","9.11351111111111","9.41351111111111","4432"
"","PMeOH(23:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"8.6258125","8.9258125","10651","","PMeOH(23:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"8.6258125","8.9258125","10651","","PMeOH(23:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"8.6258125","8.9258125","10651","","PMeOH(23:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"8.6258125","8.9258125","10651","","PMeOH(23:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"8.6258125","8.9258125","10651","","PMeOH(23:0_20:3)+NH4","828.64762","699.6285","457.2715","505.3654","363.2895","411.3834","289.2524","337.3463","169.026","8.6258125","8.9258125","10651"
"","PMeOH(24:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"9.63821805555556","9.93821805555556","1492","","PMeOH(24:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"9.63821805555556","9.93821805555556","1492","","PMeOH(24:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"9.63821805555556","9.93821805555556","1492","","PMeOH(24:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"9.63821805555556","9.93821805555556","1492","","PMeOH(24:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"9.63821805555556","9.93821805555556","1492","","PMeOH(24:0_20:3)+NH4","842.66332","713.6442","457.2716","519.381","363.2896","425.3991","289.2524","351.3619","169.026","9.63821805555556","9.93821805555556","1492"
"","PMeOH(24:1_20:3)+NH4",0,0,0,0,0,0,0,0,0,"8.94489722222222","9.24489722222222","1438","","PMeOH(24:1_20:3)+NH4",0,0,0,0,0,0,0,0,0,"8.94489722222222","9.24489722222222","1438","","PMeOH(24:1_20:3)+NH4",0,0,0,0,0,0,0,0,0,"8.94489722222222","9.24489722222222","1438","","PMeOH(24:1_20:3)+NH4",0,0,0,0,0,0,0,0,0,"8.94489722222222","9.24489722222222","1438","","PMeOH(24:1_20:3)+NH4",0,0,0,0,0,0,0,0,0,"8.94489722222222","9.24489722222222","1438","","PMeOH(24:1_20:3)+NH4","840.64762","711.6285","457.2715","517.3654","363.2895","423.3834","289.2524","349.3463","169.026","8.94489722222222","9.24489722222222","1438"
"","PMeOH(24:1_20:3)+NH4",0,0,0,0,0,0,0,0,0,"8.61771805555556","8.91771805555556","14257","","PMeOH(24:1_20:3)+NH4",0,0,0,0,0,0,0,0,0,"8.61771805555556","8.91771805555556","14257","","PMeOH(24:1_20:3)+NH4",0,0,0,0,0,0,0,0,0,"8.61771805555556","8.91771805555556","14257","","PMeOH(24:1_20:3)+NH4",0,0,0,0,0,0,0,0,0,"8.61771805555556","8.91771805555556","14257","","PMeOH(24:1_20:3)+NH4",0,0,0,0,0,0,0,0,0,"8.61771805555556","8.91771805555556","14257","","PMeOH(24:1_20:3)+NH4","840.64762","711.6285","457.2715","517.3654","363.2895","423.3834","289.2524","349.3463","169.026","8.61771805555556","8.91771805555556","14257"
"","PMeOH(24:2_20:3)+NH4",1,0,0,0,0,0,0,0,0,"8.17772222222222","8.47772222222222","133","","PMeOH(24:2_20:3)+NH4",8.311312,0,0,0,0,0,0,0,0,"8.17772222222222","8.47772222222222","133","","PMeOH(24:2_20:3)+NH4",3,0,0,0,0,0,0,0,0,"8.17772222222222","8.47772222222222","133","","PMeOH(24:2_20:3)+NH4",1955083,0,0,0,0,0,0,0,0,"8.17772222222222","8.47772222222222","133","","PMeOH(24:2_20:3)+NH4",838.632333333333,0,0,0,0,0,0,0,0,"8.17772222222222","8.47772222222222","133","","PMeOH(24:2_20:3)+NH4","838.63202","709.6129","457.2715","515.3497","363.2896","421.3678","289.2524","347.3306","169.026","8.17772222222222","8.47772222222222","133"
"","PMeOH(24:2_20:3)+NH4",1,0,0,0,0,0,0,0,0,"8.49024583333333","8.79024583333333","529","","PMeOH(24:2_20:3)+NH4",8.630438,0,0,0,0,0,0,0,0,"8.49024583333333","8.79024583333333","529","","PMeOH(24:2_20:3)+NH4",2,0,0,0,0,0,0,0,0,"8.49024583333333","8.79024583333333","529","","PMeOH(24:2_20:3)+NH4",431443.3,0,0,0,0,0,0,0,0,"8.49024583333333","8.79024583333333","529","","PMeOH(24:2_20:3)+NH4",838.6321,0,0,0,0,0,0,0,0,"8.49024583333333","8.79024583333333","529","","PMeOH(24:2_20:3)+NH4","838.63202","709.6129","457.2715","515.3497","363.2896","421.3678","289.2524","347.3306","169.026","8.49024583333333","8.79024583333333","529"
"","PMeOH(20:3_24:4)+NH4",1,0,0,0,0,0,0,0,0,"7.05701388888889","7.35701388888889","35","","PMeOH(20:3_24:4)+NH4",7.191222,0,0,0,0,0,0,0,0,"7.05701388888889","7.35701388888889","35","","PMeOH(20:3_24:4)+NH4",2,0,0,0,0,0,0,0,0,"7.05701388888889","7.35701388888889","35","","PMeOH(20:3_24:4)+NH4",10195560,0,0,0,0,0,0,0,0,"7.05701388888889","7.35701388888889","35","","PMeOH(20:3_24:4)+NH4",834.6003,0,0,0,0,0,0,0,0,"7.05701388888889","7.35701388888889","35","","PMeOH(20:3_24:4)+NH4","834.60072","705.5816","511.3185","457.2715","417.3365","363.2896","343.2993","289.2524","169.026","7.05701388888889","7.35701388888889","35"
"","PMeOH(20:3_24:4)+NH4",1,0,0,0,0,0,0,0,0,"6.59972916666667","6.89972916666667","369","","PMeOH(20:3_24:4)+NH4",6.765692,0,0,0,0,0,0,0,0,"6.59972916666667","6.89972916666667","369","","PMeOH(20:3_24:4)+NH4",3,0,0,0,0,0,0,0,0,"6.59972916666667","6.89972916666667","369","","PMeOH(20:3_24:4)+NH4",648737.4,0,0,0,0,0,0,0,0,"6.59972916666667","6.89972916666667","369","","PMeOH(20:3_24:4)+NH4",834.602,0,0,0,0,0,0,0,0,"6.59972916666667","6.89972916666667","369","","PMeOH(20:3_24:4)+NH4","834.60072","705.5816","511.3185","457.2715","417.3365","363.2896","343.2993","289.2524","169.026","6.59972916666667","6.89972916666667","369"
"","PMeOH(20:3_24:4)+NH4",1,0,0,0,0,0,0,0,0,"6.29934305555555","6.59934305555555","449","","PMeOH(20:3_24:4)+NH4",6.504905,0,0,0,0,0,0,0,0,"6.29934305555555","6.59934305555555","449","","PMeOH(20:3_24:4)+NH4",1,0,0,0,0,0,0,0,0,"6.29934305555555","6.59934305555555","449","","PMeOH(20:3_24:4)+NH4",300692.7,0,0,0,0,0,0,0,0,"6.29934305555555","6.59934305555555","449","","PMeOH(20:3_24:4)+NH4",834.6021,0,0,0,0,0,0,0,0,"6.29934305555555","6.59934305555555","449","","PMeOH(20:3_24:4)+NH4","834.60072","705.5816","511.3185","457.2715","417.3365","363.2896","343.2993","289.2524","169.026","6.29934305555555","6.59934305555555","449"
"","PMeOH(20:3_24:4)+NH4",0,0,0,0,0,0,0,0,0,"8.60164027777778","8.90164027777778","17953","","PMeOH(20:3_24:4)+NH4",0,0,0,0,0,0,0,0,0,"8.60164027777778","8.90164027777778","17953","","PMeOH(20:3_24:4)+NH4",0,0,0,0,0,0,0,0,0,"8.60164027777778","8.90164027777778","17953","","PMeOH(20:3_24:4)+NH4",0,0,0,0,0,0,0,0,0,"8.60164027777778","8.90164027777778","17953","","PMeOH(20:3_24:4)+NH4",0,0,0,0,0,0,0,0,0,"8.60164027777778","8.90164027777778","17953","","PMeOH(20:3_24:4)+NH4","834.60072","705.5816","511.3185","457.2715","417.3365","363.2896","343.2993","289.2524","169.026","8.60164027777778","8.90164027777778","17953"
"","PMeOH(20:3_24:4)+NH4",0,0,0,0,0,0,0,0,0,"9.00598194444444","9.30598194444444","18116","","PMeOH(20:3_24:4)+NH4",0,0,0,0,0,0,0,0,0,"9.00598194444444","9.30598194444444","18116","","PMeOH(20:3_24:4)+NH4",0,0,0,0,0,0,0,0,0,"9.00598194444444","9.30598194444444","18116","","PMeOH(20:3_24:4)+NH4",0,0,0,0,0,0,0,0,0,"9.00598194444444","9.30598194444444","18116","","PMeOH(20:3_24:4)+NH4",0,0,0,0,0,0,0,0,0,"9.00598194444444","9.30598194444444","18116","","PMeOH(20:3_24:4)+NH4","834.60072","705.5816","511.3185","457.2715","417.3365","363.2896","343.2993","289.2524","169.026","9.00598194444444","9.30598194444444","18116"
