"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","HexCer-NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","RT at Max Intensity","HexCer-NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Number of Scans","HexCer-NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Max Intensity","HexCer-NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Average m/z","HexCer-NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","HexCer-NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment"
"","HexCer-NS(d23:3/26:0)+H",0,0,0,0,0,0,0,0,"11.4980319444444","11.7980319444444","1489","","HexCer-NS(d23:3/26:0)+H",0,0,0,0,0,0,0,0,"11.4980319444444","11.7980319444444","1489","","HexCer-NS(d23:3/26:0)+H",0,0,0,0,0,0,0,0,"11.4980319444444","11.7980319444444","1489","","HexCer-NS(d23:3/26:0)+H",0,0,0,0,0,0,0,0,"11.4980319444444","11.7980319444444","1489","","HexCer-NS(d23:3/26:0)+H",0,0,0,0,0,0,0,0,"11.4980319444444","11.7980319444444","1489","","HexCer-NS(d23:3/26:0)+H","906.7762","744.7234","726.7128","708.7022","348.3261","330.3155","396.42","318.3155","11.4980319444444","11.7980319444444","1489"
"","HexCer-NS(d23:3/26:1)+H",0,0,0,0,0,0,0,0,"10.8874638888889","11.1874638888889","2101","","HexCer-NS(d23:3/26:1)+H",0,0,0,0,0,0,0,0,"10.8874638888889","11.1874638888889","2101","","HexCer-NS(d23:3/26:1)+H",0,0,0,0,0,0,0,0,"10.8874638888889","11.1874638888889","2101","","HexCer-NS(d23:3/26:1)+H",0,0,0,0,0,0,0,0,"10.8874638888889","11.1874638888889","2101","","HexCer-NS(d23:3/26:1)+H",0,0,0,0,0,0,0,0,"10.8874638888889","11.1874638888889","2101","","HexCer-NS(d23:3/26:1)+H","904.7606","742.7077","724.6971","706.6866","348.3261","330.3155","394.4044","318.3155","10.8874638888889","11.1874638888889","2101"
"","HexCer-NS(d23:3/26:1)+H",0,0,0,0,0,0,0,0,"11.7696416666667","12.0696416666667","7877","","HexCer-NS(d23:3/26:1)+H",0,0,0,0,0,0,0,0,"11.7696416666667","12.0696416666667","7877","","HexCer-NS(d23:3/26:1)+H",0,0,0,0,0,0,0,0,"11.7696416666667","12.0696416666667","7877","","HexCer-NS(d23:3/26:1)+H",0,0,0,0,0,0,0,0,"11.7696416666667","12.0696416666667","7877","","HexCer-NS(d23:3/26:1)+H",0,0,0,0,0,0,0,0,"11.7696416666667","12.0696416666667","7877","","HexCer-NS(d23:3/26:1)+H","904.7606","742.7077","724.6971","706.6866","348.3261","330.3155","394.4044","318.3155","11.7696416666667","12.0696416666667","7877"
"","HexCer-NS(d23:3/26:2)+H",0,0,0,0,0,0,0,0,"10.4407611111111","10.7407611111111","4643","","HexCer-NS(d23:3/26:2)+H",0,0,0,0,0,0,0,0,"10.4407611111111","10.7407611111111","4643","","HexCer-NS(d23:3/26:2)+H",0,0,0,0,0,0,0,0,"10.4407611111111","10.7407611111111","4643","","HexCer-NS(d23:3/26:2)+H",0,0,0,0,0,0,0,0,"10.4407611111111","10.7407611111111","4643","","HexCer-NS(d23:3/26:2)+H",0,0,0,0,0,0,0,0,"10.4407611111111","10.7407611111111","4643","","HexCer-NS(d23:3/26:2)+H","902.7449","740.6921","722.6815","704.6709","348.3261","330.3155","392.3887","318.3155","10.4407611111111","10.7407611111111","4643"
"","HexCer-NS(d23:3/26:2)+H",0,0,0,0,0,0,0,0,"10.3771527777778","10.6771527777778","11562","","HexCer-NS(d23:3/26:2)+H",0,0,0,0,0,0,0,0,"10.3771527777778","10.6771527777778","11562","","HexCer-NS(d23:3/26:2)+H",0,0,0,0,0,0,0,0,"10.3771527777778","10.6771527777778","11562","","HexCer-NS(d23:3/26:2)+H",0,0,0,0,0,0,0,0,"10.3771527777778","10.6771527777778","11562","","HexCer-NS(d23:3/26:2)+H",0,0,0,0,0,0,0,0,"10.3771527777778","10.6771527777778","11562","","HexCer-NS(d23:3/26:2)+H","902.7449","740.6921","722.6815","704.6709","348.3261","330.3155","392.3887","318.3155","10.3771527777778","10.6771527777778","11562"
"","HexCer-NS(d23:3/26:2)+H",0,0,0,0,0,0,0,0,"10.4612712121212","10.7612712121212","17904","","HexCer-NS(d23:3/26:2)+H",0,0,0,0,0,0,0,0,"10.4612712121212","10.7612712121212","17904","","HexCer-NS(d23:3/26:2)+H",0,0,0,0,0,0,0,0,"10.4612712121212","10.7612712121212","17904","","HexCer-NS(d23:3/26:2)+H",0,0,0,0,0,0,0,0,"10.4612712121212","10.7612712121212","17904","","HexCer-NS(d23:3/26:2)+H",0,0,0,0,0,0,0,0,"10.4612712121212","10.7612712121212","17904","","HexCer-NS(d23:3/26:2)+H","902.7449","740.6921","722.6815","704.6709","348.3261","330.3155","392.3887","318.3155","10.4612712121212","10.7612712121212","17904"
"","HexCer-NS(d23:3/28:1)+H",0,0,0,0,0,0,0,0,"11.53305","11.83305","2524","","HexCer-NS(d23:3/28:1)+H",0,0,0,0,0,0,0,0,"11.53305","11.83305","2524","","HexCer-NS(d23:3/28:1)+H",0,0,0,0,0,0,0,0,"11.53305","11.83305","2524","","HexCer-NS(d23:3/28:1)+H",0,0,0,0,0,0,0,0,"11.53305","11.83305","2524","","HexCer-NS(d23:3/28:1)+H",0,0,0,0,0,0,0,0,"11.53305","11.83305","2524","","HexCer-NS(d23:3/28:1)+H","932.7919","770.739","752.7285","734.7179","348.3261","330.3155","422.4356","318.3155","11.53305","11.83305","2524"
"","HexCer-NS(d23:3/28:1)+H",0,0,0,0,0,0,0,0,"11.8132045454545","12.1132045454545","5443","","HexCer-NS(d23:3/28:1)+H",0,0,0,0,0,0,0,0,"11.8132045454545","12.1132045454545","5443","","HexCer-NS(d23:3/28:1)+H",0,0,0,0,0,0,0,0,"11.8132045454545","12.1132045454545","5443","","HexCer-NS(d23:3/28:1)+H",0,0,0,0,0,0,0,0,"11.8132045454545","12.1132045454545","5443","","HexCer-NS(d23:3/28:1)+H",0,0,0,0,0,0,0,0,"11.8132045454545","12.1132045454545","5443","","HexCer-NS(d23:3/28:1)+H","932.7919","770.739","752.7285","734.7179","348.3261","330.3155","422.4356","318.3155","11.8132045454545","12.1132045454545","5443"
"","HexCer-NS(d23:3/28:2)+H",0,0,0,0,0,0,0,0,"10.9505527777778","11.2505527777778","2813","","HexCer-NS(d23:3/28:2)+H",0,0,0,0,0,0,0,0,"10.9505527777778","11.2505527777778","2813","","HexCer-NS(d23:3/28:2)+H",0,0,0,0,0,0,0,0,"10.9505527777778","11.2505527777778","2813","","HexCer-NS(d23:3/28:2)+H",0,0,0,0,0,0,0,0,"10.9505527777778","11.2505527777778","2813","","HexCer-NS(d23:3/28:2)+H",0,0,0,0,0,0,0,0,"10.9505527777778","11.2505527777778","2813","","HexCer-NS(d23:3/28:2)+H","930.7762","768.7234","750.7128","732.7022","348.3261","330.3155","420.42","318.3155","10.9505527777778","11.2505527777778","2813"
"","HexCer-NS(d23:3/29:0)+H",0,0,0,0,0,0,0,0,"14.2717125","14.5717125","1561","","HexCer-NS(d23:3/29:0)+H",0,0,0,0,0,0,0,0,"14.2717125","14.5717125","1561","","HexCer-NS(d23:3/29:0)+H",0,0,0,0,0,0,0,0,"14.2717125","14.5717125","1561","","HexCer-NS(d23:3/29:0)+H",0,0,0,0,0,0,0,0,"14.2717125","14.5717125","1561","","HexCer-NS(d23:3/29:0)+H",0,0,0,0,0,0,0,0,"14.2717125","14.5717125","1561","","HexCer-NS(d23:3/29:0)+H","948.8231","786.7703","768.7598","750.7491","348.3261","330.3155","438.4669","318.3155","14.2717125","14.5717125","1561"
"","HexCer-NS(d23:3/31:0)+H",0,0,0,0,0,0,0,0,"14.7330097222222","15.0330097222222","1450","","HexCer-NS(d23:3/31:0)+H",0,0,0,0,0,0,0,0,"14.7330097222222","15.0330097222222","1450","","HexCer-NS(d23:3/31:0)+H",0,0,0,0,0,0,0,0,"14.7330097222222","15.0330097222222","1450","","HexCer-NS(d23:3/31:0)+H",0,0,0,0,0,0,0,0,"14.7330097222222","15.0330097222222","1450","","HexCer-NS(d23:3/31:0)+H",0,0,0,0,0,0,0,0,"14.7330097222222","15.0330097222222","1450","","HexCer-NS(d23:3/31:0)+H","976.8544","814.8016","796.791","778.7805","348.3261","330.3155","466.4983","318.3155","14.7330097222222","15.0330097222222","1450"
"","HexCer-NS(d23:3/31:0)+H",0,0,0,0,0,0,0,0,"11.4900888888889","11.7900888888889","4036","","HexCer-NS(d23:3/31:0)+H",0,0,0,0,0,0,0,0,"11.4900888888889","11.7900888888889","4036","","HexCer-NS(d23:3/31:0)+H",0,0,0,0,0,0,0,0,"11.4900888888889","11.7900888888889","4036","","HexCer-NS(d23:3/31:0)+H",0,0,0,0,0,0,0,0,"11.4900888888889","11.7900888888889","4036","","HexCer-NS(d23:3/31:0)+H",0,0,0,0,0,0,0,0,"11.4900888888889","11.7900888888889","4036","","HexCer-NS(d23:3/31:0)+H","976.8544","814.8016","796.791","778.7805","348.3261","330.3155","466.4983","318.3155","11.4900888888889","11.7900888888889","4036"
"","HexCer-NS(d23:3/31:1)+H",0,0,0,0,0,0,0,0,"14.2824958333333","14.5824958333333","1691","","HexCer-NS(d23:3/31:1)+H",0,0,0,0,0,0,0,0,"14.2824958333333","14.5824958333333","1691","","HexCer-NS(d23:3/31:1)+H",0,0,0,0,0,0,0,0,"14.2824958333333","14.5824958333333","1691","","HexCer-NS(d23:3/31:1)+H",0,0,0,0,0,0,0,0,"14.2824958333333","14.5824958333333","1691","","HexCer-NS(d23:3/31:1)+H",0,0,0,0,0,0,0,0,"14.2824958333333","14.5824958333333","1691","","HexCer-NS(d23:3/31:1)+H","974.8388","812.7859","794.7754","776.7648","348.3261","330.3155","464.4826","318.3155","14.2824958333333","14.5824958333333","1691"
"","HexCer-NS(d23:3/31:1)+H",0,0,0,0,0,0,0,0,"10.8958263888889","11.1958263888889","6086","","HexCer-NS(d23:3/31:1)+H",0,0,0,0,0,0,0,0,"10.8958263888889","11.1958263888889","6086","","HexCer-NS(d23:3/31:1)+H",0,0,0,0,0,0,0,0,"10.8958263888889","11.1958263888889","6086","","HexCer-NS(d23:3/31:1)+H",0,0,0,0,0,0,0,0,"10.8958263888889","11.1958263888889","6086","","HexCer-NS(d23:3/31:1)+H",0,0,0,0,0,0,0,0,"10.8958263888889","11.1958263888889","6086","","HexCer-NS(d23:3/31:1)+H","974.8388","812.7859","794.7754","776.7648","348.3261","330.3155","464.4826","318.3155","10.8958263888889","11.1958263888889","6086"
"","HexCer-NS(d23:3/32:1)+H",0,0,0,0,0,0,0,0,"10.9070916666667","11.2070916666667","8118","","HexCer-NS(d23:3/32:1)+H",0,0,0,0,0,0,0,0,"10.9070916666667","11.2070916666667","8118","","HexCer-NS(d23:3/32:1)+H",0,0,0,0,0,0,0,0,"10.9070916666667","11.2070916666667","8118","","HexCer-NS(d23:3/32:1)+H",0,0,0,0,0,0,0,0,"10.9070916666667","11.2070916666667","8118","","HexCer-NS(d23:3/32:1)+H",0,0,0,0,0,0,0,0,"10.9070916666667","11.2070916666667","8118","","HexCer-NS(d23:3/32:1)+H","988.8544","826.8016","808.791","790.7805","348.3261","330.3155","478.4983","318.3155","10.9070916666667","11.2070916666667","8118"
"","HexCer-NS(d23:3/32:1)+H",0,0,0,0,0,0,0,0,"10.92895","11.22895","17747","","HexCer-NS(d23:3/32:1)+H",0,0,0,0,0,0,0,0,"10.92895","11.22895","17747","","HexCer-NS(d23:3/32:1)+H",0,0,0,0,0,0,0,0,"10.92895","11.22895","17747","","HexCer-NS(d23:3/32:1)+H",0,0,0,0,0,0,0,0,"10.92895","11.22895","17747","","HexCer-NS(d23:3/32:1)+H",0,0,0,0,0,0,0,0,"10.92895","11.22895","17747","","HexCer-NS(d23:3/32:1)+H","988.8544","826.8016","808.791","790.7805","348.3261","330.3155","478.4983","318.3155","10.92895","11.22895","17747"
"","HexCer-NS(d23:3/33:1)+H",0,0,0,0,0,0,0,0,"11.53305","11.83305","7064","","HexCer-NS(d23:3/33:1)+H",0,0,0,0,0,0,0,0,"11.53305","11.83305","7064","","HexCer-NS(d23:3/33:1)+H",0,0,0,0,0,0,0,0,"11.53305","11.83305","7064","","HexCer-NS(d23:3/33:1)+H",0,0,0,0,0,0,0,0,"11.53305","11.83305","7064","","HexCer-NS(d23:3/33:1)+H",0,0,0,0,0,0,0,0,"11.53305","11.83305","7064","","HexCer-NS(d23:3/33:1)+H","1002.87","840.8173","822.8067","804.7961","348.3261","330.3155","492.5139","318.3155","11.53305","11.83305","7064"
"","HexCer-NS(d23:3/36:0)+H",0,0,0,0,0,0,0,0,"14.7330083333333","15.0330083333333","4271","","HexCer-NS(d23:3/36:0)+H",0,0,0,0,0,0,0,0,"14.7330083333333","15.0330083333333","4271","","HexCer-NS(d23:3/36:0)+H",0,0,0,0,0,0,0,0,"14.7330083333333","15.0330083333333","4271","","HexCer-NS(d23:3/36:0)+H",0,0,0,0,0,0,0,0,"14.7330083333333","15.0330083333333","4271","","HexCer-NS(d23:3/36:0)+H",0,0,0,0,0,0,0,0,"14.7330083333333","15.0330083333333","4271","","HexCer-NS(d23:3/36:0)+H","1046.933","884.8799","866.8693","848.8587","348.3261","330.3155","536.5765","318.3155","14.7330083333333","15.0330083333333","4271"
"","HexCer-NS(d23:3/38:0)+H",0,0,0,0,0,0,0,0,"15.3067393939394","15.6067393939394","15811","","HexCer-NS(d23:3/38:0)+H",0,0,0,0,0,0,0,0,"15.3067393939394","15.6067393939394","15811","","HexCer-NS(d23:3/38:0)+H",0,0,0,0,0,0,0,0,"15.3067393939394","15.6067393939394","15811","","HexCer-NS(d23:3/38:0)+H",0,0,0,0,0,0,0,0,"15.3067393939394","15.6067393939394","15811","","HexCer-NS(d23:3/38:0)+H",0,0,0,0,0,0,0,0,"15.3067393939394","15.6067393939394","15811","","HexCer-NS(d23:3/38:0)+H","1074.964","912.9111","894.9006","876.89","348.3261","330.3155","564.6078","318.3155","15.3067393939394","15.6067393939394","15811"
"","HexCer-NS(d23:3/40:0)+H",0,0,0,0,0,0,0,0,"15.2787402777778","15.5787402777778","6124","","HexCer-NS(d23:3/40:0)+H",0,0,0,0,0,0,0,0,"15.2787402777778","15.5787402777778","6124","","HexCer-NS(d23:3/40:0)+H",0,0,0,0,0,0,0,0,"15.2787402777778","15.5787402777778","6124","","HexCer-NS(d23:3/40:0)+H",0,0,0,0,0,0,0,0,"15.2787402777778","15.5787402777778","6124","","HexCer-NS(d23:3/40:0)+H",0,0,0,0,0,0,0,0,"15.2787402777778","15.5787402777778","6124","","HexCer-NS(d23:3/40:0)+H","1102.995","940.9424","922.9319","904.9213","348.3261","330.3155","592.6391","318.3155","15.2787402777778","15.5787402777778","6124"
"","HexCer-NS(d23:3/40:1)+H",0,0,0,0,0,0,0,0,"15.2596694444444","15.5596694444444","7497","","HexCer-NS(d23:3/40:1)+H",0,0,0,0,0,0,0,0,"15.2596694444444","15.5596694444444","7497","","HexCer-NS(d23:3/40:1)+H",0,0,0,0,0,0,0,0,"15.2596694444444","15.5596694444444","7497","","HexCer-NS(d23:3/40:1)+H",0,0,0,0,0,0,0,0,"15.2596694444444","15.5596694444444","7497","","HexCer-NS(d23:3/40:1)+H",0,0,0,0,0,0,0,0,"15.2596694444444","15.5596694444444","7497","","HexCer-NS(d23:3/40:1)+H","1100.98","938.9268","920.9163","902.9056","348.3261","330.3155","590.6235","318.3155","15.2596694444444","15.5596694444444","7497"
"","HexCer-NS(d23:3/42:0)+H",0,0,0,0,0,0,0,0,"15.4839055555556","15.7839055555556","5067","","HexCer-NS(d23:3/42:0)+H",0,0,0,0,0,0,0,0,"15.4839055555556","15.7839055555556","5067","","HexCer-NS(d23:3/42:0)+H",0,0,0,0,0,0,0,0,"15.4839055555556","15.7839055555556","5067","","HexCer-NS(d23:3/42:0)+H",0,0,0,0,0,0,0,0,"15.4839055555556","15.7839055555556","5067","","HexCer-NS(d23:3/42:0)+H",0,0,0,0,0,0,0,0,"15.4839055555556","15.7839055555556","5067","","HexCer-NS(d23:3/42:0)+H","1131.027","968.9738","950.9632","932.9526","348.3261","330.3155","620.6704","318.3155","15.4839055555556","15.7839055555556","5067"
"","HexCer-NS(d23:3/42:1)+H",0,0,0,0,0,0,0,0,"15.2917555555556","15.5917555555556","5388","","HexCer-NS(d23:3/42:1)+H",0,0,0,0,0,0,0,0,"15.2917555555556","15.5917555555556","5388","","HexCer-NS(d23:3/42:1)+H",0,0,0,0,0,0,0,0,"15.2917555555556","15.5917555555556","5388","","HexCer-NS(d23:3/42:1)+H",0,0,0,0,0,0,0,0,"15.2917555555556","15.5917555555556","5388","","HexCer-NS(d23:3/42:1)+H",0,0,0,0,0,0,0,0,"15.2917555555556","15.5917555555556","5388","","HexCer-NS(d23:3/42:1)+H","1129.011","966.9581","948.9475","930.937","348.3261","330.3155","618.6547","318.3155","15.2917555555556","15.5917555555556","5388"
"","HexCer-NS(d24:1/12:0)+H",0,0,0,0,0,0,0,0,"7.61792777777778","7.91792777777778","2666","","HexCer-NS(d24:1/12:0)+H",0,0,0,0,0,0,0,0,"7.61792777777778","7.91792777777778","2666","","HexCer-NS(d24:1/12:0)+H",0,0,0,0,0,0,0,0,"7.61792777777778","7.91792777777778","2666","","HexCer-NS(d24:1/12:0)+H",0,0,0,0,0,0,0,0,"7.61792777777778","7.91792777777778","2666","","HexCer-NS(d24:1/12:0)+H",0,0,0,0,0,0,0,0,"7.61792777777778","7.91792777777778","2666","","HexCer-NS(d24:1/12:0)+H","728.6041","566.5512","548.5406","530.5301","366.373","348.3625","200.2009","336.3625","7.61792777777778","7.91792777777778","2666"
"","HexCer-NS(d24:1/14:0)+H",0,0,0,0,0,0,0,0,"8.72719305555555","9.02719305555555","2137","","HexCer-NS(d24:1/14:0)+H",0,0,0,0,0,0,0,0,"8.72719305555555","9.02719305555555","2137","","HexCer-NS(d24:1/14:0)+H",0,0,0,0,0,0,0,0,"8.72719305555555","9.02719305555555","2137","","HexCer-NS(d24:1/14:0)+H",0,0,0,0,0,0,0,0,"8.72719305555555","9.02719305555555","2137","","HexCer-NS(d24:1/14:0)+H",0,0,0,0,0,0,0,0,"8.72719305555555","9.02719305555555","2137","","HexCer-NS(d24:1/14:0)+H","756.6353","594.5825","576.572","558.5613","366.373","348.3625","228.2322","336.3625","8.72719305555555","9.02719305555555","2137"
"","HexCer-NS(d24:1/14:0)+H",0,0,0,0,0,0,0,0,"9.20191944444444","9.50191944444444","6842","","HexCer-NS(d24:1/14:0)+H",0,0,0,0,0,0,0,0,"9.20191944444444","9.50191944444444","6842","","HexCer-NS(d24:1/14:0)+H",0,0,0,0,0,0,0,0,"9.20191944444444","9.50191944444444","6842","","HexCer-NS(d24:1/14:0)+H",0,0,0,0,0,0,0,0,"9.20191944444444","9.50191944444444","6842","","HexCer-NS(d24:1/14:0)+H",0,0,0,0,0,0,0,0,"9.20191944444444","9.50191944444444","6842","","HexCer-NS(d24:1/14:0)+H","756.6353","594.5825","576.572","558.5613","366.373","348.3625","228.2322","336.3625","9.20191944444444","9.50191944444444","6842"
"","HexCer-NS(d24:1/14:0)+H",0,0,0,0,0,0,0,0,"9.20142222222222","9.50142222222222","13508","","HexCer-NS(d24:1/14:0)+H",0,0,0,0,0,0,0,0,"9.20142222222222","9.50142222222222","13508","","HexCer-NS(d24:1/14:0)+H",0,0,0,0,0,0,0,0,"9.20142222222222","9.50142222222222","13508","","HexCer-NS(d24:1/14:0)+H",0,0,0,0,0,0,0,0,"9.20142222222222","9.50142222222222","13508","","HexCer-NS(d24:1/14:0)+H",0,0,0,0,0,0,0,0,"9.20142222222222","9.50142222222222","13508","","HexCer-NS(d24:1/14:0)+H","756.6353","594.5825","576.572","558.5613","366.373","348.3625","228.2322","336.3625","9.20142222222222","9.50142222222222","13508"
"","HexCer-NS(d24:1/14:1)+H",0,0,0,0,0,0,0,0,"7.74322222222222","8.04322222222222","9868","","HexCer-NS(d24:1/14:1)+H",0,0,0,0,0,0,0,0,"7.74322222222222","8.04322222222222","9868","","HexCer-NS(d24:1/14:1)+H",0,0,0,0,0,0,0,0,"7.74322222222222","8.04322222222222","9868","","HexCer-NS(d24:1/14:1)+H",0,0,0,0,0,0,0,0,"7.74322222222222","8.04322222222222","9868","","HexCer-NS(d24:1/14:1)+H",0,0,0,0,0,0,0,0,"7.74322222222222","8.04322222222222","9868","","HexCer-NS(d24:1/14:1)+H","754.6197","592.5668","574.5563","556.5457","366.373","348.3625","226.2166","336.3625","7.74322222222222","8.04322222222222","9868"
"","HexCer-NS(d24:1/14:1)+H",0,0,0,0,0,0,0,0,"6.96971944444444","7.26971944444444","11887","","HexCer-NS(d24:1/14:1)+H",0,0,0,0,0,0,0,0,"6.96971944444444","7.26971944444444","11887","","HexCer-NS(d24:1/14:1)+H",0,0,0,0,0,0,0,0,"6.96971944444444","7.26971944444444","11887","","HexCer-NS(d24:1/14:1)+H",0,0,0,0,0,0,0,0,"6.96971944444444","7.26971944444444","11887","","HexCer-NS(d24:1/14:1)+H",0,0,0,0,0,0,0,0,"6.96971944444444","7.26971944444444","11887","","HexCer-NS(d24:1/14:1)+H","754.6197","592.5668","574.5563","556.5457","366.373","348.3625","226.2166","336.3625","6.96971944444444","7.26971944444444","11887"
"","HexCer-NS(d24:1/14:1)+H",0,0,0,0,0,0,0,0,"6.79748055555556","7.09748055555556","16139","","HexCer-NS(d24:1/14:1)+H",0,0,0,0,0,0,0,0,"6.79748055555556","7.09748055555556","16139","","HexCer-NS(d24:1/14:1)+H",0,0,0,0,0,0,0,0,"6.79748055555556","7.09748055555556","16139","","HexCer-NS(d24:1/14:1)+H",0,0,0,0,0,0,0,0,"6.79748055555556","7.09748055555556","16139","","HexCer-NS(d24:1/14:1)+H",0,0,0,0,0,0,0,0,"6.79748055555556","7.09748055555556","16139","","HexCer-NS(d24:1/14:1)+H","754.6197","592.5668","574.5563","556.5457","366.373","348.3625","226.2166","336.3625","6.79748055555556","7.09748055555556","16139"
"","HexCer-NS(d24:1/15:0)+H",0,0,0,0,0,0,0,0,"9.25202638888889","9.55202638888889","3834","","HexCer-NS(d24:1/15:0)+H",0,0,0,0,0,0,0,0,"9.25202638888889","9.55202638888889","3834","","HexCer-NS(d24:1/15:0)+H",0,0,0,0,0,0,0,0,"9.25202638888889","9.55202638888889","3834","","HexCer-NS(d24:1/15:0)+H",0,0,0,0,0,0,0,0,"9.25202638888889","9.55202638888889","3834","","HexCer-NS(d24:1/15:0)+H",0,0,0,0,0,0,0,0,"9.25202638888889","9.55202638888889","3834","","HexCer-NS(d24:1/15:0)+H","770.651","608.5981","590.5876","572.577","366.373","348.3625","242.2478","336.3625","9.25202638888889","9.55202638888889","3834"
"","HexCer-NS(d24:1/16:0)+H",0,0,0,0,0,0,0,0,"9.75355416666667","10.0535541666667","782","","HexCer-NS(d24:1/16:0)+H",0,0,0,0,0,0,0,0,"9.75355416666667","10.0535541666667","782","","HexCer-NS(d24:1/16:0)+H",0,0,0,0,0,0,0,0,"9.75355416666667","10.0535541666667","782","","HexCer-NS(d24:1/16:0)+H",0,0,0,0,0,0,0,0,"9.75355416666667","10.0535541666667","782","","HexCer-NS(d24:1/16:0)+H",0,0,0,0,0,0,0,0,"9.75355416666667","10.0535541666667","782","","HexCer-NS(d24:1/16:0)+H","784.6666","622.6138","604.6032","586.5927","366.373","348.3625","256.2635","336.3625","9.75355416666667","10.0535541666667","782"
"","HexCer-NS(d24:1/16:0)+H",0,0,0,0,0,0,0,0,"10.1036152777778","10.4036152777778","5567","","HexCer-NS(d24:1/16:0)+H",0,0,0,0,0,0,0,0,"10.1036152777778","10.4036152777778","5567","","HexCer-NS(d24:1/16:0)+H",0,0,0,0,0,0,0,0,"10.1036152777778","10.4036152777778","5567","","HexCer-NS(d24:1/16:0)+H",0,0,0,0,0,0,0,0,"10.1036152777778","10.4036152777778","5567","","HexCer-NS(d24:1/16:0)+H",0,0,0,0,0,0,0,0,"10.1036152777778","10.4036152777778","5567","","HexCer-NS(d24:1/16:0)+H","784.6666","622.6138","604.6032","586.5927","366.373","348.3625","256.2635","336.3625","10.1036152777778","10.4036152777778","5567"
"","HexCer-NS(d24:1/16:0)+H",0,0,0,0,0,0,0,0,"10.02995","10.32995","18396","","HexCer-NS(d24:1/16:0)+H",0,0,0,0,0,0,0,0,"10.02995","10.32995","18396","","HexCer-NS(d24:1/16:0)+H",0,0,0,0,0,0,0,0,"10.02995","10.32995","18396","","HexCer-NS(d24:1/16:0)+H",0,0,0,0,0,0,0,0,"10.02995","10.32995","18396","","HexCer-NS(d24:1/16:0)+H",0,0,0,0,0,0,0,0,"10.02995","10.32995","18396","","HexCer-NS(d24:1/16:0)+H","784.6666","622.6138","604.6032","586.5927","366.373","348.3625","256.2635","336.3625","10.02995","10.32995","18396"
"","HexCer-NS(d24:1/16:1)+H",0,0,0,0,0,0,0,0,"8.83116388888889","9.13116388888889","2968","","HexCer-NS(d24:1/16:1)+H",0,0,0,0,0,0,0,0,"8.83116388888889","9.13116388888889","2968","","HexCer-NS(d24:1/16:1)+H",0,0,0,0,0,0,0,0,"8.83116388888889","9.13116388888889","2968","","HexCer-NS(d24:1/16:1)+H",0,0,0,0,0,0,0,0,"8.83116388888889","9.13116388888889","2968","","HexCer-NS(d24:1/16:1)+H",0,0,0,0,0,0,0,0,"8.83116388888889","9.13116388888889","2968","","HexCer-NS(d24:1/16:1)+H","782.651","620.5981","602.5876","584.577","366.373","348.3625","254.2478","336.3625","8.83116388888889","9.13116388888889","2968"
"","HexCer-NS(d24:1/16:1)+H",0,0,0,0,0,0,0,0,"9.52148787878788","9.82148787878788","11986","","HexCer-NS(d24:1/16:1)+H",0,0,0,0,0,0,0,0,"9.52148787878788","9.82148787878788","11986","","HexCer-NS(d24:1/16:1)+H",0,0,0,0,0,0,0,0,"9.52148787878788","9.82148787878788","11986","","HexCer-NS(d24:1/16:1)+H",0,0,0,0,0,0,0,0,"9.52148787878788","9.82148787878788","11986","","HexCer-NS(d24:1/16:1)+H",0,0,0,0,0,0,0,0,"9.52148787878788","9.82148787878788","11986","","HexCer-NS(d24:1/16:1)+H","782.651","620.5981","602.5876","584.577","366.373","348.3625","254.2478","336.3625","9.52148787878788","9.82148787878788","11986"
