"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Cer-NDS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","RT at Max Intensity","Cer-NDS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Number of Scans","Cer-NDS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Max Intensity","Cer-NDS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Average m/z","Cer-NDS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Cer-NDS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment"
"","Cer-NDS(d17:0/13:0)+H",0,0,0,0,0,0,0,"7.16495555555556","7.46495555555556","17513","","Cer-NDS(d17:0/13:0)+H",0,0,0,0,0,0,0,"7.16495555555556","7.46495555555556","17513","","Cer-NDS(d17:0/13:0)+H",0,0,0,0,0,0,0,"7.16495555555556","7.46495555555556","17513","","Cer-NDS(d17:0/13:0)+H",0,0,0,0,0,0,0,"7.16495555555556","7.46495555555556","17513","","Cer-NDS(d17:0/13:0)+H",0,0,0,0,0,0,0,"7.16495555555556","7.46495555555556","17513","","Cer-NDS(d17:0/13:0)+H","484.4724","466.4619","448.4513","270.2791","252.2686","214.2166","240.2686","7.16495555555556","7.46495555555556","17513"
"","Cer-NDS(d17:0/14:1)+H",0,0,0,0,0,0,0,"8.11116805555555","8.41116805555555","4548","","Cer-NDS(d17:0/14:1)+H",0,0,0,0,0,0,0,"8.11116805555555","8.41116805555555","4548","","Cer-NDS(d17:0/14:1)+H",0,0,0,0,0,0,0,"8.11116805555555","8.41116805555555","4548","","Cer-NDS(d17:0/14:1)+H",0,0,0,0,0,0,0,"8.11116805555555","8.41116805555555","4548","","Cer-NDS(d17:0/14:1)+H",0,0,0,0,0,0,0,"8.11116805555555","8.41116805555555","4548","","Cer-NDS(d17:0/14:1)+H","496.4724","478.4619","460.4513","270.2791","252.2686","226.2166","240.2686","8.11116805555555","8.41116805555555","4548"
"","Cer-NDS(d17:0/15:1)+H",0,0,0,0,0,0,0,"5.89319027777778","6.19319027777778","3887","","Cer-NDS(d17:0/15:1)+H",0,0,0,0,0,0,0,"5.89319027777778","6.19319027777778","3887","","Cer-NDS(d17:0/15:1)+H",0,0,0,0,0,0,0,"5.89319027777778","6.19319027777778","3887","","Cer-NDS(d17:0/15:1)+H",0,0,0,0,0,0,0,"5.89319027777778","6.19319027777778","3887","","Cer-NDS(d17:0/15:1)+H",0,0,0,0,0,0,0,"5.89319027777778","6.19319027777778","3887","","Cer-NDS(d17:0/15:1)+H","510.4881","492.4775","474.4669","270.2791","252.2686","240.2322","240.2686","5.89319027777778","6.19319027777778","3887"
"","Cer-NDS(d17:0/15:1)+H",0,0,0,0,0,0,0,"8.68406111111111","8.98406111111111","5075","","Cer-NDS(d17:0/15:1)+H",0,0,0,0,0,0,0,"8.68406111111111","8.98406111111111","5075","","Cer-NDS(d17:0/15:1)+H",0,0,0,0,0,0,0,"8.68406111111111","8.98406111111111","5075","","Cer-NDS(d17:0/15:1)+H",0,0,0,0,0,0,0,"8.68406111111111","8.98406111111111","5075","","Cer-NDS(d17:0/15:1)+H",0,0,0,0,0,0,0,"8.68406111111111","8.98406111111111","5075","","Cer-NDS(d17:0/15:1)+H","510.4881","492.4775","474.4669","270.2791","252.2686","240.2322","240.2686","8.68406111111111","8.98406111111111","5075"
"","Cer-NDS(d17:0/15:1)+H",0,0,0,0,0,0,0,"1.40603611111111","1.70603611111111","8910","","Cer-NDS(d17:0/15:1)+H",0,0,0,0,0,0,0,"1.40603611111111","1.70603611111111","8910","","Cer-NDS(d17:0/15:1)+H",0,0,0,0,0,0,0,"1.40603611111111","1.70603611111111","8910","","Cer-NDS(d17:0/15:1)+H",0,0,0,0,0,0,0,"1.40603611111111","1.70603611111111","8910","","Cer-NDS(d17:0/15:1)+H",0,0,0,0,0,0,0,"1.40603611111111","1.70603611111111","8910","","Cer-NDS(d17:0/15:1)+H","510.4881","492.4775","474.4669","270.2791","252.2686","240.2322","240.2686","1.40603611111111","1.70603611111111","8910"
"","Cer-NDS(d17:0/16:1)+H",0,0,0,0,0,0,0,"9.27542222222222","9.57542222222222","8266","","Cer-NDS(d17:0/16:1)+H",0,0,0,0,0,0,0,"9.27542222222222","9.57542222222222","8266","","Cer-NDS(d17:0/16:1)+H",0,0,0,0,0,0,0,"9.27542222222222","9.57542222222222","8266","","Cer-NDS(d17:0/16:1)+H",0,0,0,0,0,0,0,"9.27542222222222","9.57542222222222","8266","","Cer-NDS(d17:0/16:1)+H",0,0,0,0,0,0,0,"9.27542222222222","9.57542222222222","8266","","Cer-NDS(d17:0/16:1)+H","524.5037","506.4932","488.4826","270.2791","252.2686","254.2478","240.2686","9.27542222222222","9.57542222222222","8266"
"","Cer-NDS(d17:0/16:1)+H",0,0,0,0,0,0,0,"4.03312638888889","4.33312638888889","8831","","Cer-NDS(d17:0/16:1)+H",0,0,0,0,0,0,0,"4.03312638888889","4.33312638888889","8831","","Cer-NDS(d17:0/16:1)+H",0,0,0,0,0,0,0,"4.03312638888889","4.33312638888889","8831","","Cer-NDS(d17:0/16:1)+H",0,0,0,0,0,0,0,"4.03312638888889","4.33312638888889","8831","","Cer-NDS(d17:0/16:1)+H",0,0,0,0,0,0,0,"4.03312638888889","4.33312638888889","8831","","Cer-NDS(d17:0/16:1)+H","524.5037","506.4932","488.4826","270.2791","252.2686","254.2478","240.2686","4.03312638888889","4.33312638888889","8831"
"","Cer-NDS(d17:0/16:1)+H",0,0,0,0,0,0,0,"6.55073472222222","6.85073472222222","16082","","Cer-NDS(d17:0/16:1)+H",0,0,0,0,0,0,0,"6.55073472222222","6.85073472222222","16082","","Cer-NDS(d17:0/16:1)+H",0,0,0,0,0,0,0,"6.55073472222222","6.85073472222222","16082","","Cer-NDS(d17:0/16:1)+H",0,0,0,0,0,0,0,"6.55073472222222","6.85073472222222","16082","","Cer-NDS(d17:0/16:1)+H",0,0,0,0,0,0,0,"6.55073472222222","6.85073472222222","16082","","Cer-NDS(d17:0/16:1)+H","524.5037","506.4932","488.4826","270.2791","252.2686","254.2478","240.2686","6.55073472222222","6.85073472222222","16082"
"","Cer-NDS(d17:0/17:0)+H",0,0,0,0,0,0,0,"7.62279166666667","7.92279166666667","3830","","Cer-NDS(d17:0/17:0)+H",0,0,0,0,0,0,0,"7.62279166666667","7.92279166666667","3830","","Cer-NDS(d17:0/17:0)+H",0,0,0,0,0,0,0,"7.62279166666667","7.92279166666667","3830","","Cer-NDS(d17:0/17:0)+H",0,0,0,0,0,0,0,"7.62279166666667","7.92279166666667","3830","","Cer-NDS(d17:0/17:0)+H",0,0,0,0,0,0,0,"7.62279166666667","7.92279166666667","3830","","Cer-NDS(d17:0/17:0)+H","540.535","522.5245","504.5139","270.2791","252.2686","270.2791","240.2686","7.62279166666667","7.92279166666667","3830"
"","Cer-NDS(d17:0/17:0)+H",0,0,0,0,0,0,0,"7.79289027777778","8.09289027777778","15307","","Cer-NDS(d17:0/17:0)+H",0,0,0,0,0,0,0,"7.79289027777778","8.09289027777778","15307","","Cer-NDS(d17:0/17:0)+H",0,0,0,0,0,0,0,"7.79289027777778","8.09289027777778","15307","","Cer-NDS(d17:0/17:0)+H",0,0,0,0,0,0,0,"7.79289027777778","8.09289027777778","15307","","Cer-NDS(d17:0/17:0)+H",0,0,0,0,0,0,0,"7.79289027777778","8.09289027777778","15307","","Cer-NDS(d17:0/17:0)+H","540.535","522.5245","504.5139","270.2791","252.2686","270.2791","240.2686","7.79289027777778","8.09289027777778","15307"
"","Cer-NDS(d17:0/17:0)+H",0,0,0,0,0,0,0,"7.62025694444444","7.92025694444444","17203","","Cer-NDS(d17:0/17:0)+H",0,0,0,0,0,0,0,"7.62025694444444","7.92025694444444","17203","","Cer-NDS(d17:0/17:0)+H",0,0,0,0,0,0,0,"7.62025694444444","7.92025694444444","17203","","Cer-NDS(d17:0/17:0)+H",0,0,0,0,0,0,0,"7.62025694444444","7.92025694444444","17203","","Cer-NDS(d17:0/17:0)+H",0,0,0,0,0,0,0,"7.62025694444444","7.92025694444444","17203","","Cer-NDS(d17:0/17:0)+H","540.535","522.5245","504.5139","270.2791","252.2686","270.2791","240.2686","7.62025694444444","7.92025694444444","17203"
"","Cer-NDS(d17:0/17:0)+H",0,0,0,0,0,0,0,"8.85525","9.15525","17792","","Cer-NDS(d17:0/17:0)+H",0,0,0,0,0,0,0,"8.85525","9.15525","17792","","Cer-NDS(d17:0/17:0)+H",0,0,0,0,0,0,0,"8.85525","9.15525","17792","","Cer-NDS(d17:0/17:0)+H",0,0,0,0,0,0,0,"8.85525","9.15525","17792","","Cer-NDS(d17:0/17:0)+H",0,0,0,0,0,0,0,"8.85525","9.15525","17792","","Cer-NDS(d17:0/17:0)+H","540.535","522.5245","504.5139","270.2791","252.2686","270.2791","240.2686","8.85525","9.15525","17792"
"","Cer-NDS(d17:0/18:1)+H",0,0,0,0,0,0,0,"7.79029305555556","8.09029305555556","5828","","Cer-NDS(d17:0/18:1)+H",0,0,0,0,0,0,0,"7.79029305555556","8.09029305555556","5828","","Cer-NDS(d17:0/18:1)+H",0,0,0,0,0,0,0,"7.79029305555556","8.09029305555556","5828","","Cer-NDS(d17:0/18:1)+H",0,0,0,0,0,0,0,"7.79029305555556","8.09029305555556","5828","","Cer-NDS(d17:0/18:1)+H",0,0,0,0,0,0,0,"7.79029305555556","8.09029305555556","5828","","Cer-NDS(d17:0/18:1)+H","552.535","534.5245","516.5139","270.2791","252.2686","282.2791","240.2686","7.79029305555556","8.09029305555556","5828"
"","Cer-NDS(d17:0/18:1)+H",0,0,0,0,0,0,0,"10.3445847222222","10.6445847222222","7621","","Cer-NDS(d17:0/18:1)+H",0,0,0,0,0,0,0,"10.3445847222222","10.6445847222222","7621","","Cer-NDS(d17:0/18:1)+H",0,0,0,0,0,0,0,"10.3445847222222","10.6445847222222","7621","","Cer-NDS(d17:0/18:1)+H",0,0,0,0,0,0,0,"10.3445847222222","10.6445847222222","7621","","Cer-NDS(d17:0/18:1)+H",0,0,0,0,0,0,0,"10.3445847222222","10.6445847222222","7621","","Cer-NDS(d17:0/18:1)+H","552.535","534.5245","516.5139","270.2791","252.2686","282.2791","240.2686","10.3445847222222","10.6445847222222","7621"
"","Cer-NDS(d17:0/19:0)+H",0,0,0,0,0,0,0,"9.8590222222222","10.1590222222222","6571","","Cer-NDS(d17:0/19:0)+H",0,0,0,0,0,0,0,"9.8590222222222","10.1590222222222","6571","","Cer-NDS(d17:0/19:0)+H",0,0,0,0,0,0,0,"9.8590222222222","10.1590222222222","6571","","Cer-NDS(d17:0/19:0)+H",0,0,0,0,0,0,0,"9.8590222222222","10.1590222222222","6571","","Cer-NDS(d17:0/19:0)+H",0,0,0,0,0,0,0,"9.8590222222222","10.1590222222222","6571","","Cer-NDS(d17:0/19:0)+H","568.5663","550.5557","532.5452","270.2791","252.2686","298.3105","240.2686","9.8590222222222","10.1590222222222","6571"
"","Cer-NDS(d17:0/19:0)+H",0,0,0,0,0,0,0,"8.94820277777778","9.24820277777778","7240","","Cer-NDS(d17:0/19:0)+H",0,0,0,0,0,0,0,"8.94820277777778","9.24820277777778","7240","","Cer-NDS(d17:0/19:0)+H",0,0,0,0,0,0,0,"8.94820277777778","9.24820277777778","7240","","Cer-NDS(d17:0/19:0)+H",0,0,0,0,0,0,0,"8.94820277777778","9.24820277777778","7240","","Cer-NDS(d17:0/19:0)+H",0,0,0,0,0,0,0,"8.94820277777778","9.24820277777778","7240","","Cer-NDS(d17:0/19:0)+H","568.5663","550.5557","532.5452","270.2791","252.2686","298.3105","240.2686","8.94820277777778","9.24820277777778","7240"
"","Cer-NDS(d17:0/19:1)+H",0,0,0,0,0,0,0,"8.37502222222222","8.67502222222222","1861","","Cer-NDS(d17:0/19:1)+H",0,0,0,0,0,0,0,"8.37502222222222","8.67502222222222","1861","","Cer-NDS(d17:0/19:1)+H",0,0,0,0,0,0,0,"8.37502222222222","8.67502222222222","1861","","Cer-NDS(d17:0/19:1)+H",0,0,0,0,0,0,0,"8.37502222222222","8.67502222222222","1861","","Cer-NDS(d17:0/19:1)+H",0,0,0,0,0,0,0,"8.37502222222222","8.67502222222222","1861","","Cer-NDS(d17:0/19:1)+H","566.5507","548.5401","530.5295","270.2791","252.2686","296.2948","240.2686","8.37502222222222","8.67502222222222","1861"
"","Cer-NDS(d17:0/19:1)+H",0,0,0,0,0,0,0,"11.2871939393939","11.5871939393939","12093","","Cer-NDS(d17:0/19:1)+H",0,0,0,0,0,0,0,"11.2871939393939","11.5871939393939","12093","","Cer-NDS(d17:0/19:1)+H",0,0,0,0,0,0,0,"11.2871939393939","11.5871939393939","12093","","Cer-NDS(d17:0/19:1)+H",0,0,0,0,0,0,0,"11.2871939393939","11.5871939393939","12093","","Cer-NDS(d17:0/19:1)+H",0,0,0,0,0,0,0,"11.2871939393939","11.5871939393939","12093","","Cer-NDS(d17:0/19:1)+H","566.5507","548.5401","530.5295","270.2791","252.2686","296.2948","240.2686","11.2871939393939","11.5871939393939","12093"
"","Cer-NDS(d17:0/20:1)+H",0,0,0,0,0,0,0,"8.9316625","9.2316625","6904","","Cer-NDS(d17:0/20:1)+H",0,0,0,0,0,0,0,"8.9316625","9.2316625","6904","","Cer-NDS(d17:0/20:1)+H",0,0,0,0,0,0,0,"8.9316625","9.2316625","6904","","Cer-NDS(d17:0/20:1)+H",0,0,0,0,0,0,0,"8.9316625","9.2316625","6904","","Cer-NDS(d17:0/20:1)+H",0,0,0,0,0,0,0,"8.9316625","9.2316625","6904","","Cer-NDS(d17:0/20:1)+H","580.5663","562.5557","544.5452","270.2791","252.2686","310.3105","240.2686","8.9316625","9.2316625","6904"
"","Cer-NDS(d17:0/21:0)+H",0,0,0,0,0,0,0,"8.09795277777778","8.39795277777778","3762","","Cer-NDS(d17:0/21:0)+H",0,0,0,0,0,0,0,"8.09795277777778","8.39795277777778","3762","","Cer-NDS(d17:0/21:0)+H",0,0,0,0,0,0,0,"8.09795277777778","8.39795277777778","3762","","Cer-NDS(d17:0/21:0)+H",0,0,0,0,0,0,0,"8.09795277777778","8.39795277777778","3762","","Cer-NDS(d17:0/21:0)+H",0,0,0,0,0,0,0,"8.09795277777778","8.39795277777778","3762","","Cer-NDS(d17:0/21:0)+H","596.5976","578.587","560.5765","270.2791","252.2686","326.3417","240.2686","8.09795277777778","8.39795277777778","3762"
"","Cer-NDS(d17:0/21:0)+H",0,0,0,0,0,0,0,"9.80331111111111","10.1033111111111","4484","","Cer-NDS(d17:0/21:0)+H",0,0,0,0,0,0,0,"9.80331111111111","10.1033111111111","4484","","Cer-NDS(d17:0/21:0)+H",0,0,0,0,0,0,0,"9.80331111111111","10.1033111111111","4484","","Cer-NDS(d17:0/21:0)+H",0,0,0,0,0,0,0,"9.80331111111111","10.1033111111111","4484","","Cer-NDS(d17:0/21:0)+H",0,0,0,0,0,0,0,"9.80331111111111","10.1033111111111","4484","","Cer-NDS(d17:0/21:0)+H","596.5976","578.587","560.5765","270.2791","252.2686","326.3417","240.2686","9.80331111111111","10.1033111111111","4484"
"","Cer-NDS(d17:0/21:1)+H",0,1,1,0,1,0,0,"9.4545","9.7545","1448","","Cer-NDS(d17:0/21:1)+H",0,9.660647,9.660647,0,9.660647,0,0,"9.4545","9.7545","1448","","Cer-NDS(d17:0/21:1)+H",0,1,1,0,1,0,0,"9.4545","9.7545","1448","","Cer-NDS(d17:0/21:1)+H",0,84726.53,17821.57,0,9968.17,0,0,"9.4545","9.7545","1448","","Cer-NDS(d17:0/21:1)+H",0,576.5723,558.5617,0,252.2688,0,0,"9.4545","9.7545","1448","","Cer-NDS(d17:0/21:1)+H","594.582","576.5714","558.5609","270.2791","252.2686","324.3261","240.2686","9.4545","9.7545","1448"
"","Cer-NDS(d17:0/21:1)+H",0,0,0,0,0,0,0,"11.6483819444444","11.9483819444444","3039","","Cer-NDS(d17:0/21:1)+H",0,0,0,0,0,0,0,"11.6483819444444","11.9483819444444","3039","","Cer-NDS(d17:0/21:1)+H",0,0,0,0,0,0,0,"11.6483819444444","11.9483819444444","3039","","Cer-NDS(d17:0/21:1)+H",0,0,0,0,0,0,0,"11.6483819444444","11.9483819444444","3039","","Cer-NDS(d17:0/21:1)+H",0,0,0,0,0,0,0,"11.6483819444444","11.9483819444444","3039","","Cer-NDS(d17:0/21:1)+H","594.582","576.5714","558.5609","270.2791","252.2686","324.3261","240.2686","11.6483819444444","11.9483819444444","3039"
"","Cer-NDS(d17:0/21:1)+H",0,0,0,0,0,0,0,"11.9260560606061","12.2260560606061","15773","","Cer-NDS(d17:0/21:1)+H",0,0,0,0,0,0,0,"11.9260560606061","12.2260560606061","15773","","Cer-NDS(d17:0/21:1)+H",0,0,0,0,0,0,0,"11.9260560606061","12.2260560606061","15773","","Cer-NDS(d17:0/21:1)+H",0,0,0,0,0,0,0,"11.9260560606061","12.2260560606061","15773","","Cer-NDS(d17:0/21:1)+H",0,0,0,0,0,0,0,"11.9260560606061","12.2260560606061","15773","","Cer-NDS(d17:0/21:1)+H","594.582","576.5714","558.5609","270.2791","252.2686","324.3261","240.2686","11.9260560606061","12.2260560606061","15773"
"","Cer-NDS(d17:0/22:0)+H",0,0,0,0,0,0,0,"10.2995597222222","10.5995597222222","16705","","Cer-NDS(d17:0/22:0)+H",0,0,0,0,0,0,0,"10.2995597222222","10.5995597222222","16705","","Cer-NDS(d17:0/22:0)+H",0,0,0,0,0,0,0,"10.2995597222222","10.5995597222222","16705","","Cer-NDS(d17:0/22:0)+H",0,0,0,0,0,0,0,"10.2995597222222","10.5995597222222","16705","","Cer-NDS(d17:0/22:0)+H",0,0,0,0,0,0,0,"10.2995597222222","10.5995597222222","16705","","Cer-NDS(d17:0/22:0)+H","610.6133","592.6027","574.5921","270.2791","252.2686","340.3574","240.2686","10.2995597222222","10.5995597222222","16705"
"","Cer-NDS(d17:0/22:1)+H",0,0,0,0,0,0,0,"9.9510847222222","10.2510847222222","1711","","Cer-NDS(d17:0/22:1)+H",0,0,0,0,0,0,0,"9.9510847222222","10.2510847222222","1711","","Cer-NDS(d17:0/22:1)+H",0,0,0,0,0,0,0,"9.9510847222222","10.2510847222222","1711","","Cer-NDS(d17:0/22:1)+H",0,0,0,0,0,0,0,"9.9510847222222","10.2510847222222","1711","","Cer-NDS(d17:0/22:1)+H",0,0,0,0,0,0,0,"9.9510847222222","10.2510847222222","1711","","Cer-NDS(d17:0/22:1)+H","608.5976","590.587","572.5765","270.2791","252.2686","338.3417","240.2686","9.9510847222222","10.2510847222222","1711"
"","Cer-NDS(d17:0/22:1)+H",0,0,0,0,0,0,0,"12.126425","12.426425","17746","","Cer-NDS(d17:0/22:1)+H",0,0,0,0,0,0,0,"12.126425","12.426425","17746","","Cer-NDS(d17:0/22:1)+H",0,0,0,0,0,0,0,"12.126425","12.426425","17746","","Cer-NDS(d17:0/22:1)+H",0,0,0,0,0,0,0,"12.126425","12.426425","17746","","Cer-NDS(d17:0/22:1)+H",0,0,0,0,0,0,0,"12.126425","12.426425","17746","","Cer-NDS(d17:0/22:1)+H","608.5976","590.587","572.5765","270.2791","252.2686","338.3417","240.2686","12.126425","12.426425","17746"
"","Cer-NDS(d17:0/23:0)+H",0,0,0,0,0,0,0,"10.7435694444444","11.0435694444444","1417","","Cer-NDS(d17:0/23:0)+H",0,0,0,0,0,0,0,"10.7435694444444","11.0435694444444","1417","","Cer-NDS(d17:0/23:0)+H",0,0,0,0,0,0,0,"10.7435694444444","11.0435694444444","1417","","Cer-NDS(d17:0/23:0)+H",0,0,0,0,0,0,0,"10.7435694444444","11.0435694444444","1417","","Cer-NDS(d17:0/23:0)+H",0,0,0,0,0,0,0,"10.7435694444444","11.0435694444444","1417","","Cer-NDS(d17:0/23:0)+H","624.6289","606.6183","588.6078","270.2791","252.2686","354.373","240.2686","10.7435694444444","11.0435694444444","1417"
"","Cer-NDS(d17:0/23:0)+H",0,0,0,0,0,0,0,"9.24833939393939","9.54833939393939","11432","","Cer-NDS(d17:0/23:0)+H",0,0,0,0,0,0,0,"9.24833939393939","9.54833939393939","11432","","Cer-NDS(d17:0/23:0)+H",0,0,0,0,0,0,0,"9.24833939393939","9.54833939393939","11432","","Cer-NDS(d17:0/23:0)+H",0,0,0,0,0,0,0,"9.24833939393939","9.54833939393939","11432","","Cer-NDS(d17:0/23:0)+H",0,0,0,0,0,0,0,"9.24833939393939","9.54833939393939","11432","","Cer-NDS(d17:0/23:0)+H","624.6289","606.6183","588.6078","270.2791","252.2686","354.373","240.2686","9.24833939393939","9.54833939393939","11432"
"","Cer-NDS(d17:0/23:1)+H",0,1,1,0,1,0,0,"10.4325819444444","10.7325819444444","365","","Cer-NDS(d17:0/23:1)+H",10.61602,10.61602,10.61602,0,10.61602,0,0,"10.4325819444444","10.7325819444444","365","","Cer-NDS(d17:0/23:1)+H",1,1,1,0,1,0,0,"10.4325819444444","10.7325819444444","365","","Cer-NDS(d17:0/23:1)+H",743.6637,724078.8,166113.5,0,127138.4,0,0,"10.4325819444444","10.7325819444444","365","","Cer-NDS(d17:0/23:1)+H",622.6155,604.6035,586.593,0,252.2688,0,0,"10.4325819444444","10.7325819444444","365","","Cer-NDS(d17:0/23:1)+H","622.6133","604.6027","586.5921","270.2791","252.2686","352.3574","240.2686","10.4325819444444","10.7325819444444","365"
"","Cer-NDS(d17:0/23:1)+H",0,0,0,0,0,0,0,"12.4502861111111","12.7502861111111","927","","Cer-NDS(d17:0/23:1)+H",0,0,0,0,0,0,0,"12.4502861111111","12.7502861111111","927","","Cer-NDS(d17:0/23:1)+H",0,0,0,0,0,0,0,"12.4502861111111","12.7502861111111","927","","Cer-NDS(d17:0/23:1)+H",0,0,0,0,0,0,0,"12.4502861111111","12.7502861111111","927","","Cer-NDS(d17:0/23:1)+H",0,0,0,0,0,0,0,"12.4502861111111","12.7502861111111","927","","Cer-NDS(d17:0/23:1)+H","622.6133","604.6027","586.5921","270.2791","252.2686","352.3574","240.2686","12.4502861111111","12.7502861111111","927"
"","Cer-NDS(d17:0/23:1)+H",0,0,0,0,0,0,0,"12.7063555555556","13.0063555555556","3659","","Cer-NDS(d17:0/23:1)+H",0,0,0,0,0,0,0,"12.7063555555556","13.0063555555556","3659","","Cer-NDS(d17:0/23:1)+H",0,0,0,0,0,0,0,"12.7063555555556","13.0063555555556","3659","","Cer-NDS(d17:0/23:1)+H",0,0,0,0,0,0,0,"12.7063555555556","13.0063555555556","3659","","Cer-NDS(d17:0/23:1)+H",0,0,0,0,0,0,0,"12.7063555555556","13.0063555555556","3659","","Cer-NDS(d17:0/23:1)+H","622.6133","604.6027","586.5921","270.2791","252.2686","352.3574","240.2686","12.7063555555556","13.0063555555556","3659"
"","Cer-NDS(d17:0/23:1)+H",0,0,0,0,0,0,0,"9.73998888888889","10.0399888888889","5508","","Cer-NDS(d17:0/23:1)+H",0,0,0,0,0,0,0,"9.73998888888889","10.0399888888889","5508","","Cer-NDS(d17:0/23:1)+H",0,0,0,0,0,0,0,"9.73998888888889","10.0399888888889","5508","","Cer-NDS(d17:0/23:1)+H",0,0,0,0,0,0,0,"9.73998888888889","10.0399888888889","5508","","Cer-NDS(d17:0/23:1)+H",0,0,0,0,0,0,0,"9.73998888888889","10.0399888888889","5508","","Cer-NDS(d17:0/23:1)+H","622.6133","604.6027","586.5921","270.2791","252.2686","352.3574","240.2686","9.73998888888889","10.0399888888889","5508"
"","Cer-NDS(d17:0/23:1)+H",0,0,0,0,0,0,0,"10.2910621212121","10.5910621212121","18400","","Cer-NDS(d17:0/23:1)+H",0,0,0,0,0,0,0,"10.2910621212121","10.5910621212121","18400","","Cer-NDS(d17:0/23:1)+H",0,0,0,0,0,0,0,"10.2910621212121","10.5910621212121","18400","","Cer-NDS(d17:0/23:1)+H",0,0,0,0,0,0,0,"10.2910621212121","10.5910621212121","18400","","Cer-NDS(d17:0/23:1)+H",0,0,0,0,0,0,0,"10.2910621212121","10.5910621212121","18400","","Cer-NDS(d17:0/23:1)+H","622.6133","604.6027","586.5921","270.2791","252.2686","352.3574","240.2686","10.2910621212121","10.5910621212121","18400"
"","Cer-NDS(d17:0/24:0)+H",1,1,1,1,0,0,0,"11.1802430555556","11.4802430555556","1490","","Cer-NDS(d17:0/24:0)+H",11.35746,11.35746,11.35746,11.35746,11.35746,0,11.35746,"11.1802430555556","11.4802430555556","1490","","Cer-NDS(d17:0/24:0)+H",1,1,1,1,1,0,1,"11.1802430555556","11.4802430555556","1490","","Cer-NDS(d17:0/24:0)+H",78843.57,292982.3,11349.74,2263.111,557.8956,0,699.2505,"11.1802430555556","11.4802430555556","1490","","Cer-NDS(d17:0/24:0)+H",638.6458,620.6351,602.625,270.2795,252.2691,0,240.2691,"11.1802430555556","11.4802430555556","1490","","Cer-NDS(d17:0/24:0)+H","638.6446","620.634","602.6234","270.2791","252.2686","368.3887","240.2686","11.1802430555556","11.4802430555556","1490"
"","Cer-NDS(d17:0/24:0)+H",0,0,0,0,0,0,0,"12.9819375","13.2819375","4455","","Cer-NDS(d17:0/24:0)+H",0,0,0,0,0,0,0,"12.9819375","13.2819375","4455","","Cer-NDS(d17:0/24:0)+H",0,0,0,0,0,0,0,"12.9819375","13.2819375","4455","","Cer-NDS(d17:0/24:0)+H",0,0,0,0,0,0,0,"12.9819375","13.2819375","4455","","Cer-NDS(d17:0/24:0)+H",0,0,0,0,0,0,0,"12.9819375","13.2819375","4455","","Cer-NDS(d17:0/24:0)+H","638.6446","620.634","602.6234","270.2791","252.2686","368.3887","240.2686","12.9819375","13.2819375","4455"
"","Cer-NDS(d17:0/24:0)+H",0,0,0,0,0,0,0,"12.99535","13.29535","16085","","Cer-NDS(d17:0/24:0)+H",0,0,0,0,0,0,0,"12.99535","13.29535","16085","","Cer-NDS(d17:0/24:0)+H",0,0,0,0,0,0,0,"12.99535","13.29535","16085","","Cer-NDS(d17:0/24:0)+H",0,0,0,0,0,0,0,"12.99535","13.29535","16085","","Cer-NDS(d17:0/24:0)+H",0,0,0,0,0,0,0,"12.99535","13.29535","16085","","Cer-NDS(d17:0/24:0)+H","638.6446","620.634","602.6234","270.2791","252.2686","368.3887","240.2686","12.99535","13.29535","16085"
"","Cer-NDS(d17:0/24:1)+H",1,1,1,0,1,0,0,"10.8764486111111","11.1764486111111","438","","Cer-NDS(d17:0/24:1)+H",10.98649,10.98649,10.98649,0,10.98649,0,0,"10.8764486111111","11.1764486111111","438","","Cer-NDS(d17:0/24:1)+H",1,2,2,0,2,0,0,"10.8764486111111","11.1764486111111","438","","Cer-NDS(d17:0/24:1)+H",2483.619,413020.9,93169.66,0,81668.16,0,0,"10.8764486111111","11.1764486111111","438","","Cer-NDS(d17:0/24:1)+H",636.6304,618.61985,600.60925,0,252.26905,0,0,"10.8764486111111","11.1764486111111","438","","Cer-NDS(d17:0/24:1)+H","636.6289","618.6183","600.6078","270.2791","252.2686","366.373","240.2686","10.8764486111111","11.1764486111111","438"
