"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","BMP","[M+NH4]+","[M-C3H8O6P]+","[SN2+C3H5O]+","[SN1+C3H5O]+","RT_min","RT_max","Comment","RT at Max Intensity","BMP","[M+NH4]+","[M-C3H8O6P]+","[SN2+C3H5O]+","[SN1+C3H5O]+","RT_min","RT_max","Comment","Number of Scans","BMP","[M+NH4]+","[M-C3H8O6P]+","[SN2+C3H5O]+","[SN1+C3H5O]+","RT_min","RT_max","Comment","Max Intensity","BMP","[M+NH4]+","[M-C3H8O6P]+","[SN2+C3H5O]+","[SN1+C3H5O]+","RT_min","RT_max","Comment","Average m/z","BMP","[M+NH4]+","[M-C3H8O6P]+","[SN2+C3H5O]+","[SN1+C3H5O]+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","BMP","[M+NH4]+","[M-C3H8O6P]+","[SN2+C3H5O]+","[SN1+C3H5O]+","RT_min","RT_max","Comment"
"","BMP(4:0_18:0)+NH4",0,0,0,0,"2.62962916666667","2.92962916666667","12217","","BMP(4:0_18:0)+NH4",0,0,0,0,"2.62962916666667","2.92962916666667","12217","","BMP(4:0_18:0)+NH4",0,0,0,0,"2.62962916666667","2.92962916666667","12217","","BMP(4:0_18:0)+NH4",0,0,0,0,"2.62962916666667","2.92962916666667","12217","","BMP(4:0_18:0)+NH4",0,0,0,0,"2.62962916666667","2.92962916666667","12217","","BMP(4:0_18:0)+NH4","600.3871","411.348","341.305","145.0859","2.62962916666667","2.92962916666667","12217"
"","BMP(4:0_18:4)+NH4",0,0,0,0,"0.378029166666667","0.678029166666667","11650","","BMP(4:0_18:4)+NH4",0,0,0,0,"0.378029166666667","0.678029166666667","11650","","BMP(4:0_18:4)+NH4",0,0,0,0,"0.378029166666667","0.678029166666667","11650","","BMP(4:0_18:4)+NH4",0,0,0,0,"0.378029166666667","0.678029166666667","11650","","BMP(4:0_18:4)+NH4",0,0,0,0,"0.378029166666667","0.678029166666667","11650","","BMP(4:0_18:4)+NH4","592.3245","403.2854","333.2424","145.0859","0.378029166666667","0.678029166666667","11650"
"","BMP(4:0_19:0)+NH4",0,0,0,0,"2.96007083333333","3.26007083333333","8820","","BMP(4:0_19:0)+NH4",0,0,0,0,"2.96007083333333","3.26007083333333","8820","","BMP(4:0_19:0)+NH4",0,0,0,0,"2.96007083333333","3.26007083333333","8820","","BMP(4:0_19:0)+NH4",0,0,0,0,"2.96007083333333","3.26007083333333","8820","","BMP(4:0_19:0)+NH4",0,0,0,0,"2.96007083333333","3.26007083333333","8820","","BMP(4:0_19:0)+NH4","614.4028","425.3636","355.3207","145.0859","2.96007083333333","3.26007083333333","8820"
"","BMP(4:0_19:2)+NH4",0,0,0,0,"0.769251388888889","1.06925138888889","14542","","BMP(4:0_19:2)+NH4",0,0,0,0,"0.769251388888889","1.06925138888889","14542","","BMP(4:0_19:2)+NH4",0,0,0,0,"0.769251388888889","1.06925138888889","14542","","BMP(4:0_19:2)+NH4",0,0,0,0,"0.769251388888889","1.06925138888889","14542","","BMP(4:0_19:2)+NH4",0,0,0,0,"0.769251388888889","1.06925138888889","14542","","BMP(4:0_19:2)+NH4","610.3715","421.3323","351.2894","145.0859","0.769251388888889","1.06925138888889","14542"
"","BMP(4:0_21:0)+NH4",0,0,0,0,"3.20013888888889","3.50013888888889","2688","","BMP(4:0_21:0)+NH4",0,0,0,0,"3.20013888888889","3.50013888888889","2688","","BMP(4:0_21:0)+NH4",0,0,0,0,"3.20013888888889","3.50013888888889","2688","","BMP(4:0_21:0)+NH4",0,0,0,0,"3.20013888888889","3.50013888888889","2688","","BMP(4:0_21:0)+NH4",0,0,0,0,"3.20013888888889","3.50013888888889","2688","","BMP(4:0_21:0)+NH4","642.4341","453.3949","383.352","145.0859","3.20013888888889","3.50013888888889","2688"
"","BMP(4:0_22:0)+NH4",0,0,0,0,"2.88142222222222","3.18142222222222","5201","","BMP(4:0_22:0)+NH4",0,0,0,0,"2.88142222222222","3.18142222222222","5201","","BMP(4:0_22:0)+NH4",0,0,0,0,"2.88142222222222","3.18142222222222","5201","","BMP(4:0_22:0)+NH4",0,0,0,0,"2.88142222222222","3.18142222222222","5201","","BMP(4:0_22:0)+NH4",0,0,0,0,"2.88142222222222","3.18142222222222","5201","","BMP(4:0_22:0)+NH4","656.4497","467.4106","397.3676","145.0859","2.88142222222222","3.18142222222222","5201"
"","BMP(4:0_22:2)+NH4",0,0,0,0,"2.6957875","2.9957875","8069","","BMP(4:0_22:2)+NH4",0,0,0,0,"2.6957875","2.9957875","8069","","BMP(4:0_22:2)+NH4",0,0,0,0,"2.6957875","2.9957875","8069","","BMP(4:0_22:2)+NH4",0,0,0,0,"2.6957875","2.9957875","8069","","BMP(4:0_22:2)+NH4",0,0,0,0,"2.6957875","2.9957875","8069","","BMP(4:0_22:2)+NH4","652.4184","463.3793","393.3363","145.0859","2.6957875","2.9957875","8069"
"","BMP(4:0_22:3)+NH4",0,0,0,0,"0.92806527777778","1.22806527777778","5931","","BMP(4:0_22:3)+NH4",0,0,0,0,"0.92806527777778","1.22806527777778","5931","","BMP(4:0_22:3)+NH4",0,0,0,0,"0.92806527777778","1.22806527777778","5931","","BMP(4:0_22:3)+NH4",0,0,0,0,"0.92806527777778","1.22806527777778","5931","","BMP(4:0_22:3)+NH4",0,0,0,0,"0.92806527777778","1.22806527777778","5931","","BMP(4:0_22:3)+NH4","650.4028","461.3636","391.3207","145.0859","0.92806527777778","1.22806527777778","5931"
"","BMP(4:0_24:0)+NH4",0,1,0,0,"4.09877222222222","4.39877222222222","171","","BMP(4:0_24:0)+NH4",0,4.258391,0,0,"4.09877222222222","4.39877222222222","171","","BMP(4:0_24:0)+NH4",0,2,0,0,"4.09877222222222","4.39877222222222","171","","BMP(4:0_24:0)+NH4",0,8996515,0,0,"4.09877222222222","4.39877222222222","171","","BMP(4:0_24:0)+NH4",0,495.4412,0,0,"4.09877222222222","4.39877222222222","171","","BMP(4:0_24:0)+NH4","684.481","495.4419","425.3989","145.0859","4.09877222222222","4.39877222222222","171"
"","BMP(4:0_24:0)+NH4",0,0,0,0,"4.91529722222222","5.21529722222222","2547","","BMP(4:0_24:0)+NH4",0,0,0,0,"4.91529722222222","5.21529722222222","2547","","BMP(4:0_24:0)+NH4",0,0,0,0,"4.91529722222222","5.21529722222222","2547","","BMP(4:0_24:0)+NH4",0,0,0,0,"4.91529722222222","5.21529722222222","2547","","BMP(4:0_24:0)+NH4",0,0,0,0,"4.91529722222222","5.21529722222222","2547","","BMP(4:0_24:0)+NH4","684.481","495.4419","425.3989","145.0859","4.91529722222222","5.21529722222222","2547"
"","BMP(4:0_24:2)+NH4",1,0,0,0,"3.85204848484848","4.15204848484848","264","","BMP(4:0_24:2)+NH4",4.028213,0,0,0,"3.85204848484848","4.15204848484848","264","","BMP(4:0_24:2)+NH4",1,0,0,0,"3.85204848484848","4.15204848484848","264","","BMP(4:0_24:2)+NH4",3461.459,0,0,0,"3.85204848484848","4.15204848484848","264","","BMP(4:0_24:2)+NH4",680.4498,0,0,0,"3.85204848484848","4.15204848484848","264","","BMP(4:0_24:2)+NH4","680.4497","491.4106","421.3676","145.0859","3.85204848484848","4.15204848484848","264"
"","BMP(4:0_24:2)+NH4",0,0,0,0,"4.899375","5.199375","2098","","BMP(4:0_24:2)+NH4",0,0,0,0,"4.899375","5.199375","2098","","BMP(4:0_24:2)+NH4",0,0,0,0,"4.899375","5.199375","2098","","BMP(4:0_24:2)+NH4",0,0,0,0,"4.899375","5.199375","2098","","BMP(4:0_24:2)+NH4",0,0,0,0,"4.899375","5.199375","2098","","BMP(4:0_24:2)+NH4","680.4497","491.4106","421.3676","145.0859","4.899375","5.199375","2098"
"","BMP(4:0_24:2)+NH4",1,0,0,0,"3.85645138888889","4.15645138888889","12646","","BMP(4:0_24:2)+NH4",4.028213,0,0,0,"3.85645138888889","4.15645138888889","12646","","BMP(4:0_24:2)+NH4",1,0,0,0,"3.85645138888889","4.15645138888889","12646","","BMP(4:0_24:2)+NH4",3461.459,0,0,0,"3.85645138888889","4.15645138888889","12646","","BMP(4:0_24:2)+NH4",680.4498,0,0,0,"3.85645138888889","4.15645138888889","12646","","BMP(4:0_24:2)+NH4","680.4497","491.4106","421.3676","145.0859","3.85645138888889","4.15645138888889","12646"
"","BMP(4:0_24:2)+NH4",0,0,0,0,"4.91009027777778","5.21009027777778","12764","","BMP(4:0_24:2)+NH4",0,0,0,0,"4.91009027777778","5.21009027777778","12764","","BMP(4:0_24:2)+NH4",0,0,0,0,"4.91009027777778","5.21009027777778","12764","","BMP(4:0_24:2)+NH4",0,0,0,0,"4.91009027777778","5.21009027777778","12764","","BMP(4:0_24:2)+NH4",0,0,0,0,"4.91009027777778","5.21009027777778","12764","","BMP(4:0_24:2)+NH4","680.4497","491.4106","421.3676","145.0859","4.91009027777778","5.21009027777778","12764"
"","BMP(4:0_24:4)+NH4",0,0,0,0,"1.04389166666667","1.34389166666667","10733","","BMP(4:0_24:4)+NH4",0,0,0,0,"1.04389166666667","1.34389166666667","10733","","BMP(4:0_24:4)+NH4",0,0,0,0,"1.04389166666667","1.34389166666667","10733","","BMP(4:0_24:4)+NH4",0,0,0,0,"1.04389166666667","1.34389166666667","10733","","BMP(4:0_24:4)+NH4",0,0,0,0,"1.04389166666667","1.34389166666667","10733","","BMP(4:0_24:4)+NH4","676.4184","487.3793","417.3363","145.0859","1.04389166666667","1.34389166666667","10733"
"","BMP(4:0_26:0)+NH4",0,0,0,0,"4.09877222222222","4.39877222222222","2115","","BMP(4:0_26:0)+NH4",0,0,0,0,"4.09877222222222","4.39877222222222","2115","","BMP(4:0_26:0)+NH4",0,0,0,0,"4.09877222222222","4.39877222222222","2115","","BMP(4:0_26:0)+NH4",0,0,0,0,"4.09877222222222","4.39877222222222","2115","","BMP(4:0_26:0)+NH4",0,0,0,0,"4.09877222222222","4.39877222222222","2115","","BMP(4:0_26:0)+NH4","712.5123","523.4732","453.4302","145.0859","4.09877222222222","4.39877222222222","2115"
"","BMP(4:0_26:0)+NH4",0,0,0,0,"3.20013888888889","3.50013888888889","4290","","BMP(4:0_26:0)+NH4",0,0,0,0,"3.20013888888889","3.50013888888889","4290","","BMP(4:0_26:0)+NH4",0,0,0,0,"3.20013888888889","3.50013888888889","4290","","BMP(4:0_26:0)+NH4",0,0,0,0,"3.20013888888889","3.50013888888889","4290","","BMP(4:0_26:0)+NH4",0,0,0,0,"3.20013888888889","3.50013888888889","4290","","BMP(4:0_26:0)+NH4","712.5123","523.4732","453.4302","145.0859","3.20013888888889","3.50013888888889","4290"
"","BMP(4:0_26:0)+NH4",0,0,0,0,"4.9523","5.2523","5349","","BMP(4:0_26:0)+NH4",0,0,0,0,"4.9523","5.2523","5349","","BMP(4:0_26:0)+NH4",0,0,0,0,"4.9523","5.2523","5349","","BMP(4:0_26:0)+NH4",0,0,0,0,"4.9523","5.2523","5349","","BMP(4:0_26:0)+NH4",0,0,0,0,"4.9523","5.2523","5349","","BMP(4:0_26:0)+NH4","712.5123","523.4732","453.4302","145.0859","4.9523","5.2523","5349"
"","BMP(4:0_26:4)+NH4",0,0,0,0,"1.05886111111111","1.35886111111111","7726","","BMP(4:0_26:4)+NH4",0,0,0,0,"1.05886111111111","1.35886111111111","7726","","BMP(4:0_26:4)+NH4",0,0,0,0,"1.05886111111111","1.35886111111111","7726","","BMP(4:0_26:4)+NH4",0,0,0,0,"1.05886111111111","1.35886111111111","7726","","BMP(4:0_26:4)+NH4",0,0,0,0,"1.05886111111111","1.35886111111111","7726","","BMP(4:0_26:4)+NH4","704.4497","515.4106","445.3676","145.0859","1.05886111111111","1.35886111111111","7726"
"","BMP(4:0_27:0)+NH4",0,0,0,0,"3.20013888888889","3.50013888888889","7940","","BMP(4:0_27:0)+NH4",0,0,0,0,"3.20013888888889","3.50013888888889","7940","","BMP(4:0_27:0)+NH4",0,0,0,0,"3.20013888888889","3.50013888888889","7940","","BMP(4:0_27:0)+NH4",0,0,0,0,"3.20013888888889","3.50013888888889","7940","","BMP(4:0_27:0)+NH4",0,0,0,0,"3.20013888888889","3.50013888888889","7940","","BMP(4:0_27:0)+NH4","726.528","537.4888","467.4459","145.0859","3.20013888888889","3.50013888888889","7940"
"","BMP(5:0_8:0)+NH4",0,0,0,0,"0.252939393939394","0.552939393939394","15989","","BMP(5:0_8:0)+NH4",0,0,0,0,"0.252939393939394","0.552939393939394","15989","","BMP(5:0_8:0)+NH4",0,0,0,0,"0.252939393939394","0.552939393939394","15989","","BMP(5:0_8:0)+NH4",0,0,0,0,"0.252939393939394","0.552939393939394","15989","","BMP(5:0_8:0)+NH4",0,0,0,0,"0.252939393939394","0.552939393939394","15989","","BMP(5:0_8:0)+NH4","474.2462","285.2071","201.1485","159.1016","0.252939393939394","0.552939393939394","15989"
"","BMP(5:0_17:0)+NH4",0,0,0,0,"2.62962916666667","2.92962916666667","12217","","BMP(5:0_17:0)+NH4",0,0,0,0,"2.62962916666667","2.92962916666667","12217","","BMP(5:0_17:0)+NH4",0,0,0,0,"2.62962916666667","2.92962916666667","12217","","BMP(5:0_17:0)+NH4",0,0,0,0,"2.62962916666667","2.92962916666667","12217","","BMP(5:0_17:0)+NH4",0,0,0,0,"2.62962916666667","2.92962916666667","12217","","BMP(5:0_17:0)+NH4","600.3871","411.348","327.2894","159.1016","2.62962916666667","2.92962916666667","12217"
"","BMP(5:0_18:0)+NH4",0,0,0,0,"2.96007083333333","3.26007083333333","8820","","BMP(5:0_18:0)+NH4",0,0,0,0,"2.96007083333333","3.26007083333333","8820","","BMP(5:0_18:0)+NH4",0,0,0,0,"2.96007083333333","3.26007083333333","8820","","BMP(5:0_18:0)+NH4",0,0,0,0,"2.96007083333333","3.26007083333333","8820","","BMP(5:0_18:0)+NH4",0,0,0,0,"2.96007083333333","3.26007083333333","8820","","BMP(5:0_18:0)+NH4","614.4028","425.3636","341.305","159.1016","2.96007083333333","3.26007083333333","8820"
"","BMP(5:0_18:2)+NH4",0,0,0,0,"0.769251388888889","1.06925138888889","14542","","BMP(5:0_18:2)+NH4",0,0,0,0,"0.769251388888889","1.06925138888889","14542","","BMP(5:0_18:2)+NH4",0,0,0,0,"0.769251388888889","1.06925138888889","14542","","BMP(5:0_18:2)+NH4",0,0,0,0,"0.769251388888889","1.06925138888889","14542","","BMP(5:0_18:2)+NH4",0,0,0,0,"0.769251388888889","1.06925138888889","14542","","BMP(5:0_18:2)+NH4","610.3715","421.3323","337.2737","159.1016","0.769251388888889","1.06925138888889","14542"
"","BMP(5:0_20:0)+NH4",0,0,0,0,"3.20013888888889","3.50013888888889","2688","","BMP(5:0_20:0)+NH4",0,0,0,0,"3.20013888888889","3.50013888888889","2688","","BMP(5:0_20:0)+NH4",0,0,0,0,"3.20013888888889","3.50013888888889","2688","","BMP(5:0_20:0)+NH4",0,0,0,0,"3.20013888888889","3.50013888888889","2688","","BMP(5:0_20:0)+NH4",0,0,0,0,"3.20013888888889","3.50013888888889","2688","","BMP(5:0_20:0)+NH4","642.4341","453.3949","369.3363","159.1016","3.20013888888889","3.50013888888889","2688"
"","BMP(5:0_21:0)+NH4",0,0,0,0,"2.88142222222222","3.18142222222222","5201","","BMP(5:0_21:0)+NH4",0,0,0,0,"2.88142222222222","3.18142222222222","5201","","BMP(5:0_21:0)+NH4",0,0,0,0,"2.88142222222222","3.18142222222222","5201","","BMP(5:0_21:0)+NH4",0,0,0,0,"2.88142222222222","3.18142222222222","5201","","BMP(5:0_21:0)+NH4",0,0,0,0,"2.88142222222222","3.18142222222222","5201","","BMP(5:0_21:0)+NH4","656.4497","467.4106","383.352","159.1016","2.88142222222222","3.18142222222222","5201"
"","BMP(5:0_21:2)+NH4",0,0,0,0,"2.6957875","2.9957875","8069","","BMP(5:0_21:2)+NH4",0,0,0,0,"2.6957875","2.9957875","8069","","BMP(5:0_21:2)+NH4",0,0,0,0,"2.6957875","2.9957875","8069","","BMP(5:0_21:2)+NH4",0,0,0,0,"2.6957875","2.9957875","8069","","BMP(5:0_21:2)+NH4",0,0,0,0,"2.6957875","2.9957875","8069","","BMP(5:0_21:2)+NH4","652.4184","463.3793","379.3207","159.1016","2.6957875","2.9957875","8069"
"","BMP(5:0_22:2)+NH4",0,0,0,0,"0.97390138888889","1.27390138888889","5474","","BMP(5:0_22:2)+NH4",0,0,0,0,"0.97390138888889","1.27390138888889","5474","","BMP(5:0_22:2)+NH4",0,0,0,0,"0.97390138888889","1.27390138888889","5474","","BMP(5:0_22:2)+NH4",0,0,0,0,"0.97390138888889","1.27390138888889","5474","","BMP(5:0_22:2)+NH4",0,0,0,0,"0.97390138888889","1.27390138888889","5474","","BMP(5:0_22:2)+NH4","666.4341","477.3949","393.3363","159.1016","0.97390138888889","1.27390138888889","5474"
"","BMP(5:0_23:0)+NH4",0,1,0,0,"4.09877222222222","4.39877222222222","171","","BMP(5:0_23:0)+NH4",0,4.258391,0,0,"4.09877222222222","4.39877222222222","171","","BMP(5:0_23:0)+NH4",0,2,0,0,"4.09877222222222","4.39877222222222","171","","BMP(5:0_23:0)+NH4",0,8996515,0,0,"4.09877222222222","4.39877222222222","171","","BMP(5:0_23:0)+NH4",0,495.4412,0,0,"4.09877222222222","4.39877222222222","171","","BMP(5:0_23:0)+NH4","684.481","495.4419","411.3833","159.1016","4.09877222222222","4.39877222222222","171"
"","BMP(5:0_23:0)+NH4",0,0,0,0,"4.91529722222222","5.21529722222222","2547","","BMP(5:0_23:0)+NH4",0,0,0,0,"4.91529722222222","5.21529722222222","2547","","BMP(5:0_23:0)+NH4",0,0,0,0,"4.91529722222222","5.21529722222222","2547","","BMP(5:0_23:0)+NH4",0,0,0,0,"4.91529722222222","5.21529722222222","2547","","BMP(5:0_23:0)+NH4",0,0,0,0,"4.91529722222222","5.21529722222222","2547","","BMP(5:0_23:0)+NH4","684.481","495.4419","411.3833","159.1016","4.91529722222222","5.21529722222222","2547"
"","BMP(5:0_24:2)+NH4",0,0,0,0,"5.00976527777778","5.30976527777778","981","","BMP(5:0_24:2)+NH4",0,0,0,0,"5.00976527777778","5.30976527777778","981","","BMP(5:0_24:2)+NH4",0,0,0,0,"5.00976527777778","5.30976527777778","981","","BMP(5:0_24:2)+NH4",0,0,0,0,"5.00976527777778","5.30976527777778","981","","BMP(5:0_24:2)+NH4",0,0,0,0,"5.00976527777778","5.30976527777778","981","","BMP(5:0_24:2)+NH4","694.4653","505.4262","421.3676","159.1016","5.00976527777778","5.30976527777778","981"
"","BMP(5:0_24:2)+NH4",0,0,0,0,"1.50699722222222","1.80699722222222","14667","","BMP(5:0_24:2)+NH4",0,0,0,0,"1.50699722222222","1.80699722222222","14667","","BMP(5:0_24:2)+NH4",0,0,0,0,"1.50699722222222","1.80699722222222","14667","","BMP(5:0_24:2)+NH4",0,0,0,0,"1.50699722222222","1.80699722222222","14667","","BMP(5:0_24:2)+NH4",0,0,0,0,"1.50699722222222","1.80699722222222","14667","","BMP(5:0_24:2)+NH4","694.4653","505.4262","421.3676","159.1016","1.50699722222222","1.80699722222222","14667"
"","BMP(5:0_24:4)+NH4",0,0,0,0,"1.15756944444444","1.45756944444444","6755","","BMP(5:0_24:4)+NH4",0,0,0,0,"1.15756944444444","1.45756944444444","6755","","BMP(5:0_24:4)+NH4",0,0,0,0,"1.15756944444444","1.45756944444444","6755","","BMP(5:0_24:4)+NH4",0,0,0,0,"1.15756944444444","1.45756944444444","6755","","BMP(5:0_24:4)+NH4",0,0,0,0,"1.15756944444444","1.45756944444444","6755","","BMP(5:0_24:4)+NH4","690.4341","501.3949","417.3363","159.1016","1.15756944444444","1.45756944444444","6755"
"","BMP(5:0_25:0)+NH4",0,0,0,0,"4.09877222222222","4.39877222222222","2115","","BMP(5:0_25:0)+NH4",0,0,0,0,"4.09877222222222","4.39877222222222","2115","","BMP(5:0_25:0)+NH4",0,0,0,0,"4.09877222222222","4.39877222222222","2115","","BMP(5:0_25:0)+NH4",0,0,0,0,"4.09877222222222","4.39877222222222","2115","","BMP(5:0_25:0)+NH4",0,0,0,0,"4.09877222222222","4.39877222222222","2115","","BMP(5:0_25:0)+NH4","712.5123","523.4732","439.4146","159.1016","4.09877222222222","4.39877222222222","2115"
"","BMP(5:0_25:0)+NH4",0,0,0,0,"3.20013888888889","3.50013888888889","4290","","BMP(5:0_25:0)+NH4",0,0,0,0,"3.20013888888889","3.50013888888889","4290","","BMP(5:0_25:0)+NH4",0,0,0,0,"3.20013888888889","3.50013888888889","4290","","BMP(5:0_25:0)+NH4",0,0,0,0,"3.20013888888889","3.50013888888889","4290","","BMP(5:0_25:0)+NH4",0,0,0,0,"3.20013888888889","3.50013888888889","4290","","BMP(5:0_25:0)+NH4","712.5123","523.4732","439.4146","159.1016","3.20013888888889","3.50013888888889","4290"
"","BMP(5:0_25:0)+NH4",0,0,0,0,"4.9523","5.2523","5349","","BMP(5:0_25:0)+NH4",0,0,0,0,"4.9523","5.2523","5349","","BMP(5:0_25:0)+NH4",0,0,0,0,"4.9523","5.2523","5349","","BMP(5:0_25:0)+NH4",0,0,0,0,"4.9523","5.2523","5349","","BMP(5:0_25:0)+NH4",0,0,0,0,"4.9523","5.2523","5349","","BMP(5:0_25:0)+NH4","712.5123","523.4732","439.4146","159.1016","4.9523","5.2523","5349"
"","BMP(5:0_26:0)+NH4",0,0,0,0,"3.20013888888889","3.50013888888889","7940","","BMP(5:0_26:0)+NH4",0,0,0,0,"3.20013888888889","3.50013888888889","7940","","BMP(5:0_26:0)+NH4",0,0,0,0,"3.20013888888889","3.50013888888889","7940","","BMP(5:0_26:0)+NH4",0,0,0,0,"3.20013888888889","3.50013888888889","7940","","BMP(5:0_26:0)+NH4",0,0,0,0,"3.20013888888889","3.50013888888889","7940","","BMP(5:0_26:0)+NH4","726.528","537.4888","453.4302","159.1016","3.20013888888889","3.50013888888889","7940"
"","BMP(5:0_26:2)+NH4",0,0,0,0,"5.71002361111111","6.01002361111111","952","","BMP(5:0_26:2)+NH4",0,0,0,0,"5.71002361111111","6.01002361111111","952","","BMP(5:0_26:2)+NH4",0,0,0,0,"5.71002361111111","6.01002361111111","952","","BMP(5:0_26:2)+NH4",0,0,0,0,"5.71002361111111","6.01002361111111","952","","BMP(5:0_26:2)+NH4",0,0,0,0,"5.71002361111111","6.01002361111111","952","","BMP(5:0_26:2)+NH4","722.4966","533.4575","449.3989","159.1016","5.71002361111111","6.01002361111111","952"
"","BMP(5:0_26:4)+NH4",0,0,0,0,"1.74011944444444","2.04011944444444","8846","","BMP(5:0_26:4)+NH4",0,0,0,0,"1.74011944444444","2.04011944444444","8846","","BMP(5:0_26:4)+NH4",0,0,0,0,"1.74011944444444","2.04011944444444","8846","","BMP(5:0_26:4)+NH4",0,0,0,0,"1.74011944444444","2.04011944444444","8846","","BMP(5:0_26:4)+NH4",0,0,0,0,"1.74011944444444","2.04011944444444","8846","","BMP(5:0_26:4)+NH4","718.4653","529.4262","445.3676","159.1016","1.74011944444444","2.04011944444444","8846"
"","BMP(6:0_7:0)+NH4",0,0,0,0,"0.252939393939394","0.552939393939394","15989","","BMP(6:0_7:0)+NH4",0,0,0,0,"0.252939393939394","0.552939393939394","15989","","BMP(6:0_7:0)+NH4",0,0,0,0,"0.252939393939394","0.552939393939394","15989","","BMP(6:0_7:0)+NH4",0,0,0,0,"0.252939393939394","0.552939393939394","15989","","BMP(6:0_7:0)+NH4",0,0,0,0,"0.252939393939394","0.552939393939394","15989","","BMP(6:0_7:0)+NH4","474.2462","285.2071","187.1329","173.1172","0.252939393939394","0.552939393939394","15989"
"","BMP(6:0_16:0)+NH4",0,0,0,0,"2.62962916666667","2.92962916666667","12217","","BMP(6:0_16:0)+NH4",0,0,0,0,"2.62962916666667","2.92962916666667","12217","","BMP(6:0_16:0)+NH4",0,0,0,0,"2.62962916666667","2.92962916666667","12217","","BMP(6:0_16:0)+NH4",0,0,0,0,"2.62962916666667","2.92962916666667","12217","","BMP(6:0_16:0)+NH4",0,0,0,0,"2.62962916666667","2.92962916666667","12217","","BMP(6:0_16:0)+NH4","600.3871","411.348","313.2737","173.1172","2.62962916666667","2.92962916666667","12217"
"","BMP(6:0_16:4)+NH4",0,0,0,0,"0.378029166666667","0.678029166666667","11650","","BMP(6:0_16:4)+NH4",0,0,0,0,"0.378029166666667","0.678029166666667","11650","","BMP(6:0_16:4)+NH4",0,0,0,0,"0.378029166666667","0.678029166666667","11650","","BMP(6:0_16:4)+NH4",0,0,0,0,"0.378029166666667","0.678029166666667","11650","","BMP(6:0_16:4)+NH4",0,0,0,0,"0.378029166666667","0.678029166666667","11650","","BMP(6:0_16:4)+NH4","592.3245","403.2854","305.2111","173.1172","0.378029166666667","0.678029166666667","11650"
"","BMP(6:0_17:0)+NH4",0,0,0,0,"2.96007083333333","3.26007083333333","8820","","BMP(6:0_17:0)+NH4",0,0,0,0,"2.96007083333333","3.26007083333333","8820","","BMP(6:0_17:0)+NH4",0,0,0,0,"2.96007083333333","3.26007083333333","8820","","BMP(6:0_17:0)+NH4",0,0,0,0,"2.96007083333333","3.26007083333333","8820","","BMP(6:0_17:0)+NH4",0,0,0,0,"2.96007083333333","3.26007083333333","8820","","BMP(6:0_17:0)+NH4","614.4028","425.3636","327.2894","173.1172","2.96007083333333","3.26007083333333","8820"
"","BMP(6:0_17:2)+NH4",0,0,0,0,"0.769251388888889","1.06925138888889","14542","","BMP(6:0_17:2)+NH4",0,0,0,0,"0.769251388888889","1.06925138888889","14542","","BMP(6:0_17:2)+NH4",0,0,0,0,"0.769251388888889","1.06925138888889","14542","","BMP(6:0_17:2)+NH4",0,0,0,0,"0.769251388888889","1.06925138888889","14542","","BMP(6:0_17:2)+NH4",0,0,0,0,"0.769251388888889","1.06925138888889","14542","","BMP(6:0_17:2)+NH4","610.3715","421.3323","323.2581","173.1172","0.769251388888889","1.06925138888889","14542"
"","BMP(6:0_19:0)+NH4",0,0,0,0,"3.20013888888889","3.50013888888889","2688","","BMP(6:0_19:0)+NH4",0,0,0,0,"3.20013888888889","3.50013888888889","2688","","BMP(6:0_19:0)+NH4",0,0,0,0,"3.20013888888889","3.50013888888889","2688","","BMP(6:0_19:0)+NH4",0,0,0,0,"3.20013888888889","3.50013888888889","2688","","BMP(6:0_19:0)+NH4",0,0,0,0,"3.20013888888889","3.50013888888889","2688","","BMP(6:0_19:0)+NH4","642.4341","453.3949","355.3207","173.1172","3.20013888888889","3.50013888888889","2688"
"","BMP(6:0_20:0)+NH4",0,0,0,0,"2.88142222222222","3.18142222222222","5201","","BMP(6:0_20:0)+NH4",0,0,0,0,"2.88142222222222","3.18142222222222","5201","","BMP(6:0_20:0)+NH4",0,0,0,0,"2.88142222222222","3.18142222222222","5201","","BMP(6:0_20:0)+NH4",0,0,0,0,"2.88142222222222","3.18142222222222","5201","","BMP(6:0_20:0)+NH4",0,0,0,0,"2.88142222222222","3.18142222222222","5201","","BMP(6:0_20:0)+NH4","656.4497","467.4106","369.3363","173.1172","2.88142222222222","3.18142222222222","5201"
"","BMP(6:0_20:2)+NH4",0,0,0,0,"2.6957875","2.9957875","8069","","BMP(6:0_20:2)+NH4",0,0,0,0,"2.6957875","2.9957875","8069","","BMP(6:0_20:2)+NH4",0,0,0,0,"2.6957875","2.9957875","8069","","BMP(6:0_20:2)+NH4",0,0,0,0,"2.6957875","2.9957875","8069","","BMP(6:0_20:2)+NH4",0,0,0,0,"2.6957875","2.9957875","8069","","BMP(6:0_20:2)+NH4","652.4184","463.3793","365.305","173.1172","2.6957875","2.9957875","8069"
