"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PMeOH","[M-H]-","NL of SN1","NL of SN2","FA SN2","FA SN1","[C4H9O5P-H]-","RT_min","RT_max","Comment","RT at Max Intensity","PMeOH","[M-H]-","NL of SN1","NL of SN2","FA SN2","FA SN1","[C4H9O5P-H]-","RT_min","RT_max","Comment","Number of Scans","PMeOH","[M-H]-","NL of SN1","NL of SN2","FA SN2","FA SN1","[C4H9O5P-H]-","RT_min","RT_max","Comment","Max Intensity","PMeOH","[M-H]-","NL of SN1","NL of SN2","FA SN2","FA SN1","[C4H9O5P-H]-","RT_min","RT_max","Comment","Average m/z","PMeOH","[M-H]-","NL of SN1","NL of SN2","FA SN2","FA SN1","[C4H9O5P-H]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PMeOH","[M-H]-","NL of SN1","NL of SN2","FA SN2","FA SN1","[C4H9O5P-H]-","RT_min","RT_max","Comment"
"","PMeOH(23:0_24:0)-H",0,0,0,0,0,0,"14.4251138888889","14.7251138888889","2684","","PMeOH(23:0_24:0)-H",0,0,0,0,0,0,"14.4251138888889","14.7251138888889","2684","","PMeOH(23:0_24:0)-H",0,0,0,0,0,0,"14.4251138888889","14.7251138888889","2684","","PMeOH(23:0_24:0)-H",0,0,0,0,0,0,"14.4251138888889","14.7251138888889","2684","","PMeOH(23:0_24:0)-H",0,0,0,0,0,0,"14.4251138888889","14.7251138888889","2684","","PMeOH(23:0_24:0)-H","871.7161","535.3771","521.3615","367.3574","353.3417","167.0115","14.4251138888889","14.7251138888889","2684"
"","PMeOH(23:0_24:1)-H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PMeOH(23:0_24:1)-H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PMeOH(23:0_24:1)-H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PMeOH(23:0_24:1)-H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PMeOH(23:0_24:1)-H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PMeOH(23:0_24:1)-H","869.7005","533.3615","521.3615","365.3417","353.3417","167.0115","13.8415402777778","14.1415402777778","1860"
"","PMeOH(23:0_24:1)-H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PMeOH(23:0_24:1)-H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PMeOH(23:0_24:1)-H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PMeOH(23:0_24:1)-H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PMeOH(23:0_24:1)-H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PMeOH(23:0_24:1)-H","869.7005","533.3615","521.3615","365.3417","353.3417","167.0115","13.9612472222222","14.2612472222222","15200"
"","PMeOH(23:0_24:2)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PMeOH(23:0_24:2)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PMeOH(23:0_24:2)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PMeOH(23:0_24:2)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PMeOH(23:0_24:2)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PMeOH(23:0_24:2)-H","867.6848","531.3458","521.3615","363.3261","353.3417","167.0115","13.3318611111111","13.6318611111111","1446"
"","PMeOH(23:0_24:2)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PMeOH(23:0_24:2)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PMeOH(23:0_24:2)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PMeOH(23:0_24:2)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PMeOH(23:0_24:2)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PMeOH(23:0_24:2)-H","867.6848","531.3458","521.3615","363.3261","353.3417","167.0115","13.4939787878788","13.7939787878788","17855"
"","PMeOH(23:0_24:4)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PMeOH(23:0_24:4)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PMeOH(23:0_24:4)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PMeOH(23:0_24:4)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PMeOH(23:0_24:4)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PMeOH(23:0_24:4)-H","863.6535","527.3145","521.3615","359.2948","353.3417","167.0115","12.2591625","12.5591625","3435"
"","PMeOH(23:0_25:0)-H",0,0,0,0,0,0,"14.6744694444444","14.9744694444444","4163","","PMeOH(23:0_25:0)-H",0,0,0,0,0,0,"14.6744694444444","14.9744694444444","4163","","PMeOH(23:0_25:0)-H",0,0,0,0,0,0,"14.6744694444444","14.9744694444444","4163","","PMeOH(23:0_25:0)-H",0,0,0,0,0,0,"14.6744694444444","14.9744694444444","4163","","PMeOH(23:0_25:0)-H",0,0,0,0,0,0,"14.6744694444444","14.9744694444444","4163","","PMeOH(23:0_25:0)-H","885.7318","549.3928","521.3615","381.373","353.3417","167.0115","14.6744694444444","14.9744694444444","4163"
"","PMeOH(23:0_26:0)-H",0,0,0,0,0,0,"14.8976680555556","15.1976680555556","1827","","PMeOH(23:0_26:0)-H",0,0,0,0,0,0,"14.8976680555556","15.1976680555556","1827","","PMeOH(23:0_26:0)-H",0,0,0,0,0,0,"14.8976680555556","15.1976680555556","1827","","PMeOH(23:0_26:0)-H",0,0,0,0,0,0,"14.8976680555556","15.1976680555556","1827","","PMeOH(23:0_26:0)-H",0,0,0,0,0,0,"14.8976680555556","15.1976680555556","1827","","PMeOH(23:0_26:0)-H","899.7474","563.4084","521.3615","395.3887","353.3417","167.0115","14.8976680555556","15.1976680555556","1827"
"","PMeOH(23:0_26:1)-H",0,0,0,0,0,0,"14.3880597222222","14.6880597222222","1495","","PMeOH(23:0_26:1)-H",0,0,0,0,0,0,"14.3880597222222","14.6880597222222","1495","","PMeOH(23:0_26:1)-H",0,0,0,0,0,0,"14.3880597222222","14.6880597222222","1495","","PMeOH(23:0_26:1)-H",0,0,0,0,0,0,"14.3880597222222","14.6880597222222","1495","","PMeOH(23:0_26:1)-H",0,0,0,0,0,0,"14.3880597222222","14.6880597222222","1495","","PMeOH(23:0_26:1)-H","897.7318","561.3928","521.3615","393.373","353.3417","167.0115","14.3880597222222","14.6880597222222","1495"
"","PMeOH(23:0_26:2)-H",0,0,0,0,0,0,"13.9481222222222","14.2481222222222","1360","","PMeOH(23:0_26:2)-H",0,0,0,0,0,0,"13.9481222222222","14.2481222222222","1360","","PMeOH(23:0_26:2)-H",0,0,0,0,0,0,"13.9481222222222","14.2481222222222","1360","","PMeOH(23:0_26:2)-H",0,0,0,0,0,0,"13.9481222222222","14.2481222222222","1360","","PMeOH(23:0_26:2)-H",0,0,0,0,0,0,"13.9481222222222","14.2481222222222","1360","","PMeOH(23:0_26:2)-H","895.7161","559.3771","521.3615","391.3574","353.3417","167.0115","13.9481222222222","14.2481222222222","1360"
"","PMeOH(23:0_26:4)-H",0,0,0,0,0,0,"12.9798277777778","13.2798277777778","1631","","PMeOH(23:0_26:4)-H",0,0,0,0,0,0,"12.9798277777778","13.2798277777778","1631","","PMeOH(23:0_26:4)-H",0,0,0,0,0,0,"12.9798277777778","13.2798277777778","1631","","PMeOH(23:0_26:4)-H",0,0,0,0,0,0,"12.9798277777778","13.2798277777778","1631","","PMeOH(23:0_26:4)-H",0,0,0,0,0,0,"12.9798277777778","13.2798277777778","1631","","PMeOH(23:0_26:4)-H","891.6848","555.3458","521.3615","387.3261","353.3417","167.0115","12.9798277777778","13.2798277777778","1631"
"","PMeOH(24:0_24:0)-H",0,0,0,0,0,0,"14.6744694444444","14.9744694444444","4163","","PMeOH(24:0_24:0)-H",0,0,0,0,0,0,"14.6744694444444","14.9744694444444","4163","","PMeOH(24:0_24:0)-H",0,0,0,0,0,0,"14.6744694444444","14.9744694444444","4163","","PMeOH(24:0_24:0)-H",0,0,0,0,0,0,"14.6744694444444","14.9744694444444","4163","","PMeOH(24:0_24:0)-H",0,0,0,0,0,0,"14.6744694444444","14.9744694444444","4163","","PMeOH(24:0_24:0)-H","885.7318","535.3772","535.3772","367.3574","367.3574","167.0115","14.6744694444444","14.9744694444444","4163"
"","PMeOH(24:0_24:1)-H",0,0,0,0,0,0,"14.1392625","14.4392625","3239","","PMeOH(24:0_24:1)-H",0,0,0,0,0,0,"14.1392625","14.4392625","3239","","PMeOH(24:0_24:1)-H",0,0,0,0,0,0,"14.1392625","14.4392625","3239","","PMeOH(24:0_24:1)-H",0,0,0,0,0,0,"14.1392625","14.4392625","3239","","PMeOH(24:0_24:1)-H",0,0,0,0,0,0,"14.1392625","14.4392625","3239","","PMeOH(24:0_24:1)-H","883.7161","533.3615","535.3771","365.3417","367.3574","167.0115","14.1392625","14.4392625","3239"
"","PMeOH(24:0_24:2)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PMeOH(24:0_24:2)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PMeOH(24:0_24:2)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PMeOH(24:0_24:2)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PMeOH(24:0_24:2)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PMeOH(24:0_24:2)-H","881.7005","531.3459","535.3771","363.3261","367.3574","167.0115","13.6642986111111","13.9642986111111","3329"
"","PMeOH(24:0_25:0)-H",0,0,0,0,0,0,"14.8976680555556","15.1976680555556","1827","","PMeOH(24:0_25:0)-H",0,0,0,0,0,0,"14.8976680555556","15.1976680555556","1827","","PMeOH(24:0_25:0)-H",0,0,0,0,0,0,"14.8976680555556","15.1976680555556","1827","","PMeOH(24:0_25:0)-H",0,0,0,0,0,0,"14.8976680555556","15.1976680555556","1827","","PMeOH(24:0_25:0)-H",0,0,0,0,0,0,"14.8976680555556","15.1976680555556","1827","","PMeOH(24:0_25:0)-H","899.7474","549.3928","535.3771","381.373","367.3574","167.0115","14.8976680555556","15.1976680555556","1827"
"","PMeOH(24:0_26:1)-H",0,0,0,0,0,0,"14.6770708333333","14.9770708333333","3459","","PMeOH(24:0_26:1)-H",0,0,0,0,0,0,"14.6770708333333","14.9770708333333","3459","","PMeOH(24:0_26:1)-H",0,0,0,0,0,0,"14.6770708333333","14.9770708333333","3459","","PMeOH(24:0_26:1)-H",0,0,0,0,0,0,"14.6770708333333","14.9770708333333","3459","","PMeOH(24:0_26:1)-H",0,0,0,0,0,0,"14.6770708333333","14.9770708333333","3459","","PMeOH(24:0_26:1)-H","911.7474","561.3928","535.3771","393.373","367.3574","167.0115","14.6770708333333","14.9770708333333","3459"
"","PMeOH(24:0_27:0)-H",0,0,0,0,0,0,"15.2233333333333","15.5233333333333","2772","","PMeOH(24:0_27:0)-H",0,0,0,0,0,0,"15.2233333333333","15.5233333333333","2772","","PMeOH(24:0_27:0)-H",0,0,0,0,0,0,"15.2233333333333","15.5233333333333","2772","","PMeOH(24:0_27:0)-H",0,0,0,0,0,0,"15.2233333333333","15.5233333333333","2772","","PMeOH(24:0_27:0)-H",0,0,0,0,0,0,"15.2233333333333","15.5233333333333","2772","","PMeOH(24:0_27:0)-H","927.7787","577.4241","535.3771","409.4043","367.3574","167.0115","15.2233333333333","15.5233333333333","2772"
"","PMeOH(24:0_27:0)-H",0,0,0,0,0,0,"12.4094638888889","12.7094638888889","16387","","PMeOH(24:0_27:0)-H",0,0,0,0,0,0,"12.4094638888889","12.7094638888889","16387","","PMeOH(24:0_27:0)-H",0,0,0,0,0,0,"12.4094638888889","12.7094638888889","16387","","PMeOH(24:0_27:0)-H",0,0,0,0,0,0,"12.4094638888889","12.7094638888889","16387","","PMeOH(24:0_27:0)-H",0,0,0,0,0,0,"12.4094638888889","12.7094638888889","16387","","PMeOH(24:0_27:0)-H","927.7787","577.4241","535.3771","409.4043","367.3574","167.0115","12.4094638888889","12.7094638888889","16387"
"","PMeOH(24:1_24:1)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PMeOH(24:1_24:1)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PMeOH(24:1_24:1)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PMeOH(24:1_24:1)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PMeOH(24:1_24:1)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PMeOH(24:1_24:1)-H","881.7005","533.3615","533.3615","365.3417","365.3417","167.0115","13.6642986111111","13.9642986111111","3329"
"","PMeOH(24:1_24:2)-H",0,0,0,0,0,0,"13.1228736111111","13.4228736111111","5060","","PMeOH(24:1_24:2)-H",0,0,0,0,0,0,"13.1228736111111","13.4228736111111","5060","","PMeOH(24:1_24:2)-H",0,0,0,0,0,0,"13.1228736111111","13.4228736111111","5060","","PMeOH(24:1_24:2)-H",0,0,0,0,0,0,"13.1228736111111","13.4228736111111","5060","","PMeOH(24:1_24:2)-H",0,0,0,0,0,0,"13.1228736111111","13.4228736111111","5060","","PMeOH(24:1_24:2)-H","879.6848","531.3458","533.3615","363.3261","365.3417","167.0115","13.1228736111111","13.4228736111111","5060"
"","PMeOH(25:0_24:1)-H",0,0,0,0,0,0,"14.3880597222222","14.6880597222222","1495","","PMeOH(25:0_24:1)-H",0,0,0,0,0,0,"14.3880597222222","14.6880597222222","1495","","PMeOH(25:0_24:1)-H",0,0,0,0,0,0,"14.3880597222222","14.6880597222222","1495","","PMeOH(25:0_24:1)-H",0,0,0,0,0,0,"14.3880597222222","14.6880597222222","1495","","PMeOH(25:0_24:1)-H",0,0,0,0,0,0,"14.3880597222222","14.6880597222222","1495","","PMeOH(25:0_24:1)-H","897.7318","533.3615","549.3928","365.3417","381.373","167.0115","14.3880597222222","14.6880597222222","1495"
"","PMeOH(26:0_24:1)-H",0,0,0,0,0,0,"14.6770708333333","14.9770708333333","3459","","PMeOH(26:0_24:1)-H",0,0,0,0,0,0,"14.6770708333333","14.9770708333333","3459","","PMeOH(26:0_24:1)-H",0,0,0,0,0,0,"14.6770708333333","14.9770708333333","3459","","PMeOH(26:0_24:1)-H",0,0,0,0,0,0,"14.6770708333333","14.9770708333333","3459","","PMeOH(26:0_24:1)-H",0,0,0,0,0,0,"14.6770708333333","14.9770708333333","3459","","PMeOH(26:0_24:1)-H","911.7474","533.3615","563.4084","365.3417","395.3887","167.0115","14.6770708333333","14.9770708333333","3459"
"","PMeOH(24:1_26:2)-H",0,0,0,0,0,0,"13.6992416666667","13.9992416666667","5187","","PMeOH(24:1_26:2)-H",0,0,0,0,0,0,"13.6992416666667","13.9992416666667","5187","","PMeOH(24:1_26:2)-H",0,0,0,0,0,0,"13.6992416666667","13.9992416666667","5187","","PMeOH(24:1_26:2)-H",0,0,0,0,0,0,"13.6992416666667","13.9992416666667","5187","","PMeOH(24:1_26:2)-H",0,0,0,0,0,0,"13.6992416666667","13.9992416666667","5187","","PMeOH(24:1_26:2)-H","907.7161","559.3771","533.3615","391.3574","365.3417","167.0115","13.6992416666667","13.9992416666667","5187"
"","PMeOH(27:0_24:1)-H",0,0,0,0,0,0,"14.8896375","15.1896375","1967","","PMeOH(27:0_24:1)-H",0,0,0,0,0,0,"14.8896375","15.1896375","1967","","PMeOH(27:0_24:1)-H",0,0,0,0,0,0,"14.8896375","15.1896375","1967","","PMeOH(27:0_24:1)-H",0,0,0,0,0,0,"14.8896375","15.1896375","1967","","PMeOH(27:0_24:1)-H",0,0,0,0,0,0,"14.8896375","15.1896375","1967","","PMeOH(27:0_24:1)-H","925.7631","533.3616","577.4241","365.3417","409.4043","167.0115","14.8896375","15.1896375","1967"
"","PMeOH(25:0_24:2)-H",0,0,0,0,0,0,"13.9481222222222","14.2481222222222","1360","","PMeOH(25:0_24:2)-H",0,0,0,0,0,0,"13.9481222222222","14.2481222222222","1360","","PMeOH(25:0_24:2)-H",0,0,0,0,0,0,"13.9481222222222","14.2481222222222","1360","","PMeOH(25:0_24:2)-H",0,0,0,0,0,0,"13.9481222222222","14.2481222222222","1360","","PMeOH(25:0_24:2)-H",0,0,0,0,0,0,"13.9481222222222","14.2481222222222","1360","","PMeOH(25:0_24:2)-H","895.7161","531.3458","549.3928","363.3261","381.373","167.0115","13.9481222222222","14.2481222222222","1360"
"","PMeOH(26:1_24:2)-H",0,0,0,0,0,0,"13.6992416666667","13.9992416666667","5187","","PMeOH(26:1_24:2)-H",0,0,0,0,0,0,"13.6992416666667","13.9992416666667","5187","","PMeOH(26:1_24:2)-H",0,0,0,0,0,0,"13.6992416666667","13.9992416666667","5187","","PMeOH(26:1_24:2)-H",0,0,0,0,0,0,"13.6992416666667","13.9992416666667","5187","","PMeOH(26:1_24:2)-H",0,0,0,0,0,0,"13.6992416666667","13.9992416666667","5187","","PMeOH(26:1_24:2)-H","907.7161","531.3458","561.3928","363.3261","393.373","167.0115","13.6992416666667","13.9992416666667","5187"
"","PMeOH(27:0_24:2)-H",0,0,0,0,0,0,"14.5190611111111","14.8190611111111","1977","","PMeOH(27:0_24:2)-H",0,0,0,0,0,0,"14.5190611111111","14.8190611111111","1977","","PMeOH(27:0_24:2)-H",0,0,0,0,0,0,"14.5190611111111","14.8190611111111","1977","","PMeOH(27:0_24:2)-H",0,0,0,0,0,0,"14.5190611111111","14.8190611111111","1977","","PMeOH(27:0_24:2)-H",0,0,0,0,0,0,"14.5190611111111","14.8190611111111","1977","","PMeOH(27:0_24:2)-H","923.7474","531.3459","577.4241","363.3261","409.4043","167.0115","14.5190611111111","14.8190611111111","1977"
"","PMeOH(25:0_24:4)-H",0,0,0,0,0,0,"12.9798277777778","13.2798277777778","1631","","PMeOH(25:0_24:4)-H",0,0,0,0,0,0,"12.9798277777778","13.2798277777778","1631","","PMeOH(25:0_24:4)-H",0,0,0,0,0,0,"12.9798277777778","13.2798277777778","1631","","PMeOH(25:0_24:4)-H",0,0,0,0,0,0,"12.9798277777778","13.2798277777778","1631","","PMeOH(25:0_24:4)-H",0,0,0,0,0,0,"12.9798277777778","13.2798277777778","1631","","PMeOH(25:0_24:4)-H","891.6848","527.3145","549.3928","359.2948","381.373","167.0115","12.9798277777778","13.2798277777778","1631"
"","PMeOH(24:4_26:4)-H",0,0,0,0,0,0,"9.37380833333333","9.67380833333333","10119","","PMeOH(24:4_26:4)-H",0,0,0,0,0,0,"9.37380833333333","9.67380833333333","10119","","PMeOH(24:4_26:4)-H",0,0,0,0,0,0,"9.37380833333333","9.67380833333333","10119","","PMeOH(24:4_26:4)-H",0,0,0,0,0,0,"9.37380833333333","9.67380833333333","10119","","PMeOH(24:4_26:4)-H",0,0,0,0,0,0,"9.37380833333333","9.67380833333333","10119","","PMeOH(24:4_26:4)-H","897.6378","555.3458","527.3145","387.3261","359.2948","167.0115","9.37380833333333","9.67380833333333","10119"
"","PMeOH(24:4_26:4)-H",0,0,0,0,0,0,"9.53331111111111","9.83331111111111","16222","","PMeOH(24:4_26:4)-H",0,0,0,0,0,0,"9.53331111111111","9.83331111111111","16222","","PMeOH(24:4_26:4)-H",0,0,0,0,0,0,"9.53331111111111","9.83331111111111","16222","","PMeOH(24:4_26:4)-H",0,0,0,0,0,0,"9.53331111111111","9.83331111111111","16222","","PMeOH(24:4_26:4)-H",0,0,0,0,0,0,"9.53331111111111","9.83331111111111","16222","","PMeOH(24:4_26:4)-H","897.6378","555.3458","527.3145","387.3261","359.2948","167.0115","9.53331111111111","9.83331111111111","16222"
"","PMeOH(27:0_24:4)-H",0,0,0,0,0,0,"13.4464041666667","13.7464041666667","1657","","PMeOH(27:0_24:4)-H",0,0,0,0,0,0,"13.4464041666667","13.7464041666667","1657","","PMeOH(27:0_24:4)-H",0,0,0,0,0,0,"13.4464041666667","13.7464041666667","1657","","PMeOH(27:0_24:4)-H",0,0,0,0,0,0,"13.4464041666667","13.7464041666667","1657","","PMeOH(27:0_24:4)-H",0,0,0,0,0,0,"13.4464041666667","13.7464041666667","1657","","PMeOH(27:0_24:4)-H","919.7161","527.3146","577.424","359.2948","409.4043","167.0115","13.4464041666667","13.7464041666667","1657"
"","PMeOH(27:0_24:4)-H",0,0,0,0,0,0,"13.7535583333333","14.0535583333333","1773","","PMeOH(27:0_24:4)-H",0,0,0,0,0,0,"13.7535583333333","14.0535583333333","1773","","PMeOH(27:0_24:4)-H",0,0,0,0,0,0,"13.7535583333333","14.0535583333333","1773","","PMeOH(27:0_24:4)-H",0,0,0,0,0,0,"13.7535583333333","14.0535583333333","1773","","PMeOH(27:0_24:4)-H",0,0,0,0,0,0,"13.7535583333333","14.0535583333333","1773","","PMeOH(27:0_24:4)-H","919.7161","527.3146","577.424","359.2948","409.4043","167.0115","13.7535583333333","14.0535583333333","1773"
"","PMeOH(25:0_26:0)-H",0,0,0,0,0,0,"15.2233333333333","15.5233333333333","2772","","PMeOH(25:0_26:0)-H",0,0,0,0,0,0,"15.2233333333333","15.5233333333333","2772","","PMeOH(25:0_26:0)-H",0,0,0,0,0,0,"15.2233333333333","15.5233333333333","2772","","PMeOH(25:0_26:0)-H",0,0,0,0,0,0,"15.2233333333333","15.5233333333333","2772","","PMeOH(25:0_26:0)-H",0,0,0,0,0,0,"15.2233333333333","15.5233333333333","2772","","PMeOH(25:0_26:0)-H","927.7787","563.4084","549.3928","395.3887","381.373","167.0115","15.2233333333333","15.5233333333333","2772"
"","PMeOH(25:0_26:0)-H",0,0,0,0,0,0,"12.4094638888889","12.7094638888889","16387","","PMeOH(25:0_26:0)-H",0,0,0,0,0,0,"12.4094638888889","12.7094638888889","16387","","PMeOH(25:0_26:0)-H",0,0,0,0,0,0,"12.4094638888889","12.7094638888889","16387","","PMeOH(25:0_26:0)-H",0,0,0,0,0,0,"12.4094638888889","12.7094638888889","16387","","PMeOH(25:0_26:0)-H",0,0,0,0,0,0,"12.4094638888889","12.7094638888889","16387","","PMeOH(25:0_26:0)-H","927.7787","563.4084","549.3928","395.3887","381.373","167.0115","12.4094638888889","12.7094638888889","16387"
"","PMeOH(25:0_26:1)-H",0,0,0,0,0,0,"14.8896375","15.1896375","1967","","PMeOH(25:0_26:1)-H",0,0,0,0,0,0,"14.8896375","15.1896375","1967","","PMeOH(25:0_26:1)-H",0,0,0,0,0,0,"14.8896375","15.1896375","1967","","PMeOH(25:0_26:1)-H",0,0,0,0,0,0,"14.8896375","15.1896375","1967","","PMeOH(25:0_26:1)-H",0,0,0,0,0,0,"14.8896375","15.1896375","1967","","PMeOH(25:0_26:1)-H","925.7631","561.3928","549.3928","393.373","381.373","167.0115","14.8896375","15.1896375","1967"
"","PMeOH(25:0_26:2)-H",0,0,0,0,0,0,"14.5190611111111","14.8190611111111","1977","","PMeOH(25:0_26:2)-H",0,0,0,0,0,0,"14.5190611111111","14.8190611111111","1977","","PMeOH(25:0_26:2)-H",0,0,0,0,0,0,"14.5190611111111","14.8190611111111","1977","","PMeOH(25:0_26:2)-H",0,0,0,0,0,0,"14.5190611111111","14.8190611111111","1977","","PMeOH(25:0_26:2)-H",0,0,0,0,0,0,"14.5190611111111","14.8190611111111","1977","","PMeOH(25:0_26:2)-H","923.7474","559.3771","549.3928","391.3574","381.373","167.0115","14.5190611111111","14.8190611111111","1977"
"","PMeOH(25:0_26:4)-H",0,0,0,0,0,0,"13.4464041666667","13.7464041666667","1657","","PMeOH(25:0_26:4)-H",0,0,0,0,0,0,"13.4464041666667","13.7464041666667","1657","","PMeOH(25:0_26:4)-H",0,0,0,0,0,0,"13.4464041666667","13.7464041666667","1657","","PMeOH(25:0_26:4)-H",0,0,0,0,0,0,"13.4464041666667","13.7464041666667","1657","","PMeOH(25:0_26:4)-H",0,0,0,0,0,0,"13.4464041666667","13.7464041666667","1657","","PMeOH(25:0_26:4)-H","919.7161","555.3458","549.3928","387.3261","381.373","167.0115","13.4464041666667","13.7464041666667","1657"
"","PMeOH(25:0_26:4)-H",0,0,0,0,0,0,"13.7535583333333","14.0535583333333","1773","","PMeOH(25:0_26:4)-H",0,0,0,0,0,0,"13.7535583333333","14.0535583333333","1773","","PMeOH(25:0_26:4)-H",0,0,0,0,0,0,"13.7535583333333","14.0535583333333","1773","","PMeOH(25:0_26:4)-H",0,0,0,0,0,0,"13.7535583333333","14.0535583333333","1773","","PMeOH(25:0_26:4)-H",0,0,0,0,0,0,"13.7535583333333","14.0535583333333","1773","","PMeOH(25:0_26:4)-H","919.7161","555.3458","549.3928","387.3261","381.373","167.0115","13.7535583333333","14.0535583333333","1773"
"","PMeOH(26:0_26:1)-H",0,0,0,0,0,0,"12.7065227272727","13.0065227272727","18426","","PMeOH(26:0_26:1)-H",0,0,0,0,0,0,"12.7065227272727","13.0065227272727","18426","","PMeOH(26:0_26:1)-H",0,0,0,0,0,0,"12.7065227272727","13.0065227272727","18426","","PMeOH(26:0_26:1)-H",0,0,0,0,0,0,"12.7065227272727","13.0065227272727","18426","","PMeOH(26:0_26:1)-H",0,0,0,0,0,0,"12.7065227272727","13.0065227272727","18426","","PMeOH(26:0_26:1)-H","939.7787","561.3928","563.4084","393.373","395.3887","167.0115","12.7065227272727","13.0065227272727","18426"
"","PMeOH(27:0_26:1)-H",0,0,0,0,0,0,"15.2189766666667","15.5189766666667","4913","","PMeOH(27:0_26:1)-H",0,0,0,0,0,0,"15.2189766666667","15.5189766666667","4913","","PMeOH(27:0_26:1)-H",0,0,0,0,0,0,"15.2189766666667","15.5189766666667","4913","","PMeOH(27:0_26:1)-H",0,0,0,0,0,0,"15.2189766666667","15.5189766666667","4913","","PMeOH(27:0_26:1)-H",0,0,0,0,0,0,"15.2189766666667","15.5189766666667","4913","","PMeOH(27:0_26:1)-H","953.7943","561.3928","577.424","393.373","409.4043","167.0115","15.2189766666667","15.5189766666667","4913"
