"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","HexCer-NDS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","RT at Max Intensity","HexCer-NDS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Number of Scans","HexCer-NDS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Max Intensity","HexCer-NDS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Average m/z","HexCer-NDS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","HexCer-NDS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment"
"","HexCer-NDS(d14:0/28:2)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","HexCer-NDS(d14:0/28:2)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","HexCer-NDS(d14:0/28:2)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","HexCer-NDS(d14:0/28:2)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","HexCer-NDS(d14:0/28:2)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","HexCer-NDS(d14:0/28:2)+H","810.6823","648.6295","630.6189","612.6083","228.2322","210.2216","420.42","198.2216","10.5081333333333","10.8081333333333","17348"
"","HexCer-NDS(d14:0/29:1)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","HexCer-NDS(d14:0/29:1)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","HexCer-NDS(d14:0/29:1)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","HexCer-NDS(d14:0/29:1)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","HexCer-NDS(d14:0/29:1)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","HexCer-NDS(d14:0/29:1)+H","826.7136","664.6608","646.6502","628.6396","228.2322","210.2216","436.4513","198.2216","11.1021833333333","11.4021833333333","4741"
"","HexCer-NDS(d14:0/38:2)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","HexCer-NDS(d14:0/38:2)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","HexCer-NDS(d14:0/38:2)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","HexCer-NDS(d14:0/38:2)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","HexCer-NDS(d14:0/38:2)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","HexCer-NDS(d14:0/38:2)+H","950.8388","788.7859","770.7754","752.7648","228.2322","210.2216","560.5765","198.2216","14.7090625","15.0090625","1190"
"","HexCer-NDS(d14:0/40:2)+H",0,0,0,0,0,0,0,0,"15.0874712121212","15.3874712121212","2434","","HexCer-NDS(d14:0/40:2)+H",0,0,0,0,0,0,0,0,"15.0874712121212","15.3874712121212","2434","","HexCer-NDS(d14:0/40:2)+H",0,0,0,0,0,0,0,0,"15.0874712121212","15.3874712121212","2434","","HexCer-NDS(d14:0/40:2)+H",0,0,0,0,0,0,0,0,"15.0874712121212","15.3874712121212","2434","","HexCer-NDS(d14:0/40:2)+H",0,0,0,0,0,0,0,0,"15.0874712121212","15.3874712121212","2434","","HexCer-NDS(d14:0/40:2)+H","978.8701","816.8173","798.8067","780.7961","228.2322","210.2216","588.6078","198.2216","15.0874712121212","15.3874712121212","2434"
"","HexCer-NDS(d15:0/18:0)+H",0,0,0,0,0,0,0,0,"10.4931196969697","10.7931196969697","10162","","HexCer-NDS(d15:0/18:0)+H",0,0,0,0,0,0,0,0,"10.4931196969697","10.7931196969697","10162","","HexCer-NDS(d15:0/18:0)+H",0,0,0,0,0,0,0,0,"10.4931196969697","10.7931196969697","10162","","HexCer-NDS(d15:0/18:0)+H",0,0,0,0,0,0,0,0,"10.4931196969697","10.7931196969697","10162","","HexCer-NDS(d15:0/18:0)+H",0,0,0,0,0,0,0,0,"10.4931196969697","10.7931196969697","10162","","HexCer-NDS(d15:0/18:0)+H","688.5728","526.5199","508.5093","490.4988","242.2478","224.2373","284.2948","212.2373","10.4931196969697","10.7931196969697","10162"
"","HexCer-NDS(d15:0/18:0)+H",0,0,0,0,0,0,0,0,"10.6881013888889","10.9881013888889","17437","","HexCer-NDS(d15:0/18:0)+H",0,0,0,0,0,0,0,0,"10.6881013888889","10.9881013888889","17437","","HexCer-NDS(d15:0/18:0)+H",0,0,0,0,0,0,0,0,"10.6881013888889","10.9881013888889","17437","","HexCer-NDS(d15:0/18:0)+H",0,0,0,0,0,0,0,0,"10.6881013888889","10.9881013888889","17437","","HexCer-NDS(d15:0/18:0)+H",0,0,0,0,0,0,0,0,"10.6881013888889","10.9881013888889","17437","","HexCer-NDS(d15:0/18:0)+H","688.5728","526.5199","508.5093","490.4988","242.2478","224.2373","284.2948","212.2373","10.6881013888889","10.9881013888889","17437"
"","HexCer-NDS(d15:0/18:1)+H",0,0,0,0,0,0,0,0,"5.71002361111111","6.01002361111111","5972","","HexCer-NDS(d15:0/18:1)+H",0,0,0,0,0,0,0,0,"5.71002361111111","6.01002361111111","5972","","HexCer-NDS(d15:0/18:1)+H",0,0,0,0,0,0,0,0,"5.71002361111111","6.01002361111111","5972","","HexCer-NDS(d15:0/18:1)+H",0,0,0,0,0,0,0,0,"5.71002361111111","6.01002361111111","5972","","HexCer-NDS(d15:0/18:1)+H",0,0,0,0,0,0,0,0,"5.71002361111111","6.01002361111111","5972","","HexCer-NDS(d15:0/18:1)+H","686.5571","524.5043","506.4937","488.4831","242.2478","224.2373","282.2791","212.2373","5.71002361111111","6.01002361111111","5972"
"","HexCer-NDS(d15:0/18:1)+H",0,0,0,0,0,0,0,0,"10.2094212121212","10.5094212121212","16210","","HexCer-NDS(d15:0/18:1)+H",0,0,0,0,0,0,0,0,"10.2094212121212","10.5094212121212","16210","","HexCer-NDS(d15:0/18:1)+H",0,0,0,0,0,0,0,0,"10.2094212121212","10.5094212121212","16210","","HexCer-NDS(d15:0/18:1)+H",0,0,0,0,0,0,0,0,"10.2094212121212","10.5094212121212","16210","","HexCer-NDS(d15:0/18:1)+H",0,0,0,0,0,0,0,0,"10.2094212121212","10.5094212121212","16210","","HexCer-NDS(d15:0/18:1)+H","686.5571","524.5043","506.4937","488.4831","242.2478","224.2373","282.2791","212.2373","10.2094212121212","10.5094212121212","16210"
"","HexCer-NDS(d15:0/18:2)+H",0,0,0,0,0,0,0,0,"6.78201944444445","7.08201944444445","14661","","HexCer-NDS(d15:0/18:2)+H",0,0,0,0,0,0,0,0,"6.78201944444445","7.08201944444445","14661","","HexCer-NDS(d15:0/18:2)+H",0,0,0,0,0,0,0,0,"6.78201944444445","7.08201944444445","14661","","HexCer-NDS(d15:0/18:2)+H",0,0,0,0,0,0,0,0,"6.78201944444445","7.08201944444445","14661","","HexCer-NDS(d15:0/18:2)+H",0,0,0,0,0,0,0,0,"6.78201944444445","7.08201944444445","14661","","HexCer-NDS(d15:0/18:2)+H","684.5414","522.4886","504.478","486.4675","242.2478","224.2373","280.2635","212.2373","6.78201944444445","7.08201944444445","14661"
"","HexCer-NDS(d15:0/19:1)+H",0,0,1,1,0,0,0,0,"6.36482638888889","6.66482638888889","1123","","HexCer-NDS(d15:0/19:1)+H",0,0,6.545538,6.545538,0,0,0,0,"6.36482638888889","6.66482638888889","1123","","HexCer-NDS(d15:0/19:1)+H",0,0,1,1,0,0,0,0,"6.36482638888889","6.66482638888889","1123","","HexCer-NDS(d15:0/19:1)+H",0,0,145452.5,56112.69,0,0,0,0,"6.36482638888889","6.66482638888889","1123","","HexCer-NDS(d15:0/19:1)+H",0,0,520.5101,502.4994,0,0,0,0,"6.36482638888889","6.66482638888889","1123","","HexCer-NDS(d15:0/19:1)+H","700.5728","538.5199","520.5093","502.4988","242.2478","224.2373","296.2948","212.2373","6.36482638888889","6.66482638888889","1123"
"","HexCer-NDS(d15:0/19:1)+H",0,0,0,0,0,0,0,0,"5.21461944444444","5.51461944444444","3785","","HexCer-NDS(d15:0/19:1)+H",0,0,0,0,0,0,0,0,"5.21461944444444","5.51461944444444","3785","","HexCer-NDS(d15:0/19:1)+H",0,0,0,0,0,0,0,0,"5.21461944444444","5.51461944444444","3785","","HexCer-NDS(d15:0/19:1)+H",0,0,0,0,0,0,0,0,"5.21461944444444","5.51461944444444","3785","","HexCer-NDS(d15:0/19:1)+H",0,0,0,0,0,0,0,0,"5.21461944444444","5.51461944444444","3785","","HexCer-NDS(d15:0/19:1)+H","700.5728","538.5199","520.5093","502.4988","242.2478","224.2373","296.2948","212.2373","5.21461944444444","5.51461944444444","3785"
"","HexCer-NDS(d15:0/19:1)+H",0,0,0,0,0,0,0,0,"8.27311666666667","8.57311666666667","12563","","HexCer-NDS(d15:0/19:1)+H",0,0,0,0,0,0,0,0,"8.27311666666667","8.57311666666667","12563","","HexCer-NDS(d15:0/19:1)+H",0,0,0,0,0,0,0,0,"8.27311666666667","8.57311666666667","12563","","HexCer-NDS(d15:0/19:1)+H",0,0,0,0,0,0,0,0,"8.27311666666667","8.57311666666667","12563","","HexCer-NDS(d15:0/19:1)+H",0,0,0,0,0,0,0,0,"8.27311666666667","8.57311666666667","12563","","HexCer-NDS(d15:0/19:1)+H","700.5728","538.5199","520.5093","502.4988","242.2478","224.2373","296.2948","212.2373","8.27311666666667","8.57311666666667","12563"
"","HexCer-NDS(d15:0/19:1)+H",0,0,0,0,0,0,0,0,"8.27312916666667","8.57312916666667","18238","","HexCer-NDS(d15:0/19:1)+H",0,0,0,0,0,0,0,0,"8.27312916666667","8.57312916666667","18238","","HexCer-NDS(d15:0/19:1)+H",0,0,0,0,0,0,0,0,"8.27312916666667","8.57312916666667","18238","","HexCer-NDS(d15:0/19:1)+H",0,0,0,0,0,0,0,0,"8.27312916666667","8.57312916666667","18238","","HexCer-NDS(d15:0/19:1)+H",0,0,0,0,0,0,0,0,"8.27312916666667","8.57312916666667","18238","","HexCer-NDS(d15:0/19:1)+H","700.5728","538.5199","520.5093","502.4988","242.2478","224.2373","296.2948","212.2373","8.27312916666667","8.57312916666667","18238"
"","HexCer-NDS(d15:0/20:1)+H",0,0,0,0,0,0,0,0,"8.68942916666667","8.98942916666667","8501","","HexCer-NDS(d15:0/20:1)+H",0,0,0,0,0,0,0,0,"8.68942916666667","8.98942916666667","8501","","HexCer-NDS(d15:0/20:1)+H",0,0,0,0,0,0,0,0,"8.68942916666667","8.98942916666667","8501","","HexCer-NDS(d15:0/20:1)+H",0,0,0,0,0,0,0,0,"8.68942916666667","8.98942916666667","8501","","HexCer-NDS(d15:0/20:1)+H",0,0,0,0,0,0,0,0,"8.68942916666667","8.98942916666667","8501","","HexCer-NDS(d15:0/20:1)+H","714.5884","552.5356","534.525","516.5144","242.2478","224.2373","310.3105","212.2373","8.68942916666667","8.98942916666667","8501"
"","HexCer-NDS(d15:0/21:1)+H",0,0,0,0,0,0,0,0,"7.61792777777778","7.91792777777778","2666","","HexCer-NDS(d15:0/21:1)+H",0,0,0,0,0,0,0,0,"7.61792777777778","7.91792777777778","2666","","HexCer-NDS(d15:0/21:1)+H",0,0,0,0,0,0,0,0,"7.61792777777778","7.91792777777778","2666","","HexCer-NDS(d15:0/21:1)+H",0,0,0,0,0,0,0,0,"7.61792777777778","7.91792777777778","2666","","HexCer-NDS(d15:0/21:1)+H",0,0,0,0,0,0,0,0,"7.61792777777778","7.91792777777778","2666","","HexCer-NDS(d15:0/21:1)+H","728.6041","566.5512","548.5406","530.5301","242.2478","224.2373","324.3261","212.2373","7.61792777777778","7.91792777777778","2666"
"","HexCer-NDS(d15:0/23:1)+H",0,0,0,0,0,0,0,0,"8.72719305555555","9.02719305555555","2137","","HexCer-NDS(d15:0/23:1)+H",0,0,0,0,0,0,0,0,"8.72719305555555","9.02719305555555","2137","","HexCer-NDS(d15:0/23:1)+H",0,0,0,0,0,0,0,0,"8.72719305555555","9.02719305555555","2137","","HexCer-NDS(d15:0/23:1)+H",0,0,0,0,0,0,0,0,"8.72719305555555","9.02719305555555","2137","","HexCer-NDS(d15:0/23:1)+H",0,0,0,0,0,0,0,0,"8.72719305555555","9.02719305555555","2137","","HexCer-NDS(d15:0/23:1)+H","756.6353","594.5825","576.572","558.5613","242.2478","224.2373","352.3574","212.2373","8.72719305555555","9.02719305555555","2137"
"","HexCer-NDS(d15:0/23:1)+H",0,0,0,0,0,0,0,0,"9.20191944444444","9.50191944444444","6842","","HexCer-NDS(d15:0/23:1)+H",0,0,0,0,0,0,0,0,"9.20191944444444","9.50191944444444","6842","","HexCer-NDS(d15:0/23:1)+H",0,0,0,0,0,0,0,0,"9.20191944444444","9.50191944444444","6842","","HexCer-NDS(d15:0/23:1)+H",0,0,0,0,0,0,0,0,"9.20191944444444","9.50191944444444","6842","","HexCer-NDS(d15:0/23:1)+H",0,0,0,0,0,0,0,0,"9.20191944444444","9.50191944444444","6842","","HexCer-NDS(d15:0/23:1)+H","756.6353","594.5825","576.572","558.5613","242.2478","224.2373","352.3574","212.2373","9.20191944444444","9.50191944444444","6842"
"","HexCer-NDS(d15:0/23:1)+H",0,0,0,0,0,0,0,0,"9.20142222222222","9.50142222222222","13508","","HexCer-NDS(d15:0/23:1)+H",0,0,0,0,0,0,0,0,"9.20142222222222","9.50142222222222","13508","","HexCer-NDS(d15:0/23:1)+H",0,0,0,0,0,0,0,0,"9.20142222222222","9.50142222222222","13508","","HexCer-NDS(d15:0/23:1)+H",0,0,0,0,0,0,0,0,"9.20142222222222","9.50142222222222","13508","","HexCer-NDS(d15:0/23:1)+H",0,0,0,0,0,0,0,0,"9.20142222222222","9.50142222222222","13508","","HexCer-NDS(d15:0/23:1)+H","756.6353","594.5825","576.572","558.5613","242.2478","224.2373","352.3574","212.2373","9.20142222222222","9.50142222222222","13508"
"","HexCer-NDS(d15:0/24:1)+H",0,0,0,0,0,0,0,0,"9.25202638888889","9.55202638888889","3834","","HexCer-NDS(d15:0/24:1)+H",0,0,0,0,0,0,0,0,"9.25202638888889","9.55202638888889","3834","","HexCer-NDS(d15:0/24:1)+H",0,0,0,0,0,0,0,0,"9.25202638888889","9.55202638888889","3834","","HexCer-NDS(d15:0/24:1)+H",0,0,0,0,0,0,0,0,"9.25202638888889","9.55202638888889","3834","","HexCer-NDS(d15:0/24:1)+H",0,0,0,0,0,0,0,0,"9.25202638888889","9.55202638888889","3834","","HexCer-NDS(d15:0/24:1)+H","770.651","608.5981","590.5876","572.577","242.2478","224.2373","366.373","212.2373","9.25202638888889","9.55202638888889","3834"
"","HexCer-NDS(d15:0/25:1)+H",0,0,0,0,0,0,0,0,"9.75355416666667","10.0535541666667","782","","HexCer-NDS(d15:0/25:1)+H",0,0,0,0,0,0,0,0,"9.75355416666667","10.0535541666667","782","","HexCer-NDS(d15:0/25:1)+H",0,0,0,0,0,0,0,0,"9.75355416666667","10.0535541666667","782","","HexCer-NDS(d15:0/25:1)+H",0,0,0,0,0,0,0,0,"9.75355416666667","10.0535541666667","782","","HexCer-NDS(d15:0/25:1)+H",0,0,0,0,0,0,0,0,"9.75355416666667","10.0535541666667","782","","HexCer-NDS(d15:0/25:1)+H","784.6666","622.6138","604.6032","586.5927","242.2478","224.2373","380.3887","212.2373","9.75355416666667","10.0535541666667","782"
"","HexCer-NDS(d15:0/25:1)+H",0,0,0,0,0,0,0,0,"10.1036152777778","10.4036152777778","5567","","HexCer-NDS(d15:0/25:1)+H",0,0,0,0,0,0,0,0,"10.1036152777778","10.4036152777778","5567","","HexCer-NDS(d15:0/25:1)+H",0,0,0,0,0,0,0,0,"10.1036152777778","10.4036152777778","5567","","HexCer-NDS(d15:0/25:1)+H",0,0,0,0,0,0,0,0,"10.1036152777778","10.4036152777778","5567","","HexCer-NDS(d15:0/25:1)+H",0,0,0,0,0,0,0,0,"10.1036152777778","10.4036152777778","5567","","HexCer-NDS(d15:0/25:1)+H","784.6666","622.6138","604.6032","586.5927","242.2478","224.2373","380.3887","212.2373","10.1036152777778","10.4036152777778","5567"
"","HexCer-NDS(d15:0/25:1)+H",0,0,0,0,0,0,0,0,"10.02995","10.32995","18396","","HexCer-NDS(d15:0/25:1)+H",0,0,0,0,0,0,0,0,"10.02995","10.32995","18396","","HexCer-NDS(d15:0/25:1)+H",0,0,0,0,0,0,0,0,"10.02995","10.32995","18396","","HexCer-NDS(d15:0/25:1)+H",0,0,0,0,0,0,0,0,"10.02995","10.32995","18396","","HexCer-NDS(d15:0/25:1)+H",0,0,0,0,0,0,0,0,"10.02995","10.32995","18396","","HexCer-NDS(d15:0/25:1)+H","784.6666","622.6138","604.6032","586.5927","242.2478","224.2373","380.3887","212.2373","10.02995","10.32995","18396"
"","HexCer-NDS(d15:0/26:1)+H",0,0,1,1,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","HexCer-NDS(d15:0/26:1)+H",0,0,10.37288,10.37288,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","HexCer-NDS(d15:0/26:1)+H",0,0,1,1,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","HexCer-NDS(d15:0/26:1)+H",0,0,192178.5,81155.23,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","HexCer-NDS(d15:0/26:1)+H",0,0,618.6198,600.6093,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","HexCer-NDS(d15:0/26:1)+H","798.6823","636.6295","618.6189","600.6083","242.2478","224.2373","394.4044","212.2373","10.2331319444444","10.5331319444444","1201"
"","HexCer-NDS(d15:0/26:2)+H",0,0,0,0,0,0,0,0,"9.34955833333333","9.64955833333333","3672","","HexCer-NDS(d15:0/26:2)+H",0,0,0,0,0,0,0,0,"9.34955833333333","9.64955833333333","3672","","HexCer-NDS(d15:0/26:2)+H",0,0,0,0,0,0,0,0,"9.34955833333333","9.64955833333333","3672","","HexCer-NDS(d15:0/26:2)+H",0,0,0,0,0,0,0,0,"9.34955833333333","9.64955833333333","3672","","HexCer-NDS(d15:0/26:2)+H",0,0,0,0,0,0,0,0,"9.34955833333333","9.64955833333333","3672","","HexCer-NDS(d15:0/26:2)+H","796.6666","634.6138","616.6032","598.5927","242.2478","224.2373","392.3887","212.2373","9.34955833333333","9.64955833333333","3672"
"","HexCer-NDS(d15:0/26:2)+H",0,0,0,0,0,0,0,0,"9.16937083333333","9.46937083333333","5621","","HexCer-NDS(d15:0/26:2)+H",0,0,0,0,0,0,0,0,"9.16937083333333","9.46937083333333","5621","","HexCer-NDS(d15:0/26:2)+H",0,0,0,0,0,0,0,0,"9.16937083333333","9.46937083333333","5621","","HexCer-NDS(d15:0/26:2)+H",0,0,0,0,0,0,0,0,"9.16937083333333","9.46937083333333","5621","","HexCer-NDS(d15:0/26:2)+H",0,0,0,0,0,0,0,0,"9.16937083333333","9.46937083333333","5621","","HexCer-NDS(d15:0/26:2)+H","796.6666","634.6138","616.6032","598.5927","242.2478","224.2373","392.3887","212.2373","9.16937083333333","9.46937083333333","5621"
"","HexCer-NDS(d15:0/27:1)+H",0,0,1,1,0,0,0,0,"10.6725680555556","10.9725680555556","626","","HexCer-NDS(d15:0/27:1)+H",0,0,10.88786,10.88786,0,0,0,0,"10.6725680555556","10.9725680555556","626","","HexCer-NDS(d15:0/27:1)+H",0,0,1,1,0,0,0,0,"10.6725680555556","10.9725680555556","626","","HexCer-NDS(d15:0/27:1)+H",0,0,266860.5,111445.8,0,0,0,0,"10.6725680555556","10.9725680555556","626","","HexCer-NDS(d15:0/27:1)+H",0,0,632.6361,614.6255,0,0,0,0,"10.6725680555556","10.9725680555556","626","","HexCer-NDS(d15:0/27:1)+H","812.6979","650.6451","632.6345","614.624","242.2478","224.2373","408.42","212.2373","10.6725680555556","10.9725680555556","626"
"","HexCer-NDS(d15:0/28:1)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","HexCer-NDS(d15:0/28:1)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","HexCer-NDS(d15:0/28:1)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","HexCer-NDS(d15:0/28:1)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","HexCer-NDS(d15:0/28:1)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","HexCer-NDS(d15:0/28:1)+H","826.7136","664.6608","646.6502","628.6396","242.2478","224.2373","422.4356","212.2373","11.1021833333333","11.4021833333333","4741"
"","HexCer-NDS(d15:0/34:2)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","HexCer-NDS(d15:0/34:2)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","HexCer-NDS(d15:0/34:2)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","HexCer-NDS(d15:0/34:2)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","HexCer-NDS(d15:0/34:2)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","HexCer-NDS(d15:0/34:2)+H","908.7919","746.739","728.7285","710.7179","242.2478","224.2373","504.5139","212.2373","12.1439555555556","12.4439555555556","6370"
"","HexCer-NDS(d15:0/42:2)+H",0,0,0,0,0,0,0,0,"14.7082939393939","15.0082939393939","3381","","HexCer-NDS(d15:0/42:2)+H",0,0,0,0,0,0,0,0,"14.7082939393939","15.0082939393939","3381","","HexCer-NDS(d15:0/42:2)+H",0,0,0,0,0,0,0,0,"14.7082939393939","15.0082939393939","3381","","HexCer-NDS(d15:0/42:2)+H",0,0,0,0,0,0,0,0,"14.7082939393939","15.0082939393939","3381","","HexCer-NDS(d15:0/42:2)+H",0,0,0,0,0,0,0,0,"14.7082939393939","15.0082939393939","3381","","HexCer-NDS(d15:0/42:2)+H","1020.917","858.8642","840.8536","822.8431","242.2478","224.2373","616.6391","212.2373","14.7082939393939","15.0082939393939","3381"
"","HexCer-NDS(d16:0/16:1)+H",0,0,0,0,0,0,0,0,"5.0153625","5.3153625","2151","","HexCer-NDS(d16:0/16:1)+H",0,0,0,0,0,0,0,0,"5.0153625","5.3153625","2151","","HexCer-NDS(d16:0/16:1)+H",0,0,0,0,0,0,0,0,"5.0153625","5.3153625","2151","","HexCer-NDS(d16:0/16:1)+H",0,0,0,0,0,0,0,0,"5.0153625","5.3153625","2151","","HexCer-NDS(d16:0/16:1)+H",0,0,0,0,0,0,0,0,"5.0153625","5.3153625","2151","","HexCer-NDS(d16:0/16:1)+H","672.5414","510.4886","492.478","474.4675","256.2635","238.2529","254.2478","226.2529","5.0153625","5.3153625","2151"
"","HexCer-NDS(d16:0/17:0)+H",0,0,0,0,0,0,0,0,"10.4931196969697","10.7931196969697","10162","","HexCer-NDS(d16:0/17:0)+H",0,0,0,0,0,0,0,0,"10.4931196969697","10.7931196969697","10162","","HexCer-NDS(d16:0/17:0)+H",0,0,0,0,0,0,0,0,"10.4931196969697","10.7931196969697","10162","","HexCer-NDS(d16:0/17:0)+H",0,0,0,0,0,0,0,0,"10.4931196969697","10.7931196969697","10162","","HexCer-NDS(d16:0/17:0)+H",0,0,0,0,0,0,0,0,"10.4931196969697","10.7931196969697","10162","","HexCer-NDS(d16:0/17:0)+H","688.5728","526.5199","508.5093","490.4988","256.2635","238.2529","270.2791","226.2529","10.4931196969697","10.7931196969697","10162"
"","HexCer-NDS(d16:0/17:0)+H",0,0,0,0,0,0,0,0,"10.6881013888889","10.9881013888889","17437","","HexCer-NDS(d16:0/17:0)+H",0,0,0,0,0,0,0,0,"10.6881013888889","10.9881013888889","17437","","HexCer-NDS(d16:0/17:0)+H",0,0,0,0,0,0,0,0,"10.6881013888889","10.9881013888889","17437","","HexCer-NDS(d16:0/17:0)+H",0,0,0,0,0,0,0,0,"10.6881013888889","10.9881013888889","17437","","HexCer-NDS(d16:0/17:0)+H",0,0,0,0,0,0,0,0,"10.6881013888889","10.9881013888889","17437","","HexCer-NDS(d16:0/17:0)+H","688.5728","526.5199","508.5093","490.4988","256.2635","238.2529","270.2791","226.2529","10.6881013888889","10.9881013888889","17437"
"","HexCer-NDS(d16:0/18:1)+H",0,0,1,1,1,0,1,0,"6.36482638888889","6.66482638888889","1123","","HexCer-NDS(d16:0/18:1)+H",0,0,6.545538,6.545538,6.545538,0,6.545538,0,"6.36482638888889","6.66482638888889","1123","","HexCer-NDS(d16:0/18:1)+H",0,0,1,1,1,0,1,0,"6.36482638888889","6.66482638888889","1123","","HexCer-NDS(d16:0/18:1)+H",0,0,145452.5,56112.69,7330.657,0,25051.72,0,"6.36482638888889","6.66482638888889","1123","","HexCer-NDS(d16:0/18:1)+H",0,0,520.5101,502.4994,256.264,0,282.2797,0,"6.36482638888889","6.66482638888889","1123","","HexCer-NDS(d16:0/18:1)+H","700.5728","538.5199","520.5093","502.4988","256.2635","238.2529","282.2791","226.2529","6.36482638888889","6.66482638888889","1123"
"","HexCer-NDS(d16:0/18:1)+H",0,0,0,0,0,0,0,0,"5.21461944444444","5.51461944444444","3785","","HexCer-NDS(d16:0/18:1)+H",0,0,0,0,0,0,0,0,"5.21461944444444","5.51461944444444","3785","","HexCer-NDS(d16:0/18:1)+H",0,0,0,0,0,0,0,0,"5.21461944444444","5.51461944444444","3785","","HexCer-NDS(d16:0/18:1)+H",0,0,0,0,0,0,0,0,"5.21461944444444","5.51461944444444","3785","","HexCer-NDS(d16:0/18:1)+H",0,0,0,0,0,0,0,0,"5.21461944444444","5.51461944444444","3785","","HexCer-NDS(d16:0/18:1)+H","700.5728","538.5199","520.5093","502.4988","256.2635","238.2529","282.2791","226.2529","5.21461944444444","5.51461944444444","3785"
"","HexCer-NDS(d16:0/18:1)+H",0,0,0,0,0,0,0,0,"8.27311666666667","8.57311666666667","12563","","HexCer-NDS(d16:0/18:1)+H",0,0,0,0,0,0,0,0,"8.27311666666667","8.57311666666667","12563","","HexCer-NDS(d16:0/18:1)+H",0,0,0,0,0,0,0,0,"8.27311666666667","8.57311666666667","12563","","HexCer-NDS(d16:0/18:1)+H",0,0,0,0,0,0,0,0,"8.27311666666667","8.57311666666667","12563","","HexCer-NDS(d16:0/18:1)+H",0,0,0,0,0,0,0,0,"8.27311666666667","8.57311666666667","12563","","HexCer-NDS(d16:0/18:1)+H","700.5728","538.5199","520.5093","502.4988","256.2635","238.2529","282.2791","226.2529","8.27311666666667","8.57311666666667","12563"
