"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PG","[M+NH4]+","NL Head","NL_head&H2O","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","T1RCOO+58","T2RCOO+58","RT_min","RT_max","Comment","RT at Max Intensity","PG","[M+NH4]+","NL Head","NL_head&H2O","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","T1RCOO+58","T2RCOO+58","RT_min","RT_max","Comment","Number of Scans","PG","[M+NH4]+","NL Head","NL_head&H2O","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","T1RCOO+58","T2RCOO+58","RT_min","RT_max","Comment","Max Intensity","PG","[M+NH4]+","NL Head","NL_head&H2O","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","T1RCOO+58","T2RCOO+58","RT_min","RT_max","Comment","Average m/z","PG","[M+NH4]+","NL Head","NL_head&H2O","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","T1RCOO+58","T2RCOO+58","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PG","[M+NH4]+","NL Head","NL_head&H2O","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","T1RCOO+58","T2RCOO+58","RT_min","RT_max","Comment"
"","PG(10:0_20:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","4290","","PG(10:0_20:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","4290","","PG(10:0_20:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","4290","","PG(10:0_20:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","4290","","PG(10:0_20:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","4290","","PG(10:0_20:0)+NH4","712.51236","541.50646","523.472127","523.339486","383.182986","155.14305","295.29955","229.17983","369.33633","3.20013888888889","3.50013888888889","4290"
"","PG(10:0_20:0)+NH4",0,0,0,0,0,0,0,0,0,"4.9523","5.2523","5349","","PG(10:0_20:0)+NH4",0,0,0,0,0,0,0,0,0,"4.9523","5.2523","5349","","PG(10:0_20:0)+NH4",0,0,0,0,0,0,0,0,0,"4.9523","5.2523","5349","","PG(10:0_20:0)+NH4",0,0,0,0,0,0,0,0,0,"4.9523","5.2523","5349","","PG(10:0_20:0)+NH4",0,0,0,0,0,0,0,0,0,"4.9523","5.2523","5349","","PG(10:0_20:0)+NH4","712.51236","541.50646","523.472127","523.339486","383.182986","155.14305","295.29955","229.17983","369.33633","4.9523","5.2523","5349"
"","PG(10:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"1.34317916666667","1.64317916666667","6183","","PG(10:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"1.34317916666667","1.64317916666667","6183","","PG(10:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"1.34317916666667","1.64317916666667","6183","","PG(10:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"1.34317916666667","1.64317916666667","6183","","PG(10:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"1.34317916666667","1.64317916666667","6183","","PG(10:0_20:3)+NH4","706.46546","535.45956","517.425227","517.292586","383.182986","155.14305","289.25265","229.17983","363.28943","1.34317916666667","1.64317916666667","6183"
"","PG(10:0_20:4)+NH4",0,0,0,0,0,0,0,0,0,"1.05886111111111","1.35886111111111","7726","","PG(10:0_20:4)+NH4",0,0,0,0,0,0,0,0,0,"1.05886111111111","1.35886111111111","7726","","PG(10:0_20:4)+NH4",0,0,0,0,0,0,0,0,0,"1.05886111111111","1.35886111111111","7726","","PG(10:0_20:4)+NH4",0,0,0,0,0,0,0,0,0,"1.05886111111111","1.35886111111111","7726","","PG(10:0_20:4)+NH4",0,0,0,0,0,0,0,0,0,"1.05886111111111","1.35886111111111","7726","","PG(10:0_20:4)+NH4","704.44976","533.44386","515.409527","515.276886","383.182986","155.14305","287.23695","229.17983","361.27373","1.05886111111111","1.35886111111111","7726"
"","PG(10:0_21:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","7940","","PG(10:0_21:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","7940","","PG(10:0_21:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","7940","","PG(10:0_21:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","7940","","PG(10:0_21:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","7940","","PG(10:0_21:0)+NH4","726.52806","555.52216","537.487827","537.355186","383.182986","155.14305","309.31525","229.17983","383.35203","3.20013888888889","3.50013888888889","7940"
"","PG(10:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PG(10:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PG(10:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PG(10:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PG(10:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PG(10:0_22:3)+NH4","734.49676","563.49086","545.456527","545.323886","383.182986","155.14305","317.28395","229.17983","391.32073","1.86179583333333","2.16179583333333","9016"
"","PG(10:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"1.54857083333333","1.84857083333333","12234","","PG(10:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"1.54857083333333","1.84857083333333","12234","","PG(10:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"1.54857083333333","1.84857083333333","12234","","PG(10:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"1.54857083333333","1.84857083333333","12234","","PG(10:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"1.54857083333333","1.84857083333333","12234","","PG(10:0_22:4)+NH4","732.48106","561.47516","543.440827","543.308186","383.182986","155.14305","315.26825","229.17983","389.30503","1.54857083333333","1.84857083333333","12234"
"","PG(10:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"1.47424166666667","1.77424166666667","7817","","PG(10:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"1.47424166666667","1.77424166666667","7817","","PG(10:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"1.47424166666667","1.77424166666667","7817","","PG(10:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"1.47424166666667","1.77424166666667","7817","","PG(10:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"1.47424166666667","1.77424166666667","7817","","PG(10:0_22:5)+NH4","730.46546","559.45956","541.425227","541.292586","383.182986","155.14305","313.25265","229.17983","387.28943","1.47424166666667","1.77424166666667","7817"
"","PG(10:0_23:0)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","PG(10:0_23:0)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","PG(10:0_23:0)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","PG(10:0_23:0)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","PG(10:0_23:0)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","PG(10:0_23:0)+NH4","754.55936","583.55346","565.519127","565.386486","383.182986","155.14305","337.34655","229.17983","411.38333","4.10132083333333","4.40132083333333","3023"
"","PG(12:0_13:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","2688","","PG(12:0_13:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","2688","","PG(12:0_13:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","2688","","PG(12:0_13:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","2688","","PG(12:0_13:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","2688","","PG(12:0_13:0)+NH4","642.43416","471.42826","453.393927","425.229986","411.214286","183.17435","197.19005","257.21113","271.22683","3.20013888888889","3.50013888888889","2688"
"","PG(12:0_14:0)+NH4",0,0,0,0,0,0,0,0,0,"2.88142222222222","3.18142222222222","5201","","PG(12:0_14:0)+NH4",0,0,0,0,0,0,0,0,0,"2.88142222222222","3.18142222222222","5201","","PG(12:0_14:0)+NH4",0,0,0,0,0,0,0,0,0,"2.88142222222222","3.18142222222222","5201","","PG(12:0_14:0)+NH4",0,0,0,0,0,0,0,0,0,"2.88142222222222","3.18142222222222","5201","","PG(12:0_14:0)+NH4",0,0,0,0,0,0,0,0,0,"2.88142222222222","3.18142222222222","5201","","PG(12:0_14:0)+NH4","656.44976","485.44386","467.409527","439.245586","411.214286","183.17435","211.20565","257.21113","285.24243","2.88142222222222","3.18142222222222","5201"
"","PG(12:0_16:0)+NH4",0,0,1,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","171","","PG(12:0_16:0)+NH4",0,0,4.258391,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","171","","PG(12:0_16:0)+NH4",0,0,2,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","171","","PG(12:0_16:0)+NH4",0,0,8996515,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","171","","PG(12:0_16:0)+NH4",0,0,495.4412,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","171","","PG(12:0_16:0)+NH4","684.48106","513.47516","495.440827","467.276886","411.214286","183.17435","239.23695","257.21113","313.27373","4.09877222222222","4.39877222222222","171"
"","PG(12:0_16:0)+NH4",0,0,0,0,0,0,0,0,0,"4.91529722222222","5.21529722222222","2547","","PG(12:0_16:0)+NH4",0,0,0,0,0,0,0,0,0,"4.91529722222222","5.21529722222222","2547","","PG(12:0_16:0)+NH4",0,0,0,0,0,0,0,0,0,"4.91529722222222","5.21529722222222","2547","","PG(12:0_16:0)+NH4",0,0,0,0,0,0,0,0,0,"4.91529722222222","5.21529722222222","2547","","PG(12:0_16:0)+NH4",0,0,0,0,0,0,0,0,0,"4.91529722222222","5.21529722222222","2547","","PG(12:0_16:0)+NH4","684.48106","513.47516","495.440827","467.276886","411.214286","183.17435","239.23695","257.21113","313.27373","4.91529722222222","5.21529722222222","2547"
"","PG(12:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"4.48690972222222","4.78690972222222","4828","","PG(12:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"4.48690972222222","4.78690972222222","4828","","PG(12:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"4.48690972222222","4.78690972222222","4828","","PG(12:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"4.48690972222222","4.78690972222222","4828","","PG(12:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"4.48690972222222","4.78690972222222","4828","","PG(12:0_17:0)+NH4","698.49676","527.49086","509.456527","481.292586","411.214286","183.17435","253.25265","257.21113","327.28943","4.48690972222222","4.78690972222222","4828"
"","PG(12:0_17:2)+NH4",0,0,0,0,0,0,0,0,0,"5.00976527777778","5.30976527777778","981","","PG(12:0_17:2)+NH4",0,0,0,0,0,0,0,0,0,"5.00976527777778","5.30976527777778","981","","PG(12:0_17:2)+NH4",0,0,0,0,0,0,0,0,0,"5.00976527777778","5.30976527777778","981","","PG(12:0_17:2)+NH4",0,0,0,0,0,0,0,0,0,"5.00976527777778","5.30976527777778","981","","PG(12:0_17:2)+NH4",0,0,0,0,0,0,0,0,0,"5.00976527777778","5.30976527777778","981","","PG(12:0_17:2)+NH4","694.46546","523.45956","505.425227","477.261286","411.214286","183.17435","249.22135","257.21113","323.25813","5.00976527777778","5.30976527777778","981"
"","PG(12:0_17:2)+NH4",0,0,0,0,0,0,0,0,0,"1.50699722222222","1.80699722222222","14667","","PG(12:0_17:2)+NH4",0,0,0,0,0,0,0,0,0,"1.50699722222222","1.80699722222222","14667","","PG(12:0_17:2)+NH4",0,0,0,0,0,0,0,0,0,"1.50699722222222","1.80699722222222","14667","","PG(12:0_17:2)+NH4",0,0,0,0,0,0,0,0,0,"1.50699722222222","1.80699722222222","14667","","PG(12:0_17:2)+NH4",0,0,0,0,0,0,0,0,0,"1.50699722222222","1.80699722222222","14667","","PG(12:0_17:2)+NH4","694.46546","523.45956","505.425227","477.261286","411.214286","183.17435","249.22135","257.21113","323.25813","1.50699722222222","1.80699722222222","14667"
"","PG(12:0_18:0)+NH4",0,0,0,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","2115","","PG(12:0_18:0)+NH4",0,0,0,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","2115","","PG(12:0_18:0)+NH4",0,0,0,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","2115","","PG(12:0_18:0)+NH4",0,0,0,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","2115","","PG(12:0_18:0)+NH4",0,0,0,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","2115","","PG(12:0_18:0)+NH4","712.51236","541.50646","523.472127","495.308186","411.214286","183.17435","267.26825","257.21113","341.30503","4.09877222222222","4.39877222222222","2115"
"","PG(12:0_18:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","4290","","PG(12:0_18:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","4290","","PG(12:0_18:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","4290","","PG(12:0_18:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","4290","","PG(12:0_18:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","4290","","PG(12:0_18:0)+NH4","712.51236","541.50646","523.472127","495.308186","411.214286","183.17435","267.26825","257.21113","341.30503","3.20013888888889","3.50013888888889","4290"
"","PG(12:0_18:0)+NH4",0,0,0,0,0,0,0,0,0,"4.9523","5.2523","5349","","PG(12:0_18:0)+NH4",0,0,0,0,0,0,0,0,0,"4.9523","5.2523","5349","","PG(12:0_18:0)+NH4",0,0,0,0,0,0,0,0,0,"4.9523","5.2523","5349","","PG(12:0_18:0)+NH4",0,0,0,0,0,0,0,0,0,"4.9523","5.2523","5349","","PG(12:0_18:0)+NH4",0,0,0,0,0,0,0,0,0,"4.9523","5.2523","5349","","PG(12:0_18:0)+NH4","712.51236","541.50646","523.472127","495.308186","411.214286","183.17435","267.26825","257.21113","341.30503","4.9523","5.2523","5349"
"","PG(12:0_18:3)+NH4",0,0,0,0,0,0,0,0,0,"1.34317916666667","1.64317916666667","6183","","PG(12:0_18:3)+NH4",0,0,0,0,0,0,0,0,0,"1.34317916666667","1.64317916666667","6183","","PG(12:0_18:3)+NH4",0,0,0,0,0,0,0,0,0,"1.34317916666667","1.64317916666667","6183","","PG(12:0_18:3)+NH4",0,0,0,0,0,0,0,0,0,"1.34317916666667","1.64317916666667","6183","","PG(12:0_18:3)+NH4",0,0,0,0,0,0,0,0,0,"1.34317916666667","1.64317916666667","6183","","PG(12:0_18:3)+NH4","706.46546","535.45956","517.425227","489.261286","411.214286","183.17435","261.22135","257.21113","335.25813","1.34317916666667","1.64317916666667","6183"
"","PG(12:0_18:4)+NH4",0,0,0,0,0,0,0,0,0,"1.05886111111111","1.35886111111111","7726","","PG(12:0_18:4)+NH4",0,0,0,0,0,0,0,0,0,"1.05886111111111","1.35886111111111","7726","","PG(12:0_18:4)+NH4",0,0,0,0,0,0,0,0,0,"1.05886111111111","1.35886111111111","7726","","PG(12:0_18:4)+NH4",0,0,0,0,0,0,0,0,0,"1.05886111111111","1.35886111111111","7726","","PG(12:0_18:4)+NH4",0,0,0,0,0,0,0,0,0,"1.05886111111111","1.35886111111111","7726","","PG(12:0_18:4)+NH4","704.44976","533.44386","515.409527","487.245586","411.214286","183.17435","259.20565","257.21113","333.24243","1.05886111111111","1.35886111111111","7726"
"","PG(12:0_19:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","7940","","PG(12:0_19:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","7940","","PG(12:0_19:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","7940","","PG(12:0_19:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","7940","","PG(12:0_19:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","7940","","PG(12:0_19:0)+NH4","726.52806","555.52216","537.487827","509.323886","411.214286","183.17435","281.28395","257.21113","355.32073","3.20013888888889","3.50013888888889","7940"
"","PG(12:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PG(12:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PG(12:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PG(12:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PG(12:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PG(12:0_20:3)+NH4","734.49676","563.49086","545.456527","517.292586","411.214286","183.17435","289.25265","257.21113","363.28943","1.86179583333333","2.16179583333333","9016"
"","PG(12:0_20:4)+NH4",0,0,0,0,0,0,0,0,0,"1.54857083333333","1.84857083333333","12234","","PG(12:0_20:4)+NH4",0,0,0,0,0,0,0,0,0,"1.54857083333333","1.84857083333333","12234","","PG(12:0_20:4)+NH4",0,0,0,0,0,0,0,0,0,"1.54857083333333","1.84857083333333","12234","","PG(12:0_20:4)+NH4",0,0,0,0,0,0,0,0,0,"1.54857083333333","1.84857083333333","12234","","PG(12:0_20:4)+NH4",0,0,0,0,0,0,0,0,0,"1.54857083333333","1.84857083333333","12234","","PG(12:0_20:4)+NH4","732.48106","561.47516","543.440827","515.276886","411.214286","183.17435","287.23695","257.21113","361.27373","1.54857083333333","1.84857083333333","12234"
"","PG(12:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"1.47424166666667","1.77424166666667","7817","","PG(12:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"1.47424166666667","1.77424166666667","7817","","PG(12:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"1.47424166666667","1.77424166666667","7817","","PG(12:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"1.47424166666667","1.77424166666667","7817","","PG(12:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"1.47424166666667","1.77424166666667","7817","","PG(12:0_20:5)+NH4","730.46546","559.45956","541.425227","513.261286","411.214286","183.17435","285.22135","257.21113","359.25813","1.47424166666667","1.77424166666667","7817"
"","PG(12:0_21:0)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","PG(12:0_21:0)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","PG(12:0_21:0)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","PG(12:0_21:0)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","PG(12:0_21:0)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","PG(12:0_21:0)+NH4","754.55936","583.55346","565.519127","537.355186","411.214286","183.17435","309.31525","257.21113","383.35203","4.10132083333333","4.40132083333333","3023"
"","PG(12:0_22:2)+NH4",1,0,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PG(12:0_22:2)+NH4",7.867475,0,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PG(12:0_22:2)+NH4",1,0,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PG(12:0_22:2)+NH4",4952.251,0,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PG(12:0_22:2)+NH4",764.5439,0,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PG(12:0_22:2)+NH4","764.54366","593.53776","575.503427","547.339486","411.214286","183.17435","319.29955","257.21113","393.33633","7.68959027777778","7.98959027777778","200"
"","PG(12:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"1.78840833333333","2.08840833333333","8216","","PG(12:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"1.78840833333333","2.08840833333333","8216","","PG(12:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"1.78840833333333","2.08840833333333","8216","","PG(12:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"1.78840833333333","2.08840833333333","8216","","PG(12:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"1.78840833333333","2.08840833333333","8216","","PG(12:0_22:4)+NH4","760.51236","589.50646","571.472127","543.308186","411.214286","183.17435","315.26825","257.21113","389.30503","1.78840833333333","2.08840833333333","8216"
"","PG(13:0_13:0)+NH4",0,0,0,0,0,0,0,0,0,"2.88142222222222","3.18142222222222","5201","","PG(13:0_13:0)+NH4",0,0,0,0,0,0,0,0,0,"2.88142222222222","3.18142222222222","5201","","PG(13:0_13:0)+NH4",0,0,0,0,0,0,0,0,0,"2.88142222222222","3.18142222222222","5201","","PG(13:0_13:0)+NH4",0,0,0,0,0,0,0,0,0,"2.88142222222222","3.18142222222222","5201","","PG(13:0_13:0)+NH4",0,0,0,0,0,0,0,0,0,"2.88142222222222","3.18142222222222","5201","","PG(13:0_13:0)+NH4","656.44986","485.44396","467.409627","425.229986","425.229986","197.19005","197.19005","271.22683","271.22683","2.88142222222222","3.18142222222222","5201"
"","PG(13:0_15:0)+NH4",0,0,1,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","171","","PG(13:0_15:0)+NH4",0,0,4.258391,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","171","","PG(13:0_15:0)+NH4",0,0,2,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","171","","PG(13:0_15:0)+NH4",0,0,8996515,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","171","","PG(13:0_15:0)+NH4",0,0,495.4412,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","171","","PG(13:0_15:0)+NH4","684.48116","513.47526","495.440927","453.261286","425.229986","197.19005","225.22135","271.22683","299.25813","4.09877222222222","4.39877222222222","171"
"","PG(13:0_15:0)+NH4",0,0,0,0,0,0,0,0,0,"4.91529722222222","5.21529722222222","2547","","PG(13:0_15:0)+NH4",0,0,0,0,0,0,0,0,0,"4.91529722222222","5.21529722222222","2547","","PG(13:0_15:0)+NH4",0,0,0,0,0,0,0,0,0,"4.91529722222222","5.21529722222222","2547","","PG(13:0_15:0)+NH4",0,0,0,0,0,0,0,0,0,"4.91529722222222","5.21529722222222","2547","","PG(13:0_15:0)+NH4",0,0,0,0,0,0,0,0,0,"4.91529722222222","5.21529722222222","2547","","PG(13:0_15:0)+NH4","684.48116","513.47526","495.440927","453.261286","425.229986","197.19005","225.22135","271.22683","299.25813","4.91529722222222","5.21529722222222","2547"
"","PG(13:0_16:0)+NH4",0,0,0,0,0,0,0,0,0,"4.48690972222222","4.78690972222222","4828","","PG(13:0_16:0)+NH4",0,0,0,0,0,0,0,0,0,"4.48690972222222","4.78690972222222","4828","","PG(13:0_16:0)+NH4",0,0,0,0,0,0,0,0,0,"4.48690972222222","4.78690972222222","4828","","PG(13:0_16:0)+NH4",0,0,0,0,0,0,0,0,0,"4.48690972222222","4.78690972222222","4828","","PG(13:0_16:0)+NH4",0,0,0,0,0,0,0,0,0,"4.48690972222222","4.78690972222222","4828","","PG(13:0_16:0)+NH4","698.49676","527.49086","509.456527","467.276886","425.229986","197.19005","239.23695","271.22683","313.27373","4.48690972222222","4.78690972222222","4828"
"","PG(13:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","2115","","PG(13:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","2115","","PG(13:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","2115","","PG(13:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","2115","","PG(13:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","2115","","PG(13:0_17:0)+NH4","712.51246","541.50656","523.472227","481.292586","425.229986","197.19005","253.25265","271.22683","327.28943","4.09877222222222","4.39877222222222","2115"
"","PG(13:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","4290","","PG(13:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","4290","","PG(13:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","4290","","PG(13:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","4290","","PG(13:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","4290","","PG(13:0_17:0)+NH4","712.51246","541.50656","523.472227","481.292586","425.229986","197.19005","253.25265","271.22683","327.28943","3.20013888888889","3.50013888888889","4290"
"","PG(13:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"4.9523","5.2523","5349","","PG(13:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"4.9523","5.2523","5349","","PG(13:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"4.9523","5.2523","5349","","PG(13:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"4.9523","5.2523","5349","","PG(13:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"4.9523","5.2523","5349","","PG(13:0_17:0)+NH4","712.51246","541.50656","523.472227","481.292586","425.229986","197.19005","253.25265","271.22683","327.28943","4.9523","5.2523","5349"
"","PG(13:0_18:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","7940","","PG(13:0_18:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","7940","","PG(13:0_18:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","7940","","PG(13:0_18:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","7940","","PG(13:0_18:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","7940","","PG(13:0_18:0)+NH4","726.52806","555.52216","537.487827","495.308186","425.229986","197.19005","267.26825","271.22683","341.30503","3.20013888888889","3.50013888888889","7940"
"","PG(13:0_18:2)+NH4",0,0,0,0,0,0,0,0,0,"5.71002361111111","6.01002361111111","952","","PG(13:0_18:2)+NH4",0,0,0,0,0,0,0,0,0,"5.71002361111111","6.01002361111111","952","","PG(13:0_18:2)+NH4",0,0,0,0,0,0,0,0,0,"5.71002361111111","6.01002361111111","952","","PG(13:0_18:2)+NH4",0,0,0,0,0,0,0,0,0,"5.71002361111111","6.01002361111111","952","","PG(13:0_18:2)+NH4",0,0,0,0,0,0,0,0,0,"5.71002361111111","6.01002361111111","952","","PG(13:0_18:2)+NH4","722.49676","551.49086","533.456527","491.276886","425.229986","197.19005","263.23695","271.22683","337.27373","5.71002361111111","6.01002361111111","952"
