"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PEtOH","[M-H]-","NL of SN1","NL of SN2","FA SN2","FA SN1","[C5H11O5P-H]-","RT_min","RT_max","Comment","RT at Max Intensity","PEtOH","[M-H]-","NL of SN1","NL of SN2","FA SN2","FA SN1","[C5H11O5P-H]-","RT_min","RT_max","Comment","Number of Scans","PEtOH","[M-H]-","NL of SN1","NL of SN2","FA SN2","FA SN1","[C5H11O5P-H]-","RT_min","RT_max","Comment","Max Intensity","PEtOH","[M-H]-","NL of SN1","NL of SN2","FA SN2","FA SN1","[C5H11O5P-H]-","RT_min","RT_max","Comment","Average m/z","PEtOH","[M-H]-","NL of SN1","NL of SN2","FA SN2","FA SN1","[C5H11O5P-H]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PEtOH","[M-H]-","NL of SN1","NL of SN2","FA SN2","FA SN1","[C5H11O5P-H]-","RT_min","RT_max","Comment"
"","PEtOH(22:1_20:5)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PEtOH(22:1_20:5)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PEtOH(22:1_20:5)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PEtOH(22:1_20:5)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PEtOH(22:1_20:5)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PEtOH(22:1_20:5)-H","803.5596","483.2519","519.3458","301.2166","337.3105","181.0271","7.23601666666667","7.53601666666667","15198"
"","PEtOH(22:1_20:5)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PEtOH(22:1_20:5)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PEtOH(22:1_20:5)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PEtOH(22:1_20:5)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PEtOH(22:1_20:5)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PEtOH(22:1_20:5)-H","803.5596","483.2519","519.3458","301.2166","337.3105","181.0271","6.71725","7.01725","15234"
"","PEtOH(22:2_20:5)-H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PEtOH(22:2_20:5)-H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PEtOH(22:2_20:5)-H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PEtOH(22:2_20:5)-H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PEtOH(22:2_20:5)-H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PEtOH(22:2_20:5)-H","801.544","483.252","517.3301","301.2166","335.2948","181.0271","5.5199875","5.8199875","5694"
"","PEtOH(22:3_20:5)-H",0,0,0,0,0,0,"5.37886212121212","5.67886212121212","10322","","PEtOH(22:3_20:5)-H",0,0,0,0,0,0,"5.37886212121212","5.67886212121212","10322","","PEtOH(22:3_20:5)-H",0,0,0,0,0,0,"5.37886212121212","5.67886212121212","10322","","PEtOH(22:3_20:5)-H",0,0,0,0,0,0,"5.37886212121212","5.67886212121212","10322","","PEtOH(22:3_20:5)-H",0,0,0,0,0,0,"5.37886212121212","5.67886212121212","10322","","PEtOH(22:3_20:5)-H","799.5283","483.2519","515.3145","301.2166","333.2792","181.0271","5.37886212121212","5.67886212121212","10322"
"","PEtOH(26:0_20:5)-H",0,0,0,0,0,0,"12.1984151515151","12.4984151515151","9062","","PEtOH(26:0_20:5)-H",0,0,0,0,0,0,"12.1984151515151","12.4984151515151","9062","","PEtOH(26:0_20:5)-H",0,0,0,0,0,0,"12.1984151515151","12.4984151515151","9062","","PEtOH(26:0_20:5)-H",0,0,0,0,0,0,"12.1984151515151","12.4984151515151","9062","","PEtOH(26:0_20:5)-H",0,0,0,0,0,0,"12.1984151515151","12.4984151515151","9062","","PEtOH(26:0_20:5)-H","861.6378","483.2519","577.424","301.2166","395.3887","181.0271","12.1984151515151","12.4984151515151","9062"
"","PEtOH(21:0_21:0)-H",0,0,0,0,0,0,"13.2440986111111","13.5440986111111","2408","","PEtOH(21:0_21:0)-H",0,0,0,0,0,0,"13.2440986111111","13.5440986111111","2408","","PEtOH(21:0_21:0)-H",0,0,0,0,0,0,"13.2440986111111","13.5440986111111","2408","","PEtOH(21:0_21:0)-H",0,0,0,0,0,0,"13.2440986111111","13.5440986111111","2408","","PEtOH(21:0_21:0)-H",0,0,0,0,0,0,"13.2440986111111","13.5440986111111","2408","","PEtOH(21:0_21:0)-H","815.6535","507.3458","507.3458","325.3105","325.3105","181.0271","13.2440986111111","13.5440986111111","2408"
"","PEtOH(21:0_21:1)-H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PEtOH(21:0_21:1)-H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PEtOH(21:0_21:1)-H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PEtOH(21:0_21:1)-H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PEtOH(21:0_21:1)-H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PEtOH(21:0_21:1)-H","813.6378","505.3301","507.3457","323.2948","325.3105","181.0271","12.6584708333333","12.9584708333333","2622"
"","PEtOH(21:0_21:2)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PEtOH(21:0_21:2)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PEtOH(21:0_21:2)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PEtOH(21:0_21:2)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PEtOH(21:0_21:2)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PEtOH(21:0_21:2)-H","811.6222","503.3145","507.3458","321.2792","325.3105","181.0271","12.0062194444444","12.3062194444444","4054"
"","PEtOH(21:0_24:1)-H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PEtOH(21:0_24:1)-H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PEtOH(21:0_24:1)-H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PEtOH(21:0_24:1)-H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PEtOH(21:0_24:1)-H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PEtOH(21:0_24:1)-H","855.6848","547.3771","507.3458","365.3417","325.3105","181.0271","13.6513791666667","13.9513791666667","18419"
"","PEtOH(21:0_25:0)-H",0,0,0,0,0,0,"14.4251138888889","14.7251138888889","2684","","PEtOH(21:0_25:0)-H",0,0,0,0,0,0,"14.4251138888889","14.7251138888889","2684","","PEtOH(21:0_25:0)-H",0,0,0,0,0,0,"14.4251138888889","14.7251138888889","2684","","PEtOH(21:0_25:0)-H",0,0,0,0,0,0,"14.4251138888889","14.7251138888889","2684","","PEtOH(21:0_25:0)-H",0,0,0,0,0,0,"14.4251138888889","14.7251138888889","2684","","PEtOH(21:0_25:0)-H","871.7161","563.4084","507.3458","381.373","325.3105","181.0271","14.4251138888889","14.7251138888889","2684"
"","PEtOH(21:0_26:0)-H",0,0,0,0,0,0,"14.6744694444444","14.9744694444444","4163","","PEtOH(21:0_26:0)-H",0,0,0,0,0,0,"14.6744694444444","14.9744694444444","4163","","PEtOH(21:0_26:0)-H",0,0,0,0,0,0,"14.6744694444444","14.9744694444444","4163","","PEtOH(21:0_26:0)-H",0,0,0,0,0,0,"14.6744694444444","14.9744694444444","4163","","PEtOH(21:0_26:0)-H",0,0,0,0,0,0,"14.6744694444444","14.9744694444444","4163","","PEtOH(21:0_26:0)-H","885.7318","577.4241","507.3459","395.3887","325.3105","181.0271","14.6744694444444","14.9744694444444","4163"
"","PEtOH(21:0_26:1)-H",0,0,0,0,0,0,"14.1392625","14.4392625","3239","","PEtOH(21:0_26:1)-H",0,0,0,0,0,0,"14.1392625","14.4392625","3239","","PEtOH(21:0_26:1)-H",0,0,0,0,0,0,"14.1392625","14.4392625","3239","","PEtOH(21:0_26:1)-H",0,0,0,0,0,0,"14.1392625","14.4392625","3239","","PEtOH(21:0_26:1)-H",0,0,0,0,0,0,"14.1392625","14.4392625","3239","","PEtOH(21:0_26:1)-H","883.7161","575.4084","507.3458","393.373","325.3105","181.0271","14.1392625","14.4392625","3239"
"","PEtOH(21:0_26:2)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PEtOH(21:0_26:2)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PEtOH(21:0_26:2)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PEtOH(21:0_26:2)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PEtOH(21:0_26:2)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PEtOH(21:0_26:2)-H","881.7005","573.3928","507.3459","391.3574","325.3105","181.0271","13.6642986111111","13.9642986111111","3329"
"","PEtOH(21:0_27:0)-H",0,0,0,0,0,0,"14.8976680555556","15.1976680555556","1827","","PEtOH(21:0_27:0)-H",0,0,0,0,0,0,"14.8976680555556","15.1976680555556","1827","","PEtOH(21:0_27:0)-H",0,0,0,0,0,0,"14.8976680555556","15.1976680555556","1827","","PEtOH(21:0_27:0)-H",0,0,0,0,0,0,"14.8976680555556","15.1976680555556","1827","","PEtOH(21:0_27:0)-H",0,0,0,0,0,0,"14.8976680555556","15.1976680555556","1827","","PEtOH(21:0_27:0)-H","899.7474","591.4397","507.3459","409.4043","325.3105","181.0271","14.8976680555556","15.1976680555556","1827"
"","PEtOH(21:1_21:1)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PEtOH(21:1_21:1)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PEtOH(21:1_21:1)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PEtOH(21:1_21:1)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PEtOH(21:1_21:1)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PEtOH(21:1_21:1)-H","811.6222","505.3301","505.3301","323.2948","323.2948","181.0271","12.0062194444444","12.3062194444444","4054"
"","PEtOH(23:0_21:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PEtOH(23:0_21:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PEtOH(23:0_21:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PEtOH(23:0_21:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PEtOH(23:0_21:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PEtOH(23:0_21:1)-H","841.6693","505.3302","535.3771","323.2948","353.3417","181.0271","13.2815291666667","13.5815291666667","2072"
"","PEtOH(24:0_21:1)-H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PEtOH(24:0_21:1)-H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PEtOH(24:0_21:1)-H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PEtOH(24:0_21:1)-H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PEtOH(24:0_21:1)-H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PEtOH(24:0_21:1)-H","855.6848","505.3302","549.3928","323.2948","367.3574","181.0271","13.6513791666667","13.9513791666667","18419"
"","PEtOH(25:0_21:1)-H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PEtOH(25:0_21:1)-H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PEtOH(25:0_21:1)-H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PEtOH(25:0_21:1)-H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PEtOH(25:0_21:1)-H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PEtOH(25:0_21:1)-H","869.7005","505.3302","563.4084","323.2948","381.373","181.0271","13.8415402777778","14.1415402777778","1860"
"","PEtOH(25:0_21:1)-H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PEtOH(25:0_21:1)-H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PEtOH(25:0_21:1)-H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PEtOH(25:0_21:1)-H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PEtOH(25:0_21:1)-H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PEtOH(25:0_21:1)-H","869.7005","505.3302","563.4084","323.2948","381.373","181.0271","13.9612472222222","14.2612472222222","15200"
"","PEtOH(26:0_21:1)-H",0,0,0,0,0,0,"14.1392625","14.4392625","3239","","PEtOH(26:0_21:1)-H",0,0,0,0,0,0,"14.1392625","14.4392625","3239","","PEtOH(26:0_21:1)-H",0,0,0,0,0,0,"14.1392625","14.4392625","3239","","PEtOH(26:0_21:1)-H",0,0,0,0,0,0,"14.1392625","14.4392625","3239","","PEtOH(26:0_21:1)-H",0,0,0,0,0,0,"14.1392625","14.4392625","3239","","PEtOH(26:0_21:1)-H","883.7161","505.3302","577.424","323.2948","395.3887","181.0271","14.1392625","14.4392625","3239"
"","PEtOH(21:1_26:1)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PEtOH(21:1_26:1)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PEtOH(21:1_26:1)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PEtOH(21:1_26:1)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PEtOH(21:1_26:1)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PEtOH(21:1_26:1)-H","881.7005","575.4084","505.3302","393.373","323.2948","181.0271","13.6642986111111","13.9642986111111","3329"
"","PEtOH(21:1_26:2)-H",0,0,0,0,0,0,"13.1228736111111","13.4228736111111","5060","","PEtOH(21:1_26:2)-H",0,0,0,0,0,0,"13.1228736111111","13.4228736111111","5060","","PEtOH(21:1_26:2)-H",0,0,0,0,0,0,"13.1228736111111","13.4228736111111","5060","","PEtOH(21:1_26:2)-H",0,0,0,0,0,0,"13.1228736111111","13.4228736111111","5060","","PEtOH(21:1_26:2)-H",0,0,0,0,0,0,"13.1228736111111","13.4228736111111","5060","","PEtOH(21:1_26:2)-H","879.6848","573.3928","505.3302","391.3574","323.2948","181.0271","13.1228736111111","13.4228736111111","5060"
"","PEtOH(27:0_21:1)-H",0,0,0,0,0,0,"14.3880597222222","14.6880597222222","1495","","PEtOH(27:0_21:1)-H",0,0,0,0,0,0,"14.3880597222222","14.6880597222222","1495","","PEtOH(27:0_21:1)-H",0,0,0,0,0,0,"14.3880597222222","14.6880597222222","1495","","PEtOH(27:0_21:1)-H",0,0,0,0,0,0,"14.3880597222222","14.6880597222222","1495","","PEtOH(27:0_21:1)-H",0,0,0,0,0,0,"14.3880597222222","14.6880597222222","1495","","PEtOH(27:0_21:1)-H","897.7318","505.3303","591.4398","323.2948","409.4043","181.0271","14.3880597222222","14.6880597222222","1495"
"","PEtOH(23:0_21:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PEtOH(23:0_21:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PEtOH(23:0_21:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PEtOH(23:0_21:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PEtOH(23:0_21:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PEtOH(23:0_21:2)-H","839.6535","503.3145","535.3771","321.2792","353.3417","181.0271","12.6835222222222","12.9835222222222","1944"
"","PEtOH(25:0_21:2)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PEtOH(25:0_21:2)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PEtOH(25:0_21:2)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PEtOH(25:0_21:2)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PEtOH(25:0_21:2)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PEtOH(25:0_21:2)-H","867.6848","503.3145","563.4084","321.2792","381.373","181.0271","13.3318611111111","13.6318611111111","1446"
"","PEtOH(25:0_21:2)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PEtOH(25:0_21:2)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PEtOH(25:0_21:2)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PEtOH(25:0_21:2)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PEtOH(25:0_21:2)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PEtOH(25:0_21:2)-H","867.6848","503.3145","563.4084","321.2792","381.373","181.0271","13.4939787878788","13.7939787878788","17855"
"","PEtOH(26:0_21:2)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PEtOH(26:0_21:2)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PEtOH(26:0_21:2)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PEtOH(26:0_21:2)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PEtOH(26:0_21:2)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PEtOH(26:0_21:2)-H","881.7005","503.3146","577.4241","321.2792","395.3887","181.0271","13.6642986111111","13.9642986111111","3329"
"","PEtOH(26:1_21:2)-H",0,0,0,0,0,0,"13.1228736111111","13.4228736111111","5060","","PEtOH(26:1_21:2)-H",0,0,0,0,0,0,"13.1228736111111","13.4228736111111","5060","","PEtOH(26:1_21:2)-H",0,0,0,0,0,0,"13.1228736111111","13.4228736111111","5060","","PEtOH(26:1_21:2)-H",0,0,0,0,0,0,"13.1228736111111","13.4228736111111","5060","","PEtOH(26:1_21:2)-H",0,0,0,0,0,0,"13.1228736111111","13.4228736111111","5060","","PEtOH(26:1_21:2)-H","879.6848","503.3145","575.4084","321.2792","393.373","181.0271","13.1228736111111","13.4228736111111","5060"
"","PEtOH(27:0_21:2)-H",0,0,0,0,0,0,"13.9481222222222","14.2481222222222","1360","","PEtOH(27:0_21:2)-H",0,0,0,0,0,0,"13.9481222222222","14.2481222222222","1360","","PEtOH(27:0_21:2)-H",0,0,0,0,0,0,"13.9481222222222","14.2481222222222","1360","","PEtOH(27:0_21:2)-H",0,0,0,0,0,0,"13.9481222222222","14.2481222222222","1360","","PEtOH(27:0_21:2)-H",0,0,0,0,0,0,"13.9481222222222","14.2481222222222","1360","","PEtOH(27:0_21:2)-H","895.7161","503.3146","591.4397","321.2792","409.4043","181.0271","13.9481222222222","14.2481222222222","1360"
"","PEtOH(22:0_22:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PEtOH(22:0_22:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PEtOH(22:0_22:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PEtOH(22:0_22:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PEtOH(22:0_22:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PEtOH(22:0_22:1)-H","841.6693","519.3459","521.3615","337.3105","339.3261","181.0271","13.2815291666667","13.5815291666667","2072"
"","PEtOH(22:0_22:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PEtOH(22:0_22:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PEtOH(22:0_22:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PEtOH(22:0_22:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PEtOH(22:0_22:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PEtOH(22:0_22:2)-H","839.6535","517.3301","521.3615","335.2948","339.3261","181.0271","12.6835222222222","12.9835222222222","1944"
"","PEtOH(22:0_22:3)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PEtOH(22:0_22:3)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PEtOH(22:0_22:3)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PEtOH(22:0_22:3)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PEtOH(22:0_22:3)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PEtOH(22:0_22:3)-H","837.6378","515.3145","521.3614","333.2792","339.3261","181.0271","12.1038722222222","12.4038722222222","2763"
"","PEtOH(22:0_22:3)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PEtOH(22:0_22:3)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PEtOH(22:0_22:3)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PEtOH(22:0_22:3)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PEtOH(22:0_22:3)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PEtOH(22:0_22:3)-H","837.6378","515.3145","521.3614","333.2792","339.3261","181.0271","12.4755893939394","12.7755893939394","12069"
"","PEtOH(22:0_22:4)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PEtOH(22:0_22:4)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PEtOH(22:0_22:4)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PEtOH(22:0_22:4)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PEtOH(22:0_22:4)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PEtOH(22:0_22:4)-H","835.6222","513.2989","521.3615","331.2635","339.3261","181.0271","11.5389708333333","11.8389708333333","6880"
"","PEtOH(22:0_24:0)-H",0,0,0,0,0,0,"14.4251138888889","14.7251138888889","2684","","PEtOH(22:0_24:0)-H",0,0,0,0,0,0,"14.4251138888889","14.7251138888889","2684","","PEtOH(22:0_24:0)-H",0,0,0,0,0,0,"14.4251138888889","14.7251138888889","2684","","PEtOH(22:0_24:0)-H",0,0,0,0,0,0,"14.4251138888889","14.7251138888889","2684","","PEtOH(22:0_24:0)-H",0,0,0,0,0,0,"14.4251138888889","14.7251138888889","2684","","PEtOH(22:0_24:0)-H","871.7161","549.3928","521.3615","367.3574","339.3261","181.0271","14.4251138888889","14.7251138888889","2684"
"","PEtOH(22:0_24:1)-H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PEtOH(22:0_24:1)-H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PEtOH(22:0_24:1)-H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PEtOH(22:0_24:1)-H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PEtOH(22:0_24:1)-H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PEtOH(22:0_24:1)-H","869.7005","547.3771","521.3615","365.3417","339.3261","181.0271","13.8415402777778","14.1415402777778","1860"
"","PEtOH(22:0_24:1)-H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PEtOH(22:0_24:1)-H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PEtOH(22:0_24:1)-H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PEtOH(22:0_24:1)-H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PEtOH(22:0_24:1)-H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PEtOH(22:0_24:1)-H","869.7005","547.3771","521.3615","365.3417","339.3261","181.0271","13.9612472222222","14.2612472222222","15200"
"","PEtOH(22:0_24:2)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PEtOH(22:0_24:2)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PEtOH(22:0_24:2)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PEtOH(22:0_24:2)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PEtOH(22:0_24:2)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PEtOH(22:0_24:2)-H","867.6848","545.3615","521.3615","363.3261","339.3261","181.0271","13.3318611111111","13.6318611111111","1446"
"","PEtOH(22:0_24:2)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PEtOH(22:0_24:2)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PEtOH(22:0_24:2)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PEtOH(22:0_24:2)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PEtOH(22:0_24:2)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PEtOH(22:0_24:2)-H","867.6848","545.3615","521.3615","363.3261","339.3261","181.0271","13.4939787878788","13.7939787878788","17855"
"","PEtOH(22:0_24:4)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PEtOH(22:0_24:4)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PEtOH(22:0_24:4)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PEtOH(22:0_24:4)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PEtOH(22:0_24:4)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PEtOH(22:0_24:4)-H","863.6535","541.3301","521.3615","359.2948","339.3261","181.0271","12.2591625","12.5591625","3435"
"","PEtOH(22:0_25:0)-H",0,0,0,0,0,0,"14.6744694444444","14.9744694444444","4163","","PEtOH(22:0_25:0)-H",0,0,0,0,0,0,"14.6744694444444","14.9744694444444","4163","","PEtOH(22:0_25:0)-H",0,0,0,0,0,0,"14.6744694444444","14.9744694444444","4163","","PEtOH(22:0_25:0)-H",0,0,0,0,0,0,"14.6744694444444","14.9744694444444","4163","","PEtOH(22:0_25:0)-H",0,0,0,0,0,0,"14.6744694444444","14.9744694444444","4163","","PEtOH(22:0_25:0)-H","885.7318","563.4084","521.3615","381.373","339.3261","181.0271","14.6744694444444","14.9744694444444","4163"
"","PEtOH(22:0_26:0)-H",0,0,0,0,0,0,"14.8976680555556","15.1976680555556","1827","","PEtOH(22:0_26:0)-H",0,0,0,0,0,0,"14.8976680555556","15.1976680555556","1827","","PEtOH(22:0_26:0)-H",0,0,0,0,0,0,"14.8976680555556","15.1976680555556","1827","","PEtOH(22:0_26:0)-H",0,0,0,0,0,0,"14.8976680555556","15.1976680555556","1827","","PEtOH(22:0_26:0)-H",0,0,0,0,0,0,"14.8976680555556","15.1976680555556","1827","","PEtOH(22:0_26:0)-H","899.7474","577.4241","521.3615","395.3887","339.3261","181.0271","14.8976680555556","15.1976680555556","1827"
