"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MGDG","[M+NH4-CO]+","M-sn1","M-sn2","sn1","sn2","M-sn1-C6H12O6","M-sn2-C6H12O6","RT_min","RT_max","Comment","RT at Max Intensity","MGDG","[M+NH4-CO]+","M-sn1","M-sn2","sn1","sn2","M-sn1-C6H12O6","M-sn2-C6H12O6","RT_min","RT_max","Comment","Number of Scans","MGDG","[M+NH4-CO]+","M-sn1","M-sn2","sn1","sn2","M-sn1-C6H12O6","M-sn2-C6H12O6","RT_min","RT_max","Comment","Max Intensity","MGDG","[M+NH4-CO]+","M-sn1","M-sn2","sn1","sn2","M-sn1-C6H12O6","M-sn2-C6H12O6","RT_min","RT_max","Comment","Average m/z","MGDG","[M+NH4-CO]+","M-sn1","M-sn2","sn1","sn2","M-sn1-C6H12O6","M-sn2-C6H12O6","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MGDG","[M+NH4-CO]+","M-sn1","M-sn2","sn1","sn2","M-sn1-C6H12O6","M-sn2-C6H12O6","RT_min","RT_max","Comment"
"","MGDG(14:1_22:4)+NH4-CO",0,0,0,0,0,0,0,"11.9500777777778","12.2500777777778","17391","","MGDG(14:1_22:4)+NH4-CO",0,0,0,0,0,0,0,"11.9500777777778","12.2500777777778","17391","","MGDG(14:1_22:4)+NH4-CO",0,0,0,0,0,0,0,"11.9500777777778","12.2500777777778","17391","","MGDG(14:1_22:4)+NH4-CO",0,0,0,0,0,0,0,"11.9500777777778","12.2500777777778","17391","","MGDG(14:1_22:4)+NH4-CO",0,0,0,0,0,0,0,"11.9500777777778","12.2500777777778","17391","","MGDG(14:1_22:4)+NH4-CO","766.5827","540.38954","434.31134","225.18479","331.26299","360.32615","254.24795","11.9500777777778","12.2500777777778","17391"
"","MGDG(14:1_22:4)+NH4-CO",0,0,0,0,0,0,0,"10.2665041666667","10.5665041666667","17419","","MGDG(14:1_22:4)+NH4-CO",0,0,0,0,0,0,0,"10.2665041666667","10.5665041666667","17419","","MGDG(14:1_22:4)+NH4-CO",0,0,0,0,0,0,0,"10.2665041666667","10.5665041666667","17419","","MGDG(14:1_22:4)+NH4-CO",0,0,0,0,0,0,0,"10.2665041666667","10.5665041666667","17419","","MGDG(14:1_22:4)+NH4-CO",0,0,0,0,0,0,0,"10.2665041666667","10.5665041666667","17419","","MGDG(14:1_22:4)+NH4-CO","766.5827","540.38954","434.31134","225.18479","331.26299","360.32615","254.24795","10.2665041666667","10.5665041666667","17419"
"","MGDG(14:1_22:4)+NH4-CO",0,0,0,0,0,0,0,"11.8282958333333","12.1282958333333","17458","","MGDG(14:1_22:4)+NH4-CO",0,0,0,0,0,0,0,"11.8282958333333","12.1282958333333","17458","","MGDG(14:1_22:4)+NH4-CO",0,0,0,0,0,0,0,"11.8282958333333","12.1282958333333","17458","","MGDG(14:1_22:4)+NH4-CO",0,0,0,0,0,0,0,"11.8282958333333","12.1282958333333","17458","","MGDG(14:1_22:4)+NH4-CO",0,0,0,0,0,0,0,"11.8282958333333","12.1282958333333","17458","","MGDG(14:1_22:4)+NH4-CO","766.5827","540.38954","434.31134","225.18479","331.26299","360.32615","254.24795","11.8282958333333","12.1282958333333","17458"
"","MGDG(14:1_26:0)+NH4-CO",0,0,0,0,0,0,0,"9.84984242424242","10.1498424242424","10191","","MGDG(14:1_26:0)+NH4-CO",0,0,0,0,0,0,0,"9.84984242424242","10.1498424242424","10191","","MGDG(14:1_26:0)+NH4-CO",0,0,0,0,0,0,0,"9.84984242424242","10.1498424242424","10191","","MGDG(14:1_26:0)+NH4-CO",0,0,0,0,0,0,0,"9.84984242424242","10.1498424242424","10191","","MGDG(14:1_26:0)+NH4-CO",0,0,0,0,0,0,0,"9.84984242424242","10.1498424242424","10191","","MGDG(14:1_26:0)+NH4-CO","830.70797","604.51481","434.31149","225.18479","395.38811","424.45142","254.2481","9.84984242424242","10.1498424242424","10191"
"","MGDG(14:1_26:1)+NH4-CO",0,0,0,0,0,0,0,"8.73256944444444","9.03256944444444","7818","","MGDG(14:1_26:1)+NH4-CO",0,0,0,0,0,0,0,"8.73256944444444","9.03256944444444","7818","","MGDG(14:1_26:1)+NH4-CO",0,0,0,0,0,0,0,"8.73256944444444","9.03256944444444","7818","","MGDG(14:1_26:1)+NH4-CO",0,0,0,0,0,0,0,"8.73256944444444","9.03256944444444","7818","","MGDG(14:1_26:1)+NH4-CO",0,0,0,0,0,0,0,"8.73256944444444","9.03256944444444","7818","","MGDG(14:1_26:1)+NH4-CO","828.6923","602.49914","434.31146","225.18479","393.37247","422.43575","254.24807","8.73256944444444","9.03256944444444","7818"
"","MGDG(15:0_16:1)+NH4-CO",0,0,0,0,0,0,0,"10.6153818181818","10.9153818181818","2311","","MGDG(15:0_16:1)+NH4-CO",0,0,0,0,0,0,0,"10.6153818181818","10.9153818181818","2311","","MGDG(15:0_16:1)+NH4-CO",0,0,0,0,0,0,0,"10.6153818181818","10.9153818181818","2311","","MGDG(15:0_16:1)+NH4-CO",0,0,0,0,0,0,0,"10.6153818181818","10.9153818181818","2311","","MGDG(15:0_16:1)+NH4-CO",0,0,0,0,0,0,0,"10.6153818181818","10.9153818181818","2311","","MGDG(15:0_16:1)+NH4-CO","704.5671","462.34266","450.34266","241.21607","253.21607","282.27927","270.27927","10.6153818181818","10.9153818181818","2311"
"","MGDG(15:0_16:1)+NH4-CO",0,0,0,0,0,0,0,"9.76697575757576","10.0669757575758","12355","","MGDG(15:0_16:1)+NH4-CO",0,0,0,0,0,0,0,"9.76697575757576","10.0669757575758","12355","","MGDG(15:0_16:1)+NH4-CO",0,0,0,0,0,0,0,"9.76697575757576","10.0669757575758","12355","","MGDG(15:0_16:1)+NH4-CO",0,0,0,0,0,0,0,"9.76697575757576","10.0669757575758","12355","","MGDG(15:0_16:1)+NH4-CO",0,0,0,0,0,0,0,"9.76697575757576","10.0669757575758","12355","","MGDG(15:0_16:1)+NH4-CO","704.5671","462.34266","450.34266","241.21607","253.21607","282.27927","270.27927","9.76697575757576","10.0669757575758","12355"
"","MGDG(15:0_17:2)+NH4-CO",0,0,0,0,0,0,0,"4.9459625","5.2459625","1270","","MGDG(15:0_17:2)+NH4-CO",0,0,0,0,0,0,0,"4.9459625","5.2459625","1270","","MGDG(15:0_17:2)+NH4-CO",0,0,0,0,0,0,0,"4.9459625","5.2459625","1270","","MGDG(15:0_17:2)+NH4-CO",0,0,0,0,0,0,0,"4.9459625","5.2459625","1270","","MGDG(15:0_17:2)+NH4-CO",0,0,0,0,0,0,0,"4.9459625","5.2459625","1270","","MGDG(15:0_17:2)+NH4-CO","716.5671","474.34266","450.34266","241.21607","265.21607","294.27927","270.27927","4.9459625","5.2459625","1270"
"","MGDG(15:0_17:2)+NH4-CO",0,0,0,0,0,0,0,"6.05895555555555","6.35895555555555","2400","","MGDG(15:0_17:2)+NH4-CO",0,0,0,0,0,0,0,"6.05895555555555","6.35895555555555","2400","","MGDG(15:0_17:2)+NH4-CO",0,0,0,0,0,0,0,"6.05895555555555","6.35895555555555","2400","","MGDG(15:0_17:2)+NH4-CO",0,0,0,0,0,0,0,"6.05895555555555","6.35895555555555","2400","","MGDG(15:0_17:2)+NH4-CO",0,0,0,0,0,0,0,"6.05895555555555","6.35895555555555","2400","","MGDG(15:0_17:2)+NH4-CO","716.5671","474.34266","450.34266","241.21607","265.21607","294.27927","270.27927","6.05895555555555","6.35895555555555","2400"
"","MGDG(15:0_18:1)+NH4-CO",0,0,0,0,0,0,0,"13.1895819444444","13.4895819444444","2167","","MGDG(15:0_18:1)+NH4-CO",0,0,0,0,0,0,0,"13.1895819444444","13.4895819444444","2167","","MGDG(15:0_18:1)+NH4-CO",0,0,0,0,0,0,0,"13.1895819444444","13.4895819444444","2167","","MGDG(15:0_18:1)+NH4-CO",0,0,0,0,0,0,0,"13.1895819444444","13.4895819444444","2167","","MGDG(15:0_18:1)+NH4-CO",0,0,0,0,0,0,0,"13.1895819444444","13.4895819444444","2167","","MGDG(15:0_18:1)+NH4-CO","732.5984","490.37396","450.34268","241.21607","281.24735","310.31057","270.27929","13.1895819444444","13.4895819444444","2167"
"","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"13.0599930555556","13.3599930555556","9547","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"13.0599930555556","13.3599930555556","9547","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"13.0599930555556","13.3599930555556","9547","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"13.0599930555556","13.3599930555556","9547","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"13.0599930555556","13.3599930555556","9547","","MGDG(15:0_20:5)+NH4-CO","752.5671","510.34266","450.34266","241.21607","301.21607","330.27927","270.27927","13.0599930555556","13.3599930555556","9547"
"","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"9.70059722222222","10.0005972222222","9562","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"9.70059722222222","10.0005972222222","9562","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"9.70059722222222","10.0005972222222","9562","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"9.70059722222222","10.0005972222222","9562","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"9.70059722222222","10.0005972222222","9562","","MGDG(15:0_20:5)+NH4-CO","752.5671","510.34266","450.34266","241.21607","301.21607","330.27927","270.27927","9.70059722222222","10.0005972222222","9562"
"","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"12.3554805555556","12.6554805555556","9667","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"12.3554805555556","12.6554805555556","9667","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"12.3554805555556","12.6554805555556","9667","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"12.3554805555556","12.6554805555556","9667","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"12.3554805555556","12.6554805555556","9667","","MGDG(15:0_20:5)+NH4-CO","752.5671","510.34266","450.34266","241.21607","301.21607","330.27927","270.27927","12.3554805555556","12.6554805555556","9667"
"","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"10.2554484848485","10.5554484848485","9696","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"10.2554484848485","10.5554484848485","9696","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"10.2554484848485","10.5554484848485","9696","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"10.2554484848485","10.5554484848485","9696","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"10.2554484848485","10.5554484848485","9696","","MGDG(15:0_20:5)+NH4-CO","752.5671","510.34266","450.34266","241.21607","301.21607","330.27927","270.27927","10.2554484848485","10.5554484848485","9696"
"","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"10.6805013888889","10.9805013888889","9711","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"10.6805013888889","10.9805013888889","9711","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"10.6805013888889","10.9805013888889","9711","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"10.6805013888889","10.9805013888889","9711","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"10.6805013888889","10.9805013888889","9711","","MGDG(15:0_20:5)+NH4-CO","752.5671","510.34266","450.34266","241.21607","301.21607","330.27927","270.27927","10.6805013888889","10.9805013888889","9711"
"","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"11.1458208333333","11.4458208333333","9728","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"11.1458208333333","11.4458208333333","9728","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"11.1458208333333","11.4458208333333","9728","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"11.1458208333333","11.4458208333333","9728","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"11.1458208333333","11.4458208333333","9728","","MGDG(15:0_20:5)+NH4-CO","752.5671","510.34266","450.34266","241.21607","301.21607","330.27927","270.27927","11.1458208333333","11.4458208333333","9728"
"","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"12.6754166666667","12.9754166666667","11590","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"12.6754166666667","12.9754166666667","11590","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"12.6754166666667","12.9754166666667","11590","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"12.6754166666667","12.9754166666667","11590","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"12.6754166666667","12.9754166666667","11590","","MGDG(15:0_20:5)+NH4-CO","752.5671","510.34266","450.34266","241.21607","301.21607","330.27927","270.27927","12.6754166666667","12.9754166666667","11590"
"","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"12.8422208333333","13.1422208333333","11607","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"12.8422208333333","13.1422208333333","11607","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"12.8422208333333","13.1422208333333","11607","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"12.8422208333333","13.1422208333333","11607","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"12.8422208333333","13.1422208333333","11607","","MGDG(15:0_20:5)+NH4-CO","752.5671","510.34266","450.34266","241.21607","301.21607","330.27927","270.27927","12.8422208333333","13.1422208333333","11607"
"","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"10.6748111111111","10.9748111111111","11611","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"10.6748111111111","10.9748111111111","11611","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"10.6748111111111","10.9748111111111","11611","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"10.6748111111111","10.9748111111111","11611","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"10.6748111111111","10.9748111111111","11611","","MGDG(15:0_20:5)+NH4-CO","752.5671","510.34266","450.34266","241.21607","301.21607","330.27927","270.27927","10.6748111111111","10.9748111111111","11611"
"","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"11.3180833333333","11.6180833333333","11702","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"11.3180833333333","11.6180833333333","11702","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"11.3180833333333","11.6180833333333","11702","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"11.3180833333333","11.6180833333333","11702","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"11.3180833333333","11.6180833333333","11702","","MGDG(15:0_20:5)+NH4-CO","752.5671","510.34266","450.34266","241.21607","301.21607","330.27927","270.27927","11.3180833333333","11.6180833333333","11702"
"","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"12.0235638888889","12.3235638888889","13054","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"12.0235638888889","12.3235638888889","13054","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"12.0235638888889","12.3235638888889","13054","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"12.0235638888889","12.3235638888889","13054","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"12.0235638888889","12.3235638888889","13054","","MGDG(15:0_20:5)+NH4-CO","752.5671","510.34266","450.34266","241.21607","301.21607","330.27927","270.27927","12.0235638888889","12.3235638888889","13054"
"","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"14.6558361111111","14.9558361111111","14380","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"14.6558361111111","14.9558361111111","14380","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"14.6558361111111","14.9558361111111","14380","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"14.6558361111111","14.9558361111111","14380","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"14.6558361111111","14.9558361111111","14380","","MGDG(15:0_20:5)+NH4-CO","752.5671","510.34266","450.34266","241.21607","301.21607","330.27927","270.27927","14.6558361111111","14.9558361111111","14380"
"","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"15.0512375","15.3512375","14383","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"15.0512375","15.3512375","14383","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"15.0512375","15.3512375","14383","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"15.0512375","15.3512375","14383","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"15.0512375","15.3512375","14383","","MGDG(15:0_20:5)+NH4-CO","752.5671","510.34266","450.34266","241.21607","301.21607","330.27927","270.27927","15.0512375","15.3512375","14383"
"","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"15.2008138888889","15.5008138888889","15998","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"15.2008138888889","15.5008138888889","15998","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"15.2008138888889","15.5008138888889","15998","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"15.2008138888889","15.5008138888889","15998","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"15.2008138888889","15.5008138888889","15998","","MGDG(15:0_20:5)+NH4-CO","752.5671","510.34266","450.34266","241.21607","301.21607","330.27927","270.27927","15.2008138888889","15.5008138888889","15998"
"","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"10.2533763888889","10.5533763888889","16671","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"10.2533763888889","10.5533763888889","16671","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"10.2533763888889","10.5533763888889","16671","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"10.2533763888889","10.5533763888889","16671","","MGDG(15:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"10.2533763888889","10.5533763888889","16671","","MGDG(15:0_20:5)+NH4-CO","752.5671","510.34266","450.34266","241.21607","301.21607","330.27927","270.27927","10.2533763888889","10.5533763888889","16671"
"","MGDG(15:0_22:0)+NH4-CO",0,0,0,0,0,0,0,"5.96369861111111","6.26369861111111","4127","","MGDG(15:0_22:0)+NH4-CO",0,0,0,0,0,0,0,"5.96369861111111","6.26369861111111","4127","","MGDG(15:0_22:0)+NH4-CO",0,0,0,0,0,0,0,"5.96369861111111","6.26369861111111","4127","","MGDG(15:0_22:0)+NH4-CO",0,0,0,0,0,0,0,"5.96369861111111","6.26369861111111","4127","","MGDG(15:0_22:0)+NH4-CO",0,0,0,0,0,0,0,"5.96369861111111","6.26369861111111","4127","","MGDG(15:0_22:0)+NH4-CO","790.67666","548.45222","450.34274","241.21607","339.32555","368.38883","270.27935","5.96369861111111","6.26369861111111","4127"
"","MGDG(15:1_16:0)+NH4-CO",0,0,0,0,0,0,0,"10.6153818181818","10.9153818181818","2311","","MGDG(15:1_16:0)+NH4-CO",0,0,0,0,0,0,0,"10.6153818181818","10.9153818181818","2311","","MGDG(15:1_16:0)+NH4-CO",0,0,0,0,0,0,0,"10.6153818181818","10.9153818181818","2311","","MGDG(15:1_16:0)+NH4-CO",0,0,0,0,0,0,0,"10.6153818181818","10.9153818181818","2311","","MGDG(15:1_16:0)+NH4-CO",0,0,0,0,0,0,0,"10.6153818181818","10.9153818181818","2311","","MGDG(15:1_16:0)+NH4-CO","704.5671","464.3583","448.32702","239.20043","255.23171","284.29491","268.26363","10.6153818181818","10.9153818181818","2311"
"","MGDG(15:1_16:0)+NH4-CO",0,0,0,0,0,0,0,"9.76697575757576","10.0669757575758","12355","","MGDG(15:1_16:0)+NH4-CO",0,0,0,0,0,0,0,"9.76697575757576","10.0669757575758","12355","","MGDG(15:1_16:0)+NH4-CO",0,0,0,0,0,0,0,"9.76697575757576","10.0669757575758","12355","","MGDG(15:1_16:0)+NH4-CO",0,0,0,0,0,0,0,"9.76697575757576","10.0669757575758","12355","","MGDG(15:1_16:0)+NH4-CO",0,0,0,0,0,0,0,"9.76697575757576","10.0669757575758","12355","","MGDG(15:1_16:0)+NH4-CO","704.5671","464.3583","448.32702","239.20043","255.23171","284.29491","268.26363","9.76697575757576","10.0669757575758","12355"
"","MGDG(15:1_17:1)+NH4-CO",0,0,0,0,0,0,0,"4.9459625","5.2459625","1270","","MGDG(15:1_17:1)+NH4-CO",0,0,0,0,0,0,0,"4.9459625","5.2459625","1270","","MGDG(15:1_17:1)+NH4-CO",0,0,0,0,0,0,0,"4.9459625","5.2459625","1270","","MGDG(15:1_17:1)+NH4-CO",0,0,0,0,0,0,0,"4.9459625","5.2459625","1270","","MGDG(15:1_17:1)+NH4-CO",0,0,0,0,0,0,0,"4.9459625","5.2459625","1270","","MGDG(15:1_17:1)+NH4-CO","716.5671","476.3583","448.32702","239.20043","267.23171","296.29491","268.26363","4.9459625","5.2459625","1270"
"","MGDG(15:1_17:1)+NH4-CO",0,0,0,0,0,0,0,"6.05895555555555","6.35895555555555","2400","","MGDG(15:1_17:1)+NH4-CO",0,0,0,0,0,0,0,"6.05895555555555","6.35895555555555","2400","","MGDG(15:1_17:1)+NH4-CO",0,0,0,0,0,0,0,"6.05895555555555","6.35895555555555","2400","","MGDG(15:1_17:1)+NH4-CO",0,0,0,0,0,0,0,"6.05895555555555","6.35895555555555","2400","","MGDG(15:1_17:1)+NH4-CO",0,0,0,0,0,0,0,"6.05895555555555","6.35895555555555","2400","","MGDG(15:1_17:1)+NH4-CO","716.5671","476.3583","448.32702","239.20043","267.23171","296.29491","268.26363","6.05895555555555","6.35895555555555","2400"
"","MGDG(15:1_17:2)+NH4-CO",0,0,0,0,0,0,0,"4.87828888888889","5.17828888888889","3047","","MGDG(15:1_17:2)+NH4-CO",0,0,0,0,0,0,0,"4.87828888888889","5.17828888888889","3047","","MGDG(15:1_17:2)+NH4-CO",0,0,0,0,0,0,0,"4.87828888888889","5.17828888888889","3047","","MGDG(15:1_17:2)+NH4-CO",0,0,0,0,0,0,0,"4.87828888888889","5.17828888888889","3047","","MGDG(15:1_17:2)+NH4-CO",0,0,0,0,0,0,0,"4.87828888888889","5.17828888888889","3047","","MGDG(15:1_17:2)+NH4-CO","714.5515","474.3427","448.32706","239.20043","265.21607","294.27931","268.26367","4.87828888888889","5.17828888888889","3047"
"","MGDG(15:1_18:0)+NH4-CO",0,0,0,0,0,0,0,"13.1895819444444","13.4895819444444","2167","","MGDG(15:1_18:0)+NH4-CO",0,0,0,0,0,0,0,"13.1895819444444","13.4895819444444","2167","","MGDG(15:1_18:0)+NH4-CO",0,0,0,0,0,0,0,"13.1895819444444","13.4895819444444","2167","","MGDG(15:1_18:0)+NH4-CO",0,0,0,0,0,0,0,"13.1895819444444","13.4895819444444","2167","","MGDG(15:1_18:0)+NH4-CO",0,0,0,0,0,0,0,"13.1895819444444","13.4895819444444","2167","","MGDG(15:1_18:0)+NH4-CO","732.5984","492.3896","448.32704","239.20043","283.26299","312.32621","268.26365","13.1895819444444","13.4895819444444","2167"
"","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"13.0599930555556","13.3599930555556","9547","","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"13.0599930555556","13.3599930555556","9547","","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"13.0599930555556","13.3599930555556","9547","","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"13.0599930555556","13.3599930555556","9547","","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"13.0599930555556","13.3599930555556","9547","","MGDG(15:1_20:4)+NH4-CO","752.5671","512.3583","448.32702","239.20043","303.23171","332.29491","268.26363","13.0599930555556","13.3599930555556","9547"
"","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"9.70059722222222","10.0005972222222","9562","","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"9.70059722222222","10.0005972222222","9562","","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"9.70059722222222","10.0005972222222","9562","","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"9.70059722222222","10.0005972222222","9562","","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"9.70059722222222","10.0005972222222","9562","","MGDG(15:1_20:4)+NH4-CO","752.5671","512.3583","448.32702","239.20043","303.23171","332.29491","268.26363","9.70059722222222","10.0005972222222","9562"
"","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"12.3554805555556","12.6554805555556","9667","","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"12.3554805555556","12.6554805555556","9667","","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"12.3554805555556","12.6554805555556","9667","","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"12.3554805555556","12.6554805555556","9667","","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"12.3554805555556","12.6554805555556","9667","","MGDG(15:1_20:4)+NH4-CO","752.5671","512.3583","448.32702","239.20043","303.23171","332.29491","268.26363","12.3554805555556","12.6554805555556","9667"
"","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"10.2554484848485","10.5554484848485","9696","","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"10.2554484848485","10.5554484848485","9696","","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"10.2554484848485","10.5554484848485","9696","","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"10.2554484848485","10.5554484848485","9696","","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"10.2554484848485","10.5554484848485","9696","","MGDG(15:1_20:4)+NH4-CO","752.5671","512.3583","448.32702","239.20043","303.23171","332.29491","268.26363","10.2554484848485","10.5554484848485","9696"
"","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"10.6805013888889","10.9805013888889","9711","","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"10.6805013888889","10.9805013888889","9711","","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"10.6805013888889","10.9805013888889","9711","","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"10.6805013888889","10.9805013888889","9711","","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"10.6805013888889","10.9805013888889","9711","","MGDG(15:1_20:4)+NH4-CO","752.5671","512.3583","448.32702","239.20043","303.23171","332.29491","268.26363","10.6805013888889","10.9805013888889","9711"
