"MSDIAL_EtherOxPE","[M-H]-","1","2","3","4","5"
"MSDIAL_PE O-18:1_18:3;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C\C=C\C(O)C\C=C\CC;GKXYCSNYGJSZNB-FLFZWUKCNA-N;C41H76NO8P","740.52358","293.2122","740.5236","275.2017","464.3141","1"
"MSDIAL_PE O-18:1_20:3;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCC\C=C/C\C=C/C=C\C(O)CCCCCCCC;PMZQGIIGZAJRJR-VQDSWEFVNA-N;C43H80NO8P","768.55488","321.2435","768.5549","303.233","464.3141","1"
"MSDIAL_PE O-18:1_20:4;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCC\C=C/C\C=C/CC1OC1C\C=C\CCCCC;IZBRKLGFNOLNAY-QQYOMSMWNA-N;C43H78NO8P","766.53923","319.2279","766.5392","464.3141","1","1"
"MSDIAL_PE O-18:1_20:3;2O;[M-H]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCC\C=C/C\C=C/CC(O)C(O)C\C=C\CCCCC;INLXMTKNGWGENV-QQYOMSMWNA-N;C43H80NO9P","784.54979","337.2384","784.5498","301.2173","319.2279","464.3141"
"MSDIAL_PE O-18:1_20:4;2O;[M-H]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCC\C=C\CC(O)\C=C/C1OC1C\C=C\CCCCC;FKFMDJTUOUQWOR-VEUXYDKZNA-N;C43H78NO9P","782.53414","335.2228","782.5341","317.2122","464.3141","1"
"MSDIAL_PE O-18:1_20:3;3O;[M-H]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCC\C=C/CC1C(O)CC(O)C1\C=C\C(O)CCCCC;HRLNPNGOOADRHH-JSBRYESENA-N;C43H80NO10P","800.54471","353.2333","800.5447","317.2122","335.2228","464.3141"
"MSDIAL_PE O-18:1_20:3;4O;[M-H]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCC\C=C/CC1C(O)CC(O)OC1\C=C\C(O)CCCCC;NSDLHWRRPNDVHZ-JSBRYESENA-N;C43H80NO11P","816.53962","369.2283","816.5396","333.2072","351.2177","464.3141"
"MSDIAL_PE O-18:1_20:4;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCCC(O)\C=C\C=C\C\C=C\C\C=C\CCCCC;BTKOXANTQWEJKT-SBSOYIPYNA-N;C43H78NO8P","766.53923","319.2279","766.5392","301.2173","464.3141","1"
"MSDIAL_PE O-18:1_20:5;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCCC1OC1\C=C/C=C\C=C\C\C=C\CCCCC;WROCNLYUEJNXKT-FCZLQABGNA-N;C43H76NO8P","764.52358","317.2122","764.5236","464.3141","1","1"
"MSDIAL_PE O-18:1_20:4;2O;[M-H]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCCC(O)\C=C\C=C\C=C\C(O)C\C=C\CCCCC;LGZDWSMHWHJJJR-YKNJPLTNNA-N;C43H78NO9P","782.53414","335.2228","782.5341","299.2017","317.2122","464.3141"
"MSDIAL_PE O-18:1_20:4;3O;[M-H]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCCC(O)C(O)\C=C/C=C\C=C\C=C/C(O)CCCCC;OJXOVSCZBHVENZ-BUMLODDPNA-N;C43H78NO10P","798.52906","351.2177","798.5291","315.1966","333.2072","464.3141"
"MSDIAL_PE O-18:1_20:4;3O;[M-H]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCC\C=C/CC1C2CC(OO2)C1\C=C\C(O)CCCCC;REUWYYLOLLHCER-JSBRYESENA-N;C43H78NO10P","798.52906","351.2177","798.5291","333.2072","464.3141","1"
"MSDIAL_PE O-18:1_20:4;4O;[M-H]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCC\C=C/CC1C(O)CC(O)OC1\C=C\C(O)C\C=C/CC;RKIQCNKNLKXWGG-WELXPBRONA-N;C43H78NO11P","814.52397","367.2126","814.524","331.1915","349.2021","464.3141"
"MSDIAL_PE O-18:1_20:4;4O;[M-H]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCC\C=C/CC1C2CC(OO2)C1\C=C\C(CCCCC)OO;KOBPHVXSNZHBOF-JSBRYESENA-N;C43H78NO11P","814.52397","367.2126","814.524","331.1915","349.2021","464.3141"
"MSDIAL_PE O-18:1_20:5;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCCC(O)\C=C\C=C/C\C=C/C\C=C/C\C=C/CC;OXHICHLEMQIJIL-LZEPYUBSNA-N;C43H76NO8P","764.52358","317.2122","764.5236","299.2017","464.3141","1"
"MSDIAL_PE O-18:1_20:6;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCCC1OC1\C=C\C=C\C=C/C\C=C/C\C=C/CC;JZIMXQGFGVJAMZ-BDAPECMKNA-N;C43H74NO8P","762.50793","315.1966","762.5079","464.3141","1","1"
"MSDIAL_PE O-18:1_20:5;2O;[M-H]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCCC(O)\C=C\C=C/C=C/C(O)C\C=C/C\C=C/CC;MKCVBJVGMWSHJT-YDVBBWFJNA-N;C43H76NO9P","780.51849","333.2071","780.5185","297.186","315.1966","464.3141"
"MSDIAL_PE O-18:1_20:5;3O;[M-H]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCCC(O)\C=C\C=C/C=C/C(O)C\C=C/C=C/C(O)CC;VCKWAAFRGQGUIE-IGIRYDTQNA-N;C43H76NO10P","796.51341","349.2021","796.5134","313.1809","331.1915","464.3141"
"MSDIAL_PE O-18:1_20:5;3O;[M-H]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCC\C=C/CC1C2CC(OO2)C1\C=C\C(O)C\C=C/CC;NZCRNHMHWZRATL-WELXPBRONA-N;C43H76NO10P","796.51341","349.2021","796.5134","331.1915","464.3141","1"
"MSDIAL_PE O-18:1_20:5;4O;[M-H]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCC\C=C/CC1C2CC(OO2)C1\C=C\C(C\C=C/CC)OO;BCSZTTISIOFBLL-WELXPBRONA-N;C43H76NO11P","812.50832","365.197","812.5083","329.1758","347.1864","464.3141"
"MSDIAL_PE O-18:1_22:5;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CC1OC1CC;CNVWRRSZRVYHHF-GLNLOQRRNA-N;C45H78NO8P","790.53923","343.2279","790.5392","464.3141","1","1"
"MSDIAL_PE O-18:1_22:5;2O;[M-H]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CC(O)C(O)CC;XYMHMGLYWRVHAX-GLNLOQRRNA-N;C45H80NO9P","808.54979","361.2384","808.5498","325.2173","343.2279","464.3141"
"MSDIAL_PE O-18:1_22:6;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C/C(C)O;RBAJSCGEGNZRKB-HFDLNWFQNA-N;C45H78NO8P","790.53923","343.2279","790.5392","325.2173","464.3141","1"
"MSDIAL_PE O-18:1_22:6;2O;[M-H]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CC\C=C\C\C=C\C\C=C\C=C/C(O)C\C=C\C\C=C/C(C)O;FGKNRBUYNXSNSU-DHMKBAIENA-N;C45H78NO9P","806.53414","359.2228","806.5341","323.2017","341.2122","464.3141"
"MSDIAL_PE O-18:1_22:6;3O;[M-H]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CC\C=C\CC(O)\C=C\C=C\C=C/C=C/C(O)C(O)C\C=C/CC;WDLUXWCSTDDULD-OFHIKWKBNA-N;C45H78NO10P","822.52906","375.2177","822.5291","339.1966","357.2072","464.3141"
"MSDIAL_PE O-18:1_22:6;4O;[M-H]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCC(O)\C=C\C(O)\C=C\C=C\C=C/C(O)C\C=C\C\C=C/C(C)O;XEHWNQGFCWLJCY-YEZIEURYNA-N;C45H78NO11P","838.52397","391.2126","838.524","355.1915","373.2021","464.3141"
