OxTG,[M+NH4]+,NL_R1COOH,NL_R2COOH,NL_R3COOH
OxTG(18:0_18:2_13:1(CHO))+NH4,846.7181404,545.4200664,549.4513664,603.5346764
OxTG(18:0_18:2_13:2(CHO))+NH4,844.7024904,543.4044164,547.4357164,603.5346764
OxTG(18:0_18:2_13:3(CHO))+NH4,842.6868404,541.3887664,545.4200664,603.5346764
OxTG(18:0_18:2_14:1(CHO))+NH4,860.7337904,559.4357164,563.4670164,603.5346764
OxTG(18:0_18:2_14:2(CHO))+NH4,858.7181404,557.4200664,561.4513664,603.5346764
OxTG(18:0_18:2_14:3(CHO))+NH4,856.7024904,555.4044164,559.4357164,603.5346764
OxTG(18:0_18:2_15:1(CHO))+NH4,874.7494404,573.4513664,577.4826664,603.5346764
OxTG(18:0_18:2_15:2(CHO))+NH4,872.7337904,571.4357164,575.4670164,603.5346764
OxTG(18:0_18:2_15:3(CHO))+NH4,870.7181404,569.4200664,573.4513664,603.5346764
OxTG(18:0_18:2_15:4(CHO))+NH4,868.7024904,567.4044164,571.4357164,603.5346764
OxTG(18:0_18:2_16:1(CHO))+NH4,888.7650904,587.4670164,591.4983164,603.5346764
OxTG(18:0_18:2_16:2(CHO))+NH4,886.7494404,585.4513664,589.4826664,603.5346764
OxTG(18:0_18:2_16:3(CHO))+NH4,884.7337904,583.4357164,587.4670164,603.5346764
OxTG(18:0_18:2_16:4(CHO))+NH4,882.7181404,581.4200664,585.4513664,603.5346764
OxTG(18:0_18:2_17:4(CHO))+NH4,896.7337904,595.4357164,599.4670164,603.5346764
OxTG(18:0_18:2_18:4(CHO))+NH4,910.7494404,609.4513664,613.4826664,603.5346764
OxTG(18:0_18:2_18:5(CHO))+NH4,908.7337904,607.4357164,611.4670164,603.5346764
OxTG(18:0_18:2_19:4(CHO))+NH4,924.7650904,623.4670164,627.4983164,603.5346764
OxTG(18:0_18:2_19:5(CHO))+NH4,922.7494404,621.4513664,625.4826664,603.5346764
OxTG(18:0_18:3_3:0(CHO))+NH4,706.5616804,405.2636064,411.3105064,601.5190764
OxTG(18:0_18:3_4:0(CHO))+NH4,720.5773304,419.2792564,425.3261564,601.5190764
OxTG(18:0_18:3_5:0(CHO))+NH4,734.5929804,433.2949064,439.3418064,601.5190764
OxTG(18:0_18:3_6:0(CHO))+NH4,748.6086304,447.3105564,453.3574564,601.5190764
OxTG(18:0_18:3_7:0(CHO))+NH4,762.6242804,461.3262064,467.3731064,601.5190764
OxTG(18:0_18:3_8:0(CHO))+NH4,776.6399304,475.3418564,481.3887564,601.5190764
OxTG(18:0_18:3_9:0(CHO))+NH4,790.6555804,489.3575064,495.4044064,601.5190764
OxTG(18:0_18:3_10:0(CHO))+NH4,804.6712304,503.3731564,509.4200564,601.5190764
OxTG(18:0_18:3_11:0(CHO))+NH4,818.6868804,517.3888064,523.4357064,601.5190764
OxTG(18:0_18:3_12:0(CHO))+NH4,832.7025304,531.4044564,537.4513564,601.5190764
OxTG(18:0_18:3_13:0(CHO))+NH4,846.7181804,545.4201064,551.4670064,601.5190764
OxTG(18:0_18:3_14:0(CHO))+NH4,860.7338304,559.4357564,565.4826564,601.5190764
OxTG(18:0_18:3_15:0(CHO))+NH4,874.7494804,573.4514064,579.4983064,601.5190764
OxTG(18:0_18:3_6:1(CHO))+NH4,746.5929904,445.2949164,451.3418164,601.5190764
OxTG(18:0_18:3_7:1(CHO))+NH4,760.6086404,459.3105664,465.3574664,601.5190764
OxTG(18:0_18:3_8:1(CHO))+NH4,774.6242904,473.3262164,479.3731164,601.5190764
OxTG(18:0_18:3_9:1(CHO))+NH4,788.6399404,487.3418664,493.3887664,601.5190764
OxTG(18:0_18:3_9:2(CHO))+NH4,786.6242904,485.3262164,491.3731164,601.5190764
OxTG(18:0_18:3_10:1(CHO))+NH4,802.6555904,501.3575164,507.4044164,601.5190764
OxTG(18:0_18:3_10:2(CHO))+NH4,800.6399404,499.3418664,505.3887664,601.5190764
OxTG(18:0_18:3_11:1(CHO))+NH4,816.6712404,515.3731664,521.4200664,601.5190764
OxTG(18:0_18:3_11:2(CHO))+NH4,814.6555904,513.3575164,519.4044164,601.5190764
OxTG(18:0_18:3_12:1(CHO))+NH4,830.6868904,529.3888164,535.4357164,601.5190764
OxTG(18:0_18:3_12:2(CHO))+NH4,828.6712404,527.3731664,533.4200664,601.5190764
OxTG(18:0_18:3_12:3(CHO))+NH4,826.6555904,525.3575164,531.4044164,601.5190764
OxTG(18:0_18:3_13:1(CHO))+NH4,844.7025404,543.4044664,549.4513664,601.5190764
OxTG(18:0_18:3_13:2(CHO))+NH4,842.6868904,541.3888164,547.4357164,601.5190764
OxTG(18:0_18:3_13:3(CHO))+NH4,840.6712404,539.3731664,545.4200664,601.5190764
OxTG(18:0_18:3_14:1(CHO))+NH4,858.7181904,557.4201164,563.4670164,601.5190764
OxTG(18:0_18:3_14:2(CHO))+NH4,856.7025404,555.4044664,561.4513664,601.5190764
OxTG(18:0_18:3_14:3(CHO))+NH4,854.6868904,553.3888164,559.4357164,601.5190764
OxTG(18:0_18:3_15:1(CHO))+NH4,872.7338404,571.4357664,577.4826664,601.5190764
OxTG(18:0_18:3_15:2(CHO))+NH4,870.7181904,569.4201164,575.4670164,601.5190764
OxTG(18:0_18:3_15:3(CHO))+NH4,868.7025404,567.4044664,573.4513664,601.5190764
OxTG(18:0_18:3_15:4(CHO))+NH4,866.6868904,565.3888164,571.4357164,601.5190764
OxTG(18:0_18:3_16:1(CHO))+NH4,886.7494904,585.4514164,591.4983164,601.5190764
OxTG(18:0_18:3_16:2(CHO))+NH4,884.7338404,583.4357664,589.4826664,601.5190764
OxTG(18:0_18:3_16:3(CHO))+NH4,882.7181904,581.4201164,587.4670164,601.5190764
OxTG(18:0_18:3_16:4(CHO))+NH4,880.7025404,579.4044664,585.4513664,601.5190764
OxTG(18:0_18:3_17:4(CHO))+NH4,894.7181904,593.4201164,599.4670164,601.5190764
OxTG(18:0_18:3_18:4(CHO))+NH4,908.7338404,607.4357664,613.4826664,601.5190764
OxTG(18:0_18:3_18:5(CHO))+NH4,906.7181904,605.4201164,611.4670164,601.5190764
OxTG(18:0_18:3_19:4(CHO))+NH4,922.7494904,621.4514164,627.4983164,601.5190764
OxTG(18:0_18:3_19:5(CHO))+NH4,920.7338404,619.4357664,625.4826664,601.5190764
OxTG(18:0_18:4_3:0(CHO))+NH4,704.5459804,403.2479064,411.3105064,599.5033764
OxTG(18:0_18:4_4:0(CHO))+NH4,718.5616304,417.2635564,425.3261564,599.5033764
OxTG(18:0_18:4_5:0(CHO))+NH4,732.5772804,431.2792064,439.3418064,599.5033764
OxTG(18:0_18:4_6:0(CHO))+NH4,746.5929304,445.2948564,453.3574564,599.5033764
OxTG(18:0_18:4_7:0(CHO))+NH4,760.6085804,459.3105064,467.3731064,599.5033764
OxTG(18:0_18:4_8:0(CHO))+NH4,774.6242304,473.3261564,481.3887564,599.5033764
OxTG(18:0_18:4_9:0(CHO))+NH4,788.6398804,487.3418064,495.4044064,599.5033764
OxTG(18:0_18:4_10:0(CHO))+NH4,802.6555304,501.3574564,509.4200564,599.5033764
OxTG(18:0_18:4_11:0(CHO))+NH4,816.6711804,515.3731064,523.4357064,599.5033764
OxTG(18:0_18:4_12:0(CHO))+NH4,830.6868304,529.3887564,537.4513564,599.5033764
OxTG(18:0_18:4_13:0(CHO))+NH4,844.7024804,543.4044064,551.4670064,599.5033764
OxTG(18:0_18:4_14:0(CHO))+NH4,858.7181304,557.4200564,565.4826564,599.5033764
OxTG(18:0_18:4_15:0(CHO))+NH4,872.7337804,571.4357064,579.4983064,599.5033764
OxTG(18:0_18:4_6:1(CHO))+NH4,744.5772904,443.2792164,451.3418164,599.5033764
OxTG(18:0_18:4_7:1(CHO))+NH4,758.5929404,457.2948664,465.3574664,599.5033764
OxTG(18:0_18:4_8:1(CHO))+NH4,772.6085904,471.3105164,479.3731164,599.5033764
OxTG(18:0_18:4_9:1(CHO))+NH4,786.6242404,485.3261664,493.3887664,599.5033764
OxTG(18:0_18:4_9:2(CHO))+NH4,784.6085904,483.3105164,491.3731164,599.5033764
OxTG(18:0_18:4_10:1(CHO))+NH4,800.6398904,499.3418164,507.4044164,599.5033764
OxTG(18:0_18:4_10:2(CHO))+NH4,798.6242404,497.3261664,505.3887664,599.5033764
OxTG(18:0_18:4_11:1(CHO))+NH4,814.6555404,513.3574664,521.4200664,599.5033764
OxTG(18:0_18:4_11:2(CHO))+NH4,812.6398904,511.3418164,519.4044164,599.5033764
OxTG(18:0_18:4_12:1(CHO))+NH4,828.6711904,527.3731164,535.4357164,599.5033764
OxTG(18:0_18:4_12:2(CHO))+NH4,826.6555404,525.3574664,533.4200664,599.5033764
OxTG(18:0_18:4_12:3(CHO))+NH4,824.6398904,523.3418164,531.4044164,599.5033764
OxTG(18:0_18:4_13:1(CHO))+NH4,842.6868404,541.3887664,549.4513664,599.5033764
OxTG(18:0_18:4_13:2(CHO))+NH4,840.6711904,539.3731164,547.4357164,599.5033764
OxTG(18:0_18:4_13:3(CHO))+NH4,838.6555404,537.3574664,545.4200664,599.5033764
OxTG(18:0_18:4_14:1(CHO))+NH4,856.7024904,555.4044164,563.4670164,599.5033764
OxTG(18:0_18:4_14:2(CHO))+NH4,854.6868404,553.3887664,561.4513664,599.5033764
OxTG(18:0_18:4_14:3(CHO))+NH4,852.6711904,551.3731164,559.4357164,599.5033764
OxTG(18:0_18:4_15:1(CHO))+NH4,870.7181404,569.4200664,577.4826664,599.5033764
OxTG(18:0_18:4_15:2(CHO))+NH4,868.7024904,567.4044164,575.4670164,599.5033764
OxTG(18:0_18:4_15:3(CHO))+NH4,866.6868404,565.3887664,573.4513664,599.5033764
OxTG(18:0_18:4_15:4(CHO))+NH4,864.6711904,563.3731164,571.4357164,599.5033764
OxTG(18:0_18:4_16:1(CHO))+NH4,884.7337904,583.4357164,591.4983164,599.5033764
OxTG(18:0_18:4_16:2(CHO))+NH4,882.7181404,581.4200664,589.4826664,599.5033764
OxTG(18:0_18:4_16:3(CHO))+NH4,880.7024904,579.4044164,587.4670164,599.5033764
OxTG(18:0_18:4_16:4(CHO))+NH4,878.6868404,577.3887664,585.4513664,599.5033764
OxTG(18:0_18:4_17:4(CHO))+NH4,892.7024904,591.4044164,599.4670164,599.5033764
OxTG(18:0_18:4_18:4(CHO))+NH4,906.7181404,605.4200664,613.4826664,599.5033764
OxTG(18:0_18:4_18:5(CHO))+NH4,904.7024904,603.4044164,611.4670164,599.5033764
OxTG(18:0_18:4_19:4(CHO))+NH4,920.7337904,619.4357164,627.4983164,599.5033764
OxTG(18:0_18:4_19:5(CHO))+NH4,918.7181404,617.4200664,625.4826664,599.5033764
OxTG(18:0_20:4_3:0(CHO))+NH4,732.5772804,431.2792064,411.3105064,627.5346764
OxTG(18:0_20:4_4:0(CHO))+NH4,746.5929304,445.2948564,425.3261564,627.5346764
OxTG(18:0_20:4_5:0(CHO))+NH4,760.6085804,459.3105064,439.3418064,627.5346764
OxTG(18:0_20:4_6:0(CHO))+NH4,774.6242304,473.3261564,453.3574564,627.5346764
OxTG(18:0_20:4_7:0(CHO))+NH4,788.6398804,487.3418064,467.3731064,627.5346764
OxTG(18:0_20:4_8:0(CHO))+NH4,802.6555304,501.3574564,481.3887564,627.5346764
OxTG(18:0_20:4_9:0(CHO))+NH4,816.6711804,515.3731064,495.4044064,627.5346764
OxTG(18:0_20:4_10:0(CHO))+NH4,830.6868304,529.3887564,509.4200564,627.5346764
OxTG(18:0_20:4_11:0(CHO))+NH4,844.7024804,543.4044064,523.4357064,627.5346764
OxTG(18:0_20:4_12:0(CHO))+NH4,858.7181304,557.4200564,537.4513564,627.5346764
OxTG(18:0_20:4_13:0(CHO))+NH4,872.7337804,571.4357064,551.4670064,627.5346764
OxTG(18:0_20:4_14:0(CHO))+NH4,886.7494304,585.4513564,565.4826564,627.5346764
OxTG(18:0_20:4_15:0(CHO))+NH4,900.7650804,599.4670064,579.4983064,627.5346764
OxTG(18:0_20:4_6:1(CHO))+NH4,772.6085904,471.3105164,451.3418164,627.5346764
OxTG(18:0_20:4_7:1(CHO))+NH4,786.6242404,485.3261664,465.3574664,627.5346764
OxTG(18:0_20:4_8:1(CHO))+NH4,800.6398904,499.3418164,479.3731164,627.5346764
OxTG(18:0_20:4_9:1(CHO))+NH4,814.6555404,513.3574664,493.3887664,627.5346764
OxTG(18:0_20:4_9:2(CHO))+NH4,812.6398904,511.3418164,491.3731164,627.5346764
OxTG(18:0_20:4_10:1(CHO))+NH4,828.6711904,527.3731164,507.4044164,627.5346764
OxTG(18:0_20:4_10:2(CHO))+NH4,826.6555404,525.3574664,505.3887664,627.5346764
OxTG(18:0_20:4_11:1(CHO))+NH4,842.6868404,541.3887664,521.4200664,627.5346764
OxTG(18:0_20:4_11:2(CHO))+NH4,840.6711904,539.3731164,519.4044164,627.5346764
OxTG(18:0_20:4_12:1(CHO))+NH4,856.7024904,555.4044164,535.4357164,627.5346764
OxTG(18:0_20:4_12:2(CHO))+NH4,854.6868404,553.3887664,533.4200664,627.5346764
OxTG(18:0_20:4_12:3(CHO))+NH4,852.6711904,551.3731164,531.4044164,627.5346764
OxTG(18:0_20:4_13:1(CHO))+NH4,870.7181404,569.4200664,549.4513664,627.5346764
OxTG(18:0_20:4_13:2(CHO))+NH4,868.7024904,567.4044164,547.4357164,627.5346764
OxTG(18:0_20:4_13:3(CHO))+NH4,866.6868404,565.3887664,545.4200664,627.5346764
OxTG(18:0_20:4_14:1(CHO))+NH4,884.7337904,583.4357164,563.4670164,627.5346764
OxTG(18:0_20:4_14:2(CHO))+NH4,882.7181404,581.4200664,561.4513664,627.5346764
OxTG(18:0_20:4_14:3(CHO))+NH4,880.7024904,579.4044164,559.4357164,627.5346764
OxTG(18:0_20:4_15:1(CHO))+NH4,898.7494404,597.4513664,577.4826664,627.5346764
OxTG(18:0_20:4_15:2(CHO))+NH4,896.7337904,595.4357164,575.4670164,627.5346764
OxTG(18:0_20:4_15:3(CHO))+NH4,894.7181404,593.4200664,573.4513664,627.5346764
OxTG(18:0_20:4_15:4(CHO))+NH4,892.7024904,591.4044164,571.4357164,627.5346764
OxTG(18:0_20:4_16:1(CHO))+NH4,912.7650904,611.4670164,591.4983164,627.5346764
OxTG(18:0_20:4_16:2(CHO))+NH4,910.7494404,609.4513664,589.4826664,627.5346764
OxTG(18:0_20:4_16:3(CHO))+NH4,908.7337904,607.4357164,587.4670164,627.5346764
OxTG(18:0_20:4_16:4(CHO))+NH4,906.7181404,605.4200664,585.4513664,627.5346764
OxTG(18:0_20:4_17:4(CHO))+NH4,920.7337904,619.4357164,599.4670164,627.5346764
OxTG(18:0_20:4_18:4(CHO))+NH4,934.7494404,633.4513664,613.4826664,627.5346764
OxTG(18:0_20:4_18:5(CHO))+NH4,932.7337904,631.4357164,611.4670164,627.5346764
OxTG(18:0_20:4_19:4(CHO))+NH4,948.7650904,647.4670164,627.4983164,627.5346764
OxTG(18:0_20:4_19:5(CHO))+NH4,946.7494404,645.4513664,625.4826664,627.5346764
OxTG(18:0_20:5_3:0(CHO))+NH4,730.5616804,429.2636064,411.3105064,625.5190764
OxTG(18:0_20:5_4:0(CHO))+NH4,744.5773304,443.2792564,425.3261564,625.5190764
OxTG(18:0_20:5_5:0(CHO))+NH4,758.5929804,457.2949064,439.3418064,625.5190764
OxTG(18:0_20:5_6:0(CHO))+NH4,772.6086304,471.3105564,453.3574564,625.5190764
OxTG(18:0_20:5_7:0(CHO))+NH4,786.6242804,485.3262064,467.3731064,625.5190764
OxTG(18:0_20:5_8:0(CHO))+NH4,800.6399304,499.3418564,481.3887564,625.5190764
OxTG(18:0_20:5_9:0(CHO))+NH4,814.6555804,513.3575064,495.4044064,625.5190764
OxTG(18:0_20:5_10:0(CHO))+NH4,828.6712304,527.3731564,509.4200564,625.5190764
OxTG(18:0_20:5_11:0(CHO))+NH4,842.6868804,541.3888064,523.4357064,625.5190764
OxTG(18:0_20:5_12:0(CHO))+NH4,856.7025304,555.4044564,537.4513564,625.5190764
OxTG(18:0_20:5_13:0(CHO))+NH4,870.7181804,569.4201064,551.4670064,625.5190764
OxTG(18:0_20:5_14:0(CHO))+NH4,884.7338304,583.4357564,565.4826564,625.5190764
OxTG(18:0_20:5_15:0(CHO))+NH4,898.7494804,597.4514064,579.4983064,625.5190764
OxTG(18:0_20:5_6:1(CHO))+NH4,770.5929904,469.2949164,451.3418164,625.5190764
OxTG(18:0_20:5_7:1(CHO))+NH4,784.6086404,483.3105664,465.3574664,625.5190764
OxTG(18:0_20:5_8:1(CHO))+NH4,798.6242904,497.3262164,479.3731164,625.5190764
OxTG(18:0_20:5_9:1(CHO))+NH4,812.6399404,511.3418664,493.3887664,625.5190764
OxTG(18:0_20:5_9:2(CHO))+NH4,810.6242904,509.3262164,491.3731164,625.5190764
OxTG(18:0_20:5_10:1(CHO))+NH4,826.6555904,525.3575164,507.4044164,625.5190764
OxTG(18:0_20:5_10:2(CHO))+NH4,824.6399404,523.3418664,505.3887664,625.5190764
OxTG(18:0_20:5_11:1(CHO))+NH4,840.6712404,539.3731664,521.4200664,625.5190764
OxTG(18:0_20:5_11:2(CHO))+NH4,838.6555904,537.3575164,519.4044164,625.5190764
OxTG(18:0_20:5_12:1(CHO))+NH4,854.6868904,553.3888164,535.4357164,625.5190764
OxTG(18:0_20:5_12:2(CHO))+NH4,852.6712404,551.3731664,533.4200664,625.5190764
OxTG(18:0_20:5_12:3(CHO))+NH4,850.6555904,549.3575164,531.4044164,625.5190764
OxTG(18:0_20:5_13:1(CHO))+NH4,868.7025404,567.4044664,549.4513664,625.5190764
OxTG(18:0_20:5_13:2(CHO))+NH4,866.6868904,565.3888164,547.4357164,625.5190764
OxTG(18:0_20:5_13:3(CHO))+NH4,864.6712404,563.3731664,545.4200664,625.5190764
OxTG(18:0_20:5_14:1(CHO))+NH4,882.7181904,581.4201164,563.4670164,625.5190764
OxTG(18:0_20:5_14:2(CHO))+NH4,880.7025404,579.4044664,561.4513664,625.5190764
OxTG(18:0_20:5_14:3(CHO))+NH4,878.6868904,577.3888164,559.4357164,625.5190764
OxTG(18:0_20:5_15:1(CHO))+NH4,896.7338404,595.4357664,577.4826664,625.5190764
OxTG(18:0_20:5_15:2(CHO))+NH4,894.7181904,593.4201164,575.4670164,625.5190764
OxTG(18:0_20:5_15:3(CHO))+NH4,892.7025404,591.4044664,573.4513664,625.5190764
OxTG(18:0_20:5_15:4(CHO))+NH4,890.6868904,589.3888164,571.4357164,625.5190764
OxTG(18:0_20:5_16:1(CHO))+NH4,910.7494904,609.4514164,591.4983164,625.5190764
OxTG(18:0_20:5_16:2(CHO))+NH4,908.7338404,607.4357664,589.4826664,625.5190764
OxTG(18:0_20:5_16:3(CHO))+NH4,906.7181904,605.4201164,587.4670164,625.5190764
OxTG(18:0_20:5_16:4(CHO))+NH4,904.7025404,603.4044664,585.4513664,625.5190764
OxTG(18:0_20:5_17:4(CHO))+NH4,918.7181904,617.4201164,599.4670164,625.5190764
OxTG(18:0_20:5_18:4(CHO))+NH4,932.7338404,631.4357664,613.4826664,625.5190764
OxTG(18:0_20:5_18:5(CHO))+NH4,930.7181904,629.4201164,611.4670164,625.5190764
OxTG(18:0_20:5_19:4(CHO))+NH4,946.7494904,645.4514164,627.4983164,625.5190764
OxTG(18:0_20:5_19:5(CHO))+NH4,944.7338404,643.4357664,625.4826664,625.5190764
OxTG(18:0_22:5_3:0(CHO))+NH4,758.5929804,457.2949064,411.3105064,653.5503764
OxTG(18:0_22:5_4:0(CHO))+NH4,772.6086304,471.3105564,425.3261564,653.5503764
OxTG(18:0_22:5_5:0(CHO))+NH4,786.6242804,485.3262064,439.3418064,653.5503764
OxTG(18:0_22:5_6:0(CHO))+NH4,800.6399304,499.3418564,453.3574564,653.5503764
OxTG(18:0_22:5_7:0(CHO))+NH4,814.6555804,513.3575064,467.3731064,653.5503764
OxTG(18:0_22:5_8:0(CHO))+NH4,828.6712304,527.3731564,481.3887564,653.5503764
OxTG(18:0_22:5_9:0(CHO))+NH4,842.6868804,541.3888064,495.4044064,653.5503764
OxTG(18:0_22:5_10:0(CHO))+NH4,856.7025304,555.4044564,509.4200564,653.5503764
OxTG(18:0_22:5_11:0(CHO))+NH4,870.7181804,569.4201064,523.4357064,653.5503764
OxTG(18:0_22:5_12:0(CHO))+NH4,884.7338304,583.4357564,537.4513564,653.5503764
OxTG(18:0_22:5_13:0(CHO))+NH4,898.7494804,597.4514064,551.4670064,653.5503764
OxTG(18:0_22:5_14:0(CHO))+NH4,912.7651304,611.4670564,565.4826564,653.5503764
OxTG(18:0_22:5_15:0(CHO))+NH4,926.7807804,625.4827064,579.4983064,653.5503764
OxTG(18:0_22:5_6:1(CHO))+NH4,798.6242904,497.3262164,451.3418164,653.5503764
OxTG(18:0_22:5_7:1(CHO))+NH4,812.6399404,511.3418664,465.3574664,653.5503764
OxTG(18:0_22:5_8:1(CHO))+NH4,826.6555904,525.3575164,479.3731164,653.5503764
OxTG(18:0_22:5_9:1(CHO))+NH4,840.6712404,539.3731664,493.3887664,653.5503764
OxTG(18:0_22:5_9:2(CHO))+NH4,838.6555904,537.3575164,491.3731164,653.5503764
OxTG(18:0_22:5_10:1(CHO))+NH4,854.6868904,553.3888164,507.4044164,653.5503764
OxTG(18:0_22:5_10:2(CHO))+NH4,852.6712404,551.3731664,505.3887664,653.5503764
OxTG(18:0_22:5_11:1(CHO))+NH4,868.7025404,567.4044664,521.4200664,653.5503764
OxTG(18:0_22:5_11:2(CHO))+NH4,866.6868904,565.3888164,519.4044164,653.5503764
OxTG(18:0_22:5_12:1(CHO))+NH4,882.7181904,581.4201164,535.4357164,653.5503764
OxTG(18:0_22:5_12:2(CHO))+NH4,880.7025404,579.4044664,533.4200664,653.5503764
OxTG(18:0_22:5_12:3(CHO))+NH4,878.6868904,577.3888164,531.4044164,653.5503764
OxTG(18:0_22:5_13:1(CHO))+NH4,896.7338404,595.4357664,549.4513664,653.5503764
OxTG(18:0_22:5_13:2(CHO))+NH4,894.7181904,593.4201164,547.4357164,653.5503764
OxTG(18:0_22:5_13:3(CHO))+NH4,892.7025404,591.4044664,545.4200664,653.5503764
OxTG(18:0_22:5_14:1(CHO))+NH4,910.7494904,609.4514164,563.4670164,653.5503764
OxTG(18:0_22:5_14:2(CHO))+NH4,908.7338404,607.4357664,561.4513664,653.5503764
OxTG(18:0_22:5_14:3(CHO))+NH4,906.7181904,605.4201164,559.4357164,653.5503764
OxTG(18:0_22:5_15:1(CHO))+NH4,924.7651404,623.4670664,577.4826664,653.5503764
OxTG(18:0_22:5_15:2(CHO))+NH4,922.7494904,621.4514164,575.4670164,653.5503764
OxTG(18:0_22:5_15:3(CHO))+NH4,920.7338404,619.4357664,573.4513664,653.5503764
OxTG(18:0_22:5_15:4(CHO))+NH4,918.7181904,617.4201164,571.4357164,653.5503764
OxTG(18:0_22:5_16:1(CHO))+NH4,938.7807904,637.4827164,591.4983164,653.5503764
OxTG(18:0_22:5_16:2(CHO))+NH4,936.7651404,635.4670664,589.4826664,653.5503764
OxTG(18:0_22:5_16:3(CHO))+NH4,934.7494904,633.4514164,587.4670164,653.5503764
OxTG(18:0_22:5_16:4(CHO))+NH4,932.7338404,631.4357664,585.4513664,653.5503764
OxTG(18:0_22:5_17:4(CHO))+NH4,946.7494904,645.4514164,599.4670164,653.5503764
OxTG(18:0_22:5_18:4(CHO))+NH4,960.7651404,659.4670664,613.4826664,653.5503764
OxTG(18:0_22:5_18:5(CHO))+NH4,958.7494904,657.4514164,611.4670164,653.5503764
OxTG(18:0_22:5_19:4(CHO))+NH4,974.7807904,673.4827164,627.4983164,653.5503764
OxTG(18:0_22:5_19:5(CHO))+NH4,972.7651404,671.4670664,625.4826664,653.5503764
OxTG(18:0_22:6_3:0(CHO))+NH4,756.5772804,455.2792064,411.3105064,651.5346764
OxTG(18:0_22:6_4:0(CHO))+NH4,770.5929304,469.2948564,425.3261564,651.5346764
OxTG(18:0_22:6_5:0(CHO))+NH4,784.6085804,483.3105064,439.3418064,651.5346764
OxTG(18:0_22:6_6:0(CHO))+NH4,798.6242304,497.3261564,453.3574564,651.5346764
OxTG(18:0_22:6_7:0(CHO))+NH4,812.6398804,511.3418064,467.3731064,651.5346764
OxTG(18:0_22:6_8:0(CHO))+NH4,826.6555304,525.3574564,481.3887564,651.5346764
OxTG(18:0_22:6_9:0(CHO))+NH4,840.6711804,539.3731064,495.4044064,651.5346764
OxTG(18:0_22:6_10:0(CHO))+NH4,854.6868304,553.3887564,509.4200564,651.5346764
OxTG(18:0_22:6_11:0(CHO))+NH4,868.7024804,567.4044064,523.4357064,651.5346764
OxTG(18:0_22:6_12:0(CHO))+NH4,882.7181304,581.4200564,537.4513564,651.5346764
OxTG(18:0_22:6_13:0(CHO))+NH4,896.7337804,595.4357064,551.4670064,651.5346764
OxTG(18:0_22:6_14:0(CHO))+NH4,910.7494304,609.4513564,565.4826564,651.5346764
OxTG(18:0_22:6_15:0(CHO))+NH4,924.7650804,623.4670064,579.4983064,651.5346764
OxTG(18:0_22:6_6:1(CHO))+NH4,796.6085904,495.3105164,451.3418164,651.5346764
OxTG(18:0_22:6_7:1(CHO))+NH4,810.6242404,509.3261664,465.3574664,651.5346764
OxTG(18:0_22:6_8:1(CHO))+NH4,824.6398904,523.3418164,479.3731164,651.5346764
OxTG(18:0_22:6_9:1(CHO))+NH4,838.6555404,537.3574664,493.3887664,651.5346764
OxTG(18:0_22:6_9:2(CHO))+NH4,836.6398904,535.3418164,491.3731164,651.5346764
OxTG(18:0_22:6_10:1(CHO))+NH4,852.6711904,551.3731164,507.4044164,651.5346764
OxTG(18:0_22:6_10:2(CHO))+NH4,850.6555404,549.3574664,505.3887664,651.5346764
OxTG(18:0_22:6_11:1(CHO))+NH4,866.6868404,565.3887664,521.4200664,651.5346764
OxTG(18:0_22:6_11:2(CHO))+NH4,864.6711904,563.3731164,519.4044164,651.5346764
OxTG(18:0_22:6_12:1(CHO))+NH4,880.7024904,579.4044164,535.4357164,651.5346764
OxTG(18:0_22:6_12:2(CHO))+NH4,878.6868404,577.3887664,533.4200664,651.5346764
OxTG(18:0_22:6_12:3(CHO))+NH4,876.6711904,575.3731164,531.4044164,651.5346764
OxTG(18:0_22:6_13:1(CHO))+NH4,894.7181404,593.4200664,549.4513664,651.5346764
OxTG(18:0_22:6_13:2(CHO))+NH4,892.7024904,591.4044164,547.4357164,651.5346764
OxTG(18:0_22:6_13:3(CHO))+NH4,890.6868404,589.3887664,545.4200664,651.5346764
OxTG(18:0_22:6_14:1(CHO))+NH4,908.7337904,607.4357164,563.4670164,651.5346764
OxTG(18:0_22:6_14:2(CHO))+NH4,906.7181404,605.4200664,561.4513664,651.5346764
OxTG(18:0_22:6_14:3(CHO))+NH4,904.7024904,603.4044164,559.4357164,651.5346764
OxTG(18:0_22:6_15:1(CHO))+NH4,922.7494404,621.4513664,577.4826664,651.5346764
OxTG(18:0_22:6_15:2(CHO))+NH4,920.7337904,619.4357164,575.4670164,651.5346764
OxTG(18:0_22:6_15:3(CHO))+NH4,918.7181404,617.4200664,573.4513664,651.5346764
OxTG(18:0_22:6_15:4(CHO))+NH4,916.7024904,615.4044164,571.4357164,651.5346764
OxTG(18:0_22:6_16:1(CHO))+NH4,936.7650904,635.4670164,591.4983164,651.5346764
OxTG(18:0_22:6_16:2(CHO))+NH4,934.7494404,633.4513664,589.4826664,651.5346764
OxTG(18:0_22:6_16:3(CHO))+NH4,932.7337904,631.4357164,587.4670164,651.5346764
OxTG(18:0_22:6_16:4(CHO))+NH4,930.7181404,629.4200664,585.4513664,651.5346764
OxTG(18:0_22:6_17:4(CHO))+NH4,944.7337904,643.4357164,599.4670164,651.5346764
