"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MSDIAL_LDGTS","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment","RT at Max Intensity","MSDIAL_LDGTS","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment","Number of Scans","MSDIAL_LDGTS","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment","Max Intensity","MSDIAL_LDGTS","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment","Average m/z","MSDIAL_LDGTS","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MSDIAL_LDGTS","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment"
"","MSDIAL_LDGTS 17:0;[M+H]+;CCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;RRWXSDMOOMOUTH-UHFFFAOYNA-N;C27H53NO6",0,0,0,0,0,0,"1.8678125","2.1678125","15357","","MSDIAL_LDGTS 17:0;[M+H]+;CCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;RRWXSDMOOMOUTH-UHFFFAOYNA-N;C27H53NO6",0,0,0,0,0,0,"1.8678125","2.1678125","15357","","MSDIAL_LDGTS 17:0;[M+H]+;CCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;RRWXSDMOOMOUTH-UHFFFAOYNA-N;C27H53NO6",0,0,0,0,0,0,"1.8678125","2.1678125","15357","","MSDIAL_LDGTS 17:0;[M+H]+;CCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;RRWXSDMOOMOUTH-UHFFFAOYNA-N;C27H53NO6",0,0,0,0,0,0,"1.8678125","2.1678125","15357","","MSDIAL_LDGTS 17:0;[M+H]+;CCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;RRWXSDMOOMOUTH-UHFFFAOYNA-N;C27H53NO6",0,0,0,0,0,0,"1.8678125","2.1678125","15357","","MSDIAL_LDGTS 17:0;[M+H]+;CCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;RRWXSDMOOMOUTH-UHFFFAOYNA-N;C27H53NO6","488.39456","236.1492","218.1387","488.3946","470.3840","144.1019","1.8678125","2.1678125","15357"
"","MSDIAL_LDGTS 17:0;[M+H]+;CCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;RRWXSDMOOMOUTH-UHFFFAOYNA-N;C27H53NO6",0,0,0,0,0,0,"2.69110416666667","2.99110416666667","15406","","MSDIAL_LDGTS 17:0;[M+H]+;CCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;RRWXSDMOOMOUTH-UHFFFAOYNA-N;C27H53NO6",0,0,0,0,0,0,"2.69110416666667","2.99110416666667","15406","","MSDIAL_LDGTS 17:0;[M+H]+;CCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;RRWXSDMOOMOUTH-UHFFFAOYNA-N;C27H53NO6",0,0,0,0,0,0,"2.69110416666667","2.99110416666667","15406","","MSDIAL_LDGTS 17:0;[M+H]+;CCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;RRWXSDMOOMOUTH-UHFFFAOYNA-N;C27H53NO6",0,0,0,0,0,0,"2.69110416666667","2.99110416666667","15406","","MSDIAL_LDGTS 17:0;[M+H]+;CCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;RRWXSDMOOMOUTH-UHFFFAOYNA-N;C27H53NO6",0,0,0,0,0,0,"2.69110416666667","2.99110416666667","15406","","MSDIAL_LDGTS 17:0;[M+H]+;CCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;RRWXSDMOOMOUTH-UHFFFAOYNA-N;C27H53NO6","488.39456","236.1492","218.1387","488.3946","470.3840","144.1019","2.69110416666667","2.99110416666667","15406"
"","MSDIAL_LDGTS 17:0;[M+H]+;CCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;RRWXSDMOOMOUTH-UHFFFAOYNA-N;C27H53NO6",0,0,0,0,0,0,"5.65934722222222","5.95934722222222","15854","","MSDIAL_LDGTS 17:0;[M+H]+;CCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;RRWXSDMOOMOUTH-UHFFFAOYNA-N;C27H53NO6",0,0,0,0,0,0,"5.65934722222222","5.95934722222222","15854","","MSDIAL_LDGTS 17:0;[M+H]+;CCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;RRWXSDMOOMOUTH-UHFFFAOYNA-N;C27H53NO6",0,0,0,0,0,0,"5.65934722222222","5.95934722222222","15854","","MSDIAL_LDGTS 17:0;[M+H]+;CCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;RRWXSDMOOMOUTH-UHFFFAOYNA-N;C27H53NO6",0,0,0,0,0,0,"5.65934722222222","5.95934722222222","15854","","MSDIAL_LDGTS 17:0;[M+H]+;CCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;RRWXSDMOOMOUTH-UHFFFAOYNA-N;C27H53NO6",0,0,0,0,0,0,"5.65934722222222","5.95934722222222","15854","","MSDIAL_LDGTS 17:0;[M+H]+;CCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;RRWXSDMOOMOUTH-UHFFFAOYNA-N;C27H53NO6","488.39456","236.1492","218.1387","488.3946","470.3840","144.1019","5.65934722222222","5.95934722222222","15854"
"","MSDIAL_LDGTS 17:1;[M+H]+;CCCCCCC\C=C/CCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;GDMZQKUXCXRDKZ-QXMHVHEDNA-N;C27H51NO6",0,0,0,0,0,0,"0.661708333333333","0.961708333333333","14537","","MSDIAL_LDGTS 17:1;[M+H]+;CCCCCCC\C=C/CCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;GDMZQKUXCXRDKZ-QXMHVHEDNA-N;C27H51NO6",0,0,0,0,0,0,"0.661708333333333","0.961708333333333","14537","","MSDIAL_LDGTS 17:1;[M+H]+;CCCCCCC\C=C/CCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;GDMZQKUXCXRDKZ-QXMHVHEDNA-N;C27H51NO6",0,0,0,0,0,0,"0.661708333333333","0.961708333333333","14537","","MSDIAL_LDGTS 17:1;[M+H]+;CCCCCCC\C=C/CCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;GDMZQKUXCXRDKZ-QXMHVHEDNA-N;C27H51NO6",0,0,0,0,0,0,"0.661708333333333","0.961708333333333","14537","","MSDIAL_LDGTS 17:1;[M+H]+;CCCCCCC\C=C/CCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;GDMZQKUXCXRDKZ-QXMHVHEDNA-N;C27H51NO6",0,0,0,0,0,0,"0.661708333333333","0.961708333333333","14537","","MSDIAL_LDGTS 17:1;[M+H]+;CCCCCCC\C=C/CCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;GDMZQKUXCXRDKZ-QXMHVHEDNA-N;C27H51NO6","486.37891","236.1492","218.1387","486.3789","468.3683","144.1019","0.661708333333333","0.961708333333333","14537"
"","MSDIAL_LDGTS 18:0;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;KXGHEXMEIBRLPG-UHFFFAOYNA-N;C28H55NO6",0,0,0,0,0,0,"2.61818472222222","2.91818472222222","2246","","MSDIAL_LDGTS 18:0;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;KXGHEXMEIBRLPG-UHFFFAOYNA-N;C28H55NO6",0,0,0,0,0,0,"2.61818472222222","2.91818472222222","2246","","MSDIAL_LDGTS 18:0;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;KXGHEXMEIBRLPG-UHFFFAOYNA-N;C28H55NO6",0,0,0,0,0,0,"2.61818472222222","2.91818472222222","2246","","MSDIAL_LDGTS 18:0;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;KXGHEXMEIBRLPG-UHFFFAOYNA-N;C28H55NO6",0,0,0,0,0,0,"2.61818472222222","2.91818472222222","2246","","MSDIAL_LDGTS 18:0;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;KXGHEXMEIBRLPG-UHFFFAOYNA-N;C28H55NO6",0,0,0,0,0,0,"2.61818472222222","2.91818472222222","2246","","MSDIAL_LDGTS 18:0;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;KXGHEXMEIBRLPG-UHFFFAOYNA-N;C28H55NO6","502.41021","236.1492","218.1387","502.4102","484.3997","144.1019","2.61818472222222","2.91818472222222","2246"
"","MSDIAL_LDGTS 18:0;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;KXGHEXMEIBRLPG-UHFFFAOYNA-N;C28H55NO6",0,0,0,0,0,0,"2.31492638888889","2.61492638888889","4882","","MSDIAL_LDGTS 18:0;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;KXGHEXMEIBRLPG-UHFFFAOYNA-N;C28H55NO6",0,0,0,0,0,0,"2.31492638888889","2.61492638888889","4882","","MSDIAL_LDGTS 18:0;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;KXGHEXMEIBRLPG-UHFFFAOYNA-N;C28H55NO6",0,0,0,0,0,0,"2.31492638888889","2.61492638888889","4882","","MSDIAL_LDGTS 18:0;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;KXGHEXMEIBRLPG-UHFFFAOYNA-N;C28H55NO6",0,0,0,0,0,0,"2.31492638888889","2.61492638888889","4882","","MSDIAL_LDGTS 18:0;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;KXGHEXMEIBRLPG-UHFFFAOYNA-N;C28H55NO6",0,0,0,0,0,0,"2.31492638888889","2.61492638888889","4882","","MSDIAL_LDGTS 18:0;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;KXGHEXMEIBRLPG-UHFFFAOYNA-N;C28H55NO6","502.41021","236.1492","218.1387","502.4102","484.3997","144.1019","2.31492638888889","2.61492638888889","4882"
"","MSDIAL_LDGTS 18:0;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;KXGHEXMEIBRLPG-UHFFFAOYNA-N;C28H55NO6",0,0,0,0,0,0,"15.6324708333333","15.9324708333333","7724","","MSDIAL_LDGTS 18:0;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;KXGHEXMEIBRLPG-UHFFFAOYNA-N;C28H55NO6",0,0,0,0,0,0,"15.6324708333333","15.9324708333333","7724","","MSDIAL_LDGTS 18:0;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;KXGHEXMEIBRLPG-UHFFFAOYNA-N;C28H55NO6",0,0,0,0,0,0,"15.6324708333333","15.9324708333333","7724","","MSDIAL_LDGTS 18:0;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;KXGHEXMEIBRLPG-UHFFFAOYNA-N;C28H55NO6",0,0,0,0,0,0,"15.6324708333333","15.9324708333333","7724","","MSDIAL_LDGTS 18:0;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;KXGHEXMEIBRLPG-UHFFFAOYNA-N;C28H55NO6",0,0,0,0,0,0,"15.6324708333333","15.9324708333333","7724","","MSDIAL_LDGTS 18:0;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;KXGHEXMEIBRLPG-UHFFFAOYNA-N;C28H55NO6","502.41021","236.1492","218.1387","502.4102","484.3997","144.1019","15.6324708333333","15.9324708333333","7724"
"","MSDIAL_LDGTS 18:0;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;KXGHEXMEIBRLPG-UHFFFAOYNA-N;C28H55NO6",0,0,0,0,0,0,"1.74547638888889","2.04547638888889","7774","","MSDIAL_LDGTS 18:0;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;KXGHEXMEIBRLPG-UHFFFAOYNA-N;C28H55NO6",0,0,0,0,0,0,"1.74547638888889","2.04547638888889","7774","","MSDIAL_LDGTS 18:0;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;KXGHEXMEIBRLPG-UHFFFAOYNA-N;C28H55NO6",0,0,0,0,0,0,"1.74547638888889","2.04547638888889","7774","","MSDIAL_LDGTS 18:0;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;KXGHEXMEIBRLPG-UHFFFAOYNA-N;C28H55NO6",0,0,0,0,0,0,"1.74547638888889","2.04547638888889","7774","","MSDIAL_LDGTS 18:0;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;KXGHEXMEIBRLPG-UHFFFAOYNA-N;C28H55NO6",0,0,0,0,0,0,"1.74547638888889","2.04547638888889","7774","","MSDIAL_LDGTS 18:0;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;KXGHEXMEIBRLPG-UHFFFAOYNA-N;C28H55NO6","502.41021","236.1492","218.1387","502.4102","484.3997","144.1019","1.74547638888889","2.04547638888889","7774"
"","MSDIAL_LDGTS 18:0;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;KXGHEXMEIBRLPG-UHFFFAOYNA-N;C28H55NO6",0,0,0,0,0,0,"15.8577125","16.1577125","15653","","MSDIAL_LDGTS 18:0;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;KXGHEXMEIBRLPG-UHFFFAOYNA-N;C28H55NO6",0,0,0,0,0,0,"15.8577125","16.1577125","15653","","MSDIAL_LDGTS 18:0;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;KXGHEXMEIBRLPG-UHFFFAOYNA-N;C28H55NO6",0,0,0,0,0,0,"15.8577125","16.1577125","15653","","MSDIAL_LDGTS 18:0;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;KXGHEXMEIBRLPG-UHFFFAOYNA-N;C28H55NO6",0,0,0,0,0,0,"15.8577125","16.1577125","15653","","MSDIAL_LDGTS 18:0;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;KXGHEXMEIBRLPG-UHFFFAOYNA-N;C28H55NO6",0,0,0,0,0,0,"15.8577125","16.1577125","15653","","MSDIAL_LDGTS 18:0;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;KXGHEXMEIBRLPG-UHFFFAOYNA-N;C28H55NO6","502.41021","236.1492","218.1387","502.4102","484.3997","144.1019","15.8577125","16.1577125","15653"
"","MSDIAL_LDGTS 18:1;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;FTLDFSGPEPRILR-SEYXRHQNNA-N;C28H53NO6",0,0,0,0,0,0,"1.83141111111111","2.13141111111111","6831","","MSDIAL_LDGTS 18:1;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;FTLDFSGPEPRILR-SEYXRHQNNA-N;C28H53NO6",0,0,0,0,0,0,"1.83141111111111","2.13141111111111","6831","","MSDIAL_LDGTS 18:1;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;FTLDFSGPEPRILR-SEYXRHQNNA-N;C28H53NO6",0,0,0,0,0,0,"1.83141111111111","2.13141111111111","6831","","MSDIAL_LDGTS 18:1;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;FTLDFSGPEPRILR-SEYXRHQNNA-N;C28H53NO6",0,0,0,0,0,0,"1.83141111111111","2.13141111111111","6831","","MSDIAL_LDGTS 18:1;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;FTLDFSGPEPRILR-SEYXRHQNNA-N;C28H53NO6",0,0,0,0,0,0,"1.83141111111111","2.13141111111111","6831","","MSDIAL_LDGTS 18:1;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;FTLDFSGPEPRILR-SEYXRHQNNA-N;C28H53NO6","500.39456","236.1492","218.1387","500.3946","482.3840","144.1019","1.83141111111111","2.13141111111111","6831"
"","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"4.4895625","4.7895625","2926","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"4.4895625","4.7895625","2926","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"4.4895625","4.7895625","2926","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"4.4895625","4.7895625","2926","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"4.4895625","4.7895625","2926","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6","516.42586","236.1492","218.1387","516.4258","498.4153","144.1019","4.4895625","4.7895625","2926"
"","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"3.23108611111111","3.53108611111111","4630","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"3.23108611111111","3.53108611111111","4630","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"3.23108611111111","3.53108611111111","4630","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"3.23108611111111","3.53108611111111","4630","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"3.23108611111111","3.53108611111111","4630","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6","516.42586","236.1492","218.1387","516.4258","498.4153","144.1019","3.23108611111111","3.53108611111111","4630"
"","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"2.66035694444444","2.96035694444444","5629","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"2.66035694444444","2.96035694444444","5629","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"2.66035694444444","2.96035694444444","5629","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"2.66035694444444","2.96035694444444","5629","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"2.66035694444444","2.96035694444444","5629","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6","516.42586","236.1492","218.1387","516.4258","498.4153","144.1019","2.66035694444444","2.96035694444444","5629"
"","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"4.10925555555556","4.40925555555556","6810","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"4.10925555555556","4.40925555555556","6810","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"4.10925555555556","4.40925555555556","6810","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"4.10925555555556","4.40925555555556","6810","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"4.10925555555556","4.40925555555556","6810","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6","516.42586","236.1492","218.1387","516.4258","498.4153","144.1019","4.10925555555556","4.40925555555556","6810"
"","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"3.85007916666667","4.15007916666667","8466","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"3.85007916666667","4.15007916666667","8466","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"3.85007916666667","4.15007916666667","8466","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"3.85007916666667","4.15007916666667","8466","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"3.85007916666667","4.15007916666667","8466","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6","516.42586","236.1492","218.1387","516.4258","498.4153","144.1019","3.85007916666667","4.15007916666667","8466"
