"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MSDIAL_AHexSTS","[M+NH4]+","1","2","RT_min","RT_max","Comment","RT at Max Intensity","MSDIAL_AHexSTS","[M+NH4]+","1","2","RT_min","RT_max","Comment","Number of Scans","MSDIAL_AHexSTS","[M+NH4]+","1","2","RT_min","RT_max","Comment","Max Intensity","MSDIAL_AHexSTS","[M+NH4]+","1","2","RT_min","RT_max","Comment","Average m/z","MSDIAL_AHexSTS","[M+NH4]+","1","2","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MSDIAL_AHexSTS","[M+NH4]+","1","2","RT_min","RT_max","Comment"
"","MSDIAL_ST 29:2;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;RMWPWEGUTWUICS-NLCSISCGNA-N;C59H102O7",0,0,0,"10.6359972222222","10.9359972222222","15014","","MSDIAL_ST 29:2;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;RMWPWEGUTWUICS-NLCSISCGNA-N;C59H102O7",0,0,0,"10.6359972222222","10.9359972222222","15014","","MSDIAL_ST 29:2;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;RMWPWEGUTWUICS-NLCSISCGNA-N;C59H102O7",0,0,0,"10.6359972222222","10.9359972222222","15014","","MSDIAL_ST 29:2;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;RMWPWEGUTWUICS-NLCSISCGNA-N;C59H102O7",0,0,0,"10.6359972222222","10.9359972222222","15014","","MSDIAL_ST 29:2;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;RMWPWEGUTWUICS-NLCSISCGNA-N;C59H102O7",0,0,0,"10.6359972222222","10.9359972222222","15014","","MSDIAL_ST 29:2;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;RMWPWEGUTWUICS-NLCSISCGNA-N;C59H102O7","940.79638","395.3672","940.7964","10.6359972222222","10.9359972222222","15014"
"","MSDIAL_ST 29:2;O;Hex;FA 24:2;[M+NH4]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;WHWPVAWDNWKVDT-OBXFFHONNA-N;C59H100O7",0,0,0,"12.7061055555556","13.0061055555556","3732","","MSDIAL_ST 29:2;O;Hex;FA 24:2;[M+NH4]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;WHWPVAWDNWKVDT-OBXFFHONNA-N;C59H100O7",0,0,0,"12.7061055555556","13.0061055555556","3732","","MSDIAL_ST 29:2;O;Hex;FA 24:2;[M+NH4]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;WHWPVAWDNWKVDT-OBXFFHONNA-N;C59H100O7",0,0,0,"12.7061055555556","13.0061055555556","3732","","MSDIAL_ST 29:2;O;Hex;FA 24:2;[M+NH4]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;WHWPVAWDNWKVDT-OBXFFHONNA-N;C59H100O7",0,0,0,"12.7061055555556","13.0061055555556","3732","","MSDIAL_ST 29:2;O;Hex;FA 24:2;[M+NH4]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;WHWPVAWDNWKVDT-OBXFFHONNA-N;C59H100O7",0,0,0,"12.7061055555556","13.0061055555556","3732","","MSDIAL_ST 29:2;O;Hex;FA 24:2;[M+NH4]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;WHWPVAWDNWKVDT-OBXFFHONNA-N;C59H100O7","938.78073","395.3672","938.7807","12.7061055555556","13.0061055555556","3732"
"","MSDIAL_ST 29:2;O;Hex;FA 24:2;[M+NH4]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;WHWPVAWDNWKVDT-OBXFFHONNA-N;C59H100O7",0,0,0,"11.2884569444444","11.5884569444444","4473","","MSDIAL_ST 29:2;O;Hex;FA 24:2;[M+NH4]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;WHWPVAWDNWKVDT-OBXFFHONNA-N;C59H100O7",0,0,0,"11.2884569444444","11.5884569444444","4473","","MSDIAL_ST 29:2;O;Hex;FA 24:2;[M+NH4]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;WHWPVAWDNWKVDT-OBXFFHONNA-N;C59H100O7",0,0,0,"11.2884569444444","11.5884569444444","4473","","MSDIAL_ST 29:2;O;Hex;FA 24:2;[M+NH4]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;WHWPVAWDNWKVDT-OBXFFHONNA-N;C59H100O7",0,0,0,"11.2884569444444","11.5884569444444","4473","","MSDIAL_ST 29:2;O;Hex;FA 24:2;[M+NH4]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;WHWPVAWDNWKVDT-OBXFFHONNA-N;C59H100O7",0,0,0,"11.2884569444444","11.5884569444444","4473","","MSDIAL_ST 29:2;O;Hex;FA 24:2;[M+NH4]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;WHWPVAWDNWKVDT-OBXFFHONNA-N;C59H100O7","938.78073","395.3672","938.7807","11.2884569444444","11.5884569444444","4473"
"","MSDIAL_ST 29:2;O;Hex;FA 24:2;[M+NH4]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;WHWPVAWDNWKVDT-OBXFFHONNA-N;C59H100O7",0,0,0,"11.8180875","12.1180875","4651","","MSDIAL_ST 29:2;O;Hex;FA 24:2;[M+NH4]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;WHWPVAWDNWKVDT-OBXFFHONNA-N;C59H100O7",0,0,0,"11.8180875","12.1180875","4651","","MSDIAL_ST 29:2;O;Hex;FA 24:2;[M+NH4]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;WHWPVAWDNWKVDT-OBXFFHONNA-N;C59H100O7",0,0,0,"11.8180875","12.1180875","4651","","MSDIAL_ST 29:2;O;Hex;FA 24:2;[M+NH4]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;WHWPVAWDNWKVDT-OBXFFHONNA-N;C59H100O7",0,0,0,"11.8180875","12.1180875","4651","","MSDIAL_ST 29:2;O;Hex;FA 24:2;[M+NH4]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;WHWPVAWDNWKVDT-OBXFFHONNA-N;C59H100O7",0,0,0,"11.8180875","12.1180875","4651","","MSDIAL_ST 29:2;O;Hex;FA 24:2;[M+NH4]+;CCCCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;WHWPVAWDNWKVDT-OBXFFHONNA-N;C59H100O7","938.78073","395.3672","938.7807","11.8180875","12.1180875","4651"
"","MSDIAL_ST 29:2;O;Hex;FA 24:3;[M+NH4]+;CCCCCCC\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;ZZLULFBJLJHIHS-CORCBHNPNA-N;C59H98O7",0,0,0,"12.18105","12.48105","2679","","MSDIAL_ST 29:2;O;Hex;FA 24:3;[M+NH4]+;CCCCCCC\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;ZZLULFBJLJHIHS-CORCBHNPNA-N;C59H98O7",0,0,0,"12.18105","12.48105","2679","","MSDIAL_ST 29:2;O;Hex;FA 24:3;[M+NH4]+;CCCCCCC\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;ZZLULFBJLJHIHS-CORCBHNPNA-N;C59H98O7",0,0,0,"12.18105","12.48105","2679","","MSDIAL_ST 29:2;O;Hex;FA 24:3;[M+NH4]+;CCCCCCC\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;ZZLULFBJLJHIHS-CORCBHNPNA-N;C59H98O7",0,0,0,"12.18105","12.48105","2679","","MSDIAL_ST 29:2;O;Hex;FA 24:3;[M+NH4]+;CCCCCCC\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;ZZLULFBJLJHIHS-CORCBHNPNA-N;C59H98O7",0,0,0,"12.18105","12.48105","2679","","MSDIAL_ST 29:2;O;Hex;FA 24:3;[M+NH4]+;CCCCCCC\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;ZZLULFBJLJHIHS-CORCBHNPNA-N;C59H98O7","936.76508","395.3672","936.7651","12.18105","12.48105","2679"
"","MSDIAL_ST 29:2;O;Hex;FA 24:4;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;BDACEZSLMJKSFP-ZDYKQEJSNA-N;C59H96O7",0,0,0,"11.6027458333333","11.9027458333333","4033","","MSDIAL_ST 29:2;O;Hex;FA 24:4;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;BDACEZSLMJKSFP-ZDYKQEJSNA-N;C59H96O7",0,0,0,"11.6027458333333","11.9027458333333","4033","","MSDIAL_ST 29:2;O;Hex;FA 24:4;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;BDACEZSLMJKSFP-ZDYKQEJSNA-N;C59H96O7",0,0,0,"11.6027458333333","11.9027458333333","4033","","MSDIAL_ST 29:2;O;Hex;FA 24:4;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;BDACEZSLMJKSFP-ZDYKQEJSNA-N;C59H96O7",0,0,0,"11.6027458333333","11.9027458333333","4033","","MSDIAL_ST 29:2;O;Hex;FA 24:4;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;BDACEZSLMJKSFP-ZDYKQEJSNA-N;C59H96O7",0,0,0,"11.6027458333333","11.9027458333333","4033","","MSDIAL_ST 29:2;O;Hex;FA 24:4;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;BDACEZSLMJKSFP-ZDYKQEJSNA-N;C59H96O7","934.74943","395.3672","934.7495","11.6027458333333","11.9027458333333","4033"
"","MSDIAL_ST 29:2;O;Hex;FA 24:4;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;BDACEZSLMJKSFP-ZDYKQEJSNA-N;C59H96O7",0,0,0,"11.9451611111111","12.2451611111111","8287","","MSDIAL_ST 29:2;O;Hex;FA 24:4;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;BDACEZSLMJKSFP-ZDYKQEJSNA-N;C59H96O7",0,0,0,"11.9451611111111","12.2451611111111","8287","","MSDIAL_ST 29:2;O;Hex;FA 24:4;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;BDACEZSLMJKSFP-ZDYKQEJSNA-N;C59H96O7",0,0,0,"11.9451611111111","12.2451611111111","8287","","MSDIAL_ST 29:2;O;Hex;FA 24:4;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;BDACEZSLMJKSFP-ZDYKQEJSNA-N;C59H96O7",0,0,0,"11.9451611111111","12.2451611111111","8287","","MSDIAL_ST 29:2;O;Hex;FA 24:4;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;BDACEZSLMJKSFP-ZDYKQEJSNA-N;C59H96O7",0,0,0,"11.9451611111111","12.2451611111111","8287","","MSDIAL_ST 29:2;O;Hex;FA 24:4;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;BDACEZSLMJKSFP-ZDYKQEJSNA-N;C59H96O7","934.74943","395.3672","934.7495","11.9451611111111","12.2451611111111","8287"
"","MSDIAL_ST 29:2;O;Hex;FA 24:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;JZXGLTNQEYOTQE-JIIZYAMZNA-N;C59H94O7",0,0,0,"11.04345","11.34345","10864","","MSDIAL_ST 29:2;O;Hex;FA 24:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;JZXGLTNQEYOTQE-JIIZYAMZNA-N;C59H94O7",0,0,0,"11.04345","11.34345","10864","","MSDIAL_ST 29:2;O;Hex;FA 24:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;JZXGLTNQEYOTQE-JIIZYAMZNA-N;C59H94O7",0,0,0,"11.04345","11.34345","10864","","MSDIAL_ST 29:2;O;Hex;FA 24:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;JZXGLTNQEYOTQE-JIIZYAMZNA-N;C59H94O7",0,0,0,"11.04345","11.34345","10864","","MSDIAL_ST 29:2;O;Hex;FA 24:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;JZXGLTNQEYOTQE-JIIZYAMZNA-N;C59H94O7",0,0,0,"11.04345","11.34345","10864","","MSDIAL_ST 29:2;O;Hex;FA 24:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;JZXGLTNQEYOTQE-JIIZYAMZNA-N;C59H94O7","932.73378","395.3672","932.7338","11.04345","11.34345","10864"
"","MSDIAL_ST 29:2;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;LFBWVPDIFQDGFD-UHFFFAOYNA-N;C60H106O7",0,0,0,"12.3927611111111","12.6927611111111","2322","","MSDIAL_ST 29:2;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;LFBWVPDIFQDGFD-UHFFFAOYNA-N;C60H106O7",0,0,0,"12.3927611111111","12.6927611111111","2322","","MSDIAL_ST 29:2;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;LFBWVPDIFQDGFD-UHFFFAOYNA-N;C60H106O7",0,0,0,"12.3927611111111","12.6927611111111","2322","","MSDIAL_ST 29:2;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;LFBWVPDIFQDGFD-UHFFFAOYNA-N;C60H106O7",0,0,0,"12.3927611111111","12.6927611111111","2322","","MSDIAL_ST 29:2;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;LFBWVPDIFQDGFD-UHFFFAOYNA-N;C60H106O7",0,0,0,"12.3927611111111","12.6927611111111","2322","","MSDIAL_ST 29:2;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;LFBWVPDIFQDGFD-UHFFFAOYNA-N;C60H106O7","956.82768","395.3672","956.8277","12.3927611111111","12.6927611111111","2322"
"","MSDIAL_ST 29:2;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;LFBWVPDIFQDGFD-UHFFFAOYNA-N;C60H106O7",0,0,0,"11.0539833333333","11.3539833333333","5319","","MSDIAL_ST 29:2;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;LFBWVPDIFQDGFD-UHFFFAOYNA-N;C60H106O7",0,0,0,"11.0539833333333","11.3539833333333","5319","","MSDIAL_ST 29:2;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;LFBWVPDIFQDGFD-UHFFFAOYNA-N;C60H106O7",0,0,0,"11.0539833333333","11.3539833333333","5319","","MSDIAL_ST 29:2;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;LFBWVPDIFQDGFD-UHFFFAOYNA-N;C60H106O7",0,0,0,"11.0539833333333","11.3539833333333","5319","","MSDIAL_ST 29:2;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;LFBWVPDIFQDGFD-UHFFFAOYNA-N;C60H106O7",0,0,0,"11.0539833333333","11.3539833333333","5319","","MSDIAL_ST 29:2;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;LFBWVPDIFQDGFD-UHFFFAOYNA-N;C60H106O7","956.82768","395.3672","956.8277","11.0539833333333","11.3539833333333","5319"
"","MSDIAL_ST 29:2;O;Hex;FA 26:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;UNEFUUASUFSTJI-UHFFFAOYNA-N;C61H108O7",0,0,0,"11.0864651515151","11.3864651515151","7048","","MSDIAL_ST 29:2;O;Hex;FA 26:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;UNEFUUASUFSTJI-UHFFFAOYNA-N;C61H108O7",0,0,0,"11.0864651515151","11.3864651515151","7048","","MSDIAL_ST 29:2;O;Hex;FA 26:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;UNEFUUASUFSTJI-UHFFFAOYNA-N;C61H108O7",0,0,0,"11.0864651515151","11.3864651515151","7048","","MSDIAL_ST 29:2;O;Hex;FA 26:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;UNEFUUASUFSTJI-UHFFFAOYNA-N;C61H108O7",0,0,0,"11.0864651515151","11.3864651515151","7048","","MSDIAL_ST 29:2;O;Hex;FA 26:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;UNEFUUASUFSTJI-UHFFFAOYNA-N;C61H108O7",0,0,0,"11.0864651515151","11.3864651515151","7048","","MSDIAL_ST 29:2;O;Hex;FA 26:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;UNEFUUASUFSTJI-UHFFFAOYNA-N;C61H108O7","970.84333","395.3672","970.8433","11.0864651515151","11.3864651515151","7048"
