"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MSDIAL_AHexSIS","[M+NH4]+","1","2","RT_min","RT_max","Comment","RT at Max Intensity","MSDIAL_AHexSIS","[M+NH4]+","1","2","RT_min","RT_max","Comment","Number of Scans","MSDIAL_AHexSIS","[M+NH4]+","1","2","RT_min","RT_max","Comment","Max Intensity","MSDIAL_AHexSIS","[M+NH4]+","1","2","RT_min","RT_max","Comment","Average m/z","MSDIAL_AHexSIS","[M+NH4]+","1","2","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MSDIAL_AHexSIS","[M+NH4]+","1","2","RT_min","RT_max","Comment"
"","MSDIAL_ST 29:1;O;Hex;FA 24:3;[M+NH4]+;CCCCCCC\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;XSAYPOSNXXUYNV-WZUSAPNINA-N;C59H100O7",0,0,0,"11.8180875","12.1180875","4651","","MSDIAL_ST 29:1;O;Hex;FA 24:3;[M+NH4]+;CCCCCCC\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;XSAYPOSNXXUYNV-WZUSAPNINA-N;C59H100O7",0,0,0,"11.8180875","12.1180875","4651","","MSDIAL_ST 29:1;O;Hex;FA 24:3;[M+NH4]+;CCCCCCC\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;XSAYPOSNXXUYNV-WZUSAPNINA-N;C59H100O7",0,0,0,"11.8180875","12.1180875","4651","","MSDIAL_ST 29:1;O;Hex;FA 24:3;[M+NH4]+;CCCCCCC\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;XSAYPOSNXXUYNV-WZUSAPNINA-N;C59H100O7",0,0,0,"11.8180875","12.1180875","4651","","MSDIAL_ST 29:1;O;Hex;FA 24:3;[M+NH4]+;CCCCCCC\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;XSAYPOSNXXUYNV-WZUSAPNINA-N;C59H100O7",0,0,0,"11.8180875","12.1180875","4651","","MSDIAL_ST 29:1;O;Hex;FA 24:3;[M+NH4]+;CCCCCCC\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;XSAYPOSNXXUYNV-WZUSAPNINA-N;C59H100O7","938.78073","397.3829","938.7807","11.8180875","12.1180875","4651"
"","MSDIAL_ST 29:1;O;Hex;FA 24:4;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;PFJOWUPILLYYLT-AILJCPQKNA-N;C59H98O7",0,0,0,"12.18105","12.48105","2679","","MSDIAL_ST 29:1;O;Hex;FA 24:4;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;PFJOWUPILLYYLT-AILJCPQKNA-N;C59H98O7",0,0,0,"12.18105","12.48105","2679","","MSDIAL_ST 29:1;O;Hex;FA 24:4;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;PFJOWUPILLYYLT-AILJCPQKNA-N;C59H98O7",0,0,0,"12.18105","12.48105","2679","","MSDIAL_ST 29:1;O;Hex;FA 24:4;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;PFJOWUPILLYYLT-AILJCPQKNA-N;C59H98O7",0,0,0,"12.18105","12.48105","2679","","MSDIAL_ST 29:1;O;Hex;FA 24:4;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;PFJOWUPILLYYLT-AILJCPQKNA-N;C59H98O7",0,0,0,"12.18105","12.48105","2679","","MSDIAL_ST 29:1;O;Hex;FA 24:4;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;PFJOWUPILLYYLT-AILJCPQKNA-N;C59H98O7","936.76508","397.3829","936.7651","12.18105","12.48105","2679"
"","MSDIAL_ST 29:1;O;Hex;FA 24:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;AUVOPMPRVQVCJI-RDOWKDNJNA-N;C59H96O7",0,0,0,"11.6027458333333","11.9027458333333","4033","","MSDIAL_ST 29:1;O;Hex;FA 24:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;AUVOPMPRVQVCJI-RDOWKDNJNA-N;C59H96O7",0,0,0,"11.6027458333333","11.9027458333333","4033","","MSDIAL_ST 29:1;O;Hex;FA 24:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;AUVOPMPRVQVCJI-RDOWKDNJNA-N;C59H96O7",0,0,0,"11.6027458333333","11.9027458333333","4033","","MSDIAL_ST 29:1;O;Hex;FA 24:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;AUVOPMPRVQVCJI-RDOWKDNJNA-N;C59H96O7",0,0,0,"11.6027458333333","11.9027458333333","4033","","MSDIAL_ST 29:1;O;Hex;FA 24:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;AUVOPMPRVQVCJI-RDOWKDNJNA-N;C59H96O7",0,0,0,"11.6027458333333","11.9027458333333","4033","","MSDIAL_ST 29:1;O;Hex;FA 24:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;AUVOPMPRVQVCJI-RDOWKDNJNA-N;C59H96O7","934.74943","397.3829","934.7495","11.6027458333333","11.9027458333333","4033"
"","MSDIAL_ST 29:1;O;Hex;FA 24:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;AUVOPMPRVQVCJI-RDOWKDNJNA-N;C59H96O7",0,0,0,"11.9451611111111","12.2451611111111","8287","","MSDIAL_ST 29:1;O;Hex;FA 24:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;AUVOPMPRVQVCJI-RDOWKDNJNA-N;C59H96O7",0,0,0,"11.9451611111111","12.2451611111111","8287","","MSDIAL_ST 29:1;O;Hex;FA 24:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;AUVOPMPRVQVCJI-RDOWKDNJNA-N;C59H96O7",0,0,0,"11.9451611111111","12.2451611111111","8287","","MSDIAL_ST 29:1;O;Hex;FA 24:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;AUVOPMPRVQVCJI-RDOWKDNJNA-N;C59H96O7",0,0,0,"11.9451611111111","12.2451611111111","8287","","MSDIAL_ST 29:1;O;Hex;FA 24:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;AUVOPMPRVQVCJI-RDOWKDNJNA-N;C59H96O7",0,0,0,"11.9451611111111","12.2451611111111","8287","","MSDIAL_ST 29:1;O;Hex;FA 24:5;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;AUVOPMPRVQVCJI-RDOWKDNJNA-N;C59H96O7","934.74943","397.3829","934.7495","11.9451611111111","12.2451611111111","8287"
"","MSDIAL_ST 29:1;O;Hex;FA 24:6;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;MYGKAXOQMSMZNL-BLJRLOTANA-N;C59H94O7",0,0,0,"11.04345","11.34345","10864","","MSDIAL_ST 29:1;O;Hex;FA 24:6;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;MYGKAXOQMSMZNL-BLJRLOTANA-N;C59H94O7",0,0,0,"11.04345","11.34345","10864","","MSDIAL_ST 29:1;O;Hex;FA 24:6;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;MYGKAXOQMSMZNL-BLJRLOTANA-N;C59H94O7",0,0,0,"11.04345","11.34345","10864","","MSDIAL_ST 29:1;O;Hex;FA 24:6;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;MYGKAXOQMSMZNL-BLJRLOTANA-N;C59H94O7",0,0,0,"11.04345","11.34345","10864","","MSDIAL_ST 29:1;O;Hex;FA 24:6;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;MYGKAXOQMSMZNL-BLJRLOTANA-N;C59H94O7",0,0,0,"11.04345","11.34345","10864","","MSDIAL_ST 29:1;O;Hex;FA 24:6;[M+NH4]+;CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;MYGKAXOQMSMZNL-BLJRLOTANA-N;C59H94O7","932.73378","397.3829","932.7338","11.04345","11.34345","10864"
"","MSDIAL_ST 29:1;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;WMBHNBIERPKQOS-UHFFFAOYNA-N;C60H108O7",0,0,0,"11.4463486111111","11.7463486111111","2261","","MSDIAL_ST 29:1;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;WMBHNBIERPKQOS-UHFFFAOYNA-N;C60H108O7",0,0,0,"11.4463486111111","11.7463486111111","2261","","MSDIAL_ST 29:1;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;WMBHNBIERPKQOS-UHFFFAOYNA-N;C60H108O7",0,0,0,"11.4463486111111","11.7463486111111","2261","","MSDIAL_ST 29:1;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;WMBHNBIERPKQOS-UHFFFAOYNA-N;C60H108O7",0,0,0,"11.4463486111111","11.7463486111111","2261","","MSDIAL_ST 29:1;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;WMBHNBIERPKQOS-UHFFFAOYNA-N;C60H108O7",0,0,0,"11.4463486111111","11.7463486111111","2261","","MSDIAL_ST 29:1;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;WMBHNBIERPKQOS-UHFFFAOYNA-N;C60H108O7","958.84333","397.3829","958.8433","11.4463486111111","11.7463486111111","2261"
"","MSDIAL_ST 29:1;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;WMBHNBIERPKQOS-UHFFFAOYNA-N;C60H108O7",0,0,0,"11.0942763888889","11.3942763888889","9764","","MSDIAL_ST 29:1;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;WMBHNBIERPKQOS-UHFFFAOYNA-N;C60H108O7",0,0,0,"11.0942763888889","11.3942763888889","9764","","MSDIAL_ST 29:1;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;WMBHNBIERPKQOS-UHFFFAOYNA-N;C60H108O7",0,0,0,"11.0942763888889","11.3942763888889","9764","","MSDIAL_ST 29:1;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;WMBHNBIERPKQOS-UHFFFAOYNA-N;C60H108O7",0,0,0,"11.0942763888889","11.3942763888889","9764","","MSDIAL_ST 29:1;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;WMBHNBIERPKQOS-UHFFFAOYNA-N;C60H108O7",0,0,0,"11.0942763888889","11.3942763888889","9764","","MSDIAL_ST 29:1;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;WMBHNBIERPKQOS-UHFFFAOYNA-N;C60H108O7","958.84333","397.3829","958.8433","11.0942763888889","11.3942763888889","9764"
"","MSDIAL_ST 29:1;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;WMBHNBIERPKQOS-UHFFFAOYNA-N;C60H108O7",0,0,0,"11.7028902777778","12.0028902777778","15190","","MSDIAL_ST 29:1;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;WMBHNBIERPKQOS-UHFFFAOYNA-N;C60H108O7",0,0,0,"11.7028902777778","12.0028902777778","15190","","MSDIAL_ST 29:1;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;WMBHNBIERPKQOS-UHFFFAOYNA-N;C60H108O7",0,0,0,"11.7028902777778","12.0028902777778","15190","","MSDIAL_ST 29:1;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;WMBHNBIERPKQOS-UHFFFAOYNA-N;C60H108O7",0,0,0,"11.7028902777778","12.0028902777778","15190","","MSDIAL_ST 29:1;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;WMBHNBIERPKQOS-UHFFFAOYNA-N;C60H108O7",0,0,0,"11.7028902777778","12.0028902777778","15190","","MSDIAL_ST 29:1;O;Hex;FA 25:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;WMBHNBIERPKQOS-UHFFFAOYNA-N;C60H108O7","958.84333","397.3829","958.8433","11.7028902777778","12.0028902777778","15190"
"","MSDIAL_ST 29:1;O;Hex;FA 26:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;QLYRDFRYGJGULH-UHFFFAOYNA-N;C61H110O7",0,0,0,"11.4430361111111","11.7430361111111","3407","","MSDIAL_ST 29:1;O;Hex;FA 26:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;QLYRDFRYGJGULH-UHFFFAOYNA-N;C61H110O7",0,0,0,"11.4430361111111","11.7430361111111","3407","","MSDIAL_ST 29:1;O;Hex;FA 26:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;QLYRDFRYGJGULH-UHFFFAOYNA-N;C61H110O7",0,0,0,"11.4430361111111","11.7430361111111","3407","","MSDIAL_ST 29:1;O;Hex;FA 26:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;QLYRDFRYGJGULH-UHFFFAOYNA-N;C61H110O7",0,0,0,"11.4430361111111","11.7430361111111","3407","","MSDIAL_ST 29:1;O;Hex;FA 26:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;QLYRDFRYGJGULH-UHFFFAOYNA-N;C61H110O7",0,0,0,"11.4430361111111","11.7430361111111","3407","","MSDIAL_ST 29:1;O;Hex;FA 26:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;QLYRDFRYGJGULH-UHFFFAOYNA-N;C61H110O7","972.85898","397.3829","972.8590","11.4430361111111","11.7430361111111","3407"
"","MSDIAL_ST 29:1;O;Hex;FA 26:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;QLYRDFRYGJGULH-UHFFFAOYNA-N;C61H110O7",0,0,0,"11.7136375","12.0136375","4281","","MSDIAL_ST 29:1;O;Hex;FA 26:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;QLYRDFRYGJGULH-UHFFFAOYNA-N;C61H110O7",0,0,0,"11.7136375","12.0136375","4281","","MSDIAL_ST 29:1;O;Hex;FA 26:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;QLYRDFRYGJGULH-UHFFFAOYNA-N;C61H110O7",0,0,0,"11.7136375","12.0136375","4281","","MSDIAL_ST 29:1;O;Hex;FA 26:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;QLYRDFRYGJGULH-UHFFFAOYNA-N;C61H110O7",0,0,0,"11.7136375","12.0136375","4281","","MSDIAL_ST 29:1;O;Hex;FA 26:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;QLYRDFRYGJGULH-UHFFFAOYNA-N;C61H110O7",0,0,0,"11.7136375","12.0136375","4281","","MSDIAL_ST 29:1;O;Hex;FA 26:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;QLYRDFRYGJGULH-UHFFFAOYNA-N;C61H110O7","972.85898","397.3829","972.8590","11.7136375","12.0136375","4281"
"","MSDIAL_ST 29:1;O;Hex;FA 26:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;QLYRDFRYGJGULH-UHFFFAOYNA-N;C61H110O7",0,0,0,"12.9740736111111","13.2740736111111","5347","","MSDIAL_ST 29:1;O;Hex;FA 26:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;QLYRDFRYGJGULH-UHFFFAOYNA-N;C61H110O7",0,0,0,"12.9740736111111","13.2740736111111","5347","","MSDIAL_ST 29:1;O;Hex;FA 26:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;QLYRDFRYGJGULH-UHFFFAOYNA-N;C61H110O7",0,0,0,"12.9740736111111","13.2740736111111","5347","","MSDIAL_ST 29:1;O;Hex;FA 26:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;QLYRDFRYGJGULH-UHFFFAOYNA-N;C61H110O7",0,0,0,"12.9740736111111","13.2740736111111","5347","","MSDIAL_ST 29:1;O;Hex;FA 26:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;QLYRDFRYGJGULH-UHFFFAOYNA-N;C61H110O7",0,0,0,"12.9740736111111","13.2740736111111","5347","","MSDIAL_ST 29:1;O;Hex;FA 26:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O;QLYRDFRYGJGULH-UHFFFAOYNA-N;C61H110O7","972.85898","397.3829","972.8590","12.9740736111111","13.2740736111111","5347"
