"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","[C4H9O5P+H]+","RT_min","RT_max","Comment","RT at Max Intensity","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","[C4H9O5P+H]+","RT_min","RT_max","Comment","Number of Scans","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","[C4H9O5P+H]+","RT_min","RT_max","Comment","Max Intensity","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","[C4H9O5P+H]+","RT_min","RT_max","Comment","Average m/z","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","[C4H9O5P+H]+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","[C4H9O5P+H]+","RT_min","RT_max","Comment"
"","PMeOH(44:3)+NH4",0,0,0,"9.63821805555556","9.93821805555556","1492","","PMeOH(44:3)+NH4",0,0,0,"9.63821805555556","9.93821805555556","1492","","PMeOH(44:3)+NH4",0,0,0,"9.63821805555556","9.93821805555556","1492","","PMeOH(44:3)+NH4",0,0,0,"9.63821805555556","9.93821805555556","1492","","PMeOH(44:3)+NH4",0,0,0,"9.63821805555556","9.93821805555556","1492","","PMeOH(44:3)+NH4","842.66332","713.6442","169.026","9.63821805555556","9.93821805555556","1492"
"","PMeOH(44:4)+NH4",0,0,0,"8.94489722222222","9.24489722222222","1438","","PMeOH(44:4)+NH4",0,0,0,"8.94489722222222","9.24489722222222","1438","","PMeOH(44:4)+NH4",0,0,0,"8.94489722222222","9.24489722222222","1438","","PMeOH(44:4)+NH4",0,0,0,"8.94489722222222","9.24489722222222","1438","","PMeOH(44:4)+NH4",0,0,0,"8.94489722222222","9.24489722222222","1438","","PMeOH(44:4)+NH4","840.64762","711.6285","169.026","8.94489722222222","9.24489722222222","1438"
"","PMeOH(44:4)+NH4",0,0,0,"8.61771805555556","8.91771805555556","14257","","PMeOH(44:4)+NH4",0,0,0,"8.61771805555556","8.91771805555556","14257","","PMeOH(44:4)+NH4",0,0,0,"8.61771805555556","8.91771805555556","14257","","PMeOH(44:4)+NH4",0,0,0,"8.61771805555556","8.91771805555556","14257","","PMeOH(44:4)+NH4",0,0,0,"8.61771805555556","8.91771805555556","14257","","PMeOH(44:4)+NH4","840.64762","711.6285","169.026","8.61771805555556","8.91771805555556","14257"
"","PMeOH(44:5)+NH4",1,0,0,"8.17772222222222","8.47772222222222","133","","PMeOH(44:5)+NH4",8.311312,0,0,"8.17772222222222","8.47772222222222","133","","PMeOH(44:5)+NH4",3,0,0,"8.17772222222222","8.47772222222222","133","","PMeOH(44:5)+NH4",1955083,0,0,"8.17772222222222","8.47772222222222","133","","PMeOH(44:5)+NH4",838.632333333333,0,0,"8.17772222222222","8.47772222222222","133","","PMeOH(44:5)+NH4","838.63202","709.6129","169.026","8.17772222222222","8.47772222222222","133"
"","PMeOH(44:5)+NH4",1,0,0,"8.49024583333333","8.79024583333333","529","","PMeOH(44:5)+NH4",8.630438,0,0,"8.49024583333333","8.79024583333333","529","","PMeOH(44:5)+NH4",2,0,0,"8.49024583333333","8.79024583333333","529","","PMeOH(44:5)+NH4",431443.3,0,0,"8.49024583333333","8.79024583333333","529","","PMeOH(44:5)+NH4",838.6321,0,0,"8.49024583333333","8.79024583333333","529","","PMeOH(44:5)+NH4","838.63202","709.6129","169.026","8.49024583333333","8.79024583333333","529"
"","PMeOH(44:6)+NH4",1,0,0,"7.41901944444445","7.71901944444445","102","","PMeOH(44:6)+NH4",7.576729,0,0,"7.41901944444445","7.71901944444445","102","","PMeOH(44:6)+NH4",2,0,0,"7.41901944444445","7.71901944444445","102","","PMeOH(44:6)+NH4",2883958,0,0,"7.41901944444445","7.71901944444445","102","","PMeOH(44:6)+NH4",836.61685,0,0,"7.41901944444445","7.71901944444445","102","","PMeOH(44:6)+NH4","836.61652","707.5974","169.026","7.41901944444445","7.71901944444445","102"
"","PMeOH(44:6)+NH4",1,0,0,"7.82708888888889","8.12708888888889","147","","PMeOH(44:6)+NH4",8.048048,0,0,"7.82708888888889","8.12708888888889","147","","PMeOH(44:6)+NH4",2,0,0,"7.82708888888889","8.12708888888889","147","","PMeOH(44:6)+NH4",1225362,0,0,"7.82708888888889","8.12708888888889","147","","PMeOH(44:6)+NH4",836.6166,0,0,"7.82708888888889","8.12708888888889","147","","PMeOH(44:6)+NH4","836.61652","707.5974","169.026","7.82708888888889","8.12708888888889","147"
"","PMeOH(44:6)+NH4",1,0,0,"8.57287916666667","8.87287916666667","15127","","PMeOH(44:6)+NH4",8.758866,0,0,"8.57287916666667","8.87287916666667","15127","","PMeOH(44:6)+NH4",1,0,0,"8.57287916666667","8.87287916666667","15127","","PMeOH(44:6)+NH4",273584.7,0,0,"8.57287916666667","8.87287916666667","15127","","PMeOH(44:6)+NH4",836.6151,0,0,"8.57287916666667","8.87287916666667","15127","","PMeOH(44:6)+NH4","836.61652","707.5974","169.026","8.57287916666667","8.87287916666667","15127"
"","PMeOH(44:7)+NH4",1,0,0,"7.05701388888889","7.35701388888889","35","","PMeOH(44:7)+NH4",7.191222,0,0,"7.05701388888889","7.35701388888889","35","","PMeOH(44:7)+NH4",2,0,0,"7.05701388888889","7.35701388888889","35","","PMeOH(44:7)+NH4",10195560,0,0,"7.05701388888889","7.35701388888889","35","","PMeOH(44:7)+NH4",834.6003,0,0,"7.05701388888889","7.35701388888889","35","","PMeOH(44:7)+NH4","834.60072","705.5816","169.026","7.05701388888889","7.35701388888889","35"
"","PMeOH(44:7)+NH4",1,0,0,"6.59972916666667","6.89972916666667","369","","PMeOH(44:7)+NH4",6.765692,0,0,"6.59972916666667","6.89972916666667","369","","PMeOH(44:7)+NH4",3,0,0,"6.59972916666667","6.89972916666667","369","","PMeOH(44:7)+NH4",648737.4,0,0,"6.59972916666667","6.89972916666667","369","","PMeOH(44:7)+NH4",834.602,0,0,"6.59972916666667","6.89972916666667","369","","PMeOH(44:7)+NH4","834.60072","705.5816","169.026","6.59972916666667","6.89972916666667","369"
"","PMeOH(44:7)+NH4",1,0,0,"6.29934305555555","6.59934305555555","449","","PMeOH(44:7)+NH4",6.504905,0,0,"6.29934305555555","6.59934305555555","449","","PMeOH(44:7)+NH4",1,0,0,"6.29934305555555","6.59934305555555","449","","PMeOH(44:7)+NH4",300692.7,0,0,"6.29934305555555","6.59934305555555","449","","PMeOH(44:7)+NH4",834.6021,0,0,"6.29934305555555","6.59934305555555","449","","PMeOH(44:7)+NH4","834.60072","705.5816","169.026","6.29934305555555","6.59934305555555","449"
"","PMeOH(44:7)+NH4",0,0,0,"8.60164027777778","8.90164027777778","17953","","PMeOH(44:7)+NH4",0,0,0,"8.60164027777778","8.90164027777778","17953","","PMeOH(44:7)+NH4",0,0,0,"8.60164027777778","8.90164027777778","17953","","PMeOH(44:7)+NH4",0,0,0,"8.60164027777778","8.90164027777778","17953","","PMeOH(44:7)+NH4",0,0,0,"8.60164027777778","8.90164027777778","17953","","PMeOH(44:7)+NH4","834.60072","705.5816","169.026","8.60164027777778","8.90164027777778","17953"
"","PMeOH(44:7)+NH4",0,0,0,"9.00598194444444","9.30598194444444","18116","","PMeOH(44:7)+NH4",0,0,0,"9.00598194444444","9.30598194444444","18116","","PMeOH(44:7)+NH4",0,0,0,"9.00598194444444","9.30598194444444","18116","","PMeOH(44:7)+NH4",0,0,0,"9.00598194444444","9.30598194444444","18116","","PMeOH(44:7)+NH4",0,0,0,"9.00598194444444","9.30598194444444","18116","","PMeOH(44:7)+NH4","834.60072","705.5816","169.026","9.00598194444444","9.30598194444444","18116"
"","PMeOH(44:8)+NH4",1,0,0,"5.93929027777778","6.23929027777778","187","","PMeOH(44:8)+NH4",6.12205,0,0,"5.93929027777778","6.23929027777778","187","","PMeOH(44:8)+NH4",2,0,0,"5.93929027777778","6.23929027777778","187","","PMeOH(44:8)+NH4",1204126,0,0,"5.93929027777778","6.23929027777778","187","","PMeOH(44:8)+NH4",832.586,0,0,"5.93929027777778","6.23929027777778","187","","PMeOH(44:8)+NH4","832.58512","703.566","169.026","5.93929027777778","6.23929027777778","187"
"","PMeOH(44:8)+NH4",1,0,0,"5.62994583333333","5.92994583333333","434","","PMeOH(44:8)+NH4",5.828395,0,0,"5.62994583333333","5.92994583333333","434","","PMeOH(44:8)+NH4",2,0,0,"5.62994583333333","5.92994583333333","434","","PMeOH(44:8)+NH4",293572.9,0,0,"5.62994583333333","5.92994583333333","434","","PMeOH(44:8)+NH4",832.5871,0,0,"5.62994583333333","5.92994583333333","434","","PMeOH(44:8)+NH4","832.58512","703.566","169.026","5.62994583333333","5.92994583333333","434"
"","PMeOH(44:8)+NH4",1,0,0,"5.35502222222222","5.65502222222222","918","","PMeOH(44:8)+NH4",5.561036,0,0,"5.35502222222222","5.65502222222222","918","","PMeOH(44:8)+NH4",1,0,0,"5.35502222222222","5.65502222222222","918","","PMeOH(44:8)+NH4",95118.21,0,0,"5.35502222222222","5.65502222222222","918","","PMeOH(44:8)+NH4",832.5862,0,0,"5.35502222222222","5.65502222222222","918","","PMeOH(44:8)+NH4","832.58512","703.566","169.026","5.35502222222222","5.65502222222222","918"
"","PMeOH(44:9)+NH4",1,0,0,"4.97676527777778","5.27676527777778","144","","PMeOH(44:9)+NH4",5.125678,0,0,"4.97676527777778","5.27676527777778","144","","PMeOH(44:9)+NH4",3,0,0,"4.97676527777778","5.27676527777778","144","","PMeOH(44:9)+NH4",1499103,0,0,"4.97676527777778","5.27676527777778","144","","PMeOH(44:9)+NH4",830.5709,0,0,"4.97676527777778","5.27676527777778","144","","PMeOH(44:9)+NH4","830.56952","701.5504","169.026","4.97676527777778","5.27676527777778","144"
"","PMeOH(44:9)+NH4",0,0,0,"6.59502083333333","6.89502083333333","1344","","PMeOH(44:9)+NH4",0,0,0,"6.59502083333333","6.89502083333333","1344","","PMeOH(44:9)+NH4",0,0,0,"6.59502083333333","6.89502083333333","1344","","PMeOH(44:9)+NH4",0,0,0,"6.59502083333333","6.89502083333333","1344","","PMeOH(44:9)+NH4",0,0,0,"6.59502083333333","6.89502083333333","1344","","PMeOH(44:9)+NH4","830.56952","701.5504","169.026","6.59502083333333","6.89502083333333","1344"
"","PMeOH(44:9)+NH4",1,0,0,"6.27630277777778","6.57630277777778","11279","","PMeOH(44:9)+NH4",6.424025,0,0,"6.27630277777778","6.57630277777778","11279","","PMeOH(44:9)+NH4",1,0,0,"6.27630277777778","6.57630277777778","11279","","PMeOH(44:9)+NH4",276350.1,0,0,"6.27630277777778","6.57630277777778","11279","","PMeOH(44:9)+NH4",830.5683,0,0,"6.27630277777778","6.57630277777778","11279","","PMeOH(44:9)+NH4","830.56952","701.5504","169.026","6.27630277777778","6.57630277777778","11279"
"","PMeOH(45:5)+NH4",0,0,0,"8.49291111111111","8.79291111111111","17998","","PMeOH(45:5)+NH4",0,0,0,"8.49291111111111","8.79291111111111","17998","","PMeOH(45:5)+NH4",0,0,0,"8.49291111111111","8.79291111111111","17998","","PMeOH(45:5)+NH4",0,0,0,"8.49291111111111","8.79291111111111","17998","","PMeOH(45:5)+NH4",0,0,0,"8.49291111111111","8.79291111111111","17998","","PMeOH(45:5)+NH4","852.64762","723.6285","169.026","8.49291111111111","8.79291111111111","17998"
"","PMeOH(46:1)+NH4",0,0,0,"11.9533833333333","12.2533833333333","4015","","PMeOH(46:1)+NH4",0,0,0,"11.9533833333333","12.2533833333333","4015","","PMeOH(46:1)+NH4",0,0,0,"11.9533833333333","12.2533833333333","4015","","PMeOH(46:1)+NH4",0,0,0,"11.9533833333333","12.2533833333333","4015","","PMeOH(46:1)+NH4",0,0,0,"11.9533833333333","12.2533833333333","4015","","PMeOH(46:1)+NH4","874.72592","745.7068","169.026","11.9533833333333","12.2533833333333","4015"
"","PMeOH(46:2)+NH4",0,0,0,"11.2354263888889","11.5354263888889","3340","","PMeOH(46:2)+NH4",0,0,0,"11.2354263888889","11.5354263888889","3340","","PMeOH(46:2)+NH4",0,0,0,"11.2354263888889","11.5354263888889","3340","","PMeOH(46:2)+NH4",0,0,0,"11.2354263888889","11.5354263888889","3340","","PMeOH(46:2)+NH4",0,0,0,"11.2354263888889","11.5354263888889","3340","","PMeOH(46:2)+NH4","872.71032","743.6912","169.026","11.2354263888889","11.5354263888889","3340"
"","PMeOH(46:3)+NH4",0,0,0,"10.5612680555556","10.8612680555556","2131","","PMeOH(46:3)+NH4",0,0,0,"10.5612680555556","10.8612680555556","2131","","PMeOH(46:3)+NH4",0,0,0,"10.5612680555556","10.8612680555556","2131","","PMeOH(46:3)+NH4",0,0,0,"10.5612680555556","10.8612680555556","2131","","PMeOH(46:3)+NH4",0,0,0,"10.5612680555556","10.8612680555556","2131","","PMeOH(46:3)+NH4","870.69462","741.6755","169.026","10.5612680555556","10.8612680555556","2131"
"","PMeOH(46:4)+NH4",0,0,0,"9.8999651515152","10.1999651515152","4930","","PMeOH(46:4)+NH4",0,0,0,"9.8999651515152","10.1999651515152","4930","","PMeOH(46:4)+NH4",0,0,0,"9.8999651515152","10.1999651515152","4930","","PMeOH(46:4)+NH4",0,0,0,"9.8999651515152","10.1999651515152","4930","","PMeOH(46:4)+NH4",0,0,0,"9.8999651515152","10.1999651515152","4930","","PMeOH(46:4)+NH4","868.67902","739.6599","169.026","9.8999651515152","10.1999651515152","4930"
"","PMeOH(46:5)+NH4",0,0,0,"9.00154305555556","9.30154305555556","1909","","PMeOH(46:5)+NH4",0,0,0,"9.00154305555556","9.30154305555556","1909","","PMeOH(46:5)+NH4",0,0,0,"9.00154305555556","9.30154305555556","1909","","PMeOH(46:5)+NH4",0,0,0,"9.00154305555556","9.30154305555556","1909","","PMeOH(46:5)+NH4",0,0,0,"9.00154305555556","9.30154305555556","1909","","PMeOH(46:5)+NH4","866.66332","737.6442","169.026","9.00154305555556","9.30154305555556","1909"
"","PMeOH(46:5)+NH4",0,0,0,"9.19809166666667","9.49809166666667","13004","","PMeOH(46:5)+NH4",0,0,0,"9.19809166666667","9.49809166666667","13004","","PMeOH(46:5)+NH4",0,0,0,"9.19809166666667","9.49809166666667","13004","","PMeOH(46:5)+NH4",0,0,0,"9.19809166666667","9.49809166666667","13004","","PMeOH(46:5)+NH4",0,0,0,"9.19809166666667","9.49809166666667","13004","","PMeOH(46:5)+NH4","866.66332","737.6442","169.026","9.19809166666667","9.49809166666667","13004"
"","PMeOH(46:6)+NH4",1,0,0,"8.27571527777778","8.57571527777778","941","","PMeOH(46:6)+NH4",8.496271,0,0,"8.27571527777778","8.57571527777778","941","","PMeOH(46:6)+NH4",1,0,0,"8.27571527777778","8.57571527777778","941","","PMeOH(46:6)+NH4",83293.74,0,0,"8.27571527777778","8.57571527777778","941","","PMeOH(46:6)+NH4",864.6487,0,0,"8.27571527777778","8.57571527777778","941","","PMeOH(46:6)+NH4","864.64762","735.6285","169.026","8.27571527777778","8.57571527777778","941"
"","PMeOH(46:6)+NH4",1,0,0,"8.47133472222222","8.77133472222222","1415","","PMeOH(46:6)+NH4",8.496271,0,0,"8.47133472222222","8.77133472222222","1415","","PMeOH(46:6)+NH4",1,0,0,"8.47133472222222","8.77133472222222","1415","","PMeOH(46:6)+NH4",83293.74,0,0,"8.47133472222222","8.77133472222222","1415","","PMeOH(46:6)+NH4",864.6487,0,0,"8.47133472222222","8.77133472222222","1415","","PMeOH(46:6)+NH4","864.64762","735.6285","169.026","8.47133472222222","8.77133472222222","1415"
"","PMeOH(46:6)+NH4",0,0,0,"8.87949305555556","9.17949305555556","6364","","PMeOH(46:6)+NH4",0,0,0,"8.87949305555556","9.17949305555556","6364","","PMeOH(46:6)+NH4",0,0,0,"8.87949305555556","9.17949305555556","6364","","PMeOH(46:6)+NH4",0,0,0,"8.87949305555556","9.17949305555556","6364","","PMeOH(46:6)+NH4",0,0,0,"8.87949305555556","9.17949305555556","6364","","PMeOH(46:6)+NH4","864.64762","735.6285","169.026","8.87949305555556","9.17949305555556","6364"
"","PMeOH(46:6)+NH4",1,0,0,"8.48149861111111","8.78149861111111","18718","","PMeOH(46:6)+NH4",8.496271,0,0,"8.48149861111111","8.78149861111111","18718","","PMeOH(46:6)+NH4",1,0,0,"8.48149861111111","8.78149861111111","18718","","PMeOH(46:6)+NH4",83293.74,0,0,"8.48149861111111","8.78149861111111","18718","","PMeOH(46:6)+NH4",864.6487,0,0,"8.48149861111111","8.78149861111111","18718","","PMeOH(46:6)+NH4","864.64762","735.6285","169.026","8.48149861111111","8.78149861111111","18718"
"","PMeOH(46:7)+NH4",1,0,0,"7.76123055555556","8.06123055555556","984","","PMeOH(46:7)+NH4",7.939667,0,0,"7.76123055555556","8.06123055555556","984","","PMeOH(46:7)+NH4",1,0,0,"7.76123055555556","8.06123055555556","984","","PMeOH(46:7)+NH4",172077.9,0,0,"7.76123055555556","8.06123055555556","984","","PMeOH(46:7)+NH4",862.6328,0,0,"7.76123055555556","8.06123055555556","984","","PMeOH(46:7)+NH4","862.63202","733.6129","169.026","7.76123055555556","8.06123055555556","984"
"","PMeOH(46:7)+NH4",0,0,0,"8.59115555555556","8.89115555555556","6179","","PMeOH(46:7)+NH4",0,0,0,"8.59115555555556","8.89115555555556","6179","","PMeOH(46:7)+NH4",0,0,0,"8.59115555555556","8.89115555555556","6179","","PMeOH(46:7)+NH4",0,0,0,"8.59115555555556","8.89115555555556","6179","","PMeOH(46:7)+NH4",0,0,0,"8.59115555555556","8.89115555555556","6179","","PMeOH(46:7)+NH4","862.63202","733.6129","169.026","8.59115555555556","8.89115555555556","6179"
"","PMeOH(46:7)+NH4",0,0,0,"8.933975","9.233975","9977","","PMeOH(46:7)+NH4",0,0,0,"8.933975","9.233975","9977","","PMeOH(46:7)+NH4",0,0,0,"8.933975","9.233975","9977","","PMeOH(46:7)+NH4",0,0,0,"8.933975","9.233975","9977","","PMeOH(46:7)+NH4",0,0,0,"8.933975","9.233975","9977","","PMeOH(46:7)+NH4","862.63202","733.6129","169.026","8.933975","9.233975","9977"
"","PMeOH(46:8)+NH4",0,0,0,"7.05960972222222","7.35960972222222","1024","","PMeOH(46:8)+NH4",0,0,0,"7.05960972222222","7.35960972222222","1024","","PMeOH(46:8)+NH4",0,0,0,"7.05960972222222","7.35960972222222","1024","","PMeOH(46:8)+NH4",0,0,0,"7.05960972222222","7.35960972222222","1024","","PMeOH(46:8)+NH4",0,0,0,"7.05960972222222","7.35960972222222","1024","","PMeOH(46:8)+NH4","860.61652","731.5974","169.026","7.05960972222222","7.35960972222222","1024"
"","PMeOH(46:8)+NH4",0,0,0,"6.86435833333333","7.16435833333333","2827","","PMeOH(46:8)+NH4",0,0,0,"6.86435833333333","7.16435833333333","2827","","PMeOH(46:8)+NH4",0,0,0,"6.86435833333333","7.16435833333333","2827","","PMeOH(46:8)+NH4",0,0,0,"6.86435833333333","7.16435833333333","2827","","PMeOH(46:8)+NH4",0,0,0,"6.86435833333333","7.16435833333333","2827","","PMeOH(46:8)+NH4","860.61652","731.5974","169.026","6.86435833333333","7.16435833333333","2827"
"","PMeOH(46:8)+NH4",0,0,0,"6.49154722222222","6.79154722222222","9245","","PMeOH(46:8)+NH4",0,0,0,"6.49154722222222","6.79154722222222","9245","","PMeOH(46:8)+NH4",0,0,0,"6.49154722222222","6.79154722222222","9245","","PMeOH(46:8)+NH4",0,0,0,"6.49154722222222","6.79154722222222","9245","","PMeOH(46:8)+NH4",0,0,0,"6.49154722222222","6.79154722222222","9245","","PMeOH(46:8)+NH4","860.61652","731.5974","169.026","6.49154722222222","6.79154722222222","9245"
"","PMeOH(46:8)+NH4",0,0,0,"8.50879861111111","8.80879861111111","9695","","PMeOH(46:8)+NH4",0,0,0,"8.50879861111111","8.80879861111111","9695","","PMeOH(46:8)+NH4",0,0,0,"8.50879861111111","8.80879861111111","9695","","PMeOH(46:8)+NH4",0,0,0,"8.50879861111111","8.80879861111111","9695","","PMeOH(46:8)+NH4",0,0,0,"8.50879861111111","8.80879861111111","9695","","PMeOH(46:8)+NH4","860.61652","731.5974","169.026","8.50879861111111","8.80879861111111","9695"
"","PMeOH(46:9)+NH4",1,0,0,"5.97250833333333","6.27250833333333","1249","","PMeOH(46:9)+NH4",6.10727,0,0,"5.97250833333333","6.27250833333333","1249","","PMeOH(46:9)+NH4",1,0,0,"5.97250833333333","6.27250833333333","1249","","PMeOH(46:9)+NH4",97221.3,0,0,"5.97250833333333","6.27250833333333","1249","","PMeOH(46:9)+NH4",858.602,0,0,"5.97250833333333","6.27250833333333","1249","","PMeOH(46:9)+NH4","858.60072","729.5816","169.026","5.97250833333333","6.27250833333333","1249"
"","PMeOH(47:6)+NH4",0,0,0,"8.62530833333333","8.92530833333333","7745","","PMeOH(47:6)+NH4",0,0,0,"8.62530833333333","8.92530833333333","7745","","PMeOH(47:6)+NH4",0,0,0,"8.62530833333333","8.92530833333333","7745","","PMeOH(47:6)+NH4",0,0,0,"8.62530833333333","8.92530833333333","7745","","PMeOH(47:6)+NH4",0,0,0,"8.62530833333333","8.92530833333333","7745","","PMeOH(47:6)+NH4","878.66332","749.6442","169.026","8.62530833333333","8.92530833333333","7745"
"","PMeOH(48:2)+NH4",0,0,0,"11.9837363636364","12.2837363636364","6602","","PMeOH(48:2)+NH4",0,0,0,"11.9837363636364","12.2837363636364","6602","","PMeOH(48:2)+NH4",0,0,0,"11.9837363636364","12.2837363636364","6602","","PMeOH(48:2)+NH4",0,0,0,"11.9837363636364","12.2837363636364","6602","","PMeOH(48:2)+NH4",0,0,0,"11.9837363636364","12.2837363636364","6602","","PMeOH(48:2)+NH4","900.74162","771.7225","169.026","11.9837363636364","12.2837363636364","6602"
"","PMeOH(48:3)+NH4",0,0,0,"11.3909","11.6909","3912","","PMeOH(48:3)+NH4",0,0,0,"11.3909","11.6909","3912","","PMeOH(48:3)+NH4",0,0,0,"11.3909","11.6909","3912","","PMeOH(48:3)+NH4",0,0,0,"11.3909","11.6909","3912","","PMeOH(48:3)+NH4",0,0,0,"11.3909","11.6909","3912","","PMeOH(48:3)+NH4","898.72592","769.7068","169.026","11.3909","11.6909","3912"
"","PMeOH(48:4)+NH4",0,0,0,"5.72050277777778","6.02050277777778","5930","","PMeOH(48:4)+NH4",0,0,0,"5.72050277777778","6.02050277777778","5930","","PMeOH(48:4)+NH4",0,0,0,"5.72050277777778","6.02050277777778","5930","","PMeOH(48:4)+NH4",0,0,0,"5.72050277777778","6.02050277777778","5930","","PMeOH(48:4)+NH4",0,0,0,"5.72050277777778","6.02050277777778","5930","","PMeOH(48:4)+NH4","896.71032","767.6912","169.026","5.72050277777778","6.02050277777778","5930"
"","PMeOH(48:4)+NH4",0,0,0,"10.7729402777778","11.0729402777778","7403","","PMeOH(48:4)+NH4",0,0,0,"10.7729402777778","11.0729402777778","7403","","PMeOH(48:4)+NH4",0,0,0,"10.7729402777778","11.0729402777778","7403","","PMeOH(48:4)+NH4",0,0,0,"10.7729402777778","11.0729402777778","7403","","PMeOH(48:4)+NH4",0,0,0,"10.7729402777778","11.0729402777778","7403","","PMeOH(48:4)+NH4","896.71032","767.6912","169.026","10.7729402777778","11.0729402777778","7403"
"","PMeOH(48:4)+NH4",0,0,0,"9.58537878787879","9.88537878787879","9046","","PMeOH(48:4)+NH4",0,0,0,"9.58537878787879","9.88537878787879","9046","","PMeOH(48:4)+NH4",0,0,0,"9.58537878787879","9.88537878787879","9046","","PMeOH(48:4)+NH4",0,0,0,"9.58537878787879","9.88537878787879","9046","","PMeOH(48:4)+NH4",0,0,0,"9.58537878787879","9.88537878787879","9046","","PMeOH(48:4)+NH4","896.71032","767.6912","169.026","9.58537878787879","9.88537878787879","9046"
"","PMeOH(48:4)+NH4",0,0,0,"10.4438555555556","10.7438555555556","18380","","PMeOH(48:4)+NH4",0,0,0,"10.4438555555556","10.7438555555556","18380","","PMeOH(48:4)+NH4",0,0,0,"10.4438555555556","10.7438555555556","18380","","PMeOH(48:4)+NH4",0,0,0,"10.4438555555556","10.7438555555556","18380","","PMeOH(48:4)+NH4",0,0,0,"10.4438555555556","10.7438555555556","18380","","PMeOH(48:4)+NH4","896.71032","767.6912","169.026","10.4438555555556","10.7438555555556","18380"
"","PMeOH(48:5)+NH4",0,0,0,"10.4058041666667","10.7058041666667","1810","","PMeOH(48:5)+NH4",0,0,0,"10.4058041666667","10.7058041666667","1810","","PMeOH(48:5)+NH4",0,0,0,"10.4058041666667","10.7058041666667","1810","","PMeOH(48:5)+NH4",0,0,0,"10.4058041666667","10.7058041666667","1810","","PMeOH(48:5)+NH4",0,0,0,"10.4058041666667","10.7058041666667","1810","","PMeOH(48:5)+NH4","894.69462","765.6755","169.026","10.4058041666667","10.7058041666667","1810"
"","PMeOH(48:5)+NH4",0,0,0,"9.82671666666667","10.1267166666667","7903","","PMeOH(48:5)+NH4",0,0,0,"9.82671666666667","10.1267166666667","7903","","PMeOH(48:5)+NH4",0,0,0,"9.82671666666667","10.1267166666667","7903","","PMeOH(48:5)+NH4",0,0,0,"9.82671666666667","10.1267166666667","7903","","PMeOH(48:5)+NH4",0,0,0,"9.82671666666667","10.1267166666667","7903","","PMeOH(48:5)+NH4","894.69462","765.6755","169.026","9.82671666666667","10.1267166666667","7903"
"","PMeOH(48:5)+NH4",0,0,0,"9.78578055555555","10.0857805555555","13914","","PMeOH(48:5)+NH4",0,0,0,"9.78578055555555","10.0857805555555","13914","","PMeOH(48:5)+NH4",0,0,0,"9.78578055555555","10.0857805555555","13914","","PMeOH(48:5)+NH4",0,0,0,"9.78578055555555","10.0857805555555","13914","","PMeOH(48:5)+NH4",0,0,0,"9.78578055555555","10.0857805555555","13914","","PMeOH(48:5)+NH4","894.69462","765.6755","169.026","9.78578055555555","10.0857805555555","13914"
"","PMeOH(48:6)+NH4",0,0,0,"9.42924444444445","9.72924444444445","2171","","PMeOH(48:6)+NH4",0,0,0,"9.42924444444445","9.72924444444445","2171","","PMeOH(48:6)+NH4",0,0,0,"9.42924444444445","9.72924444444445","2171","","PMeOH(48:6)+NH4",0,0,0,"9.42924444444445","9.72924444444445","2171","","PMeOH(48:6)+NH4",0,0,0,"9.42924444444445","9.72924444444445","2171","","PMeOH(48:6)+NH4","892.67902","763.6599","169.026","9.42924444444445","9.72924444444445","2171"
"","PMeOH(48:7)+NH4",0,0,0,"8.55726944444445","8.85726944444445","4338","","PMeOH(48:7)+NH4",0,0,0,"8.55726944444445","8.85726944444445","4338","","PMeOH(48:7)+NH4",0,0,0,"8.55726944444445","8.85726944444445","4338","","PMeOH(48:7)+NH4",0,0,0,"8.55726944444445","8.85726944444445","4338","","PMeOH(48:7)+NH4",0,0,0,"8.55726944444445","8.85726944444445","4338","","PMeOH(48:7)+NH4","890.66332","761.6442","169.026","8.55726944444445","8.85726944444445","4338"
"","PMeOH(48:9)+NH4",0,0,0,"8.28353472222222","8.58353472222222","5225","","PMeOH(48:9)+NH4",0,0,0,"8.28353472222222","8.58353472222222","5225","","PMeOH(48:9)+NH4",0,0,0,"8.28353472222222","8.58353472222222","5225","","PMeOH(48:9)+NH4",0,0,0,"8.28353472222222","8.58353472222222","5225","","PMeOH(48:9)+NH4",0,0,0,"8.28353472222222","8.58353472222222","5225","","PMeOH(48:9)+NH4","886.63202","757.6129","169.026","8.28353472222222","8.58353472222222","5225"
"","PMeOH(48:9)+NH4",0,0,0,"8.27832638888889","8.57832638888889","17335","","PMeOH(48:9)+NH4",0,0,0,"8.27832638888889","8.57832638888889","17335","","PMeOH(48:9)+NH4",0,0,0,"8.27832638888889","8.57832638888889","17335","","PMeOH(48:9)+NH4",0,0,0,"8.27832638888889","8.57832638888889","17335","","PMeOH(48:9)+NH4",0,0,0,"8.27832638888889","8.57832638888889","17335","","PMeOH(48:9)+NH4","886.63202","757.6129","169.026","8.27832638888889","8.57832638888889","17335"
