"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","[C5H11O5P+H]+","RT_min","RT_max","Comment","RT at Max Intensity","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","[C5H11O5P+H]+","RT_min","RT_max","Comment","Number of Scans","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","[C5H11O5P+H]+","RT_min","RT_max","Comment","Max Intensity","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","[C5H11O5P+H]+","RT_min","RT_max","Comment","Average m/z","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","[C5H11O5P+H]+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","[C5H11O5P+H]+","RT_min","RT_max","Comment"
"","PEtOH(41:4)+NH4",1,0,0,"7.85714861111111","8.15714861111111","17","","PEtOH(41:4)+NH4",8.078541,0,0,"7.85714861111111","8.15714861111111","17","","PEtOH(41:4)+NH4",2,0,0,"7.85714861111111","8.15714861111111","17","","PEtOH(41:4)+NH4",10496790,0,0,"7.85714861111111","8.15714861111111","17","","PEtOH(41:4)+NH4",812.61555,0,0,"7.85714861111111","8.15714861111111","17","","PEtOH(41:4)+NH4","812.61647","669.5817","183.0417","7.85714861111111","8.15714861111111","17"
"","PEtOH(41:4)+NH4",1,0,0,"8.22076666666667","8.52076666666667","229","","PEtOH(41:4)+NH4",8.332244,0,0,"8.22076666666667","8.52076666666667","229","","PEtOH(41:4)+NH4",2,0,0,"8.22076666666667","8.52076666666667","229","","PEtOH(41:4)+NH4",782220.7,0,0,"8.22076666666667","8.52076666666667","229","","PEtOH(41:4)+NH4",812.61685,0,0,"8.22076666666667","8.52076666666667","229","","PEtOH(41:4)+NH4","812.61647","669.5817","183.0417","8.22076666666667","8.52076666666667","229"
"","PEtOH(41:4)+NH4",0,0,0,"4.97424166666667","5.27424166666667","15543","","PEtOH(41:4)+NH4",0,0,0,"4.97424166666667","5.27424166666667","15543","","PEtOH(41:4)+NH4",0,0,0,"4.97424166666667","5.27424166666667","15543","","PEtOH(41:4)+NH4",0,0,0,"4.97424166666667","5.27424166666667","15543","","PEtOH(41:4)+NH4",0,0,0,"4.97424166666667","5.27424166666667","15543","","PEtOH(41:4)+NH4","812.61647","669.5817","183.0417","4.97424166666667","5.27424166666667","15543"
"","PEtOH(41:4)+NH4",0,0,0,"10.4650847222222","10.7650847222222","15857","","PEtOH(41:4)+NH4",0,0,0,"10.4650847222222","10.7650847222222","15857","","PEtOH(41:4)+NH4",0,0,0,"10.4650847222222","10.7650847222222","15857","","PEtOH(41:4)+NH4",0,0,0,"10.4650847222222","10.7650847222222","15857","","PEtOH(41:4)+NH4",0,0,0,"10.4650847222222","10.7650847222222","15857","","PEtOH(41:4)+NH4","812.61647","669.5817","183.0417","10.4650847222222","10.7650847222222","15857"
"","PEtOH(41:4)+NH4",0,0,0,"4.86641818181818","5.16641818181818","18246","","PEtOH(41:4)+NH4",0,0,0,"4.86641818181818","5.16641818181818","18246","","PEtOH(41:4)+NH4",0,0,0,"4.86641818181818","5.16641818181818","18246","","PEtOH(41:4)+NH4",0,0,0,"4.86641818181818","5.16641818181818","18246","","PEtOH(41:4)+NH4",0,0,0,"4.86641818181818","5.16641818181818","18246","","PEtOH(41:4)+NH4","812.61647","669.5817","183.0417","4.86641818181818","5.16641818181818","18246"
"","PEtOH(41:5)+NH4",1,0,0,"7.39842916666667","7.69842916666667","8","","PEtOH(41:5)+NH4",7.571537,0,0,"7.39842916666667","7.69842916666667","8","","PEtOH(41:5)+NH4",3,0,0,"7.39842916666667","7.69842916666667","8","","PEtOH(41:5)+NH4",33430910,0,0,"7.39842916666667","7.69842916666667","8","","PEtOH(41:5)+NH4",810.600533333333,0,0,"7.39842916666667","7.69842916666667","8","","PEtOH(41:5)+NH4","810.60077","667.566","183.0417","7.39842916666667","7.69842916666667","8"
"","PEtOH(41:5)+NH4",1,0,0,"7.05206388888889","7.35206388888889","76","","PEtOH(41:5)+NH4",7.19568,0,0,"7.05206388888889","7.35206388888889","76","","PEtOH(41:5)+NH4",3,0,0,"7.05206388888889","7.35206388888889","76","","PEtOH(41:5)+NH4",4170409,0,0,"7.05206388888889","7.35206388888889","76","","PEtOH(41:5)+NH4",810.600633333333,0,0,"7.05206388888889","7.35206388888889","76","","PEtOH(41:5)+NH4","810.60077","667.566","183.0417","7.05206388888889","7.35206388888889","76"
"","PEtOH(41:5)+NH4",0,0,0,"15.3534347222222","15.6534347222222","8976","","PEtOH(41:5)+NH4",0,0,0,"15.3534347222222","15.6534347222222","8976","","PEtOH(41:5)+NH4",0,0,0,"15.3534347222222","15.6534347222222","8976","","PEtOH(41:5)+NH4",0,0,0,"15.3534347222222","15.6534347222222","8976","","PEtOH(41:5)+NH4",0,0,0,"15.3534347222222","15.6534347222222","8976","","PEtOH(41:5)+NH4","810.60077","667.566","183.0417","15.3534347222222","15.6534347222222","8976"
"","PEtOH(41:5)+NH4",0,0,0,"14.7122333333333","15.0122333333333","14784","","PEtOH(41:5)+NH4",0,0,0,"14.7122333333333","15.0122333333333","14784","","PEtOH(41:5)+NH4",0,0,0,"14.7122333333333","15.0122333333333","14784","","PEtOH(41:5)+NH4",0,0,0,"14.7122333333333","15.0122333333333","14784","","PEtOH(41:5)+NH4",0,0,0,"14.7122333333333","15.0122333333333","14784","","PEtOH(41:5)+NH4","810.60077","667.566","183.0417","14.7122333333333","15.0122333333333","14784"
"","PEtOH(41:5)+NH4",0,0,0,"10.5604984848485","10.8604984848485","16781","","PEtOH(41:5)+NH4",0,0,0,"10.5604984848485","10.8604984848485","16781","","PEtOH(41:5)+NH4",0,0,0,"10.5604984848485","10.8604984848485","16781","","PEtOH(41:5)+NH4",0,0,0,"10.5604984848485","10.8604984848485","16781","","PEtOH(41:5)+NH4",0,0,0,"10.5604984848485","10.8604984848485","16781","","PEtOH(41:5)+NH4","810.60077","667.566","183.0417","10.5604984848485","10.8604984848485","16781"
"","PEtOH(41:5)+NH4",0,0,0,"11.1171194444444","11.4171194444444","16921","","PEtOH(41:5)+NH4",0,0,0,"11.1171194444444","11.4171194444444","16921","","PEtOH(41:5)+NH4",0,0,0,"11.1171194444444","11.4171194444444","16921","","PEtOH(41:5)+NH4",0,0,0,"11.1171194444444","11.4171194444444","16921","","PEtOH(41:5)+NH4",0,0,0,"11.1171194444444","11.4171194444444","16921","","PEtOH(41:5)+NH4","810.60077","667.566","183.0417","11.1171194444444","11.4171194444444","16921"
"","PEtOH(41:5)+NH4",0,0,0,"15.6284722222222","15.9284722222222","19077","","PEtOH(41:5)+NH4",0,0,0,"15.6284722222222","15.9284722222222","19077","","PEtOH(41:5)+NH4",0,0,0,"15.6284722222222","15.9284722222222","19077","","PEtOH(41:5)+NH4",0,0,0,"15.6284722222222","15.9284722222222","19077","","PEtOH(41:5)+NH4",0,0,0,"15.6284722222222","15.9284722222222","19077","","PEtOH(41:5)+NH4","810.60077","667.566","183.0417","15.6284722222222","15.9284722222222","19077"
"","PEtOH(41:6)+NH4",1,0,0,"6.26063472222222","6.56063472222222","34","","PEtOH(41:6)+NH4",6.438905,0,0,"6.26063472222222","6.56063472222222","34","","PEtOH(41:6)+NH4",2,0,0,"6.26063472222222","6.56063472222222","34","","PEtOH(41:6)+NH4",11209160,0,0,"6.26063472222222","6.56063472222222","34","","PEtOH(41:6)+NH4",808.58495,0,0,"6.26063472222222","6.56063472222222","34","","PEtOH(41:6)+NH4","808.58517","665.5504","183.0417","6.26063472222222","6.56063472222222","34"
"","PEtOH(41:6)+NH4",1,0,0,"6.61006388888889","6.91006388888889","65","","PEtOH(41:6)+NH4",6.811037,0,0,"6.61006388888889","6.91006388888889","65","","PEtOH(41:6)+NH4",2,0,0,"6.61006388888889","6.91006388888889","65","","PEtOH(41:6)+NH4",4845771,0,0,"6.61006388888889","6.91006388888889","65","","PEtOH(41:6)+NH4",808.58485,0,0,"6.61006388888889","6.91006388888889","65","","PEtOH(41:6)+NH4","808.58517","665.5504","183.0417","6.61006388888889","6.91006388888889","65"
"","PEtOH(41:7)+NH4",1,0,0,"5.86516388888889","6.16516388888889","13","","PEtOH(41:7)+NH4",6.056068,0,0,"5.86516388888889","6.16516388888889","13","","PEtOH(41:7)+NH4",2,0,0,"5.86516388888889","6.16516388888889","13","","PEtOH(41:7)+NH4",16064930,0,0,"5.86516388888889","6.16516388888889","13","","PEtOH(41:7)+NH4",806.5694,0,0,"5.86516388888889","6.16516388888889","13","","PEtOH(41:7)+NH4","806.56947","663.5347","183.0417","5.86516388888889","6.16516388888889","13"
"","PEtOH(41:7)+NH4",1,0,0,"5.313375","5.613375","92","","PEtOH(41:7)+NH4",5.529741,0,0,"5.313375","5.613375","92","","PEtOH(41:7)+NH4",2,0,0,"5.313375","5.613375","92","","PEtOH(41:7)+NH4",1828219,0,0,"5.313375","5.613375","92","","PEtOH(41:7)+NH4",806.5703,0,0,"5.313375","5.613375","92","","PEtOH(41:7)+NH4","806.56947","663.5347","183.0417","5.313375","5.613375","92"
"","PEtOH(41:7)+NH4",0,0,0,"8.63938333333334","8.93938333333334","12009","","PEtOH(41:7)+NH4",0,0,0,"8.63938333333334","8.93938333333334","12009","","PEtOH(41:7)+NH4",0,0,0,"8.63938333333334","8.93938333333334","12009","","PEtOH(41:7)+NH4",0,0,0,"8.63938333333334","8.93938333333334","12009","","PEtOH(41:7)+NH4",0,0,0,"8.63938333333334","8.93938333333334","12009","","PEtOH(41:7)+NH4","806.56947","663.5347","183.0417","8.63938333333334","8.93938333333334","12009"
"","PEtOH(41:8)+NH4",1,0,0,"4.889025","5.189025","321","","PEtOH(41:8)+NH4",4.996492,0,0,"4.889025","5.189025","321","","PEtOH(41:8)+NH4",2,0,0,"4.889025","5.189025","321","","PEtOH(41:8)+NH4",471947.6,0,0,"4.889025","5.189025","321","","PEtOH(41:8)+NH4",804.55515,0,0,"4.889025","5.189025","321","","PEtOH(41:8)+NH4","804.55387","661.5191","183.0417","4.889025","5.189025","321"
"","PEtOH(41:8)+NH4",1,0,0,"4.40415","4.70415","937","","PEtOH(41:8)+NH4",4.588625,0,0,"4.40415","4.70415","937","","PEtOH(41:8)+NH4",2,0,0,"4.40415","4.70415","937","","PEtOH(41:8)+NH4",130550.8,0,0,"4.40415","4.70415","937","","PEtOH(41:8)+NH4",804.5546,0,0,"4.40415","4.70415","937","","PEtOH(41:8)+NH4","804.55387","661.5191","183.0417","4.40415","4.70415","937"
"","PEtOH(41:8)+NH4",0,0,0,"6.53550277777778","6.83550277777778","4233","","PEtOH(41:8)+NH4",0,0,0,"6.53550277777778","6.83550277777778","4233","","PEtOH(41:8)+NH4",0,0,0,"6.53550277777778","6.83550277777778","4233","","PEtOH(41:8)+NH4",0,0,0,"6.53550277777778","6.83550277777778","4233","","PEtOH(41:8)+NH4",0,0,0,"6.53550277777778","6.83550277777778","4233","","PEtOH(41:8)+NH4","804.55387","661.5191","183.0417","6.53550277777778","6.83550277777778","4233"
"","PEtOH(41:8)+NH4",0,0,0,"6.72160277777778","7.02160277777778","9697","","PEtOH(41:8)+NH4",0,0,0,"6.72160277777778","7.02160277777778","9697","","PEtOH(41:8)+NH4",0,0,0,"6.72160277777778","7.02160277777778","9697","","PEtOH(41:8)+NH4",0,0,0,"6.72160277777778","7.02160277777778","9697","","PEtOH(41:8)+NH4",0,0,0,"6.72160277777778","7.02160277777778","9697","","PEtOH(41:8)+NH4","804.55387","661.5191","183.0417","6.72160277777778","7.02160277777778","9697"
"","PEtOH(41:8)+NH4",1,0,0,"4.70712272727273","5.00712272727273","12665","","PEtOH(41:8)+NH4",4.996492,0,0,"4.70712272727273","5.00712272727273","12665","","PEtOH(41:8)+NH4",3,0,0,"4.70712272727273","5.00712272727273","12665","","PEtOH(41:8)+NH4",471947.6,0,0,"4.70712272727273","5.00712272727273","12665","","PEtOH(41:8)+NH4",804.555366666667,0,0,"4.70712272727273","5.00712272727273","12665","","PEtOH(41:8)+NH4","804.55387","661.5191","183.0417","4.70712272727273","5.00712272727273","12665"
"","PEtOH(42:1)+NH4",0,0,0,"10.7749597222222","11.0749597222222","4185","","PEtOH(42:1)+NH4",0,0,0,"10.7749597222222","11.0749597222222","4185","","PEtOH(42:1)+NH4",0,0,0,"10.7749597222222","11.0749597222222","4185","","PEtOH(42:1)+NH4",0,0,0,"10.7749597222222","11.0749597222222","4185","","PEtOH(42:1)+NH4",0,0,0,"10.7749597222222","11.0749597222222","4185","","PEtOH(42:1)+NH4","832.67897","689.6442","183.0417","10.7749597222222","11.0749597222222","4185"
"","PEtOH(42:10)+NH4",0,0,0,"5.24383333333333","5.54383333333333","3868","","PEtOH(42:10)+NH4",0,0,0,"5.24383333333333","5.54383333333333","3868","","PEtOH(42:10)+NH4",0,0,0,"5.24383333333333","5.54383333333333","3868","","PEtOH(42:10)+NH4",0,0,0,"5.24383333333333","5.54383333333333","3868","","PEtOH(42:10)+NH4",0,0,0,"5.24383333333333","5.54383333333333","3868","","PEtOH(42:10)+NH4","814.53817","671.5034","183.0417","5.24383333333333","5.54383333333333","3868"
"","PEtOH(42:11)+NH4",0,0,0,"4.95366666666667","5.25366666666667","3613","","PEtOH(42:11)+NH4",0,0,0,"4.95366666666667","5.25366666666667","3613","","PEtOH(42:11)+NH4",0,0,0,"4.95366666666667","5.25366666666667","3613","","PEtOH(42:11)+NH4",0,0,0,"4.95366666666667","5.25366666666667","3613","","PEtOH(42:11)+NH4",0,0,0,"4.95366666666667","5.25366666666667","3613","","PEtOH(42:11)+NH4","812.52247","669.4877","183.0417","4.95366666666667","5.25366666666667","3613"
"","PEtOH(42:2)+NH4",0,0,0,"9.53628194444445","9.83628194444445","7871","","PEtOH(42:2)+NH4",0,0,0,"9.53628194444445","9.83628194444445","7871","","PEtOH(42:2)+NH4",0,0,0,"9.53628194444445","9.83628194444445","7871","","PEtOH(42:2)+NH4",0,0,0,"9.53628194444445","9.83628194444445","7871","","PEtOH(42:2)+NH4",0,0,0,"9.53628194444445","9.83628194444445","7871","","PEtOH(42:2)+NH4","830.66337","687.6286","183.0417","9.53628194444445","9.83628194444445","7871"
"","PEtOH(42:2)+NH4",0,0,0,"9.9175333333333","10.2175333333333","13286","","PEtOH(42:2)+NH4",0,0,0,"9.9175333333333","10.2175333333333","13286","","PEtOH(42:2)+NH4",0,0,0,"9.9175333333333","10.2175333333333","13286","","PEtOH(42:2)+NH4",0,0,0,"9.9175333333333","10.2175333333333","13286","","PEtOH(42:2)+NH4",0,0,0,"9.9175333333333","10.2175333333333","13286","","PEtOH(42:2)+NH4","830.66337","687.6286","183.0417","9.9175333333333","10.2175333333333","13286"
"","PEtOH(42:3)+NH4",0,0,0,"9.11351111111111","9.41351111111111","4432","","PEtOH(42:3)+NH4",0,0,0,"9.11351111111111","9.41351111111111","4432","","PEtOH(42:3)+NH4",0,0,0,"9.11351111111111","9.41351111111111","4432","","PEtOH(42:3)+NH4",0,0,0,"9.11351111111111","9.41351111111111","4432","","PEtOH(42:3)+NH4",0,0,0,"9.11351111111111","9.41351111111111","4432","","PEtOH(42:3)+NH4","828.64767","685.6129","183.0417","9.11351111111111","9.41351111111111","4432"
"","PEtOH(42:3)+NH4",0,0,0,"8.6258125","8.9258125","10651","","PEtOH(42:3)+NH4",0,0,0,"8.6258125","8.9258125","10651","","PEtOH(42:3)+NH4",0,0,0,"8.6258125","8.9258125","10651","","PEtOH(42:3)+NH4",0,0,0,"8.6258125","8.9258125","10651","","PEtOH(42:3)+NH4",0,0,0,"8.6258125","8.9258125","10651","","PEtOH(42:3)+NH4","828.64767","685.6129","183.0417","8.6258125","8.9258125","10651"
"","PEtOH(42:4)+NH4",0,0,0,"8.20431388888889","8.50431388888889","2519","","PEtOH(42:4)+NH4",0,0,0,"8.20431388888889","8.50431388888889","2519","","PEtOH(42:4)+NH4",0,0,0,"8.20431388888889","8.50431388888889","2519","","PEtOH(42:4)+NH4",0,0,0,"8.20431388888889","8.50431388888889","2519","","PEtOH(42:4)+NH4",0,0,0,"8.20431388888889","8.50431388888889","2519","","PEtOH(42:4)+NH4","826.63207","683.5973","183.0417","8.20431388888889","8.50431388888889","2519"
"","PEtOH(42:5)+NH4",0,0,0,"7.70540555555556","8.00540555555556","1326","","PEtOH(42:5)+NH4",0,0,0,"7.70540555555556","8.00540555555556","1326","","PEtOH(42:5)+NH4",0,0,0,"7.70540555555556","8.00540555555556","1326","","PEtOH(42:5)+NH4",0,0,0,"7.70540555555556","8.00540555555556","1326","","PEtOH(42:5)+NH4",0,0,0,"7.70540555555556","8.00540555555556","1326","","PEtOH(42:5)+NH4","824.61647","681.5817","183.0417","7.70540555555556","8.00540555555556","1326"
"","PEtOH(42:5)+NH4",0,0,0,"5.72048611111111","6.02048611111111","11625","","PEtOH(42:5)+NH4",0,0,0,"5.72048611111111","6.02048611111111","11625","","PEtOH(42:5)+NH4",0,0,0,"5.72048611111111","6.02048611111111","11625","","PEtOH(42:5)+NH4",0,0,0,"5.72048611111111","6.02048611111111","11625","","PEtOH(42:5)+NH4",0,0,0,"5.72048611111111","6.02048611111111","11625","","PEtOH(42:5)+NH4","824.61647","681.5817","183.0417","5.72048611111111","6.02048611111111","11625"
"","PEtOH(42:6)+NH4",1,0,0,"6.82585694444444","7.12585694444444","616","","PEtOH(42:6)+NH4",6.990346,0,0,"6.82585694444444","7.12585694444444","616","","PEtOH(42:6)+NH4",1,0,0,"6.82585694444444","7.12585694444444","616","","PEtOH(42:6)+NH4",340063.4,0,0,"6.82585694444444","7.12585694444444","616","","PEtOH(42:6)+NH4",822.6011,0,0,"6.82585694444444","7.12585694444444","616","","PEtOH(42:6)+NH4","822.60077","679.566","183.0417","6.82585694444444","7.12585694444444","616"
"","PEtOH(42:6)+NH4",0,0,0,"5.75316805555555","6.05316805555555","9370","","PEtOH(42:6)+NH4",0,0,0,"5.75316805555555","6.05316805555555","9370","","PEtOH(42:6)+NH4",0,0,0,"5.75316805555555","6.05316805555555","9370","","PEtOH(42:6)+NH4",0,0,0,"5.75316805555555","6.05316805555555","9370","","PEtOH(42:6)+NH4",0,0,0,"5.75316805555555","6.05316805555555","9370","","PEtOH(42:6)+NH4","822.60077","679.566","183.0417","5.75316805555555","6.05316805555555","9370"
"","PEtOH(42:6)+NH4",1,0,0,"8.13475694444444","8.43475694444444","11317","","PEtOH(42:6)+NH4",8.290424,0,0,"8.13475694444444","8.43475694444444","11317","","PEtOH(42:6)+NH4",1,0,0,"8.13475694444444","8.43475694444444","11317","","PEtOH(42:6)+NH4",79580.3,0,0,"8.13475694444444","8.43475694444444","11317","","PEtOH(42:6)+NH4",822.598,0,0,"8.13475694444444","8.43475694444444","11317","","PEtOH(42:6)+NH4","822.60077","679.566","183.0417","8.13475694444444","8.43475694444444","11317"
"","PEtOH(42:7)+NH4",1,0,0,"6.47828333333333","6.77828333333333","515","","PEtOH(42:7)+NH4",6.607728,0,0,"6.47828333333333","6.77828333333333","515","","PEtOH(42:7)+NH4",1,0,0,"6.47828333333333","6.77828333333333","515","","PEtOH(42:7)+NH4",295264.7,0,0,"6.47828333333333","6.77828333333333","515","","PEtOH(42:7)+NH4",820.5861,0,0,"6.47828333333333","6.77828333333333","515","","PEtOH(42:7)+NH4","820.58517","677.5504","183.0417","6.47828333333333","6.77828333333333","515"
"","PEtOH(42:7)+NH4",1,0,0,"6.27630277777778","6.57630277777778","604","","PEtOH(42:7)+NH4",6.392905,0,0,"6.27630277777778","6.57630277777778","604","","PEtOH(42:7)+NH4",1,0,0,"6.27630277777778","6.57630277777778","604","","PEtOH(42:7)+NH4",219460.8,0,0,"6.27630277777778","6.57630277777778","604","","PEtOH(42:7)+NH4",820.5861,0,0,"6.27630277777778","6.57630277777778","604","","PEtOH(42:7)+NH4","820.58517","677.5504","183.0417","6.27630277777778","6.57630277777778","604"
"","PEtOH(42:7)+NH4",0,0,0,"5.73879166666667","6.03879166666667","4692","","PEtOH(42:7)+NH4",0,0,0,"5.73879166666667","6.03879166666667","4692","","PEtOH(42:7)+NH4",0,0,0,"5.73879166666667","6.03879166666667","4692","","PEtOH(42:7)+NH4",0,0,0,"5.73879166666667","6.03879166666667","4692","","PEtOH(42:7)+NH4",0,0,0,"5.73879166666667","6.03879166666667","4692","","PEtOH(42:7)+NH4","820.58517","677.5504","183.0417","5.73879166666667","6.03879166666667","4692"
"","PEtOH(42:7)+NH4",0,0,0,"6.01684305555556","6.31684305555556","9448","","PEtOH(42:7)+NH4",0,0,0,"6.01684305555556","6.31684305555556","9448","","PEtOH(42:7)+NH4",0,0,0,"6.01684305555556","6.31684305555556","9448","","PEtOH(42:7)+NH4",0,0,0,"6.01684305555556","6.31684305555556","9448","","PEtOH(42:7)+NH4",0,0,0,"6.01684305555556","6.31684305555556","9448","","PEtOH(42:7)+NH4","820.58517","677.5504","183.0417","6.01684305555556","6.31684305555556","9448"
"","PEtOH(42:8)+NH4",1,0,0,"6.80782777777778","7.10782777777778","2172","","PEtOH(42:8)+NH4",6.816227,0,0,"6.80782777777778","7.10782777777778","2172","","PEtOH(42:8)+NH4",1,0,0,"6.80782777777778","7.10782777777778","2172","","PEtOH(42:8)+NH4",10506.07,0,0,"6.80782777777778","7.10782777777778","2172","","PEtOH(42:8)+NH4",818.5704,0,0,"6.80782777777778","7.10782777777778","2172","","PEtOH(42:8)+NH4","818.56947","675.5347","183.0417","6.80782777777778","7.10782777777778","2172"
"","PEtOH(43:1)+NH4",1,0,0,"11.1885458333333","11.4885458333333","1099","","PEtOH(43:1)+NH4",11.38827,0,0,"11.1885458333333","11.4885458333333","1099","","PEtOH(43:1)+NH4",1,0,0,"11.1885458333333","11.4885458333333","1099","","PEtOH(43:1)+NH4",116794.9,0,0,"11.1885458333333","11.4885458333333","1099","","PEtOH(43:1)+NH4",846.6967,0,0,"11.1885458333333","11.4885458333333","1099","","PEtOH(43:1)+NH4","846.69467","703.6599","183.0417","11.1885458333333","11.4885458333333","1099"
"","PEtOH(43:2)+NH4",0,0,0,"10.3872708333333","10.6872708333333","2452","","PEtOH(43:2)+NH4",0,0,0,"10.3872708333333","10.6872708333333","2452","","PEtOH(43:2)+NH4",0,0,0,"10.3872708333333","10.6872708333333","2452","","PEtOH(43:2)+NH4",0,0,0,"10.3872708333333","10.6872708333333","2452","","PEtOH(43:2)+NH4",0,0,0,"10.3872708333333","10.6872708333333","2452","","PEtOH(43:2)+NH4","844.67897","701.6442","183.0417","10.3872708333333","10.6872708333333","2452"
"","PEtOH(43:3)+NH4",0,0,0,"9.63821805555556","9.93821805555556","1492","","PEtOH(43:3)+NH4",0,0,0,"9.63821805555556","9.93821805555556","1492","","PEtOH(43:3)+NH4",0,0,0,"9.63821805555556","9.93821805555556","1492","","PEtOH(43:3)+NH4",0,0,0,"9.63821805555556","9.93821805555556","1492","","PEtOH(43:3)+NH4",0,0,0,"9.63821805555556","9.93821805555556","1492","","PEtOH(43:3)+NH4","842.66337","699.6286","183.0417","9.63821805555556","9.93821805555556","1492"
"","PEtOH(43:4)+NH4",0,0,0,"8.94489722222222","9.24489722222222","1438","","PEtOH(43:4)+NH4",0,0,0,"8.94489722222222","9.24489722222222","1438","","PEtOH(43:4)+NH4",0,0,0,"8.94489722222222","9.24489722222222","1438","","PEtOH(43:4)+NH4",0,0,0,"8.94489722222222","9.24489722222222","1438","","PEtOH(43:4)+NH4",0,0,0,"8.94489722222222","9.24489722222222","1438","","PEtOH(43:4)+NH4","840.64767","697.6129","183.0417","8.94489722222222","9.24489722222222","1438"
"","PEtOH(43:4)+NH4",0,0,0,"8.61771805555556","8.91771805555556","14257","","PEtOH(43:4)+NH4",0,0,0,"8.61771805555556","8.91771805555556","14257","","PEtOH(43:4)+NH4",0,0,0,"8.61771805555556","8.91771805555556","14257","","PEtOH(43:4)+NH4",0,0,0,"8.61771805555556","8.91771805555556","14257","","PEtOH(43:4)+NH4",0,0,0,"8.61771805555556","8.91771805555556","14257","","PEtOH(43:4)+NH4","840.64767","697.6129","183.0417","8.61771805555556","8.91771805555556","14257"
"","PEtOH(43:5)+NH4",1,0,0,"8.17772222222222","8.47772222222222","133","","PEtOH(43:5)+NH4",8.311312,0,0,"8.17772222222222","8.47772222222222","133","","PEtOH(43:5)+NH4",3,0,0,"8.17772222222222","8.47772222222222","133","","PEtOH(43:5)+NH4",1955083,0,0,"8.17772222222222","8.47772222222222","133","","PEtOH(43:5)+NH4",838.632333333333,0,0,"8.17772222222222","8.47772222222222","133","","PEtOH(43:5)+NH4","838.63207","695.5973","183.0417","8.17772222222222","8.47772222222222","133"
"","PEtOH(43:5)+NH4",1,0,0,"8.49024583333333","8.79024583333333","529","","PEtOH(43:5)+NH4",8.630438,0,0,"8.49024583333333","8.79024583333333","529","","PEtOH(43:5)+NH4",2,0,0,"8.49024583333333","8.79024583333333","529","","PEtOH(43:5)+NH4",431443.3,0,0,"8.49024583333333","8.79024583333333","529","","PEtOH(43:5)+NH4",838.6321,0,0,"8.49024583333333","8.79024583333333","529","","PEtOH(43:5)+NH4","838.63207","695.5973","183.0417","8.49024583333333","8.79024583333333","529"
"","PEtOH(43:6)+NH4",1,0,0,"7.41901944444445","7.71901944444445","102","","PEtOH(43:6)+NH4",7.576729,0,0,"7.41901944444445","7.71901944444445","102","","PEtOH(43:6)+NH4",2,0,0,"7.41901944444445","7.71901944444445","102","","PEtOH(43:6)+NH4",2883958,0,0,"7.41901944444445","7.71901944444445","102","","PEtOH(43:6)+NH4",836.61685,0,0,"7.41901944444445","7.71901944444445","102","","PEtOH(43:6)+NH4","836.61647","693.5817","183.0417","7.41901944444445","7.71901944444445","102"
"","PEtOH(43:6)+NH4",1,0,0,"7.82708888888889","8.12708888888889","147","","PEtOH(43:6)+NH4",8.048048,0,0,"7.82708888888889","8.12708888888889","147","","PEtOH(43:6)+NH4",2,0,0,"7.82708888888889","8.12708888888889","147","","PEtOH(43:6)+NH4",1225362,0,0,"7.82708888888889","8.12708888888889","147","","PEtOH(43:6)+NH4",836.6166,0,0,"7.82708888888889","8.12708888888889","147","","PEtOH(43:6)+NH4","836.61647","693.5817","183.0417","7.82708888888889","8.12708888888889","147"
"","PEtOH(43:6)+NH4",1,0,0,"8.57287916666667","8.87287916666667","15127","","PEtOH(43:6)+NH4",8.758866,0,0,"8.57287916666667","8.87287916666667","15127","","PEtOH(43:6)+NH4",1,0,0,"8.57287916666667","8.87287916666667","15127","","PEtOH(43:6)+NH4",273584.7,0,0,"8.57287916666667","8.87287916666667","15127","","PEtOH(43:6)+NH4",836.6151,0,0,"8.57287916666667","8.87287916666667","15127","","PEtOH(43:6)+NH4","836.61647","693.5817","183.0417","8.57287916666667","8.87287916666667","15127"
"","PEtOH(43:7)+NH4",1,0,0,"7.05701388888889","7.35701388888889","35","","PEtOH(43:7)+NH4",7.191222,0,0,"7.05701388888889","7.35701388888889","35","","PEtOH(43:7)+NH4",2,0,0,"7.05701388888889","7.35701388888889","35","","PEtOH(43:7)+NH4",10195560,0,0,"7.05701388888889","7.35701388888889","35","","PEtOH(43:7)+NH4",834.6003,0,0,"7.05701388888889","7.35701388888889","35","","PEtOH(43:7)+NH4","834.60077","691.566","183.0417","7.05701388888889","7.35701388888889","35"
"","PEtOH(43:7)+NH4",1,0,0,"6.59972916666667","6.89972916666667","369","","PEtOH(43:7)+NH4",6.765692,0,0,"6.59972916666667","6.89972916666667","369","","PEtOH(43:7)+NH4",3,0,0,"6.59972916666667","6.89972916666667","369","","PEtOH(43:7)+NH4",648737.4,0,0,"6.59972916666667","6.89972916666667","369","","PEtOH(43:7)+NH4",834.602,0,0,"6.59972916666667","6.89972916666667","369","","PEtOH(43:7)+NH4","834.60077","691.566","183.0417","6.59972916666667","6.89972916666667","369"
