"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MSDIAL_HexCer_HS","[M+H]+","1","2","3","4","5","6","7","8","RT_min","RT_max","Comment","RT at Max Intensity","MSDIAL_HexCer_HS","[M+H]+","1","2","3","4","5","6","7","8","RT_min","RT_max","Comment","Number of Scans","MSDIAL_HexCer_HS","[M+H]+","1","2","3","4","5","6","7","8","RT_min","RT_max","Comment","Max Intensity","MSDIAL_HexCer_HS","[M+H]+","1","2","3","4","5","6","7","8","RT_min","RT_max","Comment","Average m/z","MSDIAL_HexCer_HS","[M+H]+","1","2","3","4","5","6","7","8","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MSDIAL_HexCer_HS","[M+H]+","1","2","3","4","5","6","7","8","RT_min","RT_max","Comment"
"","MSDIAL_HexCer 17:3;2O/15:1;O;[M+H]+;CCCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;VFKZUYVJSSKXHE-ASYHWTLMNA-N;C38H67NO9",0,0,0,0,0,0,0,0,0,"16.5243319444444","16.8243319444444","16968","","MSDIAL_HexCer 17:3;2O/15:1;O;[M+H]+;CCCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;VFKZUYVJSSKXHE-ASYHWTLMNA-N;C38H67NO9",0,0,0,0,0,0,0,0,0,"16.5243319444444","16.8243319444444","16968","","MSDIAL_HexCer 17:3;2O/15:1;O;[M+H]+;CCCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;VFKZUYVJSSKXHE-ASYHWTLMNA-N;C38H67NO9",0,0,0,0,0,0,0,0,0,"16.5243319444444","16.8243319444444","16968","","MSDIAL_HexCer 17:3;2O/15:1;O;[M+H]+;CCCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;VFKZUYVJSSKXHE-ASYHWTLMNA-N;C38H67NO9",0,0,0,0,0,0,0,0,0,"16.5243319444444","16.8243319444444","16968","","MSDIAL_HexCer 17:3;2O/15:1;O;[M+H]+;CCCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;VFKZUYVJSSKXHE-ASYHWTLMNA-N;C38H67NO9",0,0,0,0,0,0,0,0,0,"16.5243319444444","16.8243319444444","16968","","MSDIAL_HexCer 17:3;2O/15:1;O;[M+H]+;CCCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;VFKZUYVJSSKXHE-ASYHWTLMNA-N;C38H67NO9","682.48886","664.4783","484.4149","246.2216","502.4254"," 682.4888","472.4149","234.2216","264.2322","16.5243319444444","16.8243319444444","16968"
"","MSDIAL_HexCer 17:3;2O/15:1;O;[M+H]+;CCCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;VFKZUYVJSSKXHE-ASYHWTLMNA-N;C38H67NO9",0,0,0,0,0,0,0,0,0,"8.67364722222222","8.97364722222222","18468","","MSDIAL_HexCer 17:3;2O/15:1;O;[M+H]+;CCCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;VFKZUYVJSSKXHE-ASYHWTLMNA-N;C38H67NO9",0,0,0,0,0,0,0,0,0,"8.67364722222222","8.97364722222222","18468","","MSDIAL_HexCer 17:3;2O/15:1;O;[M+H]+;CCCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;VFKZUYVJSSKXHE-ASYHWTLMNA-N;C38H67NO9",0,0,0,0,0,0,0,0,0,"8.67364722222222","8.97364722222222","18468","","MSDIAL_HexCer 17:3;2O/15:1;O;[M+H]+;CCCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;VFKZUYVJSSKXHE-ASYHWTLMNA-N;C38H67NO9",0,0,0,0,0,0,0,0,0,"8.67364722222222","8.97364722222222","18468","","MSDIAL_HexCer 17:3;2O/15:1;O;[M+H]+;CCCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;VFKZUYVJSSKXHE-ASYHWTLMNA-N;C38H67NO9",0,0,0,0,0,0,0,0,0,"8.67364722222222","8.97364722222222","18468","","MSDIAL_HexCer 17:3;2O/15:1;O;[M+H]+;CCCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;VFKZUYVJSSKXHE-ASYHWTLMNA-N;C38H67NO9","682.48886","664.4783","484.4149","246.2216","502.4254"," 682.4888","472.4149","234.2216","264.2322","8.67364722222222","8.97364722222222","18468"
"","MSDIAL_HexCer 17:3;2O/15:1;O;[M+H]+;CCCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;VFKZUYVJSSKXHE-ASYHWTLMNA-N;C38H67NO9",0,0,0,0,0,0,0,0,0,"9.16690555555556","9.46690555555556","18488","","MSDIAL_HexCer 17:3;2O/15:1;O;[M+H]+;CCCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;VFKZUYVJSSKXHE-ASYHWTLMNA-N;C38H67NO9",0,0,0,0,0,0,0,0,0,"9.16690555555556","9.46690555555556","18488","","MSDIAL_HexCer 17:3;2O/15:1;O;[M+H]+;CCCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;VFKZUYVJSSKXHE-ASYHWTLMNA-N;C38H67NO9",0,0,0,0,0,0,0,0,0,"9.16690555555556","9.46690555555556","18488","","MSDIAL_HexCer 17:3;2O/15:1;O;[M+H]+;CCCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;VFKZUYVJSSKXHE-ASYHWTLMNA-N;C38H67NO9",0,0,0,0,0,0,0,0,0,"9.16690555555556","9.46690555555556","18488","","MSDIAL_HexCer 17:3;2O/15:1;O;[M+H]+;CCCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;VFKZUYVJSSKXHE-ASYHWTLMNA-N;C38H67NO9",0,0,0,0,0,0,0,0,0,"9.16690555555556","9.46690555555556","18488","","MSDIAL_HexCer 17:3;2O/15:1;O;[M+H]+;CCCCC\C=C/CCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;VFKZUYVJSSKXHE-ASYHWTLMNA-N;C38H67NO9","682.48886","664.4783","484.4149","246.2216","502.4254"," 682.4888","472.4149","234.2216","264.2322","9.16690555555556","9.46690555555556","18488"
"","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"13.0599930555556","13.3599930555556","9547","","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"13.0599930555556","13.3599930555556","9547","","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"13.0599930555556","13.3599930555556","9547","","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"13.0599930555556","13.3599930555556","9547","","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"13.0599930555556","13.3599930555556","9547","","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9","752.56711","734.5565","554.4932","246.2216","572.5037"," 752.5671","542.4932","234.2216","264.2322","13.0599930555556","13.3599930555556","9547"
"","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"9.70059722222222","10.0005972222222","9562","","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"9.70059722222222","10.0005972222222","9562","","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"9.70059722222222","10.0005972222222","9562","","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"9.70059722222222","10.0005972222222","9562","","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"9.70059722222222","10.0005972222222","9562","","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9","752.56711","734.5565","554.4932","246.2216","572.5037"," 752.5671","542.4932","234.2216","264.2322","9.70059722222222","10.0005972222222","9562"
"","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.3554805555556","12.6554805555556","9667","","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.3554805555556","12.6554805555556","9667","","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.3554805555556","12.6554805555556","9667","","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.3554805555556","12.6554805555556","9667","","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.3554805555556","12.6554805555556","9667","","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9","752.56711","734.5565","554.4932","246.2216","572.5037"," 752.5671","542.4932","234.2216","264.2322","12.3554805555556","12.6554805555556","9667"
"","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"10.2554484848485","10.5554484848485","9696","","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"10.2554484848485","10.5554484848485","9696","","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"10.2554484848485","10.5554484848485","9696","","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"10.2554484848485","10.5554484848485","9696","","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"10.2554484848485","10.5554484848485","9696","","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9","752.56711","734.5565","554.4932","246.2216","572.5037"," 752.5671","542.4932","234.2216","264.2322","10.2554484848485","10.5554484848485","9696"
"","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"10.6805013888889","10.9805013888889","9711","","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"10.6805013888889","10.9805013888889","9711","","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"10.6805013888889","10.9805013888889","9711","","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"10.6805013888889","10.9805013888889","9711","","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"10.6805013888889","10.9805013888889","9711","","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9","752.56711","734.5565","554.4932","246.2216","572.5037"," 752.5671","542.4932","234.2216","264.2322","10.6805013888889","10.9805013888889","9711"
"","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"11.1458208333333","11.4458208333333","9728","","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"11.1458208333333","11.4458208333333","9728","","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"11.1458208333333","11.4458208333333","9728","","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"11.1458208333333","11.4458208333333","9728","","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"11.1458208333333","11.4458208333333","9728","","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9","752.56711","734.5565","554.4932","246.2216","572.5037"," 752.5671","542.4932","234.2216","264.2322","11.1458208333333","11.4458208333333","9728"
"","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.6754166666667","12.9754166666667","11590","","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.6754166666667","12.9754166666667","11590","","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.6754166666667","12.9754166666667","11590","","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.6754166666667","12.9754166666667","11590","","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.6754166666667","12.9754166666667","11590","","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9","752.56711","734.5565","554.4932","246.2216","572.5037"," 752.5671","542.4932","234.2216","264.2322","12.6754166666667","12.9754166666667","11590"
"","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.8422208333333","13.1422208333333","11607","","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.8422208333333","13.1422208333333","11607","","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.8422208333333","13.1422208333333","11607","","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.8422208333333","13.1422208333333","11607","","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.8422208333333","13.1422208333333","11607","","MSDIAL_HexCer 17:3;2O/20:1;O;[M+H]+;CCCCCCCC\C=C/CCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CC\C=C\CCCC;ZCPMILPSHXZJMP-FNSJMMRDNA-N;C43H77NO9","752.56711","734.5565","554.4932","246.2216","572.5037"," 752.5671","542.4932","234.2216","264.2322","12.8422208333333","13.1422208333333","11607"
