"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MSDIAL_Sph","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment","RT at Max Intensity","MSDIAL_Sph","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment","Number of Scans","MSDIAL_Sph","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment","Max Intensity","MSDIAL_Sph","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment","Average m/z","MSDIAL_Sph","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MSDIAL_Sph","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment"
"","MSDIAL_SPB 14:1;2O;[M+H]+;CCCCCCCCC\C=C\C(O)C(N)CO;VDRZDTXJMRRVMF-ZHACJKMWNA-N;C14H29NO2",0,0,0,0,0,0,"0.439566666666667","0.739566666666667","13949","","MSDIAL_SPB 14:1;2O;[M+H]+;CCCCCCCCC\C=C\C(O)C(N)CO;VDRZDTXJMRRVMF-ZHACJKMWNA-N;C14H29NO2",0,0,0,0,0,0,"0.439566666666667","0.739566666666667","13949","","MSDIAL_SPB 14:1;2O;[M+H]+;CCCCCCCCC\C=C\C(O)C(N)CO;VDRZDTXJMRRVMF-ZHACJKMWNA-N;C14H29NO2",0,0,0,0,0,0,"0.439566666666667","0.739566666666667","13949","","MSDIAL_SPB 14:1;2O;[M+H]+;CCCCCCCCC\C=C\C(O)C(N)CO;VDRZDTXJMRRVMF-ZHACJKMWNA-N;C14H29NO2",0,0,0,0,0,0,"0.439566666666667","0.739566666666667","13949","","MSDIAL_SPB 14:1;2O;[M+H]+;CCCCCCCCC\C=C\C(O)C(N)CO;VDRZDTXJMRRVMF-ZHACJKMWNA-N;C14H29NO2",0,0,0,0,0,0,"0.439566666666667","0.739566666666667","13949","","MSDIAL_SPB 14:1;2O;[M+H]+;CCCCCCCCC\C=C\C(O)C(N)CO;VDRZDTXJMRRVMF-ZHACJKMWNA-N;C14H29NO2","244.22711","226.2165","79.05423","196.2060","208.2060","93.06988","0.439566666666667","0.739566666666667","13949"
"","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",1,1,0,0,0,0,"1.17930416666667","1.47930416666667","13402","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",1.405808,1.405808,0,0,0,0,"1.17930416666667","1.47930416666667","13402","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",1,1,0,0,0,0,"1.17930416666667","1.47930416666667","13402","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",23704.94,1490.366,0,0,0,0,"1.17930416666667","1.47930416666667","13402","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",356.353,338.342,0,0,0,0,"1.17930416666667","1.47930416666667","13402","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2","356.35231","338.3417","79.05423","308.3312","320.3312","93.06988","1.17930416666667","1.47930416666667","13402"
"","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"14.9079680555556","15.2079680555556","13708","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"14.9079680555556","15.2079680555556","13708","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"14.9079680555556","15.2079680555556","13708","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"14.9079680555556","15.2079680555556","13708","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"14.9079680555556","15.2079680555556","13708","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2","356.35231","338.3417","79.05423","308.3312","320.3312","93.06988","14.9079680555556","15.2079680555556","13708"
"","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"13.7535680555556","14.0535680555556","13941","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"13.7535680555556","14.0535680555556","13941","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"13.7535680555556","14.0535680555556","13941","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"13.7535680555556","14.0535680555556","13941","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"13.7535680555556","14.0535680555556","13941","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2","356.35231","338.3417","79.05423","308.3312","320.3312","93.06988","13.7535680555556","14.0535680555556","13941"
"","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"12.9636486111111","13.2636486111111","14821","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"12.9636486111111","13.2636486111111","14821","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"12.9636486111111","13.2636486111111","14821","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"12.9636486111111","13.2636486111111","14821","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"12.9636486111111","13.2636486111111","14821","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2","356.35231","338.3417","79.05423","308.3312","320.3312","93.06988","12.9636486111111","13.2636486111111","14821"
"","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"15.2551439393939","15.5551439393939","15528","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"15.2551439393939","15.5551439393939","15528","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"15.2551439393939","15.5551439393939","15528","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"15.2551439393939","15.5551439393939","15528","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"15.2551439393939","15.5551439393939","15528","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2","356.35231","338.3417","79.05423","308.3312","320.3312","93.06988","15.2551439393939","15.5551439393939","15528"
"","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"14.2907625","14.5907625","15559","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"14.2907625","14.5907625","15559","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"14.2907625","14.5907625","15559","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"14.2907625","14.5907625","15559","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"14.2907625","14.5907625","15559","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2","356.35231","338.3417","79.05423","308.3312","320.3312","93.06988","14.2907625","14.5907625","15559"
"","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"5.02934444444445","5.32934444444445","15750","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"5.02934444444445","5.32934444444445","15750","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"5.02934444444445","5.32934444444445","15750","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"5.02934444444445","5.32934444444445","15750","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"5.02934444444445","5.32934444444445","15750","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2","356.35231","338.3417","79.05423","308.3312","320.3312","93.06988","5.02934444444445","5.32934444444445","15750"
"","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"14.8470277777778","15.1470277777778","16182","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"14.8470277777778","15.1470277777778","16182","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"14.8470277777778","15.1470277777778","16182","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"14.8470277777778","15.1470277777778","16182","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"14.8470277777778","15.1470277777778","16182","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2","356.35231","338.3417","79.05423","308.3312","320.3312","93.06988","14.8470277777778","15.1470277777778","16182"
"","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"4.79788888888889","5.09788888888889","16329","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"4.79788888888889","5.09788888888889","16329","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"4.79788888888889","5.09788888888889","16329","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"4.79788888888889","5.09788888888889","16329","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"4.79788888888889","5.09788888888889","16329","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2","356.35231","338.3417","79.05423","308.3312","320.3312","93.06988","4.79788888888889","5.09788888888889","16329"
"","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"3.73596666666667","4.03596666666667","17081","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"3.73596666666667","4.03596666666667","17081","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"3.73596666666667","4.03596666666667","17081","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"3.73596666666667","4.03596666666667","17081","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"3.73596666666667","4.03596666666667","17081","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2","356.35231","338.3417","79.05423","308.3312","320.3312","93.06988","3.73596666666667","4.03596666666667","17081"
"","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"10.4812194444444","10.7812194444444","17109","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"10.4812194444444","10.7812194444444","17109","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"10.4812194444444","10.7812194444444","17109","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"10.4812194444444","10.7812194444444","17109","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"10.4812194444444","10.7812194444444","17109","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2","356.35231","338.3417","79.05423","308.3312","320.3312","93.06988","10.4812194444444","10.7812194444444","17109"
"","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"12.7796583333333","13.0796583333333","17541","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"12.7796583333333","13.0796583333333","17541","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"12.7796583333333","13.0796583333333","17541","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"12.7796583333333","13.0796583333333","17541","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"12.7796583333333","13.0796583333333","17541","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2","356.35231","338.3417","79.05423","308.3312","320.3312","93.06988","12.7796583333333","13.0796583333333","17541"
"","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"16.5946583333333","16.8946583333333","17631","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"16.5946583333333","16.8946583333333","17631","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"16.5946583333333","16.8946583333333","17631","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"16.5946583333333","16.8946583333333","17631","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"16.5946583333333","16.8946583333333","17631","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2","356.35231","338.3417","79.05423","308.3312","320.3312","93.06988","16.5946583333333","16.8946583333333","17631"
"","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"12.9908138888889","13.2908138888889","18531","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"12.9908138888889","13.2908138888889","18531","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"12.9908138888889","13.2908138888889","18531","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"12.9908138888889","13.2908138888889","18531","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"12.9908138888889","13.2908138888889","18531","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2","356.35231","338.3417","79.05423","308.3312","320.3312","93.06988","12.9908138888889","13.2908138888889","18531"
"","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"12.1459527777778","12.4459527777778","18664","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"12.1459527777778","12.4459527777778","18664","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"12.1459527777778","12.4459527777778","18664","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"12.1459527777778","12.4459527777778","18664","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"12.1459527777778","12.4459527777778","18664","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2","356.35231","338.3417","79.05423","308.3312","320.3312","93.06988","12.1459527777778","12.4459527777778","18664"
"","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"15.3161513888889","15.6161513888889","19010","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"15.3161513888889","15.6161513888889","19010","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"15.3161513888889","15.6161513888889","19010","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"15.3161513888889","15.6161513888889","19010","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2",0,0,0,0,0,0,"15.3161513888889","15.6161513888889","19010","","MSDIAL_SPB 22:1;2O;[M+H]+;CCCCCCCCCCCCCCCCC\C=C\C(O)C(N)CO;BSHKJMWKIAPLFB-VHEBQXMUNA-N;C22H45NO2","356.35231","338.3417","79.05423","308.3312","320.3312","93.06988","15.3161513888889","15.6161513888889","19010"
