"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MSDIAL_NAOrn","[M+H]+","1","2","3","4","5","6","7","RT_min","RT_max","Comment","RT at Max Intensity","MSDIAL_NAOrn","[M+H]+","1","2","3","4","5","6","7","RT_min","RT_max","Comment","Number of Scans","MSDIAL_NAOrn","[M+H]+","1","2","3","4","5","6","7","RT_min","RT_max","Comment","Max Intensity","MSDIAL_NAOrn","[M+H]+","1","2","3","4","5","6","7","RT_min","RT_max","Comment","Average m/z","MSDIAL_NAOrn","[M+H]+","1","2","3","4","5","6","7","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MSDIAL_NAOrn","[M+H]+","1","2","3","4","5","6","7","RT_min","RT_max","Comment"
"","MSDIAL_NAOrn 18:0/20:2;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCCCC;MFJBFIHBBMYGDJ-QXPSDFKRNA-N;C43H80N2O5",0,0,0,0,0,0,0,0,"7.97874166666666","8.27874166666666","15414","","MSDIAL_NAOrn 18:0/20:2;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCCCC;MFJBFIHBBMYGDJ-QXPSDFKRNA-N;C43H80N2O5",0,0,0,0,0,0,0,0,"7.97874166666666","8.27874166666666","15414","","MSDIAL_NAOrn 18:0/20:2;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCCCC;MFJBFIHBBMYGDJ-QXPSDFKRNA-N;C43H80N2O5",0,0,0,0,0,0,0,0,"7.97874166666666","8.27874166666666","15414","","MSDIAL_NAOrn 18:0/20:2;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCCCC;MFJBFIHBBMYGDJ-QXPSDFKRNA-N;C43H80N2O5",0,0,0,0,0,0,0,0,"7.97874166666666","8.27874166666666","15414","","MSDIAL_NAOrn 18:0/20:2;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCCCC;MFJBFIHBBMYGDJ-QXPSDFKRNA-N;C43H80N2O5",0,0,0,0,0,0,0,0,"7.97874166666666","8.27874166666666","15414","","MSDIAL_NAOrn 18:0/20:2;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCCCC;MFJBFIHBBMYGDJ-QXPSDFKRNA-N;C43H80N2O5","705.61400","115.0866","70.06513","403.3319","133.0972","421.3425","705.6140","289.2526","7.97874166666666","8.27874166666666","15414"
"","MSDIAL_NAOrn 18:0/22:1;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;SJFHUKOWTUXPKI-LNVKXUELNA-N;C45H86N2O5",0,0,0,0,0,0,0,0,"1.65608611111111","1.95608611111111","8868","","MSDIAL_NAOrn 18:0/22:1;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;SJFHUKOWTUXPKI-LNVKXUELNA-N;C45H86N2O5",0,0,0,0,0,0,0,0,"1.65608611111111","1.95608611111111","8868","","MSDIAL_NAOrn 18:0/22:1;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;SJFHUKOWTUXPKI-LNVKXUELNA-N;C45H86N2O5",0,0,0,0,0,0,0,0,"1.65608611111111","1.95608611111111","8868","","MSDIAL_NAOrn 18:0/22:1;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;SJFHUKOWTUXPKI-LNVKXUELNA-N;C45H86N2O5",0,0,0,0,0,0,0,0,"1.65608611111111","1.95608611111111","8868","","MSDIAL_NAOrn 18:0/22:1;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;SJFHUKOWTUXPKI-LNVKXUELNA-N;C45H86N2O5",0,0,0,0,0,0,0,0,"1.65608611111111","1.95608611111111","8868","","MSDIAL_NAOrn 18:0/22:1;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/CCCCCCCC;SJFHUKOWTUXPKI-LNVKXUELNA-N;C45H86N2O5","735.66095","115.0866","70.06513","433.3788","133.0972","451.3894","735.6609","319.2995","1.65608611111111","1.95608611111111","8868"
"","MSDIAL_NAOrn 18:0/22:2;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/C\C=C/CCCCC;KQQHOSBXBCXLFM-DTBWEKHHNA-N;C45H84N2O5",0,0,0,0,0,0,0,0,"1.38214305555556","1.68214305555556","8471","","MSDIAL_NAOrn 18:0/22:2;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/C\C=C/CCCCC;KQQHOSBXBCXLFM-DTBWEKHHNA-N;C45H84N2O5",0,0,0,0,0,0,0,0,"1.38214305555556","1.68214305555556","8471","","MSDIAL_NAOrn 18:0/22:2;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/C\C=C/CCCCC;KQQHOSBXBCXLFM-DTBWEKHHNA-N;C45H84N2O5",0,0,0,0,0,0,0,0,"1.38214305555556","1.68214305555556","8471","","MSDIAL_NAOrn 18:0/22:2;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/C\C=C/CCCCC;KQQHOSBXBCXLFM-DTBWEKHHNA-N;C45H84N2O5",0,0,0,0,0,0,0,0,"1.38214305555556","1.68214305555556","8471","","MSDIAL_NAOrn 18:0/22:2;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/C\C=C/CCCCC;KQQHOSBXBCXLFM-DTBWEKHHNA-N;C45H84N2O5",0,0,0,0,0,0,0,0,"1.38214305555556","1.68214305555556","8471","","MSDIAL_NAOrn 18:0/22:2;[M+H]+;CCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCCC(=O)NC(CCCN)C(O)=O)CCC\C=C/C\C=C/CCCCC;KQQHOSBXBCXLFM-DTBWEKHHNA-N;C45H84N2O5","733.64530","115.0866","70.06513","431.3632","133.0972","449.3738","733.6453","317.2839","1.38214305555556","1.68214305555556","8471"
"","MSDIAL_NAOrn 18:1/10:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCC)CCCCCC(=O)NC(CCCN)C(O)=O;KVWYYFFVZFJMJF-QXMHVHEDNA-N;C33H62N2O5",0,0,0,0,0,0,0,0,"9.58410972222222","9.88410972222222","6366","","MSDIAL_NAOrn 18:1/10:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCC)CCCCCC(=O)NC(CCCN)C(O)=O;KVWYYFFVZFJMJF-QXMHVHEDNA-N;C33H62N2O5",0,0,0,0,0,0,0,0,"9.58410972222222","9.88410972222222","6366","","MSDIAL_NAOrn 18:1/10:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCC)CCCCCC(=O)NC(CCCN)C(O)=O;KVWYYFFVZFJMJF-QXMHVHEDNA-N;C33H62N2O5",0,0,0,0,0,0,0,0,"9.58410972222222","9.88410972222222","6366","","MSDIAL_NAOrn 18:1/10:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCC)CCCCCC(=O)NC(CCCN)C(O)=O;KVWYYFFVZFJMJF-QXMHVHEDNA-N;C33H62N2O5",0,0,0,0,0,0,0,0,"9.58410972222222","9.88410972222222","6366","","MSDIAL_NAOrn 18:1/10:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCC)CCCCCC(=O)NC(CCCN)C(O)=O;KVWYYFFVZFJMJF-QXMHVHEDNA-N;C33H62N2O5",0,0,0,0,0,0,0,0,"9.58410972222222","9.88410972222222","6366","","MSDIAL_NAOrn 18:1/10:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCC)CCCCCC(=O)NC(CCCN)C(O)=O;KVWYYFFVZFJMJF-QXMHVHEDNA-N;C33H62N2O5","567.47315","115.0866","70.06513","267.2067","133.0972","285.2173","567.4731","153.1274","9.58410972222222","9.88410972222222","6366"
"","MSDIAL_NAOrn 18:1/14:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;CLOHBFFAMOXYEJ-YPKPFQOONA-N;C37H70N2O5",0,0,0,0,0,0,0,0,"5.17191111111111","5.47191111111111","8988","","MSDIAL_NAOrn 18:1/14:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;CLOHBFFAMOXYEJ-YPKPFQOONA-N;C37H70N2O5",0,0,0,0,0,0,0,0,"5.17191111111111","5.47191111111111","8988","","MSDIAL_NAOrn 18:1/14:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;CLOHBFFAMOXYEJ-YPKPFQOONA-N;C37H70N2O5",0,0,0,0,0,0,0,0,"5.17191111111111","5.47191111111111","8988","","MSDIAL_NAOrn 18:1/14:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;CLOHBFFAMOXYEJ-YPKPFQOONA-N;C37H70N2O5",0,0,0,0,0,0,0,0,"5.17191111111111","5.47191111111111","8988","","MSDIAL_NAOrn 18:1/14:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;CLOHBFFAMOXYEJ-YPKPFQOONA-N;C37H70N2O5",0,0,0,0,0,0,0,0,"5.17191111111111","5.47191111111111","8988","","MSDIAL_NAOrn 18:1/14:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;CLOHBFFAMOXYEJ-YPKPFQOONA-N;C37H70N2O5","623.53575","115.0866","70.06513","323.2693","133.0972","341.2799","623.5358","209.1900","5.17191111111111","5.47191111111111","8988"
"","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"6.53134027777778","6.83134027777778","4518","","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"6.53134027777778","6.83134027777778","4518","","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"6.53134027777778","6.83134027777778","4518","","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"6.53134027777778","6.83134027777778","4518","","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"6.53134027777778","6.83134027777778","4518","","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5","651.56705","115.0866","70.06513","351.3006","133.0972","369.3112","651.5671","237.2213","6.53134027777778","6.83134027777778","4518"
"","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"5.7432303030303","6.0432303030303","5163","","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"5.7432303030303","6.0432303030303","5163","","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"5.7432303030303","6.0432303030303","5163","","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"5.7432303030303","6.0432303030303","5163","","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"5.7432303030303","6.0432303030303","5163","","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5","651.56705","115.0866","70.06513","351.3006","133.0972","369.3112","651.5671","237.2213","5.7432303030303","6.0432303030303","5163"
"","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"8.2415625","8.5415625","6452","","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"8.2415625","8.5415625","6452","","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"8.2415625","8.5415625","6452","","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"8.2415625","8.5415625","6452","","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"8.2415625","8.5415625","6452","","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5","651.56705","115.0866","70.06513","351.3006","133.0972","369.3112","651.5671","237.2213","8.2415625","8.5415625","6452"
"","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"6.89659722222222","7.19659722222222","7186","","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"6.89659722222222","7.19659722222222","7186","","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"6.89659722222222","7.19659722222222","7186","","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"6.89659722222222","7.19659722222222","7186","","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"6.89659722222222","7.19659722222222","7186","","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5","651.56705","115.0866","70.06513","351.3006","133.0972","369.3112","651.5671","237.2213","6.89659722222222","7.19659722222222","7186"
"","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"7.73253484848485","8.03253484848485","7241","","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"7.73253484848485","8.03253484848485","7241","","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"7.73253484848485","8.03253484848485","7241","","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"7.73253484848485","8.03253484848485","7241","","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"7.73253484848485","8.03253484848485","7241","","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5","651.56705","115.0866","70.06513","351.3006","133.0972","369.3112","651.5671","237.2213","7.73253484848485","8.03253484848485","7241"
"","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"6.253375","6.553375","11503","","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"6.253375","6.553375","11503","","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"6.253375","6.553375","11503","","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"6.253375","6.553375","11503","","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"6.253375","6.553375","11503","","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5","651.56705","115.0866","70.06513","351.3006","133.0972","369.3112","651.5671","237.2213","6.253375","6.553375","11503"
"","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"6.12672777777778","6.42672777777778","11666","","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"6.12672777777778","6.42672777777778","11666","","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"6.12672777777778","6.42672777777778","11666","","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"6.12672777777778","6.42672777777778","11666","","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"6.12672777777778","6.42672777777778","11666","","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5","651.56705","115.0866","70.06513","351.3006","133.0972","369.3112","651.5671","237.2213","6.12672777777778","6.42672777777778","11666"
"","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"5.83887638888889","6.13887638888889","14418","","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"5.83887638888889","6.13887638888889","14418","","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"5.83887638888889","6.13887638888889","14418","","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"5.83887638888889","6.13887638888889","14418","","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"5.83887638888889","6.13887638888889","14418","","MSDIAL_NAOrn 18:1/16:0;[M+H]+;CCCCCCCC\C=C/CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCC(=O)NC(CCCN)C(O)=O;KDKVZCCXIVNVPJ-PFONDFGANA-N;C39H74N2O5","651.56705","115.0866","70.06513","351.3006","133.0972","369.3112","651.5671","237.2213","5.83887638888889","6.13887638888889","14418"
