"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","OxCL","[M-2H]2-","Prec-SN1_monolyso2-","Prec-SN1+SN2_dilyso2-","Prec-SN3_monolyso2-","Prec-SN3+SN4_dilyso2-","SN1+C3H6PO4","SN2+C3H6PO4","SN3+C3H6PO4","SN4+C3H6PO4","SN1_FA","SN2_FA","SN3_FA","SN4_FA","RT_min","RT_max","Comment","RT at Max Intensity","OxCL","[M-2H]2-","Prec-SN1_monolyso2-","Prec-SN1+SN2_dilyso2-","Prec-SN3_monolyso2-","Prec-SN3+SN4_dilyso2-","SN1+C3H6PO4","SN2+C3H6PO4","SN3+C3H6PO4","SN4+C3H6PO4","SN1_FA","SN2_FA","SN3_FA","SN4_FA","RT_min","RT_max","Comment","Number of Scans","OxCL","[M-2H]2-","Prec-SN1_monolyso2-","Prec-SN1+SN2_dilyso2-","Prec-SN3_monolyso2-","Prec-SN3+SN4_dilyso2-","SN1+C3H6PO4","SN2+C3H6PO4","SN3+C3H6PO4","SN4+C3H6PO4","SN1_FA","SN2_FA","SN3_FA","SN4_FA","RT_min","RT_max","Comment","Max Intensity","OxCL","[M-2H]2-","Prec-SN1_monolyso2-","Prec-SN1+SN2_dilyso2-","Prec-SN3_monolyso2-","Prec-SN3+SN4_dilyso2-","SN1+C3H6PO4","SN2+C3H6PO4","SN3+C3H6PO4","SN4+C3H6PO4","SN1_FA","SN2_FA","SN3_FA","SN4_FA","RT_min","RT_max","Comment","Average m/z","OxCL","[M-2H]2-","Prec-SN1_monolyso2-","Prec-SN1+SN2_dilyso2-","Prec-SN3_monolyso2-","Prec-SN3+SN4_dilyso2-","SN1+C3H6PO4","SN2+C3H6PO4","SN3+C3H6PO4","SN4+C3H6PO4","SN1_FA","SN2_FA","SN3_FA","SN4_FA","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","OxCL","[M-2H]2-","Prec-SN1_monolyso2-","Prec-SN1+SN2_dilyso2-","Prec-SN3_monolyso2-","Prec-SN3+SN4_dilyso2-","SN1+C3H6PO4","SN2+C3H6PO4","SN3+C3H6PO4","SN4+C3H6PO4","SN1_FA","SN2_FA","SN3_FA","SN4_FA","RT_min","RT_max","Comment"
"","OxCL(16:0_18:3(OH)_18:1_18:1)-2H",1,0,0,0,0,0,0,0,0,0,0,0,0,"5.56829242424242","5.86829242424242","190","","OxCL(16:0_18:3(OH)_18:1_18:1)-2H",5.740896,0,0,0,0,0,0,0,0,0,0,0,0,"5.56829242424242","5.86829242424242","190","","OxCL(16:0_18:3(OH)_18:1_18:1)-2H",1,0,0,0,0,0,0,0,0,0,0,0,0,"5.56829242424242","5.86829242424242","190","","OxCL(16:0_18:3(OH)_18:1_18:1)-2H",182553.7,0,0,0,0,0,0,0,0,0,0,0,0,"5.56829242424242","5.86829242424242","190","","OxCL(16:0_18:3(OH)_18:1_18:1)-2H",720.4832,0,0,0,0,0,0,0,0,0,0,0,0,"5.56829242424242","5.86829242424242","190","","OxCL(16:0_18:3(OH)_18:1_18:1)-2H","720.4841","601.369925","463.265535","588.362095","456.239505","391.2254","429.20466","417.24106","417.24106","255.23281","293.21207","281.24847","281.24847","5.56829242424242","5.86829242424242","190"
"","OxCL(16:0_18:3(OH)_18:1_18:3(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OH)_18:1_18:3(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OH)_18:1_18:3(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OH)_18:1_18:3(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OH)_18:1_18:3(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OH)_18:1_18:3(OOH)2)-2H","750.45828","631.344105","493.239715","618.336275","456.239505","391.2254","429.20466","417.24106","441.16828","255.23281","293.21207","281.24847","305.17569","4.23709393939394","4.53709393939394","1287"
"","OxCL(16:0_18:3(OH)_18:1(OOH)_18:3(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OH)_18:1(OOH)_18:3(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OH)_18:1(OOH)_18:3(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OH)_18:1(OOH)_18:3(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OH)_18:1(OOH)_18:3(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OH)_18:1(OOH)_18:3(OOH))-2H","750.45828","631.344105","493.239715","602.341355","456.239505","391.2254","429.20466","431.22033","427.18901","255.23281","293.21207","295.22774","291.19642","4.23709393939394","4.53709393939394","1287"
"","OxCL(16:0_18:3(OH)_18:2_18:2(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OH)_18:2_18:2(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OH)_18:2_18:2(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OH)_18:2_18:2(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OH)_18:2_18:2(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OH)_18:2_18:2(OOH)2)-2H","750.45828","631.344105","493.239715","619.344105","456.239505","391.2254","429.20466","415.2254","443.18394","255.23281","293.21207","279.23281","307.19135","4.23709393939394","4.53709393939394","1287"
"","OxCL(16:0_18:3(OH)_18:2(OOH)_18:2(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OH)_18:2(OOH)_18:2(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OH)_18:2(OOH)_18:2(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OH)_18:2(OOH)_18:2(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OH)_18:2(OOH)_18:2(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OH)_18:2(OOH)_18:2(OOH))-2H","750.45828","631.344105","493.239715","603.349185","456.239505","391.2254","429.20466","429.20467","429.20467","255.23281","293.21207","293.21208","293.21208","4.23709393939394","4.53709393939394","1287"
"","OxCL(16:0_18:3(OH)_20:1_20:1)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.66369090909091","4.96369090909091","3080","","OxCL(16:0_18:3(OH)_20:1_20:1)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.66369090909091","4.96369090909091","3080","","OxCL(16:0_18:3(OH)_20:1_20:1)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.66369090909091","4.96369090909091","3080","","OxCL(16:0_18:3(OH)_20:1_20:1)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.66369090909091","4.96369090909091","3080","","OxCL(16:0_18:3(OH)_20:1_20:1)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.66369090909091","4.96369090909091","3080","","OxCL(16:0_18:3(OH)_20:1_20:1)-2H","748.51542","629.401245","491.296855","602.377755","456.239505","391.2254","429.20466","445.27238","445.27238","255.23281","293.21207","309.27979","309.27979","4.66369090909091","4.96369090909091","3080"
"","OxCL(16:0_18:3(OOH)_16:1(OH)_18:3(OOH))-2H",1,0,0,0,0,0,0,0,0,0,0,0,0,"3.77912272727273","4.07912272727273","310","","OxCL(16:0_18:3(OOH)_16:1(OH)_18:3(OOH))-2H",3.969057,0,0,0,0,0,0,0,0,0,0,0,0,"3.77912272727273","4.07912272727273","310","","OxCL(16:0_18:3(OOH)_16:1(OH)_18:3(OOH))-2H",1,0,0,0,0,0,0,0,0,0,0,0,0,"3.77912272727273","4.07912272727273","310","","OxCL(16:0_18:3(OOH)_16:1(OH)_18:3(OOH))-2H",11127.61,0,0,0,0,0,0,0,0,0,0,0,0,"3.77912272727273","4.07912272727273","310","","OxCL(16:0_18:3(OOH)_16:1(OH)_18:3(OOH))-2H",736.4424,0,0,0,0,0,0,0,0,0,0,0,0,"3.77912272727273","4.07912272727273","310","","OxCL(16:0_18:3(OOH)_16:1(OH)_18:3(OOH))-2H","736.44262","617.328445","471.226595","610.338815","464.236965","391.2254","427.18901","405.20466","427.18901","255.23281","291.19642","269.21207","291.19642","3.77912272727273","4.07912272727273","310"
"","OxCL(16:0_18:3(OOH)_16:1(OH)_20:3(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)_16:1(OH)_20:3(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)_16:1(OH)_20:3(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)_16:1(OH)_20:3(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)_16:1(OH)_20:3(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)_16:1(OH)_20:3(OOH))-2H","750.45828","631.344105","485.242255","624.354475","464.236965","391.2254","427.18901","405.20466","455.22033","255.23281","291.19642","269.21207","319.22774","4.23709393939394","4.53709393939394","1287"
"","OxCL(16:0_18:3(OOH)_16:1(OOH)_18:3(OH))-2H",1,0,0,0,0,0,0,0,0,0,0,0,0,"3.77912272727273","4.07912272727273","310","","OxCL(16:0_18:3(OOH)_16:1(OOH)_18:3(OH))-2H",3.969057,0,0,0,0,0,0,0,0,0,0,0,0,"3.77912272727273","4.07912272727273","310","","OxCL(16:0_18:3(OOH)_16:1(OOH)_18:3(OH))-2H",1,0,0,0,0,0,0,0,0,0,0,0,0,"3.77912272727273","4.07912272727273","310","","OxCL(16:0_18:3(OOH)_16:1(OOH)_18:3(OH))-2H",11127.61,0,0,0,0,0,0,0,0,0,0,0,0,"3.77912272727273","4.07912272727273","310","","OxCL(16:0_18:3(OOH)_16:1(OOH)_18:3(OH))-2H",736.4424,0,0,0,0,0,0,0,0,0,0,0,0,"3.77912272727273","4.07912272727273","310","","OxCL(16:0_18:3(OOH)_16:1(OOH)_18:3(OH))-2H","736.44262","617.328445","471.226595","602.341355","464.236965","391.2254","427.18901","403.18901","429.20466","255.23281","291.19642","267.19642","293.21207","3.77912272727273","4.07912272727273","310"
"","OxCL(16:0_18:3(OOH)_16:1(OOH)_20:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)_16:1(OOH)_20:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)_16:1(OOH)_20:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)_16:1(OOH)_20:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)_16:1(OOH)_20:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)_16:1(OOH)_20:3(OH))-2H","750.45828","631.344105","485.242255","616.357015","464.236965","391.2254","427.18901","403.18901","457.23598","255.23281","291.19642","267.19642","321.24339","4.23709393939394","4.53709393939394","1287"
"","OxCL(16:0_18:3(OOH)_18:1(OH)_18:3(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)_18:1(OH)_18:3(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)_18:1(OH)_18:3(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)_18:1(OH)_18:3(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)_18:1(OH)_18:3(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)_18:1(OH)_18:3(OOH))-2H","750.45828","631.344105","485.242255","610.338815","464.236965","391.2254","427.18901","433.23598","427.18901","255.23281","291.19642","297.24339","291.19642","4.23709393939394","4.53709393939394","1287"
"","OxCL(16:0_18:3(OOH)_18:1(OOH)_18:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)_18:1(OOH)_18:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)_18:1(OOH)_18:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)_18:1(OOH)_18:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)_18:1(OOH)_18:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)_18:1(OOH)_18:3(OH))-2H","750.45828","631.344105","485.242255","602.341355","464.236965","391.2254","427.18901","431.22033","429.20466","255.23281","291.19642","295.22774","293.21207","4.23709393939394","4.53709393939394","1287"
"","OxCL(16:0_18:3(OOH)_18:2(OH)_18:2(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)_18:2(OH)_18:2(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)_18:2(OH)_18:2(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)_18:2(OH)_18:2(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)_18:2(OH)_18:2(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)_18:2(OH)_18:2(OOH))-2H","750.45828","631.344105","485.242255","611.346645","464.236965","391.2254","427.18901","431.22032","429.20467","255.23281","291.19642","295.22773","293.21208","4.23709393939394","4.53709393939394","1287"
"","OxCL(16:0_18:3(OOH)2_16:0_20:4(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)2_16:0_20:4(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)2_16:0_20:4(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)2_16:0_20:4(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)2_16:0_20:4(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)2_16:0_20:4(OH))-2H","750.45828","631.344105","469.247335","631.344105","480.231885","391.2254","441.16828","391.2254","455.22032","255.23281","305.17569","255.23281","319.22773","4.23709393939394","4.53709393939394","1287"
"","OxCL(16:0_18:3(OOH)2_16:1_18:3(OH))-2H",1,0,0,0,0,0,0,0,0,0,0,0,0,"3.77912272727273","4.07912272727273","310","","OxCL(16:0_18:3(OOH)2_16:1_18:3(OH))-2H",3.969057,0,0,0,0,0,0,0,0,0,0,0,0,"3.77912272727273","4.07912272727273","310","","OxCL(16:0_18:3(OOH)2_16:1_18:3(OH))-2H",1,0,0,0,0,0,0,0,0,0,0,0,0,"3.77912272727273","4.07912272727273","310","","OxCL(16:0_18:3(OOH)2_16:1_18:3(OH))-2H",11127.61,0,0,0,0,0,0,0,0,0,0,0,0,"3.77912272727273","4.07912272727273","310","","OxCL(16:0_18:3(OOH)2_16:1_18:3(OH))-2H",736.4424,0,0,0,0,0,0,0,0,0,0,0,0,"3.77912272727273","4.07912272727273","310","","OxCL(16:0_18:3(OOH)2_16:1_18:3(OH))-2H","736.44262","617.328445","455.231675","618.336275","480.231885","391.2254","441.16828","389.20974","429.20466","255.23281","305.17569","253.21715","293.21207","3.77912272727273","4.07912272727273","310"
"","OxCL(16:0_18:3(OOH)2_16:1_20:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)2_16:1_20:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)2_16:1_20:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)2_16:1_20:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)2_16:1_20:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)2_16:1_20:3(OH))-2H","750.45828","631.344105","469.247335","632.351935","480.231885","391.2254","441.16828","389.20974","457.23598","255.23281","305.17569","253.21715","321.24339","4.23709393939394","4.53709393939394","1287"
"","OxCL(16:0_18:3(OOH)2_16:1(OH)_18:3)-2H",1,0,0,0,0,0,0,0,0,0,0,0,0,"3.77912272727273","4.07912272727273","310","","OxCL(16:0_18:3(OOH)2_16:1(OH)_18:3)-2H",3.969057,0,0,0,0,0,0,0,0,0,0,0,0,"3.77912272727273","4.07912272727273","310","","OxCL(16:0_18:3(OOH)2_16:1(OH)_18:3)-2H",1,0,0,0,0,0,0,0,0,0,0,0,0,"3.77912272727273","4.07912272727273","310","","OxCL(16:0_18:3(OOH)2_16:1(OH)_18:3)-2H",11127.61,0,0,0,0,0,0,0,0,0,0,0,0,"3.77912272727273","4.07912272727273","310","","OxCL(16:0_18:3(OOH)2_16:1(OH)_18:3)-2H",736.4424,0,0,0,0,0,0,0,0,0,0,0,0,"3.77912272727273","4.07912272727273","310","","OxCL(16:0_18:3(OOH)2_16:1(OH)_18:3)-2H","736.44262","617.328445","455.231675","610.338815","480.231885","391.2254","441.16828","405.20466","413.20974","255.23281","305.17569","269.21207","277.21715","3.77912272727273","4.07912272727273","310"
"","OxCL(16:0_18:3(OOH)2_16:1(OH)_20:3)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)2_16:1(OH)_20:3)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)2_16:1(OH)_20:3)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)2_16:1(OH)_20:3)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)2_16:1(OH)_20:3)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)2_16:1(OH)_20:3)-2H","750.45828","631.344105","469.247335","624.354475","480.231885","391.2254","441.16828","405.20466","441.24106","255.23281","305.17569","269.21207","305.24847","4.23709393939394","4.53709393939394","1287"
"","OxCL(16:0_18:3(OOH)2_18:1_18:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)2_18:1_18:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)2_18:1_18:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)2_18:1_18:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)2_18:1_18:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)2_18:1_18:3(OH))-2H","750.45828","631.344105","469.247335","618.336275","480.231885","391.2254","441.16828","417.24106","429.20466","255.23281","305.17569","281.24847","293.21207","4.23709393939394","4.53709393939394","1287"
"","OxCL(16:0_18:3(OOH)2_18:1(OH)_18:3)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)2_18:1(OH)_18:3)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)2_18:1(OH)_18:3)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)2_18:1(OH)_18:3)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)2_18:1(OH)_18:3)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)2_18:1(OH)_18:3)-2H","750.45828","631.344105","469.247335","610.338815","480.231885","391.2254","441.16828","433.23598","413.20974","255.23281","305.17569","297.24339","277.21715","4.23709393939394","4.53709393939394","1287"
"","OxCL(16:0_18:3(OOH)2_18:2_18:2(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)2_18:2_18:2(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)2_18:2_18:2(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)2_18:2_18:2(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)2_18:2_18:2(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.23709393939394","4.53709393939394","1287","","OxCL(16:0_18:3(OOH)2_18:2_18:2(OH))-2H","750.45828","631.344105","469.247335","619.344105","480.231885","391.2254","441.16828","415.2254","431.22032","255.23281","305.17569","279.23281","295.22773","4.23709393939394","4.53709393939394","1287"
"","OxCL(16:0_20:1_16:1_18:1(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.52922272727273","4.82922272727273","1173","","OxCL(16:0_20:1_16:1_18:1(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.52922272727273","4.82922272727273","1173","","OxCL(16:0_20:1_16:1_18:1(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.52922272727273","4.82922272727273","1173","","OxCL(16:0_20:1_16:1_18:1(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.52922272727273","4.82922272727273","1173","","OxCL(16:0_20:1_16:1_18:1(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.52922272727273","4.82922272727273","1173","","OxCL(16:0_20:1_16:1_18:1(OH))-2H","722.49976","603.385585","457.247335","604.393415","464.273365","391.2254","445.27238","389.20974","433.23598","255.23281","309.27979","253.21715","297.24339","4.52922272727273","4.82922272727273","1173"
"","OxCL(16:0_20:1_16:1_18:3(OH))-2H",1,0,0,0,0,0,0,0,0,0,0,0,0,"5.56829242424242","5.86829242424242","190","","OxCL(16:0_20:1_16:1_18:3(OH))-2H",5.740896,0,0,0,0,0,0,0,0,0,0,0,0,"5.56829242424242","5.86829242424242","190","","OxCL(16:0_20:1_16:1_18:3(OH))-2H",1,0,0,0,0,0,0,0,0,0,0,0,0,"5.56829242424242","5.86829242424242","190","","OxCL(16:0_20:1_16:1_18:3(OH))-2H",182553.7,0,0,0,0,0,0,0,0,0,0,0,0,"5.56829242424242","5.86829242424242","190","","OxCL(16:0_20:1_16:1_18:3(OH))-2H",720.4832,0,0,0,0,0,0,0,0,0,0,0,0,"5.56829242424242","5.86829242424242","190","","OxCL(16:0_20:1_16:1_18:3(OH))-2H","720.4841","601.369925","455.231675","602.377755","464.273365","391.2254","445.27238","389.20974","429.20466","255.23281","309.27979","253.21715","293.21207","5.56829242424242","5.86829242424242","190"
"","OxCL(16:0_20:1_16:1_22:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.66369090909091","4.96369090909091","3080","","OxCL(16:0_20:1_16:1_22:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.66369090909091","4.96369090909091","3080","","OxCL(16:0_20:1_16:1_22:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.66369090909091","4.96369090909091","3080","","OxCL(16:0_20:1_16:1_22:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.66369090909091","4.96369090909091","3080","","OxCL(16:0_20:1_16:1_22:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.66369090909091","4.96369090909091","3080","","OxCL(16:0_20:1_16:1_22:3(OH))-2H","748.51542","629.401245","483.262995","630.409075","464.273365","391.2254","445.27238","389.20974","485.2673","255.23281","309.27979","253.21715","349.27471","4.66369090909091","4.96369090909091","3080"
