"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","HexCer-AP","[M-H]-","[M-C6H10O5-H]-","[FA+NC(C)CO-H]-","[FA+NCC-3H]-","[FA+O-H]-","[C6H12O6-H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","RT at Max Intensity","HexCer-AP","[M-H]-","[M-C6H10O5-H]-","[FA+NC(C)CO-H]-","[FA+NCC-3H]-","[FA+O-H]-","[C6H12O6-H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","Number of Scans","HexCer-AP","[M-H]-","[M-C6H10O5-H]-","[FA+NC(C)CO-H]-","[FA+NCC-3H]-","[FA+O-H]-","[C6H12O6-H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","Max Intensity","HexCer-AP","[M-H]-","[M-C6H10O5-H]-","[FA+NC(C)CO-H]-","[FA+NCC-3H]-","[FA+O-H]-","[C6H12O6-H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","Average m/z","HexCer-AP","[M-H]-","[M-C6H10O5-H]-","[FA+NC(C)CO-H]-","[FA+NCC-3H]-","[FA+O-H]-","[C6H12O6-H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","HexCer-AP","[M-H]-","[M-C6H10O5-H]-","[FA+NC(C)CO-H]-","[FA+NCC-3H]-","[FA+O-H]-","[C6H12O6-H]-","[FA-CO-3H]-","RT_min","RT_max","Comment"
"","HexCer-AP(t27:1/16:1)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t27:1/16:1)-H",0,0,0,0,0,9.674962,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t27:1/16:1)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t27:1/16:1)-H",0,0,0,0,0,3696.735,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t27:1/16:1)-H",0,0,0,0,0,179.0563,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t27:1/16:1)-H","854.6721","692.6193","324.2533","294.2428","269.2122","179.0556","223.2067","9.66252727272727","9.96252727272727","2994"
"","HexCer-AP(t27:2/16:0)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t27:2/16:0)-H",0,0,0,0,0,9.674962,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t27:2/16:0)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t27:2/16:0)-H",0,0,0,0,0,3696.735,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t27:2/16:0)-H",0,0,0,0,0,179.0563,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t27:2/16:0)-H","854.6721","692.6193","326.269","296.2584","271.2279","179.0556","225.2224","9.50652121212121","9.80652121212121","730"
"","HexCer-AP(t27:2/16:0)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t27:2/16:0)-H",0,0,0,0,0,9.674962,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t27:2/16:0)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t27:2/16:0)-H",0,0,0,0,0,3696.735,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t27:2/16:0)-H",0,0,0,0,0,179.0563,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t27:2/16:0)-H","854.6721","692.6193","326.269","296.2584","271.2279","179.0556","225.2224","9.66252727272727","9.96252727272727","2994"
"","HexCer-AP(t28:0/13:1)-H",0,0,0,0,0,1,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t28:0/13:1)-H",0,0,0,0,0,9.738637,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t28:0/13:1)-H",0,0,0,0,0,1,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t28:0/13:1)-H",0,0,0,0,0,4363.335,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t28:0/13:1)-H",0,0,0,0,0,179.0563,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t28:0/13:1)-H","828.6565","666.6036","282.2064","252.1958","227.1653","179.0556","181.1598","9.57360303030303","9.87360303030303","520"
"","HexCer-AP(t28:0/14:1)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t28:0/14:1)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t28:0/14:1)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t28:0/14:1)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t28:0/14:1)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t28:0/14:1)-H","842.6721","680.6193","296.222","266.2115","241.1809","179.0556","195.1754","10.0420727272727","10.3420727272727","692"
"","HexCer-AP(t28:0/15:1)-H",0,0,0,0,0,1,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t28:0/15:1)-H",0,0,0,0,0,10.65975,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t28:0/15:1)-H",0,0,0,0,0,1,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t28:0/15:1)-H",0,0,0,0,0,11269.56,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t28:0/15:1)-H",0,0,0,0,0,179.0562,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t28:0/15:1)-H","856.6878","694.6349","310.2377","280.2271","255.1966","179.0556","209.1911","10.4955393939394","10.7955393939394","349"
"","HexCer-AP(t28:1/13:0)-H",0,0,0,0,0,1,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t28:1/13:0)-H",0,0,0,0,0,9.738637,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t28:1/13:0)-H",0,0,0,0,0,1,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t28:1/13:0)-H",0,0,0,0,0,4363.335,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t28:1/13:0)-H",0,0,0,0,0,179.0563,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t28:1/13:0)-H","828.6565","666.6036","284.222","254.2115","229.1809","179.0556","183.1754","9.57360303030303","9.87360303030303","520"
"","HexCer-AP(t28:1/14:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t28:1/14:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t28:1/14:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t28:1/14:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t28:1/14:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t28:1/14:0)-H","842.6721","680.6193","298.2377","268.2271","243.1966","179.0556","197.1911","10.0420727272727","10.3420727272727","692"
"","HexCer-AP(t28:1/15:0)-H",0,0,0,0,0,1,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t28:1/15:0)-H",0,0,0,0,0,10.65975,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t28:1/15:0)-H",0,0,0,0,0,1,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t28:1/15:0)-H",0,0,0,0,0,11269.56,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t28:1/15:0)-H",0,0,0,0,0,179.0562,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t28:1/15:0)-H","856.6878","694.6349","312.2533","282.2428","257.2122","179.0556","211.2067","10.4955393939394","10.7955393939394","349"
"","HexCer-AP(t28:1/15:1)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t28:1/15:1)-H",0,0,0,0,0,9.674962,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t28:1/15:1)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t28:1/15:1)-H",0,0,0,0,0,3696.735,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t28:1/15:1)-H",0,0,0,0,0,179.0563,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t28:1/15:1)-H","854.6721","692.6193","310.2377","280.2271","255.1966","179.0556","209.1911","9.50652121212121","9.80652121212121","730"
"","HexCer-AP(t28:1/15:1)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t28:1/15:1)-H",0,0,0,0,0,9.674962,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t28:1/15:1)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t28:1/15:1)-H",0,0,0,0,0,3696.735,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t28:1/15:1)-H",0,0,0,0,0,179.0563,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t28:1/15:1)-H","854.6721","692.6193","310.2377","280.2271","255.1966","179.0556","209.1911","9.66252727272727","9.96252727272727","2994"
"","HexCer-AP(t28:2/15:0)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t28:2/15:0)-H",0,0,0,0,0,9.674962,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t28:2/15:0)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t28:2/15:0)-H",0,0,0,0,0,3696.735,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t28:2/15:0)-H",0,0,0,0,0,179.0563,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t28:2/15:0)-H","854.6721","692.6193","312.2533","282.2428","257.2122","179.0556","211.2067","9.50652121212121","9.80652121212121","730"
"","HexCer-AP(t28:2/15:0)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t28:2/15:0)-H",0,0,0,0,0,9.674962,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t28:2/15:0)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t28:2/15:0)-H",0,0,0,0,0,3696.735,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t28:2/15:0)-H",0,0,0,0,0,179.0563,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t28:2/15:0)-H","854.6721","692.6193","312.2533","282.2428","257.2122","179.0556","211.2067","9.66252727272727","9.96252727272727","2994"
"","HexCer-AP(t29:0/12:1)-H",0,0,0,0,0,1,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t29:0/12:1)-H",0,0,0,0,0,9.738637,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t29:0/12:1)-H",0,0,0,0,0,1,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t29:0/12:1)-H",0,0,0,0,0,4363.335,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t29:0/12:1)-H",0,0,0,0,0,179.0563,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t29:0/12:1)-H","828.6565","666.6036","268.1907","238.1802","213.1496","179.0556","167.1441","9.57360303030303","9.87360303030303","520"
"","HexCer-AP(t29:0/13:1)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t29:0/13:1)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t29:0/13:1)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t29:0/13:1)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t29:0/13:1)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t29:0/13:1)-H","842.6721","680.6193","282.2064","252.1958","227.1653","179.0556","181.1598","10.0420727272727","10.3420727272727","692"
"","HexCer-AP(t29:0/14:1)-H",0,0,0,0,0,1,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t29:0/14:1)-H",0,0,0,0,0,10.65975,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t29:0/14:1)-H",0,0,0,0,0,1,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t29:0/14:1)-H",0,0,0,0,0,11269.56,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t29:0/14:1)-H",0,0,0,0,0,179.0562,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t29:0/14:1)-H","856.6878","694.6349","296.222","266.2115","241.1809","179.0556","195.1754","10.4955393939394","10.7955393939394","349"
"","HexCer-AP(t29:1/12:0)-H",0,0,0,0,0,1,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t29:1/12:0)-H",0,0,0,0,0,9.738637,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t29:1/12:0)-H",0,0,0,0,0,1,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t29:1/12:0)-H",0,0,0,0,0,4363.335,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t29:1/12:0)-H",0,0,0,0,0,179.0563,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t29:1/12:0)-H","828.6565","666.6036","270.2064","240.1958","215.1653","179.0556","169.1598","9.57360303030303","9.87360303030303","520"
"","HexCer-AP(t29:1/13:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t29:1/13:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t29:1/13:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t29:1/13:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t29:1/13:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t29:1/13:0)-H","842.6721","680.6193","284.222","254.2115","229.1809","179.0556","183.1754","10.0420727272727","10.3420727272727","692"
"","HexCer-AP(t29:1/14:0)-H",0,0,0,0,0,1,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t29:1/14:0)-H",0,0,0,0,0,10.65975,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t29:1/14:0)-H",0,0,0,0,0,1,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t29:1/14:0)-H",0,0,0,0,0,11269.56,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t29:1/14:0)-H",0,0,0,0,0,179.0562,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t29:1/14:0)-H","856.6878","694.6349","298.2377","268.2271","243.1966","179.0556","197.1911","10.4955393939394","10.7955393939394","349"
"","HexCer-AP(t29:1/14:1)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t29:1/14:1)-H",0,0,0,0,0,9.674962,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t29:1/14:1)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t29:1/14:1)-H",0,0,0,0,0,3696.735,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t29:1/14:1)-H",0,0,0,0,0,179.0563,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t29:1/14:1)-H","854.6721","692.6193","296.222","266.2115","241.1809","179.0556","195.1754","9.50652121212121","9.80652121212121","730"
"","HexCer-AP(t29:1/14:1)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t29:1/14:1)-H",0,0,0,0,0,9.674962,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t29:1/14:1)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t29:1/14:1)-H",0,0,0,0,0,3696.735,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t29:1/14:1)-H",0,0,0,0,0,179.0563,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t29:1/14:1)-H","854.6721","692.6193","296.222","266.2115","241.1809","179.0556","195.1754","9.66252727272727","9.96252727272727","2994"
"","HexCer-AP(t29:2/14:0)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t29:2/14:0)-H",0,0,0,0,0,9.674962,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t29:2/14:0)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t29:2/14:0)-H",0,0,0,0,0,3696.735,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t29:2/14:0)-H",0,0,0,0,0,179.0563,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t29:2/14:0)-H","854.6721","692.6193","298.2377","268.2271","243.1966","179.0556","197.1911","9.50652121212121","9.80652121212121","730"
"","HexCer-AP(t29:2/14:0)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t29:2/14:0)-H",0,0,0,0,0,9.674962,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t29:2/14:0)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t29:2/14:0)-H",0,0,0,0,0,3696.735,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t29:2/14:0)-H",0,0,0,0,0,179.0563,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t29:2/14:0)-H","854.6721","692.6193","298.2377","268.2271","243.1966","179.0556","197.1911","9.66252727272727","9.96252727272727","2994"
"","HexCer-AP(t30:0/12:1)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t30:0/12:1)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t30:0/12:1)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t30:0/12:1)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t30:0/12:1)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t30:0/12:1)-H","842.6721","680.6193","268.1907","238.1802","213.1496","179.0556","167.1441","10.0420727272727","10.3420727272727","692"
"","HexCer-AP(t30:0/13:1)-H",0,0,0,0,0,1,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t30:0/13:1)-H",0,0,0,0,0,10.65975,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t30:0/13:1)-H",0,0,0,0,0,1,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t30:0/13:1)-H",0,0,0,0,0,11269.56,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t30:0/13:1)-H",0,0,0,0,0,179.0562,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t30:0/13:1)-H","856.6878","694.6349","282.2064","252.1958","227.1653","179.0556","181.1598","10.4955393939394","10.7955393939394","349"
"","HexCer-AP(t30:1/12:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t30:1/12:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t30:1/12:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t30:1/12:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t30:1/12:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t30:1/12:0)-H","842.6721","680.6193","270.2064","240.1958","215.1653","179.0556","169.1598","10.0420727272727","10.3420727272727","692"
"","HexCer-AP(t30:1/13:0)-H",0,0,0,0,0,1,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t30:1/13:0)-H",0,0,0,0,0,10.65975,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t30:1/13:0)-H",0,0,0,0,0,1,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t30:1/13:0)-H",0,0,0,0,0,11269.56,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t30:1/13:0)-H",0,0,0,0,0,179.0562,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t30:1/13:0)-H","856.6878","694.6349","284.222","254.2115","229.1809","179.0556","183.1754","10.4955393939394","10.7955393939394","349"
"","HexCer-AP(t30:1/13:1)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t30:1/13:1)-H",0,0,0,0,0,9.674962,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t30:1/13:1)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t30:1/13:1)-H",0,0,0,0,0,3696.735,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t30:1/13:1)-H",0,0,0,0,0,179.0563,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t30:1/13:1)-H","854.6721","692.6193","282.2064","252.1958","227.1653","179.0556","181.1598","9.50652121212121","9.80652121212121","730"
"","HexCer-AP(t30:1/13:1)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t30:1/13:1)-H",0,0,0,0,0,9.674962,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t30:1/13:1)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t30:1/13:1)-H",0,0,0,0,0,3696.735,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t30:1/13:1)-H",0,0,0,0,0,179.0563,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t30:1/13:1)-H","854.6721","692.6193","282.2064","252.1958","227.1653","179.0556","181.1598","9.66252727272727","9.96252727272727","2994"
"","HexCer-AP(t30:2/13:0)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t30:2/13:0)-H",0,0,0,0,0,9.674962,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t30:2/13:0)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t30:2/13:0)-H",0,0,0,0,0,3696.735,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t30:2/13:0)-H",0,0,0,0,0,179.0563,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t30:2/13:0)-H","854.6721","692.6193","284.222","254.2115","229.1809","179.0556","183.1754","9.50652121212121","9.80652121212121","730"
"","HexCer-AP(t30:2/13:0)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t30:2/13:0)-H",0,0,0,0,0,9.674962,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t30:2/13:0)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t30:2/13:0)-H",0,0,0,0,0,3696.735,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t30:2/13:0)-H",0,0,0,0,0,179.0563,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t30:2/13:0)-H","854.6721","692.6193","284.222","254.2115","229.1809","179.0556","183.1754","9.66252727272727","9.96252727272727","2994"
