"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Cer-NP","[M+HCO2]-","[M-H]-","[M-H2O-H]-","[M-2H2O-H]-","[FAA+C3H5O-H]-","[FAA+C2H5O-H]-","[FAA+C2H5O-H]-.1","[FAA+C2H3-H]-","[Sph-CH9NO-H]-","[FA+O-H]-","[Sph-C2H9NO-H]-","[FAA-H]-","[Sph-C3H11NO2-H]-","RT_min","RT_max","Comment","RT at Max Intensity","Cer-NP","[M+HCO2]-","[M-H]-","[M-H2O-H]-","[M-2H2O-H]-","[FAA+C3H5O-H]-","[FAA+C2H5O-H]-","[FAA+C2H5O-H]-.1","[FAA+C2H3-H]-","[Sph-CH9NO-H]-","[FA+O-H]-","[Sph-C2H9NO-H]-","[FAA-H]-","[Sph-C3H11NO2-H]-","RT_min","RT_max","Comment","Number of Scans","Cer-NP","[M+HCO2]-","[M-H]-","[M-H2O-H]-","[M-2H2O-H]-","[FAA+C3H5O-H]-","[FAA+C2H5O-H]-","[FAA+C2H5O-H]-.1","[FAA+C2H3-H]-","[Sph-CH9NO-H]-","[FA+O-H]-","[Sph-C2H9NO-H]-","[FAA-H]-","[Sph-C3H11NO2-H]-","RT_min","RT_max","Comment","Max Intensity","Cer-NP","[M+HCO2]-","[M-H]-","[M-H2O-H]-","[M-2H2O-H]-","[FAA+C3H5O-H]-","[FAA+C2H5O-H]-","[FAA+C2H5O-H]-.1","[FAA+C2H3-H]-","[Sph-CH9NO-H]-","[FA+O-H]-","[Sph-C2H9NO-H]-","[FAA-H]-","[Sph-C3H11NO2-H]-","RT_min","RT_max","Comment","Average m/z","Cer-NP","[M+HCO2]-","[M-H]-","[M-H2O-H]-","[M-2H2O-H]-","[FAA+C3H5O-H]-","[FAA+C2H5O-H]-","[FAA+C2H5O-H]-.1","[FAA+C2H3-H]-","[Sph-CH9NO-H]-","[FA+O-H]-","[Sph-C2H9NO-H]-","[FAA-H]-","[Sph-C3H11NO2-H]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Cer-NP","[M+HCO2]-","[M-H]-","[M-H2O-H]-","[M-2H2O-H]-","[FAA+C3H5O-H]-","[FAA+C2H5O-H]-","[FAA+C2H5O-H]-.1","[FAA+C2H3-H]-","[Sph-CH9NO-H]-","[FA+O-H]-","[Sph-C2H9NO-H]-","[FAA-H]-","[Sph-C3H11NO2-H]-","RT_min","RT_max","Comment"
"","Cer-NP(t28:2/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer-NP(t28:2/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer-NP(t28:2/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer-NP(t28:2/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer-NP(t28:2/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer-NP(t28:2/30:2)+HCO2","928.8333","882.8278","864.8173","846.8067","502.4619","490.4619","490.4619","472.4513","403.3571","447.4207","391.3571","446.4362","361.3465","13.930646969697","14.230646969697","1971"
"","Cer-NP(t28:2/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer-NP(t28:2/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer-NP(t28:2/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer-NP(t28:2/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer-NP(t28:2/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer-NP(t28:2/30:2)+HCO2","928.8333","882.8278","864.8173","846.8067","502.4619","490.4619","490.4619","472.4513","403.3571","447.4207","391.3571","446.4362","361.3465","4.71811212121212","5.01811212121212","2722"
"","Cer-NP(t28:2/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer-NP(t28:2/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer-NP(t28:2/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer-NP(t28:2/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer-NP(t28:2/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer-NP(t28:2/30:2)+HCO2","928.8333","882.8278","864.8173","846.8067","502.4619","490.4619","490.4619","472.4513","403.3571","447.4207","391.3571","446.4362","361.3465","8.80238787878788","9.10238787878788","3040"
"","Cer-NP(t28:2/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer-NP(t28:2/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer-NP(t28:2/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer-NP(t28:2/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer-NP(t28:2/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer-NP(t28:2/30:2)+HCO2","928.8333","882.8278","864.8173","846.8067","502.4619","490.4619","490.4619","472.4513","403.3571","447.4207","391.3571","446.4362","361.3465","13.1360257575758","13.4360257575758","3415"
"","Cer-NP(t28:2/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer-NP(t28:2/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer-NP(t28:2/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer-NP(t28:2/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer-NP(t28:2/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer-NP(t28:2/30:2)+HCO2","928.8333","882.8278","864.8173","846.8067","502.4619","490.4619","490.4619","472.4513","403.3571","447.4207","391.3571","446.4362","361.3465","1.17546833333333","1.47546833333333","3619"
"","Cer-NP(t28:2/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer-NP(t28:2/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer-NP(t28:2/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer-NP(t28:2/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer-NP(t28:2/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer-NP(t28:2/30:2)+HCO2","928.8333","882.8278","864.8173","846.8067","502.4619","490.4619","490.4619","472.4513","403.3571","447.4207","391.3571","446.4362","361.3465","5.02597727272727","5.32597727272727","3818"
"","Cer-NP(t28:2/32:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-NP(t28:2/32:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-NP(t28:2/32:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-NP(t28:2/32:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-NP(t28:2/32:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-NP(t28:2/32:0)+HCO2","960.8959","914.8904","896.8799","878.8693","534.5245","522.5245","522.5245","504.5139","403.3571","479.4834","391.3571","478.4988","361.3465","15.1107681818182","15.4107681818182","1559"
"","Cer-NP(t29:0/13:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.6707424242424","10.9707424242424","1131","","Cer-NP(t29:0/13:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.6707424242424","10.9707424242424","1131","","Cer-NP(t29:0/13:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.6707424242424","10.9707424242424","1131","","Cer-NP(t29:0/13:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.6707424242424","10.9707424242424","1131","","Cer-NP(t29:0/13:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.6707424242424","10.9707424242424","1131","","Cer-NP(t29:0/13:0)+HCO2","712.6455","666.64","648.6295","630.6189","268.2271","256.2271","256.2271","238.2166","421.404","213.186","409.404","212.2014","379.3935","10.6707424242424","10.9707424242424","1131"
"","Cer-NP(t29:0/13:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t29:0/13:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t29:0/13:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t29:0/13:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t29:0/13:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t29:0/13:1)+HCO2","710.6299","664.6244","646.6138","628.6033","266.2115","254.2115","254.2115","236.2009","421.404","211.1704","409.404","210.1858","379.3935","10.7806166666667","11.0806166666667","1422"
"","Cer-NP(t29:1/13:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t29:1/13:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t29:1/13:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t29:1/13:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t29:1/13:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t29:1/13:0)+HCO2","710.6299","664.6244","646.6138","628.6033","268.2271","256.2271","256.2271","238.2166","419.3884","213.186","407.3884","212.2014","377.3778","10.7806166666667","11.0806166666667","1422"
"","Cer-NP(t29:1/16:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-NP(t29:1/16:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-NP(t29:1/16:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-NP(t29:1/16:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-NP(t29:1/16:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-NP(t29:1/16:2)+HCO2","748.6455","702.64","684.6295","666.6189","306.2428","294.2428","294.2428","276.2322","419.3884","251.2017","407.3884","250.2171","377.3778","11.7283893939394","12.0283893939394","790"
"","Cer-NP(t29:1/31:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-NP(t29:1/31:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-NP(t29:1/31:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-NP(t29:1/31:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-NP(t29:1/31:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-NP(t29:1/31:1)+HCO2","960.8959","914.8904","896.8799","878.8693","518.4932","506.4932","506.4932","488.4826","419.3884","463.4521","407.3884","462.4675","377.3778","15.1107681818182","15.4107681818182","1559"
"","Cer-NP(t29:2/14:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-NP(t29:2/14:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-NP(t29:2/14:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-NP(t29:2/14:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-NP(t29:2/14:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-NP(t29:2/14:1)+HCO2","720.6142","674.6088","656.5981","638.5876","280.2271","268.2271","268.2271","250.2166","417.3727","225.186","405.3727","224.2014","375.3622","10.9162772727273","11.2162772727273","972"
"","Cer-NP(t29:2/15:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-NP(t29:2/15:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-NP(t29:2/15:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-NP(t29:2/15:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-NP(t29:2/15:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-NP(t29:2/15:1)+HCO2","734.6299","688.6244","670.6138","652.6033","294.2428","282.2428","282.2428","264.2322","417.3727","239.2017","405.3727","238.2171","375.3622","11.3263590909091","11.6263590909091","1402"
"","Cer-NP(t29:2/16:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-NP(t29:2/16:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-NP(t29:2/16:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-NP(t29:2/16:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-NP(t29:2/16:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-NP(t29:2/16:1)+HCO2","748.6455","702.64","684.6295","666.6189","308.2584","296.2584","296.2584","278.2479","417.3727","253.2173","405.3727","252.2327","375.3622","11.7283893939394","12.0283893939394","790"
"","Cer-NP(t29:2/16:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer-NP(t29:2/16:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer-NP(t29:2/16:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer-NP(t29:2/16:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer-NP(t29:2/16:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer-NP(t29:2/16:2)+HCO2","746.6299","700.6244","682.6138","664.6033","306.2428","294.2428","294.2428","276.2322","417.3727","251.2017","405.3727","250.2171","375.3622","10.9594772727273","11.2594772727273","525"
"","Cer-NP(t29:2/31:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-NP(t29:2/31:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-NP(t29:2/31:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-NP(t29:2/31:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-NP(t29:2/31:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-NP(t29:2/31:0)+HCO2","960.8959","914.8904","896.8799","878.8693","520.5089","508.5088","508.5088","490.4983","417.3727","465.4677","405.3727","464.4832","375.3622","15.1107681818182","15.4107681818182","1559"
"","Cer-NP(t30:0/12:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.6707424242424","10.9707424242424","1131","","Cer-NP(t30:0/12:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.6707424242424","10.9707424242424","1131","","Cer-NP(t30:0/12:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.6707424242424","10.9707424242424","1131","","Cer-NP(t30:0/12:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.6707424242424","10.9707424242424","1131","","Cer-NP(t30:0/12:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.6707424242424","10.9707424242424","1131","","Cer-NP(t30:0/12:0)+HCO2","712.6455","666.64","648.6295","630.6189","254.2115","242.2115","242.2115","224.2009","435.4197","199.1704","423.4197","198.1858","393.4091","10.6707424242424","10.9707424242424","1131"
"","Cer-NP(t30:0/12:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t30:0/12:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t30:0/12:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t30:0/12:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t30:0/12:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t30:0/12:1)+HCO2","710.6299","664.6244","646.6138","628.6033","252.1958","240.1958","240.1958","222.1853","435.4197","197.1547","423.4197","196.1701","393.4091","10.7806166666667","11.0806166666667","1422"
"","Cer-NP(t30:0/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-NP(t30:0/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-NP(t30:0/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-NP(t30:0/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-NP(t30:0/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-NP(t30:0/30:2)+HCO2","960.8959","914.8904","896.8799","878.8693","502.4619","490.4619","490.4619","472.4513","435.4197","447.4207","423.4197","446.4362","393.4091","15.1107681818182","15.4107681818182","1559"
"","Cer-NP(t30:1/12:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t30:1/12:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t30:1/12:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t30:1/12:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t30:1/12:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t30:1/12:0)+HCO2","710.6299","664.6244","646.6138","628.6033","254.2115","242.2115","242.2115","224.2009","433.404","199.1704","421.404","198.1858","391.3935","10.7806166666667","11.0806166666667","1422"
"","Cer-NP(t30:1/30:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-NP(t30:1/30:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-NP(t30:1/30:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-NP(t30:1/30:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-NP(t30:1/30:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-NP(t30:1/30:1)+HCO2","960.8959","914.8904","896.8799","878.8693","504.4775","492.4775","492.4775","474.4669","433.404","449.4364","421.404","448.4518","391.3935","15.1107681818182","15.4107681818182","1559"
"","Cer-NP(t30:2/13:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-NP(t30:2/13:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-NP(t30:2/13:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-NP(t30:2/13:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-NP(t30:2/13:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-NP(t30:2/13:1)+HCO2","720.6142","674.6088","656.5981","638.5876","266.2115","254.2115","254.2115","236.2009","431.3884","211.1704","419.3884","210.1858","389.3778","10.9162772727273","11.2162772727273","972"
"","Cer-NP(t30:2/14:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-NP(t30:2/14:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-NP(t30:2/14:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-NP(t30:2/14:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-NP(t30:2/14:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-NP(t30:2/14:1)+HCO2","734.6299","688.6244","670.6138","652.6033","280.2271","268.2271","268.2271","250.2166","431.3884","225.186","419.3884","224.2014","389.3778","11.3263590909091","11.6263590909091","1402"
"","Cer-NP(t30:2/15:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-NP(t30:2/15:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-NP(t30:2/15:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-NP(t30:2/15:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-NP(t30:2/15:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-NP(t30:2/15:1)+HCO2","748.6455","702.64","684.6295","666.6189","294.2428","282.2428","282.2428","264.2322","431.3884","239.2017","419.3884","238.2171","389.3778","11.7283893939394","12.0283893939394","790"
"","Cer-NP(t30:2/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer-NP(t30:2/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer-NP(t30:2/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer-NP(t30:2/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer-NP(t30:2/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer-NP(t30:2/22:2)+HCO2","844.7394","798.7339","780.7234","762.7128","390.3367","378.3367","378.3367","360.3261","431.3884","335.2956","419.3884","334.311","389.3778","12.0117515151515","12.3117515151515","1639"
"","Cer-NP(t30:2/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer-NP(t30:2/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer-NP(t30:2/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer-NP(t30:2/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer-NP(t30:2/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer-NP(t30:2/28:2)+HCO2","928.8333","882.8278","864.8173","846.8067","474.4306","462.4306","462.4306","444.42","431.3884","419.3895","419.3884","418.4049","389.3778","13.6292787878788","13.9292787878788","450"
"","Cer-NP(t30:2/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer-NP(t30:2/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer-NP(t30:2/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer-NP(t30:2/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer-NP(t30:2/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer-NP(t30:2/28:2)+HCO2","928.8333","882.8278","864.8173","846.8067","474.4306","462.4306","462.4306","444.42","431.3884","419.3895","419.3884","418.4049","389.3778","14.1708757575758","14.4708757575758","503"
