"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Cer-AP","[M+HCO2]-","[M-H]-","[FA+NC(C)CO-H]-","[FA+O-H]-","[FA-CO-3H]-","[Sph-NC(CO)CO-H]-","RT_min","RT_max","Comment","RT at Max Intensity","Cer-AP","[M+HCO2]-","[M-H]-","[FA+NC(C)CO-H]-","[FA+O-H]-","[FA-CO-3H]-","[Sph-NC(CO)CO-H]-","RT_min","RT_max","Comment","Number of Scans","Cer-AP","[M+HCO2]-","[M-H]-","[FA+NC(C)CO-H]-","[FA+O-H]-","[FA-CO-3H]-","[Sph-NC(CO)CO-H]-","RT_min","RT_max","Comment","Max Intensity","Cer-AP","[M+HCO2]-","[M-H]-","[FA+NC(C)CO-H]-","[FA+O-H]-","[FA-CO-3H]-","[Sph-NC(CO)CO-H]-","RT_min","RT_max","Comment","Average m/z","Cer-AP","[M+HCO2]-","[M-H]-","[FA+NC(C)CO-H]-","[FA+O-H]-","[FA-CO-3H]-","[Sph-NC(CO)CO-H]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Cer-AP","[M+HCO2]-","[M-H]-","[FA+NC(C)CO-H]-","[FA+O-H]-","[FA-CO-3H]-","[Sph-NC(CO)CO-H]-","RT_min","RT_max","Comment"
"","Cer-AP(t28:2/16:1)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-AP(t28:2/16:1)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-AP(t28:2/16:1)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-AP(t28:2/16:1)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-AP(t28:2/16:1)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-AP(t28:2/16:1)+HCO2","750.6248","704.6193","324.2533","269.2122","223.2067","361.3465","11.0025560606061","11.3025560606061","394"
"","Cer-AP(t28:2/16:2)+HCO2",0,0,0,0,0,0,"10.6981590909091","10.9981590909091","136","","Cer-AP(t28:2/16:2)+HCO2",0,0,0,0,0,0,"10.6981590909091","10.9981590909091","136","","Cer-AP(t28:2/16:2)+HCO2",0,0,0,0,0,0,"10.6981590909091","10.9981590909091","136","","Cer-AP(t28:2/16:2)+HCO2",0,0,0,0,0,0,"10.6981590909091","10.9981590909091","136","","Cer-AP(t28:2/16:2)+HCO2",0,0,0,0,0,0,"10.6981590909091","10.9981590909091","136","","Cer-AP(t28:2/16:2)+HCO2","748.6091","702.6036","322.2377","267.1966","221.1911","361.3465","10.6981590909091","10.9981590909091","136"
"","Cer-AP(t28:2/16:2)+HCO2",0,0,0,0,0,0,"10.5236848484849","10.8236848484849","675","","Cer-AP(t28:2/16:2)+HCO2",0,0,0,0,0,0,"10.5236848484849","10.8236848484849","675","","Cer-AP(t28:2/16:2)+HCO2",0,0,0,0,0,0,"10.5236848484849","10.8236848484849","675","","Cer-AP(t28:2/16:2)+HCO2",0,0,0,0,0,0,"10.5236848484849","10.8236848484849","675","","Cer-AP(t28:2/16:2)+HCO2",0,0,0,0,0,0,"10.5236848484849","10.8236848484849","675","","Cer-AP(t28:2/16:2)+HCO2","748.6091","702.6036","322.2377","267.1966","221.1911","361.3465","10.5236848484849","10.8236848484849","675"
"","Cer-AP(t28:2/18:1)+HCO2",0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-AP(t28:2/18:1)+HCO2",0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-AP(t28:2/18:1)+HCO2",0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-AP(t28:2/18:1)+HCO2",0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-AP(t28:2/18:1)+HCO2",0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-AP(t28:2/18:1)+HCO2","778.6561","732.6506","352.2846","297.2435","251.238","361.3465","11.6581515151515","11.9581515151515","2922"
"","Cer-AP(t28:2/18:1)+HCO2",0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-AP(t28:2/18:1)+HCO2",0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-AP(t28:2/18:1)+HCO2",0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-AP(t28:2/18:1)+HCO2",0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-AP(t28:2/18:1)+HCO2",0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-AP(t28:2/18:1)+HCO2","778.6561","732.6506","352.2846","297.2435","251.238","361.3465","11.8050363636364","12.1050363636364","2984"
"","Cer-AP(t28:2/18:2)+HCO2",0,0,0,0,0,0,"11.3751787878788","11.6751787878788","222","","Cer-AP(t28:2/18:2)+HCO2",0,0,0,0,0,0,"11.3751787878788","11.6751787878788","222","","Cer-AP(t28:2/18:2)+HCO2",0,0,0,0,0,0,"11.3751787878788","11.6751787878788","222","","Cer-AP(t28:2/18:2)+HCO2",0,0,0,0,0,0,"11.3751787878788","11.6751787878788","222","","Cer-AP(t28:2/18:2)+HCO2",0,0,0,0,0,0,"11.3751787878788","11.6751787878788","222","","Cer-AP(t28:2/18:2)+HCO2","776.6404","730.6349","350.269","295.2279","249.2224","361.3465","11.3751787878788","11.6751787878788","222"
"","Cer-AP(t28:2/18:2)+HCO2",0,0,0,0,0,0,"11.5348393939394","11.8348393939394","2693","","Cer-AP(t28:2/18:2)+HCO2",0,0,0,0,0,0,"11.5348393939394","11.8348393939394","2693","","Cer-AP(t28:2/18:2)+HCO2",0,0,0,0,0,0,"11.5348393939394","11.8348393939394","2693","","Cer-AP(t28:2/18:2)+HCO2",0,0,0,0,0,0,"11.5348393939394","11.8348393939394","2693","","Cer-AP(t28:2/18:2)+HCO2",0,0,0,0,0,0,"11.5348393939394","11.8348393939394","2693","","Cer-AP(t28:2/18:2)+HCO2","776.6404","730.6349","350.269","295.2279","249.2224","361.3465","11.5348393939394","11.8348393939394","2693"
"","Cer-AP(t29:1/16:2)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-AP(t29:1/16:2)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-AP(t29:1/16:2)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-AP(t29:1/16:2)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-AP(t29:1/16:2)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-AP(t29:1/16:2)+HCO2","764.6404","718.6349","322.2377","267.1966","221.1911","377.3778","11.4196181818182","11.7196181818182","210"
"","Cer-AP(t29:2/12:1)+HCO2",0,0,0,0,0,0,"9.63075303030303","9.93075303030303","2513","","Cer-AP(t29:2/12:1)+HCO2",0,0,0,0,0,0,"9.63075303030303","9.93075303030303","2513","","Cer-AP(t29:2/12:1)+HCO2",0,0,0,0,0,0,"9.63075303030303","9.93075303030303","2513","","Cer-AP(t29:2/12:1)+HCO2",0,0,0,0,0,0,"9.63075303030303","9.93075303030303","2513","","Cer-AP(t29:2/12:1)+HCO2",0,0,0,0,0,0,"9.63075303030303","9.93075303030303","2513","","Cer-AP(t29:2/12:1)+HCO2","708.5778","662.5723","268.1907","213.1496","167.1441","375.3622","9.63075303030303","9.93075303030303","2513"
"","Cer-AP(t29:2/14:1)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-AP(t29:2/14:1)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-AP(t29:2/14:1)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-AP(t29:2/14:1)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-AP(t29:2/14:1)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-AP(t29:2/14:1)+HCO2","736.6091","690.6036","296.222","241.1809","195.1754","375.3622","10.5703878787879","10.8703878787879","306"
"","Cer-AP(t29:2/15:1)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-AP(t29:2/15:1)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-AP(t29:2/15:1)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-AP(t29:2/15:1)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-AP(t29:2/15:1)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-AP(t29:2/15:1)+HCO2","750.6248","704.6193","310.2377","255.1966","209.1911","375.3622","11.0025560606061","11.3025560606061","394"
"","Cer-AP(t29:2/16:1)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-AP(t29:2/16:1)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-AP(t29:2/16:1)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-AP(t29:2/16:1)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-AP(t29:2/16:1)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-AP(t29:2/16:1)+HCO2","764.6404","718.6349","324.2533","269.2122","223.2067","375.3622","11.4196181818182","11.7196181818182","210"
"","Cer-AP(t29:2/16:2)+HCO2",0,0,0,0,0,0,"11.1295590909091","11.4295590909091","66","","Cer-AP(t29:2/16:2)+HCO2",0,0,0,0,0,0,"11.1295590909091","11.4295590909091","66","","Cer-AP(t29:2/16:2)+HCO2",0,0,0,0,0,0,"11.1295590909091","11.4295590909091","66","","Cer-AP(t29:2/16:2)+HCO2",0,0,0,0,0,0,"11.1295590909091","11.4295590909091","66","","Cer-AP(t29:2/16:2)+HCO2",0,0,0,0,0,0,"11.1295590909091","11.4295590909091","66","","Cer-AP(t29:2/16:2)+HCO2","762.6248","716.6193","322.2377","267.1966","221.1911","375.3622","11.1295590909091","11.4295590909091","66"
"","Cer-AP(t29:2/16:2)+HCO2",0,0,0,0,0,0,"10.5101439393939","10.8101439393939","492","","Cer-AP(t29:2/16:2)+HCO2",0,0,0,0,0,0,"10.5101439393939","10.8101439393939","492","","Cer-AP(t29:2/16:2)+HCO2",0,0,0,0,0,0,"10.5101439393939","10.8101439393939","492","","Cer-AP(t29:2/16:2)+HCO2",0,0,0,0,0,0,"10.5101439393939","10.8101439393939","492","","Cer-AP(t29:2/16:2)+HCO2",0,0,0,0,0,0,"10.5101439393939","10.8101439393939","492","","Cer-AP(t29:2/16:2)+HCO2","762.6248","716.6193","322.2377","267.1966","221.1911","375.3622","10.5101439393939","10.8101439393939","492"
"","Cer-AP(t29:2/16:2)+HCO2",0,0,0,0,0,0,"10.9706818181818","11.2706818181818","1958","","Cer-AP(t29:2/16:2)+HCO2",0,0,0,0,0,0,"10.9706818181818","11.2706818181818","1958","","Cer-AP(t29:2/16:2)+HCO2",0,0,0,0,0,0,"10.9706818181818","11.2706818181818","1958","","Cer-AP(t29:2/16:2)+HCO2",0,0,0,0,0,0,"10.9706818181818","11.2706818181818","1958","","Cer-AP(t29:2/16:2)+HCO2",0,0,0,0,0,0,"10.9706818181818","11.2706818181818","1958","","Cer-AP(t29:2/16:2)+HCO2","762.6248","716.6193","322.2377","267.1966","221.1911","375.3622","10.9706818181818","11.2706818181818","1958"
"","Cer-AP(t29:2/18:2)+HCO2",0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer-AP(t29:2/18:2)+HCO2",0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer-AP(t29:2/18:2)+HCO2",0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer-AP(t29:2/18:2)+HCO2",0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer-AP(t29:2/18:2)+HCO2",0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer-AP(t29:2/18:2)+HCO2","790.6561","744.6506","350.269","295.2279","249.2224","375.3622","11.9250136363636","12.2250136363636","586"
"","Cer-AP(t29:2/18:2)+HCO2",0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer-AP(t29:2/18:2)+HCO2",0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer-AP(t29:2/18:2)+HCO2",0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer-AP(t29:2/18:2)+HCO2",0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer-AP(t29:2/18:2)+HCO2",0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer-AP(t29:2/18:2)+HCO2","790.6561","744.6506","350.269","295.2279","249.2224","375.3622","11.7702621212121","12.0702621212121","3066"
"","Cer-AP(t30:1/16:2)+HCO2",0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-AP(t30:1/16:2)+HCO2",0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-AP(t30:1/16:2)+HCO2",0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-AP(t30:1/16:2)+HCO2",0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-AP(t30:1/16:2)+HCO2",0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-AP(t30:1/16:2)+HCO2","778.6561","732.6506","322.2377","267.1966","221.1911","391.3935","11.6581515151515","11.9581515151515","2922"
"","Cer-AP(t30:1/16:2)+HCO2",0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-AP(t30:1/16:2)+HCO2",0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-AP(t30:1/16:2)+HCO2",0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-AP(t30:1/16:2)+HCO2",0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-AP(t30:1/16:2)+HCO2",0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-AP(t30:1/16:2)+HCO2","778.6561","732.6506","322.2377","267.1966","221.1911","391.3935","11.8050363636364","12.1050363636364","2984"
"","Cer-AP(t30:2/13:1)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-AP(t30:2/13:1)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-AP(t30:2/13:1)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-AP(t30:2/13:1)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-AP(t30:2/13:1)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-AP(t30:2/13:1)+HCO2","736.6091","690.6036","282.2064","227.1653","181.1598","389.3778","10.5703878787879","10.8703878787879","306"
"","Cer-AP(t30:2/14:1)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-AP(t30:2/14:1)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-AP(t30:2/14:1)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-AP(t30:2/14:1)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-AP(t30:2/14:1)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-AP(t30:2/14:1)+HCO2","750.6248","704.6193","296.222","241.1809","195.1754","389.3778","11.0025560606061","11.3025560606061","394"
"","Cer-AP(t30:2/15:1)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-AP(t30:2/15:1)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-AP(t30:2/15:1)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-AP(t30:2/15:1)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-AP(t30:2/15:1)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-AP(t30:2/15:1)+HCO2","764.6404","718.6349","310.2377","255.1966","209.1911","389.3778","11.4196181818182","11.7196181818182","210"
"","Cer-AP(t30:2/16:1)+HCO2",0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-AP(t30:2/16:1)+HCO2",0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-AP(t30:2/16:1)+HCO2",0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-AP(t30:2/16:1)+HCO2",0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-AP(t30:2/16:1)+HCO2",0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-AP(t30:2/16:1)+HCO2","778.6561","732.6506","324.2533","269.2122","223.2067","389.3778","11.6581515151515","11.9581515151515","2922"
"","Cer-AP(t30:2/16:1)+HCO2",0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-AP(t30:2/16:1)+HCO2",0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-AP(t30:2/16:1)+HCO2",0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-AP(t30:2/16:1)+HCO2",0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-AP(t30:2/16:1)+HCO2",0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-AP(t30:2/16:1)+HCO2","778.6561","732.6506","324.2533","269.2122","223.2067","389.3778","11.8050363636364","12.1050363636364","2984"
"","Cer-AP(t30:2/16:2)+HCO2",0,0,0,0,0,0,"11.3751787878788","11.6751787878788","222","","Cer-AP(t30:2/16:2)+HCO2",0,0,0,0,0,0,"11.3751787878788","11.6751787878788","222","","Cer-AP(t30:2/16:2)+HCO2",0,0,0,0,0,0,"11.3751787878788","11.6751787878788","222","","Cer-AP(t30:2/16:2)+HCO2",0,0,0,0,0,0,"11.3751787878788","11.6751787878788","222","","Cer-AP(t30:2/16:2)+HCO2",0,0,0,0,0,0,"11.3751787878788","11.6751787878788","222","","Cer-AP(t30:2/16:2)+HCO2","776.6404","730.6349","322.2377","267.1966","221.1911","389.3778","11.3751787878788","11.6751787878788","222"
"","Cer-AP(t30:2/16:2)+HCO2",0,0,0,0,0,0,"11.5348393939394","11.8348393939394","2693","","Cer-AP(t30:2/16:2)+HCO2",0,0,0,0,0,0,"11.5348393939394","11.8348393939394","2693","","Cer-AP(t30:2/16:2)+HCO2",0,0,0,0,0,0,"11.5348393939394","11.8348393939394","2693","","Cer-AP(t30:2/16:2)+HCO2",0,0,0,0,0,0,"11.5348393939394","11.8348393939394","2693","","Cer-AP(t30:2/16:2)+HCO2",0,0,0,0,0,0,"11.5348393939394","11.8348393939394","2693","","Cer-AP(t30:2/16:2)+HCO2","776.6404","730.6349","322.2377","267.1966","221.1911","389.3778","11.5348393939394","11.8348393939394","2693"
