"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","HexCer-NS","[M-H]-","[M-C6H10O5-H]-","[FAA+C2H3-H]-","[FAA-OH-H]-","[Sph-C2H7NO-H]-","[C6H11O6]-","RT_min","RT_max","Comment","RT at Max Intensity","HexCer-NS","[M-H]-","[M-C6H10O5-H]-","[FAA+C2H3-H]-","[FAA-OH-H]-","[Sph-C2H7NO-H]-","[C6H11O6]-","RT_min","RT_max","Comment","Number of Scans","HexCer-NS","[M-H]-","[M-C6H10O5-H]-","[FAA+C2H3-H]-","[FAA-OH-H]-","[Sph-C2H7NO-H]-","[C6H11O6]-","RT_min","RT_max","Comment","Max Intensity","HexCer-NS","[M-H]-","[M-C6H10O5-H]-","[FAA+C2H3-H]-","[FAA-OH-H]-","[Sph-C2H7NO-H]-","[C6H11O6]-","RT_min","RT_max","Comment","Average m/z","HexCer-NS","[M-H]-","[M-C6H10O5-H]-","[FAA+C2H3-H]-","[FAA-OH-H]-","[Sph-C2H7NO-H]-","[C6H11O6]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","HexCer-NS","[M-H]-","[M-C6H10O5-H]-","[FAA+C2H3-H]-","[FAA-OH-H]-","[Sph-C2H7NO-H]-","[C6H11O6]-","RT_min","RT_max","Comment"
"","HexCer-NS(d23:2/24:2)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d23:2/24:2)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d23:2/24:2)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d23:2/24:2)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d23:2/24:2)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d23:2/24:2)-H","874.7136","712.6608","388.3579","345.3401","305.285","179.0556","10.6824045454545","10.9824045454545","4200"
"","HexCer-NS(d23:3/17:0)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d23:3/17:0)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d23:3/17:0)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d23:3/17:0)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d23:3/17:0)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d23:3/17:0)-H","778.6197","616.5669","294.2797","251.2619","303.2693","179.0556","10.7871","11.0871","653"
"","HexCer-NS(d23:3/17:0)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d23:3/17:0)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d23:3/17:0)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d23:3/17:0)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d23:3/17:0)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d23:3/17:0)-H","778.6197","616.5669","294.2797","251.2619","303.2693","179.0556","9.71061666666667","10.0106166666667","1150"
"","HexCer-NS(d23:3/22:1)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d23:3/22:1)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d23:3/22:1)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d23:3/22:1)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d23:3/22:1)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d23:3/22:1)-H","846.6823","684.6295","362.3423","319.3245","303.2693","179.0556","9.9384351851852","10.2384351851852","1337"
"","HexCer-NS(d23:3/22:2)-H",0,0,0,0,0,0,"8.67744696969697","8.97744696969697","1978","","HexCer-NS(d23:3/22:2)-H",0,0,0,0,0,0,"8.67744696969697","8.97744696969697","1978","","HexCer-NS(d23:3/22:2)-H",0,0,0,0,0,0,"8.67744696969697","8.97744696969697","1978","","HexCer-NS(d23:3/22:2)-H",0,0,0,0,0,0,"8.67744696969697","8.97744696969697","1978","","HexCer-NS(d23:3/22:2)-H",0,0,0,0,0,0,"8.67744696969697","8.97744696969697","1978","","HexCer-NS(d23:3/22:2)-H","844.6666","682.6138","360.3267","317.3088","303.2693","179.0556","8.67744696969697","8.97744696969697","1978"
"","HexCer-NS(d23:3/24:1)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d23:3/24:1)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d23:3/24:1)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d23:3/24:1)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d23:3/24:1)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d23:3/24:1)-H","874.7136","712.6608","390.3736","347.3557","303.2693","179.0556","10.6824045454545","10.9824045454545","4200"
"","HexCer-NS(d24:1/14:1)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d24:1/14:1)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d24:1/14:1)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d24:1/14:1)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d24:1/14:1)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d24:1/14:1)-H","752.6041","590.5512","250.2171","207.1992","321.3163","179.0556","9.75611666666666","10.0561166666667","871"
"","HexCer-NS(d24:1/15:1)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d24:1/15:1)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d24:1/15:1)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d24:1/15:1)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d24:1/15:1)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d24:1/15:1)-H","766.6197","604.5669","264.2328","221.2149","321.3163","179.0556","10.2335636363636","10.5335636363636","1362"
"","HexCer-NS(d24:1/16:1)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d24:1/16:1)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d24:1/16:1)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d24:1/16:1)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d24:1/16:1)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d24:1/16:1)-H","780.6354","618.5825","278.2484","235.2305","321.3163","179.0556","10.6655606060606","10.9655606060606","477"
"","HexCer-NS(d24:1/16:2)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d24:1/16:2)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d24:1/16:2)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d24:1/16:2)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d24:1/16:2)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d24:1/16:2)-H","778.6197","616.5669","276.2328","233.2149","321.3163","179.0556","10.7871","11.0871","653"
"","HexCer-NS(d24:1/16:2)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d24:1/16:2)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d24:1/16:2)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d24:1/16:2)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d24:1/16:2)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d24:1/16:2)-H","778.6197","616.5669","276.2328","233.2149","321.3163","179.0556","9.71061666666667","10.0106166666667","1150"
"","HexCer-NS(d24:1/18:1)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d24:1/18:1)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d24:1/18:1)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d24:1/18:1)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d24:1/18:1)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d24:1/18:1)-H","808.6666","646.6138","306.2797","263.2618","321.3163","179.0556","11.4915318181818","11.7915318181818","3156"
"","HexCer-NS(d24:2/14:0)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d24:2/14:0)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d24:2/14:0)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d24:2/14:0)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d24:2/14:0)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d24:2/14:0)-H","752.6041","590.5512","252.2328","209.2149","319.3006","179.0556","9.75611666666666","10.0561166666667","871"
"","HexCer-NS(d24:2/15:0)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d24:2/15:0)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d24:2/15:0)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d24:2/15:0)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d24:2/15:0)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d24:2/15:0)-H","766.6197","604.5669","266.2484","223.2305","319.3006","179.0556","10.2335636363636","10.5335636363636","1362"
"","HexCer-NS(d24:2/16:0)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d24:2/16:0)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d24:2/16:0)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d24:2/16:0)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d24:2/16:0)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d24:2/16:0)-H","780.6354","618.5825","280.264","237.2462","319.3006","179.0556","10.6655606060606","10.9655606060606","477"
"","HexCer-NS(d24:2/16:1)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d24:2/16:1)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d24:2/16:1)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d24:2/16:1)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d24:2/16:1)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d24:2/16:1)-H","778.6197","616.5669","278.2484","235.2305","319.3006","179.0556","10.7871","11.0871","653"
"","HexCer-NS(d24:2/16:1)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d24:2/16:1)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d24:2/16:1)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d24:2/16:1)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d24:2/16:1)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d24:2/16:1)-H","778.6197","616.5669","278.2484","235.2305","319.3006","179.0556","9.71061666666667","10.0106166666667","1150"
"","HexCer-NS(d24:2/18:0)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d24:2/18:0)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d24:2/18:0)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d24:2/18:0)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d24:2/18:0)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d24:2/18:0)-H","808.6666","646.6138","308.2953","265.2775","319.3006","179.0556","11.4915318181818","11.7915318181818","3156"
"","HexCer-NS(d24:3/16:0)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d24:3/16:0)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d24:3/16:0)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d24:3/16:0)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d24:3/16:0)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d24:3/16:0)-H","778.6197","616.5669","280.264","237.2462","317.285","179.0556","10.7871","11.0871","653"
"","HexCer-NS(d24:3/16:0)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d24:3/16:0)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d24:3/16:0)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d24:3/16:0)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d24:3/16:0)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d24:3/16:0)-H","778.6197","616.5669","280.264","237.2462","317.285","179.0556","9.71061666666667","10.0106166666667","1150"
"","HexCer-NS(d24:3/21:1)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d24:3/21:1)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d24:3/21:1)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d24:3/21:1)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d24:3/21:1)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d24:3/21:1)-H","846.6823","684.6295","348.3267","305.3088","317.285","179.0556","9.9384351851852","10.2384351851852","1337"
"","HexCer-NS(d24:3/23:1)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d24:3/23:1)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d24:3/23:1)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d24:3/23:1)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d24:3/23:1)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d24:3/23:1)-H","874.7136","712.6608","376.3579","333.3401","317.285","179.0556","10.6824045454545","10.9824045454545","4200"
"","HexCer-NS(d25:1/13:1)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d25:1/13:1)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d25:1/13:1)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d25:1/13:1)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d25:1/13:1)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d25:1/13:1)-H","752.6041","590.5512","236.2014","193.1836","335.3319","179.0556","9.75611666666666","10.0561166666667","871"
"","HexCer-NS(d25:1/14:1)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d25:1/14:1)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d25:1/14:1)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d25:1/14:1)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d25:1/14:1)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d25:1/14:1)-H","766.6197","604.5669","250.2171","207.1992","335.3319","179.0556","10.2335636363636","10.5335636363636","1362"
"","HexCer-NS(d25:1/15:1)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d25:1/15:1)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d25:1/15:1)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d25:1/15:1)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d25:1/15:1)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d25:1/15:1)-H","780.6354","618.5825","264.2328","221.2149","335.3319","179.0556","10.6655606060606","10.9655606060606","477"
"","HexCer-NS(d25:2/13:0)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d25:2/13:0)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d25:2/13:0)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d25:2/13:0)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d25:2/13:0)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d25:2/13:0)-H","752.6041","590.5512","238.2171","195.1992","333.3163","179.0556","9.75611666666666","10.0561166666667","871"
"","HexCer-NS(d25:2/14:0)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d25:2/14:0)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d25:2/14:0)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d25:2/14:0)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d25:2/14:0)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d25:2/14:0)-H","766.6197","604.5669","252.2328","209.2149","333.3163","179.0556","10.2335636363636","10.5335636363636","1362"
"","HexCer-NS(d25:2/15:0)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d25:2/15:0)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d25:2/15:0)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d25:2/15:0)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d25:2/15:0)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d25:2/15:0)-H","780.6354","618.5825","266.2484","223.2305","333.3163","179.0556","10.6655606060606","10.9655606060606","477"
"","HexCer-NS(d25:2/15:1)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d25:2/15:1)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d25:2/15:1)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d25:2/15:1)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d25:2/15:1)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d25:2/15:1)-H","778.6197","616.5669","264.2328","221.2149","333.3163","179.0556","10.7871","11.0871","653"
"","HexCer-NS(d25:2/15:1)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d25:2/15:1)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d25:2/15:1)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d25:2/15:1)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d25:2/15:1)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d25:2/15:1)-H","778.6197","616.5669","264.2328","221.2149","333.3163","179.0556","9.71061666666667","10.0106166666667","1150"
"","HexCer-NS(d25:2/17:0)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d25:2/17:0)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d25:2/17:0)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d25:2/17:0)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d25:2/17:0)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d25:2/17:0)-H","808.6666","646.6138","294.2797","251.2619","333.3163","179.0556","11.4915318181818","11.7915318181818","3156"
"","HexCer-NS(d25:2/20:2)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d25:2/20:2)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d25:2/20:2)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d25:2/20:2)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d25:2/20:2)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d25:2/20:2)-H","846.6823","684.6295","332.2953","289.2775","333.3163","179.0556","9.9384351851852","10.2384351851852","1337"
"","HexCer-NS(d25:2/22:2)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d25:2/22:2)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d25:2/22:2)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d25:2/22:2)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d25:2/22:2)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d25:2/22:2)-H","874.7136","712.6608","360.3267","317.3088","333.3163","179.0556","10.6824045454545","10.9824045454545","4200"
"","HexCer-NS(d25:3/15:0)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d25:3/15:0)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d25:3/15:0)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d25:3/15:0)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d25:3/15:0)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d25:3/15:0)-H","778.6197","616.5669","266.2484","223.2305","331.3006","179.0556","10.7871","11.0871","653"
"","HexCer-NS(d25:3/15:0)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d25:3/15:0)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d25:3/15:0)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d25:3/15:0)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d25:3/15:0)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d25:3/15:0)-H","778.6197","616.5669","266.2484","223.2305","331.3006","179.0556","9.71061666666667","10.0106166666667","1150"
"","HexCer-NS(d25:3/20:1)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d25:3/20:1)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d25:3/20:1)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d25:3/20:1)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d25:3/20:1)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d25:3/20:1)-H","846.6823","684.6295","334.311","291.2932","331.3006","179.0556","9.9384351851852","10.2384351851852","1337"
"","HexCer-NS(d25:3/20:2)-H",0,0,0,0,0,0,"8.67744696969697","8.97744696969697","1978","","HexCer-NS(d25:3/20:2)-H",0,0,0,0,0,0,"8.67744696969697","8.97744696969697","1978","","HexCer-NS(d25:3/20:2)-H",0,0,0,0,0,0,"8.67744696969697","8.97744696969697","1978","","HexCer-NS(d25:3/20:2)-H",0,0,0,0,0,0,"8.67744696969697","8.97744696969697","1978","","HexCer-NS(d25:3/20:2)-H",0,0,0,0,0,0,"8.67744696969697","8.97744696969697","1978","","HexCer-NS(d25:3/20:2)-H","844.6666","682.6138","332.2953","289.2775","331.3006","179.0556","8.67744696969697","8.97744696969697","1978"
"","HexCer-NS(d25:3/22:1)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d25:3/22:1)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d25:3/22:1)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d25:3/22:1)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d25:3/22:1)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d25:3/22:1)-H","874.7136","712.6608","362.3423","319.3245","331.3006","179.0556","10.6824045454545","10.9824045454545","4200"
"","HexCer-NS(d26:1/12:1)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d26:1/12:1)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d26:1/12:1)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d26:1/12:1)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d26:1/12:1)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d26:1/12:1)-H","752.6041","590.5512","222.1858","179.168","349.3476","179.0556","9.75611666666666","10.0561166666667","871"
"","HexCer-NS(d26:1/13:1)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d26:1/13:1)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d26:1/13:1)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d26:1/13:1)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d26:1/13:1)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d26:1/13:1)-H","766.6197","604.5669","236.2014","193.1836","349.3476","179.0556","10.2335636363636","10.5335636363636","1362"
