"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","FAHFA","[M-H]-","[HFA-H]-","[HFA-H-H2O]-","[FA-H]-","RT_min","RT_max","Comment","RT at Max Intensity","FAHFA","[M-H]-","[HFA-H]-","[HFA-H-H2O]-","[FA-H]-","RT_min","RT_max","Comment","Number of Scans","FAHFA","[M-H]-","[HFA-H]-","[HFA-H-H2O]-","[FA-H]-","RT_min","RT_max","Comment","Max Intensity","FAHFA","[M-H]-","[HFA-H]-","[HFA-H-H2O]-","[FA-H]-","RT_min","RT_max","Comment","Average m/z","FAHFA","[M-H]-","[HFA-H]-","[HFA-H-H2O]-","[FA-H]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","FAHFA","[M-H]-","[HFA-H]-","[HFA-H-H2O]-","[FA-H]-","RT_min","RT_max","Comment"
"","FAHFA(20:1/16:3)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(20:1/16:3)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(20:1/16:3)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(20:1/16:3)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(20:1/16:3)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(20:1/16:3)-H","557.4575","265.1809","247.1703","309.2799","5.34444545454545","5.64444545454545","1868"
"","FAHFA(20:1/16:3)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(20:1/16:3)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(20:1/16:3)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(20:1/16:3)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(20:1/16:3)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(20:1/16:3)-H","557.4575","265.1809","247.1703","309.2799","5.01075666666667","5.31075666666667","3592"
"","FAHFA(20:2/8:0)-H",0,0,0,0,"2.09649242424242","2.39649242424242","1686","","FAHFA(20:2/8:0)-H",0,0,0,0,"2.09649242424242","2.39649242424242","1686","","FAHFA(20:2/8:0)-H",0,0,0,0,"2.09649242424242","2.39649242424242","1686","","FAHFA(20:2/8:0)-H",0,0,0,0,"2.09649242424242","2.39649242424242","1686","","FAHFA(20:2/8:0)-H",0,0,0,0,"2.09649242424242","2.39649242424242","1686","","FAHFA(20:2/8:0)-H","449.3636","159.1027","141.0921","307.2643","2.09649242424242","2.39649242424242","1686"
"","FAHFA(20:2/16:1)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(20:2/16:1)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(20:2/16:1)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(20:2/16:1)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(20:2/16:1)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(20:2/16:1)-H","559.4732","269.2122","251.2016","307.2643","5.08944545454546","5.38944545454546","1869"
"","FAHFA(20:2/16:1)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(20:2/16:1)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(20:2/16:1)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(20:2/16:1)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(20:2/16:1)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(20:2/16:1)-H","559.4732","269.2122","251.2016","307.2643","5.35008787878788","5.65008787878788","2583"
"","FAHFA(20:2/16:1)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(20:2/16:1)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(20:2/16:1)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(20:2/16:1)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(20:2/16:1)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(20:2/16:1)-H","559.4732","269.2122","251.2016","307.2643","5.3546303030303","5.6546303030303","3217"
"","FAHFA(20:2/16:2)-H",1,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(20:2/16:2)-H",4.437345,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(20:2/16:2)-H",1,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(20:2/16:2)-H",69676.9,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(20:2/16:2)-H",557.4578,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(20:2/16:2)-H","557.4575","267.1966","249.186","307.2643","4.31202575757576","4.61202575757576","474"
"","FAHFA(20:2/16:2)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(20:2/16:2)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(20:2/16:2)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(20:2/16:2)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(20:2/16:2)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(20:2/16:2)-H","557.4575","267.1966","249.186","307.2643","3.87228787878788","4.17228787878788","1317"
"","FAHFA(20:2/16:2)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(20:2/16:2)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(20:2/16:2)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(20:2/16:2)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(20:2/16:2)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(20:2/16:2)-H","557.4575","267.1966","249.186","307.2643","5.0820803030303","5.3820803030303","1438"
"","FAHFA(20:2/16:2)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(20:2/16:2)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(20:2/16:2)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(20:2/16:2)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(20:2/16:2)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(20:2/16:2)-H","557.4575","267.1966","249.186","307.2643","5.34444545454545","5.64444545454545","1868"
"","FAHFA(20:2/16:2)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(20:2/16:2)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(20:2/16:2)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(20:2/16:2)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(20:2/16:2)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(20:2/16:2)-H","557.4575","267.1966","249.186","307.2643","5.01075666666667","5.31075666666667","3592"
"","FAHFA(20:3/8:0)-H",0,0,0,0,"2.24880303030303","2.54880303030303","3086","","FAHFA(20:3/8:0)-H",0,0,0,0,"2.24880303030303","2.54880303030303","3086","","FAHFA(20:3/8:0)-H",0,0,0,0,"2.24880303030303","2.54880303030303","3086","","FAHFA(20:3/8:0)-H",0,0,0,0,"2.24880303030303","2.54880303030303","3086","","FAHFA(20:3/8:0)-H",0,0,0,0,"2.24880303030303","2.54880303030303","3086","","FAHFA(20:3/8:0)-H","447.348","159.1027","141.0921","305.2486","2.24880303030303","2.54880303030303","3086"
"","FAHFA(20:3/8:0)-H",0,0,0,0,"1.81304090909091","2.11304090909091","3509","","FAHFA(20:3/8:0)-H",0,0,0,0,"1.81304090909091","2.11304090909091","3509","","FAHFA(20:3/8:0)-H",0,0,0,0,"1.81304090909091","2.11304090909091","3509","","FAHFA(20:3/8:0)-H",0,0,0,0,"1.81304090909091","2.11304090909091","3509","","FAHFA(20:3/8:0)-H",0,0,0,0,"1.81304090909091","2.11304090909091","3509","","FAHFA(20:3/8:0)-H","447.348","159.1027","141.0921","305.2486","1.81304090909091","2.11304090909091","3509"
"","FAHFA(20:3/8:0)-H",0,0,0,0,"1.93801666666667","2.23801666666667","3544","","FAHFA(20:3/8:0)-H",0,0,0,0,"1.93801666666667","2.23801666666667","3544","","FAHFA(20:3/8:0)-H",0,0,0,0,"1.93801666666667","2.23801666666667","3544","","FAHFA(20:3/8:0)-H",0,0,0,0,"1.93801666666667","2.23801666666667","3544","","FAHFA(20:3/8:0)-H",0,0,0,0,"1.93801666666667","2.23801666666667","3544","","FAHFA(20:3/8:0)-H","447.348","159.1027","141.0921","305.2486","1.93801666666667","2.23801666666667","3544"
"","FAHFA(20:3/16:0)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(20:3/16:0)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(20:3/16:0)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(20:3/16:0)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(20:3/16:0)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(20:3/16:0)-H","559.4732","271.2279","253.2173","305.2486","5.08944545454546","5.38944545454546","1869"
"","FAHFA(20:3/16:0)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(20:3/16:0)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(20:3/16:0)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(20:3/16:0)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(20:3/16:0)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(20:3/16:0)-H","559.4732","271.2279","253.2173","305.2486","5.35008787878788","5.65008787878788","2583"
"","FAHFA(20:3/16:0)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(20:3/16:0)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(20:3/16:0)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(20:3/16:0)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(20:3/16:0)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(20:3/16:0)-H","559.4732","271.2279","253.2173","305.2486","5.3546303030303","5.6546303030303","3217"
"","FAHFA(20:3/16:1)-H",1,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(20:3/16:1)-H",4.437345,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(20:3/16:1)-H",1,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(20:3/16:1)-H",69676.9,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(20:3/16:1)-H",557.4578,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(20:3/16:1)-H","557.4575","269.2122","251.2016","305.2486","4.31202575757576","4.61202575757576","474"
"","FAHFA(20:3/16:1)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(20:3/16:1)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(20:3/16:1)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(20:3/16:1)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(20:3/16:1)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(20:3/16:1)-H","557.4575","269.2122","251.2016","305.2486","3.87228787878788","4.17228787878788","1317"
"","FAHFA(20:3/16:1)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(20:3/16:1)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(20:3/16:1)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(20:3/16:1)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(20:3/16:1)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(20:3/16:1)-H","557.4575","269.2122","251.2016","305.2486","5.0820803030303","5.3820803030303","1438"
"","FAHFA(20:3/16:1)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(20:3/16:1)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(20:3/16:1)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(20:3/16:1)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(20:3/16:1)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(20:3/16:1)-H","557.4575","269.2122","251.2016","305.2486","5.34444545454545","5.64444545454545","1868"
"","FAHFA(20:3/16:1)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(20:3/16:1)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(20:3/16:1)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(20:3/16:1)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(20:3/16:1)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(20:3/16:1)-H","557.4575","269.2122","251.2016","305.2486","5.01075666666667","5.31075666666667","3592"
"","FAHFA(20:4/8:0)-H",1,0,0,0,"1.69611212121212","1.99611212121212","638","","FAHFA(20:4/8:0)-H",1.860396,0,0,0,"1.69611212121212","1.99611212121212","638","","FAHFA(20:4/8:0)-H",1,0,0,0,"1.69611212121212","1.99611212121212","638","","FAHFA(20:4/8:0)-H",56801.45,0,0,0,"1.69611212121212","1.99611212121212","638","","FAHFA(20:4/8:0)-H",445.3327,0,0,0,"1.69611212121212","1.99611212121212","638","","FAHFA(20:4/8:0)-H","445.3323","159.1027","141.0921","303.2329","1.69611212121212","1.99611212121212","638"
"","FAHFA(20:4/8:0)-H",1,0,0,0,"1.61559393939394","1.91559393939394","2790","","FAHFA(20:4/8:0)-H",1.860396,0,0,0,"1.61559393939394","1.91559393939394","2790","","FAHFA(20:4/8:0)-H",1,0,0,0,"1.61559393939394","1.91559393939394","2790","","FAHFA(20:4/8:0)-H",56801.45,0,0,0,"1.61559393939394","1.91559393939394","2790","","FAHFA(20:4/8:0)-H",445.3327,0,0,0,"1.61559393939394","1.91559393939394","2790","","FAHFA(20:4/8:0)-H","445.3323","159.1027","141.0921","303.2329","1.61559393939394","1.91559393939394","2790"
"","FAHFA(20:4/10:0)-H",0,0,0,0,"1.93971363636364","2.23971363636364","1765","","FAHFA(20:4/10:0)-H",0,0,0,0,"1.93971363636364","2.23971363636364","1765","","FAHFA(20:4/10:0)-H",0,0,0,0,"1.93971363636364","2.23971363636364","1765","","FAHFA(20:4/10:0)-H",0,0,0,0,"1.93971363636364","2.23971363636364","1765","","FAHFA(20:4/10:0)-H",0,0,0,0,"1.93971363636364","2.23971363636364","1765","","FAHFA(20:4/10:0)-H","473.3636","187.134","169.1234","303.2329","1.93971363636364","2.23971363636364","1765"
"","FAHFA(20:4/10:0)-H",0,0,0,0,"2.15844696969697","2.45844696969697","3115","","FAHFA(20:4/10:0)-H",0,0,0,0,"2.15844696969697","2.45844696969697","3115","","FAHFA(20:4/10:0)-H",0,0,0,0,"2.15844696969697","2.45844696969697","3115","","FAHFA(20:4/10:0)-H",0,0,0,0,"2.15844696969697","2.45844696969697","3115","","FAHFA(20:4/10:0)-H",0,0,0,0,"2.15844696969697","2.45844696969697","3115","","FAHFA(20:4/10:0)-H","473.3636","187.134","169.1234","303.2329","2.15844696969697","2.45844696969697","3115"
"","FAHFA(20:4/12:0)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(20:4/12:0)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(20:4/12:0)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(20:4/12:0)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(20:4/12:0)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(20:4/12:0)-H","501.3949","215.1653","197.1547","303.2329","2.52443636363636","2.82443636363636","1569"
"","FAHFA(20:4/16:0)-H",1,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(20:4/16:0)-H",4.437345,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(20:4/16:0)-H",1,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(20:4/16:0)-H",69676.9,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(20:4/16:0)-H",557.4578,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(20:4/16:0)-H","557.4575","271.2279","253.2173","303.2329","4.31202575757576","4.61202575757576","474"
"","FAHFA(20:4/16:0)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(20:4/16:0)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(20:4/16:0)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(20:4/16:0)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(20:4/16:0)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(20:4/16:0)-H","557.4575","271.2279","253.2173","303.2329","3.87228787878788","4.17228787878788","1317"
"","FAHFA(20:4/16:0)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(20:4/16:0)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(20:4/16:0)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(20:4/16:0)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(20:4/16:0)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(20:4/16:0)-H","557.4575","271.2279","253.2173","303.2329","5.0820803030303","5.3820803030303","1438"
"","FAHFA(20:4/16:0)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(20:4/16:0)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(20:4/16:0)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(20:4/16:0)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(20:4/16:0)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(20:4/16:0)-H","557.4575","271.2279","253.2173","303.2329","5.34444545454545","5.64444545454545","1868"
"","FAHFA(20:4/16:0)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(20:4/16:0)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(20:4/16:0)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(20:4/16:0)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(20:4/16:0)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(20:4/16:0)-H","557.4575","271.2279","253.2173","303.2329","5.01075666666667","5.31075666666667","3592"
"","FAHFA(21:0/5:0)-H",0,0,0,0,"2.17962575757576","2.47962575757576","1277","","FAHFA(21:0/5:0)-H",0,0,0,0,"2.17962575757576","2.47962575757576","1277","","FAHFA(21:0/5:0)-H",0,0,0,0,"2.17962575757576","2.47962575757576","1277","","FAHFA(21:0/5:0)-H",0,0,0,0,"2.17962575757576","2.47962575757576","1277","","FAHFA(21:0/5:0)-H",0,0,0,0,"2.17962575757576","2.47962575757576","1277","","FAHFA(21:0/5:0)-H","425.3636","117.0557","99.04515","325.3112","2.17962575757576","2.47962575757576","1277"
"","FAHFA(21:0/6:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(21:0/6:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(21:0/6:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(21:0/6:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(21:0/6:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(21:0/6:0)-H","439.3793","131.0714","113.0608","325.3112","1.72563787878788","2.02563787878788","4178"
"","FAHFA(21:2/7:0)-H",0,0,0,0,"2.09649242424242","2.39649242424242","1686","","FAHFA(21:2/7:0)-H",0,0,0,0,"2.09649242424242","2.39649242424242","1686","","FAHFA(21:2/7:0)-H",0,0,0,0,"2.09649242424242","2.39649242424242","1686","","FAHFA(21:2/7:0)-H",0,0,0,0,"2.09649242424242","2.39649242424242","1686","","FAHFA(21:2/7:0)-H",0,0,0,0,"2.09649242424242","2.39649242424242","1686","","FAHFA(21:2/7:0)-H","449.3636","145.087","127.0764","321.2799","2.09649242424242","2.39649242424242","1686"
"","FAHFA(21:2/15:1)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(21:2/15:1)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(21:2/15:1)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(21:2/15:1)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(21:2/15:1)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(21:2/15:1)-H","559.4732","255.1966","237.186","321.2799","5.08944545454546","5.38944545454546","1869"
"","FAHFA(21:2/15:1)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(21:2/15:1)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(21:2/15:1)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(21:2/15:1)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(21:2/15:1)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(21:2/15:1)-H","559.4732","255.1966","237.186","321.2799","5.35008787878788","5.65008787878788","2583"
"","FAHFA(21:2/15:1)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(21:2/15:1)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(21:2/15:1)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(21:2/15:1)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(21:2/15:1)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(21:2/15:1)-H","559.4732","255.1966","237.186","321.2799","5.3546303030303","5.6546303030303","3217"
"","FAHFA(22:0/4:0)-H",0,0,0,0,"2.17962575757576","2.47962575757576","1277","","FAHFA(22:0/4:0)-H",0,0,0,0,"2.17962575757576","2.47962575757576","1277","","FAHFA(22:0/4:0)-H",0,0,0,0,"2.17962575757576","2.47962575757576","1277","","FAHFA(22:0/4:0)-H",0,0,0,0,"2.17962575757576","2.47962575757576","1277","","FAHFA(22:0/4:0)-H",0,0,0,0,"2.17962575757576","2.47962575757576","1277","","FAHFA(22:0/4:0)-H","425.3636","103.0401","85.0295","339.3268","2.17962575757576","2.47962575757576","1277"
"","FAHFA(22:0/5:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(22:0/5:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(22:0/5:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(22:0/5:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(22:0/5:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(22:0/5:0)-H","439.3793","117.0557","99.04515","339.3268","1.72563787878788","2.02563787878788","4178"
"","FAHFA(22:2/6:0)-H",0,0,0,0,"2.09649242424242","2.39649242424242","1686","","FAHFA(22:2/6:0)-H",0,0,0,0,"2.09649242424242","2.39649242424242","1686","","FAHFA(22:2/6:0)-H",0,0,0,0,"2.09649242424242","2.39649242424242","1686","","FAHFA(22:2/6:0)-H",0,0,0,0,"2.09649242424242","2.39649242424242","1686","","FAHFA(22:2/6:0)-H",0,0,0,0,"2.09649242424242","2.39649242424242","1686","","FAHFA(22:2/6:0)-H","449.3636","131.0714","113.0608","335.2956","2.09649242424242","2.39649242424242","1686"
"","FAHFA(22:2/14:1)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(22:2/14:1)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(22:2/14:1)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(22:2/14:1)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(22:2/14:1)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(22:2/14:1)-H","559.4732","241.1809","223.1703","335.2956","5.08944545454546","5.38944545454546","1869"
"","FAHFA(22:2/14:1)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(22:2/14:1)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(22:2/14:1)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(22:2/14:1)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(22:2/14:1)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(22:2/14:1)-H","559.4732","241.1809","223.1703","335.2956","5.35008787878788","5.65008787878788","2583"
"","FAHFA(22:2/14:1)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(22:2/14:1)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(22:2/14:1)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(22:2/14:1)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(22:2/14:1)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(22:2/14:1)-H","559.4732","241.1809","223.1703","335.2956","5.3546303030303","5.6546303030303","3217"
"","FAHFA(22:3/6:0)-H",0,0,0,0,"2.24880303030303","2.54880303030303","3086","","FAHFA(22:3/6:0)-H",0,0,0,0,"2.24880303030303","2.54880303030303","3086","","FAHFA(22:3/6:0)-H",0,0,0,0,"2.24880303030303","2.54880303030303","3086","","FAHFA(22:3/6:0)-H",0,0,0,0,"2.24880303030303","2.54880303030303","3086","","FAHFA(22:3/6:0)-H",0,0,0,0,"2.24880303030303","2.54880303030303","3086","","FAHFA(22:3/6:0)-H","447.348","131.0714","113.0608","333.2799","2.24880303030303","2.54880303030303","3086"
"","FAHFA(22:3/6:0)-H",0,0,0,0,"1.81304090909091","2.11304090909091","3509","","FAHFA(22:3/6:0)-H",0,0,0,0,"1.81304090909091","2.11304090909091","3509","","FAHFA(22:3/6:0)-H",0,0,0,0,"1.81304090909091","2.11304090909091","3509","","FAHFA(22:3/6:0)-H",0,0,0,0,"1.81304090909091","2.11304090909091","3509","","FAHFA(22:3/6:0)-H",0,0,0,0,"1.81304090909091","2.11304090909091","3509","","FAHFA(22:3/6:0)-H","447.348","131.0714","113.0608","333.2799","1.81304090909091","2.11304090909091","3509"
