MLCL,[M-H]-, Glycerol-3-phosphate_NLH2O, Glycerol-3-phosphate,T1_RCOO-,T2_RCOO-,T3_RCOO-,T4_OH-,PA(R1+R2),PA(R1+R2)-NL_T1RCOOH,PA(R1+R2)-NL_T2RCOOH,PA(R1+R2)-NL_T1Ketene,PA(R1+R2)-NL_T2Ketene,PA(R1+R2)+56,PA(R1+R2)+136,PA(R1+R2)+56+18,LPA(R3+R4),LPA(R3+R4)+56,LPA(R3+R4)+136
MLCL(14:0_16:1_14:1)-H,1053.641384,152.995833,171.006398,227.201654,253.217304,225.186004,17.003288,617.418779,389.209849,363.194199,407.220414,381.204764,673.444993,753.411324,747.481772,379.189113,435.215327,515.181658
MLCL(14:0_16:1_16:0)-H,1083.688334,152.995833,171.006398,227.201654,253.217304,255.232954,17.003288,617.418779,389.209849,363.194199,407.220414,381.204764,673.444993,753.411324,747.481772,409.236063,465.262277,545.228608
MLCL(14:0_16:1_16:1)-H,1081.672684,152.995833,171.006398,227.201654,253.217304,253.217304,17.003288,617.418779,389.209849,363.194199,407.220414,381.204764,673.444993,753.411324,747.481772,407.220413,463.246627,543.212958
MLCL(14:0_16:1_16:2)-H,1079.657034,152.995833,171.006398,227.201654,253.217304,251.201654,17.003288,617.418779,389.209849,363.194199,407.220414,381.204764,673.444993,753.411324,747.481772,405.204763,461.230977,541.197308
MLCL(14:0_16:1_16:3)-H,1077.641384,152.995833,171.006398,227.201654,253.217304,249.186004,17.003288,617.418779,389.209849,363.194199,407.220414,381.204764,673.444993,753.411324,747.481772,403.189113,459.215327,539.181658
MLCL(14:0_16:1_16:4)-H,1075.625734,152.995833,171.006398,227.201654,253.217304,247.170354,17.003288,617.418779,389.209849,363.194199,407.220414,381.204764,673.444993,753.411324,747.481772,401.173463,457.199677,537.166008
MLCL(14:0_16:1_18:0)-H,1111.719634,152.995833,171.006398,227.201654,253.217304,283.264254,17.003288,617.418779,389.209849,363.194199,407.220414,381.204764,673.444993,753.411324,747.481772,437.267363,493.293577,573.259908
MLCL(14:0_16:1_18:1)-H,1109.703984,152.995833,171.006398,227.201654,253.217304,281.248604,17.003288,617.418779,389.209849,363.194199,407.220414,381.204764,673.444993,753.411324,747.481772,435.251713,491.277927,571.244258
MLCL(14:0_16:1_18:2)-H,1107.688334,152.995833,171.006398,227.201654,253.217304,279.232954,17.003288,617.418779,389.209849,363.194199,407.220414,381.204764,673.444993,753.411324,747.481772,433.236063,489.262277,569.228608
MLCL(14:0_16:1_18:3)-H,1105.672684,152.995833,171.006398,227.201654,253.217304,277.217304,17.003288,617.418779,389.209849,363.194199,407.220414,381.204764,673.444993,753.411324,747.481772,431.220413,487.246627,567.212958
MLCL(14:0_16:1_18:4)-H,1103.657034,152.995833,171.006398,227.201654,253.217304,275.201654,17.003288,617.418779,389.209849,363.194199,407.220414,381.204764,673.444993,753.411324,747.481772,429.204763,485.230977,565.197308
MLCL(14:0_16:1_18:5)-H,1101.641384,152.995833,171.006398,227.201654,253.217304,273.186004,17.003288,617.418779,389.209849,363.194199,407.220414,381.204764,673.444993,753.411324,747.481772,427.189113,483.215327,563.181658
MLCL(14:0_16:1_20:0)-H,1139.750934,152.995833,171.006398,227.201654,253.217304,311.295554,17.003288,617.418779,389.209849,363.194199,407.220414,381.204764,673.444993,753.411324,747.481772,465.298663,521.324877,601.291208
MLCL(14:0_16:1_20:1)-H,1137.735284,152.995833,171.006398,227.201654,253.217304,309.279904,17.003288,617.418779,389.209849,363.194199,407.220414,381.204764,673.444993,753.411324,747.481772,463.283013,519.309227,599.275558
MLCL(14:0_16:1_20:2)-H,1135.719634,152.995833,171.006398,227.201654,253.217304,307.264254,17.003288,617.418779,389.209849,363.194199,407.220414,381.204764,673.444993,753.411324,747.481772,461.267363,517.293577,597.259908
MLCL(14:0_16:1_20:3)-H,1133.703984,152.995833,171.006398,227.201654,253.217304,305.248604,17.003288,617.418779,389.209849,363.194199,407.220414,381.204764,673.444993,753.411324,747.481772,459.251713,515.277927,595.244258
MLCL(14:0_16:1_20:4)-H,1131.688334,152.995833,171.006398,227.201654,253.217304,303.232954,17.003288,617.418779,389.209849,363.194199,407.220414,381.204764,673.444993,753.411324,747.481772,457.236063,513.262277,593.228608
MLCL(14:0_16:1_20:5)-H,1129.672684,152.995833,171.006398,227.201654,253.217304,301.217304,17.003288,617.418779,389.209849,363.194199,407.220414,381.204764,673.444993,753.411324,747.481772,455.220413,511.246627,591.212958
MLCL(14:0_16:1_22:0)-H,1167.782234,152.995833,171.006398,227.201654,253.217304,339.326854,17.003288,617.418779,389.209849,363.194199,407.220414,381.204764,673.444993,753.411324,747.481772,493.329963,549.356177,629.322508
MLCL(14:0_16:1_22:1)-H,1165.766584,152.995833,171.006398,227.201654,253.217304,337.311204,17.003288,617.418779,389.209849,363.194199,407.220414,381.204764,673.444993,753.411324,747.481772,491.314313,547.340527,627.306858
MLCL(14:0_16:1_22:2)-H,1163.750934,152.995833,171.006398,227.201654,253.217304,335.295554,17.003288,617.418779,389.209849,363.194199,407.220414,381.204764,673.444993,753.411324,747.481772,489.298663,545.324877,625.291208
MLCL(14:0_16:1_22:3)-H,1161.735284,152.995833,171.006398,227.201654,253.217304,333.279904,17.003288,617.418779,389.209849,363.194199,407.220414,381.204764,673.444993,753.411324,747.481772,487.283013,543.309227,623.275558
MLCL(14:0_16:1_22:4)-H,1159.719634,152.995833,171.006398,227.201654,253.217304,331.264254,17.003288,617.418779,389.209849,363.194199,407.220414,381.204764,673.444993,753.411324,747.481772,485.267363,541.293577,621.259908
MLCL(14:0_16:1_22:5)-H,1157.703984,152.995833,171.006398,227.201654,253.217304,329.248604,17.003288,617.418779,389.209849,363.194199,407.220414,381.204764,673.444993,753.411324,747.481772,483.251713,539.277927,619.244258
MLCL(14:0_16:1_22:6)-H,1155.688334,152.995833,171.006398,227.201654,253.217304,327.232954,17.003288,617.418779,389.209849,363.194199,407.220414,381.204764,673.444993,753.411324,747.481772,481.236063,537.262277,617.228608
MLCL(14:0_16:2_12:0)-H,1025.610084,152.995833,171.006398,227.201654,251.201654,199.170354,17.003288,615.403129,387.194199,363.194199,405.204764,381.204764,671.429343,751.395674,745.466122,353.173463,409.199677,489.166008
MLCL(14:0_16:2_14:0)-H,1053.641384,152.995833,171.006398,227.201654,251.201654,227.201654,17.003288,615.403129,387.194199,363.194199,405.204764,381.204764,671.429343,751.395674,745.466122,381.204763,437.230977,517.197308
MLCL(14:0_16:2_14:1)-H,1051.625734,152.995833,171.006398,227.201654,251.201654,225.186004,17.003288,615.403129,387.194199,363.194199,405.204764,381.204764,671.429343,751.395674,745.466122,379.189113,435.215327,515.181658
MLCL(14:0_16:2_16:0)-H,1081.672684,152.995833,171.006398,227.201654,251.201654,255.232954,17.003288,615.403129,387.194199,363.194199,405.204764,381.204764,671.429343,751.395674,745.466122,409.236063,465.262277,545.228608
MLCL(14:0_16:2_16:1)-H,1079.657034,152.995833,171.006398,227.201654,251.201654,253.217304,17.003288,615.403129,387.194199,363.194199,405.204764,381.204764,671.429343,751.395674,745.466122,407.220413,463.246627,543.212958
MLCL(14:0_16:2_16:2)-H,1077.641384,152.995833,171.006398,227.201654,251.201654,251.201654,17.003288,615.403129,387.194199,363.194199,405.204764,381.204764,671.429343,751.395674,745.466122,405.204763,461.230977,541.197308
MLCL(14:0_16:2_16:3)-H,1075.625734,152.995833,171.006398,227.201654,251.201654,249.186004,17.003288,615.403129,387.194199,363.194199,405.204764,381.204764,671.429343,751.395674,745.466122,403.189113,459.215327,539.181658
MLCL(14:0_16:2_16:4)-H,1073.610084,152.995833,171.006398,227.201654,251.201654,247.170354,17.003288,615.403129,387.194199,363.194199,405.204764,381.204764,671.429343,751.395674,745.466122,401.173463,457.199677,537.166008
MLCL(14:0_16:2_18:0)-H,1109.703984,152.995833,171.006398,227.201654,251.201654,283.264254,17.003288,615.403129,387.194199,363.194199,405.204764,381.204764,671.429343,751.395674,745.466122,437.267363,493.293577,573.259908
MLCL(14:0_16:2_18:1)-H,1107.688334,152.995833,171.006398,227.201654,251.201654,281.248604,17.003288,615.403129,387.194199,363.194199,405.204764,381.204764,671.429343,751.395674,745.466122,435.251713,491.277927,571.244258
MLCL(14:0_16:2_18:2)-H,1105.672684,152.995833,171.006398,227.201654,251.201654,279.232954,17.003288,615.403129,387.194199,363.194199,405.204764,381.204764,671.429343,751.395674,745.466122,433.236063,489.262277,569.228608
MLCL(14:0_16:2_18:3)-H,1103.657034,152.995833,171.006398,227.201654,251.201654,277.217304,17.003288,615.403129,387.194199,363.194199,405.204764,381.204764,671.429343,751.395674,745.466122,431.220413,487.246627,567.212958
MLCL(14:0_16:2_18:4)-H,1101.641384,152.995833,171.006398,227.201654,251.201654,275.201654,17.003288,615.403129,387.194199,363.194199,405.204764,381.204764,671.429343,751.395674,745.466122,429.204763,485.230977,565.197308
MLCL(14:0_16:2_18:5)-H,1099.625734,152.995833,171.006398,227.201654,251.201654,273.186004,17.003288,615.403129,387.194199,363.194199,405.204764,381.204764,671.429343,751.395674,745.466122,427.189113,483.215327,563.181658
MLCL(14:0_16:2_20:0)-H,1137.735284,152.995833,171.006398,227.201654,251.201654,311.295554,17.003288,615.403129,387.194199,363.194199,405.204764,381.204764,671.429343,751.395674,745.466122,465.298663,521.324877,601.291208
MLCL(14:0_16:2_20:1)-H,1135.719634,152.995833,171.006398,227.201654,251.201654,309.279904,17.003288,615.403129,387.194199,363.194199,405.204764,381.204764,671.429343,751.395674,745.466122,463.283013,519.309227,599.275558
MLCL(14:0_16:2_20:2)-H,1133.703984,152.995833,171.006398,227.201654,251.201654,307.264254,17.003288,615.403129,387.194199,363.194199,405.204764,381.204764,671.429343,751.395674,745.466122,461.267363,517.293577,597.259908
MLCL(14:0_16:2_20:3)-H,1131.688334,152.995833,171.006398,227.201654,251.201654,305.248604,17.003288,615.403129,387.194199,363.194199,405.204764,381.204764,671.429343,751.395674,745.466122,459.251713,515.277927,595.244258
MLCL(14:0_16:2_20:4)-H,1129.672684,152.995833,171.006398,227.201654,251.201654,303.232954,17.003288,615.403129,387.194199,363.194199,405.204764,381.204764,671.429343,751.395674,745.466122,457.236063,513.262277,593.228608
MLCL(14:0_16:2_20:5)-H,1127.657034,152.995833,171.006398,227.201654,251.201654,301.217304,17.003288,615.403129,387.194199,363.194199,405.204764,381.204764,671.429343,751.395674,745.466122,455.220413,511.246627,591.212958
MLCL(14:0_16:2_22:0)-H,1165.766584,152.995833,171.006398,227.201654,251.201654,339.326854,17.003288,615.403129,387.194199,363.194199,405.204764,381.204764,671.429343,751.395674,745.466122,493.329963,549.356177,629.322508
MLCL(14:0_16:2_22:1)-H,1163.750934,152.995833,171.006398,227.201654,251.201654,337.311204,17.003288,615.403129,387.194199,363.194199,405.204764,381.204764,671.429343,751.395674,745.466122,491.314313,547.340527,627.306858
MLCL(14:0_16:2_22:2)-H,1161.735284,152.995833,171.006398,227.201654,251.201654,335.295554,17.003288,615.403129,387.194199,363.194199,405.204764,381.204764,671.429343,751.395674,745.466122,489.298663,545.324877,625.291208
MLCL(14:0_16:2_22:3)-H,1159.719634,152.995833,171.006398,227.201654,251.201654,333.279904,17.003288,615.403129,387.194199,363.194199,405.204764,381.204764,671.429343,751.395674,745.466122,487.283013,543.309227,623.275558
MLCL(14:0_16:2_22:4)-H,1157.703984,152.995833,171.006398,227.201654,251.201654,331.264254,17.003288,615.403129,387.194199,363.194199,405.204764,381.204764,671.429343,751.395674,745.466122,485.267363,541.293577,621.259908
MLCL(14:0_16:2_22:5)-H,1155.688334,152.995833,171.006398,227.201654,251.201654,329.248604,17.003288,615.403129,387.194199,363.194199,405.204764,381.204764,671.429343,751.395674,745.466122,483.251713,539.277927,619.244258
MLCL(14:0_16:2_22:6)-H,1153.672684,152.995833,171.006398,227.201654,251.201654,327.232954,17.003288,615.403129,387.194199,363.194199,405.204764,381.204764,671.429343,751.395674,745.466122,481.236063,537.262277,617.228608
MLCL(14:0_16:3_12:0)-H,1023.594434,152.995833,171.006398,227.201654,249.186004,199.170354,17.003288,613.387479,385.178549,363.194199,403.189114,381.204764,669.413693,749.380024,743.450472,353.173463,409.199677,489.166008
MLCL(14:0_16:3_14:0)-H,1051.625734,152.995833,171.006398,227.201654,249.186004,227.201654,17.003288,613.387479,385.178549,363.194199,403.189114,381.204764,669.413693,749.380024,743.450472,381.204763,437.230977,517.197308
MLCL(14:0_16:3_14:1)-H,1049.610084,152.995833,171.006398,227.201654,249.186004,225.186004,17.003288,613.387479,385.178549,363.194199,403.189114,381.204764,669.413693,749.380024,743.450472,379.189113,435.215327,515.181658
MLCL(14:0_16:3_16:0)-H,1079.657034,152.995833,171.006398,227.201654,249.186004,255.232954,17.003288,613.387479,385.178549,363.194199,403.189114,381.204764,669.413693,749.380024,743.450472,409.236063,465.262277,545.228608
MLCL(14:0_16:3_16:1)-H,1077.641384,152.995833,171.006398,227.201654,249.186004,253.217304,17.003288,613.387479,385.178549,363.194199,403.189114,381.204764,669.413693,749.380024,743.450472,407.220413,463.246627,543.212958
MLCL(14:0_16:3_16:2)-H,1075.625734,152.995833,171.006398,227.201654,249.186004,251.201654,17.003288,613.387479,385.178549,363.194199,403.189114,381.204764,669.413693,749.380024,743.450472,405.204763,461.230977,541.197308
MLCL(14:0_16:3_16:3)-H,1073.610084,152.995833,171.006398,227.201654,249.186004,249.186004,17.003288,613.387479,385.178549,363.194199,403.189114,381.204764,669.413693,749.380024,743.450472,403.189113,459.215327,539.181658
MLCL(14:0_16:3_16:4)-H,1071.594434,152.995833,171.006398,227.201654,249.186004,247.170354,17.003288,613.387479,385.178549,363.194199,403.189114,381.204764,669.413693,749.380024,743.450472,401.173463,457.199677,537.166008
MLCL(14:0_16:3_18:0)-H,1107.688334,152.995833,171.006398,227.201654,249.186004,283.264254,17.003288,613.387479,385.178549,363.194199,403.189114,381.204764,669.413693,749.380024,743.450472,437.267363,493.293577,573.259908
MLCL(14:0_16:3_18:1)-H,1105.672684,152.995833,171.006398,227.201654,249.186004,281.248604,17.003288,613.387479,385.178549,363.194199,403.189114,381.204764,669.413693,749.380024,743.450472,435.251713,491.277927,571.244258
MLCL(14:0_16:3_18:2)-H,1103.657034,152.995833,171.006398,227.201654,249.186004,279.232954,17.003288,613.387479,385.178549,363.194199,403.189114,381.204764,669.413693,749.380024,743.450472,433.236063,489.262277,569.228608
MLCL(14:0_16:3_18:3)-H,1101.641384,152.995833,171.006398,227.201654,249.186004,277.217304,17.003288,613.387479,385.178549,363.194199,403.189114,381.204764,669.413693,749.380024,743.450472,431.220413,487.246627,567.212958
MLCL(14:0_16:3_18:4)-H,1099.625734,152.995833,171.006398,227.201654,249.186004,275.201654,17.003288,613.387479,385.178549,363.194199,403.189114,381.204764,669.413693,749.380024,743.450472,429.204763,485.230977,565.197308
MLCL(14:0_16:3_18:5)-H,1097.610084,152.995833,171.006398,227.201654,249.186004,273.186004,17.003288,613.387479,385.178549,363.194199,403.189114,381.204764,669.413693,749.380024,743.450472,427.189113,483.215327,563.181658
MLCL(14:0_16:3_20:0)-H,1135.719634,152.995833,171.006398,227.201654,249.186004,311.295554,17.003288,613.387479,385.178549,363.194199,403.189114,381.204764,669.413693,749.380024,743.450472,465.298663,521.324877,601.291208
MLCL(14:0_16:3_20:1)-H,1133.703984,152.995833,171.006398,227.201654,249.186004,309.279904,17.003288,613.387479,385.178549,363.194199,403.189114,381.204764,669.413693,749.380024,743.450472,463.283013,519.309227,599.275558
MLCL(14:0_16:3_20:2)-H,1131.688334,152.995833,171.006398,227.201654,249.186004,307.264254,17.003288,613.387479,385.178549,363.194199,403.189114,381.204764,669.413693,749.380024,743.450472,461.267363,517.293577,597.259908
MLCL(14:0_16:3_20:3)-H,1129.672684,152.995833,171.006398,227.201654,249.186004,305.248604,17.003288,613.387479,385.178549,363.194199,403.189114,381.204764,669.413693,749.380024,743.450472,459.251713,515.277927,595.244258
MLCL(14:0_16:3_20:4)-H,1127.657034,152.995833,171.006398,227.201654,249.186004,303.232954,17.003288,613.387479,385.178549,363.194199,403.189114,381.204764,669.413693,749.380024,743.450472,457.236063,513.262277,593.228608
MLCL(14:0_16:3_20:5)-H,1125.641384,152.995833,171.006398,227.201654,249.186004,301.217304,17.003288,613.387479,385.178549,363.194199,403.189114,381.204764,669.413693,749.380024,743.450472,455.220413,511.246627,591.212958
MLCL(14:0_16:3_22:0)-H,1163.750934,152.995833,171.006398,227.201654,249.186004,339.326854,17.003288,613.387479,385.178549,363.194199,403.189114,381.204764,669.413693,749.380024,743.450472,493.329963,549.356177,629.322508
MLCL(14:0_16:3_22:1)-H,1161.735284,152.995833,171.006398,227.201654,249.186004,337.311204,17.003288,613.387479,385.178549,363.194199,403.189114,381.204764,669.413693,749.380024,743.450472,491.314313,547.340527,627.306858
MLCL(14:0_16:3_22:2)-H,1159.719634,152.995833,171.006398,227.201654,249.186004,335.295554,17.003288,613.387479,385.178549,363.194199,403.189114,381.204764,669.413693,749.380024,743.450472,489.298663,545.324877,625.291208
MLCL(14:0_16:3_22:3)-H,1157.703984,152.995833,171.006398,227.201654,249.186004,333.279904,17.003288,613.387479,385.178549,363.194199,403.189114,381.204764,669.413693,749.380024,743.450472,487.283013,543.309227,623.275558
MLCL(14:0_16:3_22:4)-H,1155.688334,152.995833,171.006398,227.201654,249.186004,331.264254,17.003288,613.387479,385.178549,363.194199,403.189114,381.204764,669.413693,749.380024,743.450472,485.267363,541.293577,621.259908
MLCL(14:0_16:3_22:5)-H,1153.672684,152.995833,171.006398,227.201654,249.186004,329.248604,17.003288,613.387479,385.178549,363.194199,403.189114,381.204764,669.413693,749.380024,743.450472,483.251713,539.277927,619.244258
MLCL(14:0_16:3_22:6)-H,1151.657034,152.995833,171.006398,227.201654,249.186004,327.232954,17.003288,613.387479,385.178549,363.194199,403.189114,381.204764,669.413693,749.380024,743.450472,481.236063,537.262277,617.228608
MLCL(14:0_16:4_12:0)-H,1021.578784,152.995833,171.006398,227.201654,247.170354,199.170354,17.003288,611.371829,383.162899,363.194199,401.173464,381.204764,667.398043,747.364374,741.434822,353.173463,409.199677,489.166008
