DLCL-BPMlike,[M-H]-, Glycerol-3-phosphate_NLH2O, Glycerol-3-phosphate,T1_RCOO-,T3_RCOO-,LPA(R1),LPA(R1)+56,LPA(R1)+136,LPA(R1)+56+18,LPA(R3),LPA(R3)+56,LPA(R3)+136,LPA(R3)+56+18
DLCL-BMPlike(22:5_17:2)-H,959.505618,152.995833,171.006398,329.248604,265.217304,483.251713,539.277927,619.244258,557.288492,419.220413,475.246627,555.212958,493.257192
DLCL-BMPlike(22:5_18:0)-H,977.552568,152.995833,171.006398,329.248604,283.264254,483.251713,539.277927,619.244258,557.288492,437.267363,493.293577,573.259908,511.304142
DLCL-BMPlike(22:5_18:1)-H,975.536918,152.995833,171.006398,329.248604,281.248604,483.251713,539.277927,619.244258,557.288492,435.251713,491.277927,571.244258,509.288492
DLCL-BMPlike(22:5_18:2)-H,973.521268,152.995833,171.006398,329.248604,279.232954,483.251713,539.277927,619.244258,557.288492,433.236063,489.262277,569.228608,507.272842
DLCL-BMPlike(22:5_18:3)-H,971.505618,152.995833,171.006398,329.248604,277.217304,483.251713,539.277927,619.244258,557.288492,431.220413,487.246627,567.212958,505.257192
DLCL-BMPlike(22:5_18:4)-H,969.489968,152.995833,171.006398,329.248604,275.201654,483.251713,539.277927,619.244258,557.288492,429.204763,485.230977,565.197308,503.241542
DLCL-BMPlike(22:5_18:4)-H,967.474318,152.995833,171.006398,329.248604,273.186004,483.251713,539.277927,619.244258,557.288492,427.189113,483.215327,563.181658,501.225892
DLCL-BMPlike(22:5_19:0)-H,991.568218,152.995833,171.006398,329.248604,297.279904,483.251713,539.277927,619.244258,557.288492,451.283013,507.309227,587.275558,525.319792
DLCL-BMPlike(22:5_19:1)-H,989.552558,152.995833,171.006398,329.248604,295.264244,483.251713,539.277927,619.244258,557.288492,449.267353,505.293567,585.259898,523.304132
DLCL-BMPlike(22:5_20:0)-H,1005.583868,152.995833,171.006398,329.248604,311.295554,483.251713,539.277927,619.244258,557.288492,465.298663,521.324877,601.291208,539.335442
DLCL-BMPlike(22:5_20:1)-H,1003.568218,152.995833,171.006398,329.248604,309.279904,483.251713,539.277927,619.244258,557.288492,463.283013,519.309227,599.275558,537.319792
DLCL-BMPlike(22:5_20:2)-H,1001.552568,152.995833,171.006398,329.248604,307.264254,483.251713,539.277927,619.244258,557.288492,461.267363,517.293577,597.259908,535.304142
DLCL-BMPlike(22:5_20:3)-H,999.536918,152.995833,171.006398,329.248604,305.248604,483.251713,539.277927,619.244258,557.288492,459.251713,515.277927,595.244258,533.288492
DLCL-BMPlike(22:5_20:4)-H,997.521268,152.995833,171.006398,329.248604,303.232954,483.251713,539.277927,619.244258,557.288492,457.236063,513.262277,593.228608,531.272842
DLCL-BMPlike(22:5_20:5)-H,995.505618,152.995833,171.006398,329.248604,301.217304,483.251713,539.277927,619.244258,557.288492,455.220413,511.246627,591.212958,529.257192
DLCL-BMPlike(22:5_21:0)-H,1019.599518,152.995833,171.006398,329.248604,325.311204,483.251713,539.277927,619.244258,557.288492,479.314313,535.340527,615.306858,553.351092
DLCL-BMPlike(22:5_22:0)-H,1033.615168,152.995833,171.006398,329.248604,339.326854,483.251713,539.277927,619.244258,557.288492,493.329963,549.356177,629.322508,567.366742
DLCL-BMPlike(22:5_22:1)-H,1031.599518,152.995833,171.006398,329.248604,337.311204,483.251713,539.277927,619.244258,557.288492,491.314313,547.340527,627.306858,565.351092
DLCL-BMPlike(22:5_22:2)-H,1029.583868,152.995833,171.006398,329.248604,335.295554,483.251713,539.277927,619.244258,557.288492,489.298663,545.324877,625.291208,563.335442
DLCL-BMPlike(22:5_22:3)-H,1027.568218,152.995833,171.006398,329.248604,333.279904,483.251713,539.277927,619.244258,557.288492,487.283013,543.309227,623.275558,561.319792
DLCL-BMPlike(22:5_22:4)-H,1025.552568,152.995833,171.006398,329.248604,331.264254,483.251713,539.277927,619.244258,557.288492,485.267363,541.293577,621.259908,559.304142
DLCL-BMPlike(22:5_22:5)-H,1023.536918,152.995833,171.006398,329.248604,329.248604,483.251713,539.277927,619.244258,557.288492,483.251713,539.277927,619.244258,557.288492
DLCL-BMPlike(22:5_22:6)-H,1021.521268,152.995833,171.006398,329.248604,327.232954,483.251713,539.277927,619.244258,557.288492,481.236063,537.262277,617.228608,555.272842
DLCL-BMPlike(22:5_23:0)-H,1047.630818,152.995833,171.006398,329.248604,353.342504,483.251713,539.277927,619.244258,557.288492,507.345613,563.371827,643.338158,581.382392
DLCL-BMPlike(22:5_24:0)-H,1061.646468,152.995833,171.006398,329.248604,367.358154,483.251713,539.277927,619.244258,557.288492,521.361263,577.387477,657.353808,595.398042
DLCL-BMPlike(22:5_24:1)-H,1059.630818,152.995833,171.006398,329.248604,365.342504,483.251713,539.277927,619.244258,557.288492,519.345613,575.371827,655.338158,593.382392
DLCL-BMPlike(22:5_25:0)-H,1075.662118,152.995833,171.006398,329.248604,381.373804,483.251713,539.277927,619.244258,557.288492,535.376913,591.403127,671.369458,609.413692
DLCL-BMPlike(22:5_26:0)-H,1089.677768,152.995833,171.006398,329.248604,395.389454,483.251713,539.277927,619.244258,557.288492,549.392563,605.418777,685.385108,623.429342
DLCL-BMPlike(22:6_8:0)-H,835.380417,152.995833,171.006398,327.232954,143.107753,481.236063,537.262277,617.228608,555.272842,297.110862,353.137076,433.103407,371.147641
DLCL-BMPlike(22:6_10:0)-H,863.411718,152.995833,171.006398,327.232954,171.139054,481.236063,537.262277,617.228608,555.272842,325.142163,381.168377,461.134708,399.178942
DLCL-BMPlike(22:6_12:0)-H,891.443018,152.995833,171.006398,327.232954,199.170354,481.236063,537.262277,617.228608,555.272842,353.173463,409.199677,489.166008,427.210242
DLCL-BMPlike(22:6_13:0)-H,905.458668,152.995833,171.006398,327.232954,213.186004,481.236063,537.262277,617.228608,555.272842,367.189113,423.215327,503.181658,441.225892
DLCL-BMPlike(22:6_14:0)-H,919.474318,152.995833,171.006398,327.232954,227.201654,481.236063,537.262277,617.228608,555.272842,381.204763,437.230977,517.197308,455.241542
DLCL-BMPlike(22:6_14:1)-H,917.458668,152.995833,171.006398,327.232954,225.186004,481.236063,537.262277,617.228608,555.272842,379.189113,435.215327,515.181658,453.225892
DLCL-BMPlike(22:6_15:0)-H,933.489968,152.995833,171.006398,327.232954,241.217304,481.236063,537.262277,617.228608,555.272842,395.220413,451.246627,531.212958,469.257192
DLCL-BMPlike(22:6_15:1)-H,931.474318,152.995833,171.006398,327.232954,239.201654,481.236063,537.262277,617.228608,555.272842,393.204763,449.230977,529.197308,467.241542
DLCL-BMPlike(22:6_16:0)-H,947.505618,152.995833,171.006398,327.232954,255.232954,481.236063,537.262277,617.228608,555.272842,409.236063,465.262277,545.228608,483.272842
DLCL-BMPlike(22:6_16:1)-H,945.489968,152.995833,171.006398,327.232954,253.217304,481.236063,537.262277,617.228608,555.272842,407.220413,463.246627,543.212958,481.257192
DLCL-BMPlike(22:6_16:2)-H,943.474318,152.995833,171.006398,327.232954,251.201654,481.236063,537.262277,617.228608,555.272842,405.204763,461.230977,541.197308,479.241542
DLCL-BMPlike(22:6_16:3)-H,941.458668,152.995833,171.006398,327.232954,249.186004,481.236063,537.262277,617.228608,555.272842,403.189113,459.215327,539.181658,477.225892
DLCL-BMPlike(22:6_16:4)-H,939.443018,152.995833,171.006398,327.232954,247.170354,481.236063,537.262277,617.228608,555.272842,401.173463,457.199677,537.166008,475.210242
DLCL-BMPlike(22:6_17:0)-H,961.521268,152.995833,171.006398,327.232954,269.248604,481.236063,537.262277,617.228608,555.272842,423.251713,479.277927,559.244258,497.288492
DLCL-BMPlike(22:6_17:1)-H,959.505618,152.995833,171.006398,327.232954,267.232954,481.236063,537.262277,617.228608,555.272842,421.236063,477.262277,557.228608,495.272842
DLCL-BMPlike(22:6_17:2)-H,957.489968,152.995833,171.006398,327.232954,265.217304,481.236063,537.262277,617.228608,555.272842,419.220413,475.246627,555.212958,493.257192
DLCL-BMPlike(22:6_18:0)-H,975.536918,152.995833,171.006398,327.232954,283.264254,481.236063,537.262277,617.228608,555.272842,437.267363,493.293577,573.259908,511.304142
DLCL-BMPlike(22:6_18:1)-H,973.521268,152.995833,171.006398,327.232954,281.248604,481.236063,537.262277,617.228608,555.272842,435.251713,491.277927,571.244258,509.288492
DLCL-BMPlike(22:6_18:2)-H,971.505618,152.995833,171.006398,327.232954,279.232954,481.236063,537.262277,617.228608,555.272842,433.236063,489.262277,569.228608,507.272842
DLCL-BMPlike(22:6_18:3)-H,969.489968,152.995833,171.006398,327.232954,277.217304,481.236063,537.262277,617.228608,555.272842,431.220413,487.246627,567.212958,505.257192
DLCL-BMPlike(22:6_18:4)-H,967.474318,152.995833,171.006398,327.232954,275.201654,481.236063,537.262277,617.228608,555.272842,429.204763,485.230977,565.197308,503.241542
DLCL-BMPlike(22:6_18:4)-H,965.458668,152.995833,171.006398,327.232954,273.186004,481.236063,537.262277,617.228608,555.272842,427.189113,483.215327,563.181658,501.225892
DLCL-BMPlike(22:6_19:0)-H,989.552568,152.995833,171.006398,327.232954,297.279904,481.236063,537.262277,617.228608,555.272842,451.283013,507.309227,587.275558,525.319792
DLCL-BMPlike(22:6_19:1)-H,987.536908,152.995833,171.006398,327.232954,295.264244,481.236063,537.262277,617.228608,555.272842,449.267353,505.293567,585.259898,523.304132
DLCL-BMPlike(22:6_20:0)-H,1003.568218,152.995833,171.006398,327.232954,311.295554,481.236063,537.262277,617.228608,555.272842,465.298663,521.324877,601.291208,539.335442
DLCL-BMPlike(22:6_20:1)-H,1001.552568,152.995833,171.006398,327.232954,309.279904,481.236063,537.262277,617.228608,555.272842,463.283013,519.309227,599.275558,537.319792
DLCL-BMPlike(22:6_20:2)-H,999.536918,152.995833,171.006398,327.232954,307.264254,481.236063,537.262277,617.228608,555.272842,461.267363,517.293577,597.259908,535.304142
DLCL-BMPlike(22:6_20:3)-H,997.521268,152.995833,171.006398,327.232954,305.248604,481.236063,537.262277,617.228608,555.272842,459.251713,515.277927,595.244258,533.288492
DLCL-BMPlike(22:6_20:4)-H,995.505618,152.995833,171.006398,327.232954,303.232954,481.236063,537.262277,617.228608,555.272842,457.236063,513.262277,593.228608,531.272842
DLCL-BMPlike(22:6_20:5)-H,993.489968,152.995833,171.006398,327.232954,301.217304,481.236063,537.262277,617.228608,555.272842,455.220413,511.246627,591.212958,529.257192
DLCL-BMPlike(22:6_21:0)-H,1017.583868,152.995833,171.006398,327.232954,325.311204,481.236063,537.262277,617.228608,555.272842,479.314313,535.340527,615.306858,553.351092
DLCL-BMPlike(22:6_22:0)-H,1031.599518,152.995833,171.006398,327.232954,339.326854,481.236063,537.262277,617.228608,555.272842,493.329963,549.356177,629.322508,567.366742
DLCL-BMPlike(22:6_22:1)-H,1029.583868,152.995833,171.006398,327.232954,337.311204,481.236063,537.262277,617.228608,555.272842,491.314313,547.340527,627.306858,565.351092
DLCL-BMPlike(22:6_22:2)-H,1027.568218,152.995833,171.006398,327.232954,335.295554,481.236063,537.262277,617.228608,555.272842,489.298663,545.324877,625.291208,563.335442
DLCL-BMPlike(22:6_22:3)-H,1025.552568,152.995833,171.006398,327.232954,333.279904,481.236063,537.262277,617.228608,555.272842,487.283013,543.309227,623.275558,561.319792
DLCL-BMPlike(22:6_22:4)-H,1023.536918,152.995833,171.006398,327.232954,331.264254,481.236063,537.262277,617.228608,555.272842,485.267363,541.293577,621.259908,559.304142
DLCL-BMPlike(22:6_22:5)-H,1021.521268,152.995833,171.006398,327.232954,329.248604,481.236063,537.262277,617.228608,555.272842,483.251713,539.277927,619.244258,557.288492
DLCL-BMPlike(22:6_22:6)-H,1019.505618,152.995833,171.006398,327.232954,327.232954,481.236063,537.262277,617.228608,555.272842,481.236063,537.262277,617.228608,555.272842
DLCL-BMPlike(22:6_23:0)-H,1045.615168,152.995833,171.006398,327.232954,353.342504,481.236063,537.262277,617.228608,555.272842,507.345613,563.371827,643.338158,581.382392
DLCL-BMPlike(22:6_24:0)-H,1059.630818,152.995833,171.006398,327.232954,367.358154,481.236063,537.262277,617.228608,555.272842,521.361263,577.387477,657.353808,595.398042
DLCL-BMPlike(22:6_24:1)-H,1057.615168,152.995833,171.006398,327.232954,365.342504,481.236063,537.262277,617.228608,555.272842,519.345613,575.371827,655.338158,593.382392
DLCL-BMPlike(22:6_25:0)-H,1073.646468,152.995833,171.006398,327.232954,381.373804,481.236063,537.262277,617.228608,555.272842,535.376913,591.403127,671.369458,609.413692
DLCL-BMPlike(22:6_26:0)-H,1087.662118,152.995833,171.006398,327.232954,395.389454,481.236063,537.262277,617.228608,555.272842,549.392563,605.418777,685.385108,623.429342
DLCL-BMPlike(23:0_8:0)-H,861.489967,152.995833,171.006398,353.342504,143.107753,507.345613,563.371827,643.338158,581.382392,297.110862,353.137076,433.103407,371.147641
DLCL-BMPlike(23:0_10:0)-H,889.521268,152.995833,171.006398,353.342504,171.139054,507.345613,563.371827,643.338158,581.382392,325.142163,381.168377,461.134708,399.178942
DLCL-BMPlike(23:0_12:0)-H,917.552568,152.995833,171.006398,353.342504,199.170354,507.345613,563.371827,643.338158,581.382392,353.173463,409.199677,489.166008,427.210242
DLCL-BMPlike(23:0_13:0)-H,931.568218,152.995833,171.006398,353.342504,213.186004,507.345613,563.371827,643.338158,581.382392,367.189113,423.215327,503.181658,441.225892
DLCL-BMPlike(23:0_14:0)-H,945.583868,152.995833,171.006398,353.342504,227.201654,507.345613,563.371827,643.338158,581.382392,381.204763,437.230977,517.197308,455.241542
DLCL-BMPlike(23:0_14:1)-H,943.568218,152.995833,171.006398,353.342504,225.186004,507.345613,563.371827,643.338158,581.382392,379.189113,435.215327,515.181658,453.225892
DLCL-BMPlike(23:0_15:0)-H,959.599518,152.995833,171.006398,353.342504,241.217304,507.345613,563.371827,643.338158,581.382392,395.220413,451.246627,531.212958,469.257192
DLCL-BMPlike(23:0_15:1)-H,957.583868,152.995833,171.006398,353.342504,239.201654,507.345613,563.371827,643.338158,581.382392,393.204763,449.230977,529.197308,467.241542
DLCL-BMPlike(23:0_16:0)-H,973.615168,152.995833,171.006398,353.342504,255.232954,507.345613,563.371827,643.338158,581.382392,409.236063,465.262277,545.228608,483.272842
DLCL-BMPlike(23:0_16:1)-H,971.599518,152.995833,171.006398,353.342504,253.217304,507.345613,563.371827,643.338158,581.382392,407.220413,463.246627,543.212958,481.257192
DLCL-BMPlike(23:0_16:2)-H,969.583868,152.995833,171.006398,353.342504,251.201654,507.345613,563.371827,643.338158,581.382392,405.204763,461.230977,541.197308,479.241542
DLCL-BMPlike(23:0_16:3)-H,967.568218,152.995833,171.006398,353.342504,249.186004,507.345613,563.371827,643.338158,581.382392,403.189113,459.215327,539.181658,477.225892
DLCL-BMPlike(23:0_16:4)-H,965.552568,152.995833,171.006398,353.342504,247.170354,507.345613,563.371827,643.338158,581.382392,401.173463,457.199677,537.166008,475.210242
DLCL-BMPlike(23:0_17:0)-H,987.630818,152.995833,171.006398,353.342504,269.248604,507.345613,563.371827,643.338158,581.382392,423.251713,479.277927,559.244258,497.288492
DLCL-BMPlike(23:0_17:1)-H,985.615168,152.995833,171.006398,353.342504,267.232954,507.345613,563.371827,643.338158,581.382392,421.236063,477.262277,557.228608,495.272842
DLCL-BMPlike(23:0_17:2)-H,983.599518,152.995833,171.006398,353.342504,265.217304,507.345613,563.371827,643.338158,581.382392,419.220413,475.246627,555.212958,493.257192
DLCL-BMPlike(23:0_18:0)-H,1001.646468,152.995833,171.006398,353.342504,283.264254,507.345613,563.371827,643.338158,581.382392,437.267363,493.293577,573.259908,511.304142
DLCL-BMPlike(23:0_18:1)-H,999.630818,152.995833,171.006398,353.342504,281.248604,507.345613,563.371827,643.338158,581.382392,435.251713,491.277927,571.244258,509.288492
DLCL-BMPlike(23:0_18:2)-H,997.615168,152.995833,171.006398,353.342504,279.232954,507.345613,563.371827,643.338158,581.382392,433.236063,489.262277,569.228608,507.272842
DLCL-BMPlike(23:0_18:3)-H,995.599518,152.995833,171.006398,353.342504,277.217304,507.345613,563.371827,643.338158,581.382392,431.220413,487.246627,567.212958,505.257192
DLCL-BMPlike(23:0_18:4)-H,993.583868,152.995833,171.006398,353.342504,275.201654,507.345613,563.371827,643.338158,581.382392,429.204763,485.230977,565.197308,503.241542
DLCL-BMPlike(23:0_18:4)-H,991.568218,152.995833,171.006398,353.342504,273.186004,507.345613,563.371827,643.338158,581.382392,427.189113,483.215327,563.181658,501.225892
DLCL-BMPlike(23:0_19:0)-H,1015.662118,152.995833,171.006398,353.342504,297.279904,507.345613,563.371827,643.338158,581.382392,451.283013,507.309227,587.275558,525.319792
DLCL-BMPlike(23:0_19:1)-H,1013.646458,152.995833,171.006398,353.342504,295.264244,507.345613,563.371827,643.338158,581.382392,449.267353,505.293567,585.259898,523.304132
DLCL-BMPlike(23:0_20:0)-H,1029.677768,152.995833,171.006398,353.342504,311.295554,507.345613,563.371827,643.338158,581.382392,465.298663,521.324877,601.291208,539.335442
DLCL-BMPlike(23:0_20:1)-H,1027.662118,152.995833,171.006398,353.342504,309.279904,507.345613,563.371827,643.338158,581.382392,463.283013,519.309227,599.275558,537.319792
DLCL-BMPlike(23:0_20:2)-H,1025.646468,152.995833,171.006398,353.342504,307.264254,507.345613,563.371827,643.338158,581.382392,461.267363,517.293577,597.259908,535.304142
DLCL-BMPlike(23:0_20:3)-H,1023.630818,152.995833,171.006398,353.342504,305.248604,507.345613,563.371827,643.338158,581.382392,459.251713,515.277927,595.244258,533.288492
DLCL-BMPlike(23:0_20:4)-H,1021.615168,152.995833,171.006398,353.342504,303.232954,507.345613,563.371827,643.338158,581.382392,457.236063,513.262277,593.228608,531.272842
DLCL-BMPlike(23:0_20:5)-H,1019.599518,152.995833,171.006398,353.342504,301.217304,507.345613,563.371827,643.338158,581.382392,455.220413,511.246627,591.212958,529.257192
DLCL-BMPlike(23:0_21:0)-H,1043.693418,152.995833,171.006398,353.342504,325.311204,507.345613,563.371827,643.338158,581.382392,479.314313,535.340527,615.306858,553.351092
DLCL-BMPlike(23:0_22:0)-H,1057.709068,152.995833,171.006398,353.342504,339.326854,507.345613,563.371827,643.338158,581.382392,493.329963,549.356177,629.322508,567.366742
DLCL-BMPlike(23:0_22:1)-H,1055.693418,152.995833,171.006398,353.342504,337.311204,507.345613,563.371827,643.338158,581.382392,491.314313,547.340527,627.306858,565.351092
DLCL-BMPlike(23:0_22:2)-H,1053.677768,152.995833,171.006398,353.342504,335.295554,507.345613,563.371827,643.338158,581.382392,489.298663,545.324877,625.291208,563.335442
DLCL-BMPlike(23:0_22:3)-H,1051.662118,152.995833,171.006398,353.342504,333.279904,507.345613,563.371827,643.338158,581.382392,487.283013,543.309227,623.275558,561.319792
DLCL-BMPlike(23:0_22:4)-H,1049.646468,152.995833,171.006398,353.342504,331.264254,507.345613,563.371827,643.338158,581.382392,485.267363,541.293577,621.259908,559.304142
