"MSDIAL_HBMP","[M+NH4]+","1","2","3","4","5"
"MSDIAL_HBMP 12:0_14:0_22:1;[M+NH4]+;CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCC\C=C/CCCCCCCC)COP(O)(=O)OCC(CO)OC(=O)CCCCCCCCCCC;FUAIEYKHNXWJQF-FCQUAONHNA-N;C54H103O11P","976.75763","605.5508","976.7576","257.2112","285.2424","395.352"
"MSDIAL_HBMP 12:0_14:0_22:2;[M+NH4]+;CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)COP(O)(=O)OCC(CO)OC(=O)CCCCCCCCCCC;RYMTWEPGJDEMLT-QUBBQYHMNA-N;C54H101O11P","974.74198","603.5352","974.742","257.2112","285.2424","393.3363"
"MSDIAL_HBMP 12:0_14:0_22:3;[M+NH4]+;CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC\C=C/C\C=C/C\C=C/CCCCC)COP(O)(=O)OCC(CO)OC(=O)CCCCCCCCCCC;SODDCGVMGJVBKI-UXFWVJTKNA-N;C54H99O11P","972.72633","601.5196","972.7263","257.2112","285.2424","391.3207"
"MSDIAL_HBMP 12:0_14:0_22:4;[M+NH4]+;CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COP(O)(=O)OCC(CO)OC(=O)CCCCCCCCCCC;RQMCGQMTXBTSNC-JREMLWAENA-N;C54H97O11P","970.71068","599.5039","970.7107","257.2112","285.2424","389.3051"
"MSDIAL_HBMP 12:0_14:0_22:5;[M+NH4]+;CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COP(O)(=O)OCC(CO)OC(=O)CCCCCCCCCCC;LVXFBELCDFUXOU-KKHGNGATNA-N;C54H95O11P","968.69503","597.4883","968.695","257.2112","285.2424","387.2894"
"MSDIAL_HBMP 12:0_14:0_22:6;[M+NH4]+;CCCCCCCCCCCCCC(=O)OC(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COP(O)(=O)OCC(CO)OC(=O)CCCCCCCCCCC;AQCCKPGFZSUKPW-ZYTLVNTGNA-N;C54H93O11P","966.67938","595.4726","966.6794","257.2112","285.2424","385.2737"
"MSDIAL_HBMP 12:0_14:1_12:0;[M+NH4]+;CCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(CO)OC(=O)CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC;LFCHKYZVTWCNRF-SSZFMOIBNA-N;C44H83O11P","836.60113","465.3944","836.6011","257.2112","283.2268","1"
"MSDIAL_HBMP 12:0_14:1_14:0;[M+NH4]+;CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(CO)OC(=O)CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC;JMACQUIUFCSBRM-VKAVYKQENA-N;C46H87O11P","864.63243","493.4257","864.6324","257.2112","283.2268","285.2424"
"MSDIAL_HBMP 12:0_14:1_14:1;[M+NH4]+;CCCCCCCCCCCC(=O)OC(CO)COP(O)(=O)OCC(COC(=O)CCCCCCC\C=C/CCCC)OC(=O)CCCCCCC\C=C/CCCC;GHXHAPPJUHJDFO-YKVSKMSXNA-N;C46H85O11P","862.61678","491.41","862.6168","283.2268","257.2112","1"
"MSDIAL_HBMP 12:0_14:1_16:0;[M+NH4]+;CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(CO)OC(=O)CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC;PMJSOJAFZXYVNB-VKAVYKQENA-N;C48H91O11P","892.66373","521.457","892.6638","257.2112","283.2268","313.2737"
