DLCL-PGlike,[M-H]-, Glycerol-3-phosphate_NLH2O, Glycerol-3-phosphate,T1_RCOO-,T2_RCOO-,PA(R1+R2),PA(R1+R2)-NL_T1RCOOH,PA(R1+R2)-NL_T2RCOOH,PA(R1+R2)-NL_T1Ketene,PA(R1+R2)-NL_T2Ketene,PA(R1+R2)+56,PA(R1+R2)+136,PA(R1+R2)+56+18
DLCL-PGlike(22:4_18:0)-H,979.568218,152.995833,171.006398,331.264254,283.264254,751.528329,419.256799,467.256799,437.267364,485.267364,807.554543,887.520874,825.565108
DLCL-PGlike(22:4_18:1)-H,977.552568,152.995833,171.006398,331.264254,281.248604,749.512679,417.241149,467.256799,435.251714,485.267364,805.538893,885.505224,823.549458
DLCL-PGlike(22:4_18:2)-H,975.536918,152.995833,171.006398,331.264254,279.232954,747.497029,415.225499,467.256799,433.236064,485.267364,803.523243,883.489574,821.533808
DLCL-PGlike(22:4_18:3)-H,973.521268,152.995833,171.006398,331.264254,277.217304,745.481379,413.209849,467.256799,431.220414,485.267364,801.507593,881.473924,819.518158
DLCL-PGlike(22:4_18:4)-H,971.505618,152.995833,171.006398,331.264254,275.201654,743.465729,411.194199,467.256799,429.204764,485.267364,799.491943,879.458274,817.502508
DLCL-PGlike(22:4_18:4)-H,969.489968,152.995833,171.006398,331.264254,273.186004,741.450079,409.178549,467.256799,427.189114,485.267364,797.476293,877.442624,815.486858
DLCL-PGlike(22:4_19:0)-H,993.583868,152.995833,171.006398,331.264254,297.279904,765.543979,433.272449,467.256799,451.283014,485.267364,821.570193,901.536524,839.580758
DLCL-PGlike(22:4_19:1)-H,991.568208,152.995833,171.006398,331.264254,295.264244,763.528319,431.256789,467.256799,449.267354,485.267364,819.554533,899.520864,837.565098
DLCL-PGlike(22:4_20:0)-H,1007.599518,152.995833,171.006398,331.264254,311.295554,779.559629,447.288099,467.256799,465.298664,485.267364,835.585843,915.552174,853.596408
DLCL-PGlike(22:4_20:1)-H,1005.583868,152.995833,171.006398,331.264254,309.279904,777.543979,445.272449,467.256799,463.283014,485.267364,833.570193,913.536524,851.580758
DLCL-PGlike(22:4_20:2)-H,1003.568218,152.995833,171.006398,331.264254,307.264254,775.528329,443.256799,467.256799,461.267364,485.267364,831.554543,911.520874,849.565108
DLCL-PGlike(22:4_20:3)-H,1001.552568,152.995833,171.006398,331.264254,305.248604,773.512679,441.241149,467.256799,459.251714,485.267364,829.538893,909.505224,847.549458
DLCL-PGlike(22:4_20:4)-H,999.536918,152.995833,171.006398,331.264254,303.232954,771.497029,439.225499,467.256799,457.236064,485.267364,827.523243,907.489574,845.533808
DLCL-PGlike(22:4_20:5)-H,997.521268,152.995833,171.006398,331.264254,301.217304,769.481379,437.209849,467.256799,455.220414,485.267364,825.507593,905.473924,843.518158
DLCL-PGlike(22:4_21:0)-H,1021.615168,152.995833,171.006398,331.264254,325.311204,793.575279,461.303749,467.256799,479.314314,485.267364,849.601493,929.567824,867.612058
DLCL-PGlike(22:4_22:0)-H,1035.630818,152.995833,171.006398,331.264254,339.326854,807.590929,475.319399,467.256799,493.329964,485.267364,863.617143,943.583474,881.627708
DLCL-PGlike(22:4_22:1)-H,1033.615168,152.995833,171.006398,331.264254,337.311204,805.575279,473.303749,467.256799,491.314314,485.267364,861.601493,941.567824,879.612058
DLCL-PGlike(22:4_22:2)-H,1031.599518,152.995833,171.006398,331.264254,335.295554,803.559629,471.288099,467.256799,489.298664,485.267364,859.585843,939.552174,877.596408
DLCL-PGlike(22:4_22:3)-H,1029.583868,152.995833,171.006398,331.264254,333.279904,801.543979,469.272449,467.256799,487.283014,485.267364,857.570193,937.536524,875.580758
DLCL-PGlike(22:4_22:4)-H,1027.568218,152.995833,171.006398,331.264254,331.264254,799.528329,467.256799,467.256799,485.267364,485.267364,855.554543,935.520874,873.565108
DLCL-PGlike(22:4_22:5)-H,1025.552568,152.995833,171.006398,331.264254,329.248604,797.512679,465.241149,467.256799,483.251714,485.267364,853.538893,933.505224,871.549458
DLCL-PGlike(22:4_22:6)-H,1023.536918,152.995833,171.006398,331.264254,327.232954,795.497029,463.225499,467.256799,481.236064,485.267364,851.523243,931.489574,869.533808
DLCL-PGlike(22:4_23:0)-H,1049.646468,152.995833,171.006398,331.264254,353.342504,821.606579,489.335049,467.256799,507.345614,485.267364,877.632793,957.599124,895.643358
DLCL-PGlike(22:4_24:0)-H,1063.662118,152.995833,171.006398,331.264254,367.358154,835.622229,503.350699,467.256799,521.361264,485.267364,891.648443,971.614774,909.659008
DLCL-PGlike(22:4_24:1)-H,1061.646468,152.995833,171.006398,331.264254,365.342504,833.606579,501.335049,467.256799,519.345614,485.267364,889.632793,969.599124,907.643358
DLCL-PGlike(22:4_25:0)-H,1077.677768,152.995833,171.006398,331.264254,381.373804,849.637879,517.366349,467.256799,535.376914,485.267364,905.664093,985.630424,923.674658
DLCL-PGlike(22:4_26:0)-H,1091.693418,152.995833,171.006398,331.264254,395.389454,863.653529,531.381999,467.256799,549.392564,485.267364,919.679743,999.646074,937.690308
DLCL-PGlike(22:5_8:0)-H,837.396067,152.995833,171.006398,329.248604,143.107753,609.356178,279.100298,465.241149,297.110863,483.251714,665.382392,745.348723,683.392957
DLCL-PGlike(22:5_10:0)-H,865.427368,152.995833,171.006398,329.248604,171.139054,637.387479,307.131599,465.241149,325.142164,483.251714,693.413693,773.380024,711.424258
DLCL-PGlike(22:5_12:0)-H,893.458668,152.995833,171.006398,329.248604,199.170354,665.418779,335.162899,465.241149,353.173464,483.251714,721.444993,801.411324,739.455558
DLCL-PGlike(22:5_13:0)-H,907.474318,152.995833,171.006398,329.248604,213.186004,679.434429,349.178549,465.241149,367.189114,483.251714,735.460643,815.426974,753.471208
DLCL-PGlike(22:5_14:0)-H,921.489968,152.995833,171.006398,329.248604,227.201654,693.450079,363.194199,465.241149,381.204764,483.251714,749.476293,829.442624,767.486858
DLCL-PGlike(22:5_14:1)-H,919.474318,152.995833,171.006398,329.248604,225.186004,691.434429,361.178549,465.241149,379.189114,483.251714,747.460643,827.426974,765.471208
DLCL-PGlike(22:5_15:0)-H,935.505618,152.995833,171.006398,329.248604,241.217304,707.465729,377.209849,465.241149,395.220414,483.251714,763.491943,843.458274,781.502508
DLCL-PGlike(22:5_15:1)-H,933.489968,152.995833,171.006398,329.248604,239.201654,705.450079,375.194199,465.241149,393.204764,483.251714,761.476293,841.442624,779.486858
DLCL-PGlike(22:5_16:0)-H,949.521268,152.995833,171.006398,329.248604,255.232954,721.481379,391.225499,465.241149,409.236064,483.251714,777.507593,857.473924,795.518158
DLCL-PGlike(22:5_16:1)-H,947.505618,152.995833,171.006398,329.248604,253.217304,719.465729,389.209849,465.241149,407.220414,483.251714,775.491943,855.458274,793.502508
DLCL-PGlike(22:5_16:2)-H,945.489968,152.995833,171.006398,329.248604,251.201654,717.450079,387.194199,465.241149,405.204764,483.251714,773.476293,853.442624,791.486858
DLCL-PGlike(22:5_16:3)-H,943.474318,152.995833,171.006398,329.248604,249.186004,715.434429,385.178549,465.241149,403.189114,483.251714,771.460643,851.426974,789.471208
DLCL-PGlike(22:5_16:4)-H,941.458668,152.995833,171.006398,329.248604,247.170354,713.418779,383.162899,465.241149,401.173464,483.251714,769.444993,849.411324,787.455558
DLCL-PGlike(22:5_17:0)-H,963.536918,152.995833,171.006398,329.248604,269.248604,735.497029,405.241149,465.241149,423.251714,483.251714,791.523243,871.489574,809.533808
DLCL-PGlike(22:5_17:1)-H,961.521268,152.995833,171.006398,329.248604,267.232954,733.481379,403.225499,465.241149,421.236064,483.251714,789.507593,869.473924,807.518158
DLCL-PGlike(22:5_17:2)-H,959.505618,152.995833,171.006398,329.248604,265.217304,731.465729,401.209849,465.241149,419.220414,483.251714,787.491943,867.458274,805.502508
DLCL-PGlike(22:5_18:0)-H,977.552568,152.995833,171.006398,329.248604,283.264254,749.512679,419.256799,465.241149,437.267364,483.251714,805.538893,885.505224,823.549458
DLCL-PGlike(22:5_18:1)-H,975.536918,152.995833,171.006398,329.248604,281.248604,747.497029,417.241149,465.241149,435.251714,483.251714,803.523243,883.489574,821.533808
DLCL-PGlike(22:5_18:2)-H,973.521268,152.995833,171.006398,329.248604,279.232954,745.481379,415.225499,465.241149,433.236064,483.251714,801.507593,881.473924,819.518158
DLCL-PGlike(22:5_18:3)-H,971.505618,152.995833,171.006398,329.248604,277.217304,743.465729,413.209849,465.241149,431.220414,483.251714,799.491943,879.458274,817.502508
DLCL-PGlike(22:5_18:4)-H,969.489968,152.995833,171.006398,329.248604,275.201654,741.450079,411.194199,465.241149,429.204764,483.251714,797.476293,877.442624,815.486858
DLCL-PGlike(22:5_18:4)-H,967.474318,152.995833,171.006398,329.248604,273.186004,739.434429,409.178549,465.241149,427.189114,483.251714,795.460643,875.426974,813.471208
DLCL-PGlike(22:5_19:0)-H,991.568218,152.995833,171.006398,329.248604,297.279904,763.528329,433.272449,465.241149,451.283014,483.251714,819.554543,899.520874,837.565108
DLCL-PGlike(22:5_19:1)-H,989.552558,152.995833,171.006398,329.248604,295.264244,761.512669,431.256789,465.241149,449.267354,483.251714,817.538883,897.505214,835.549448
DLCL-PGlike(22:5_20:0)-H,1005.583868,152.995833,171.006398,329.248604,311.295554,777.543979,447.288099,465.241149,465.298664,483.251714,833.570193,913.536524,851.580758
DLCL-PGlike(22:5_20:1)-H,1003.568218,152.995833,171.006398,329.248604,309.279904,775.528329,445.272449,465.241149,463.283014,483.251714,831.554543,911.520874,849.565108
DLCL-PGlike(22:5_20:2)-H,1001.552568,152.995833,171.006398,329.248604,307.264254,773.512679,443.256799,465.241149,461.267364,483.251714,829.538893,909.505224,847.549458
DLCL-PGlike(22:5_20:3)-H,999.536918,152.995833,171.006398,329.248604,305.248604,771.497029,441.241149,465.241149,459.251714,483.251714,827.523243,907.489574,845.533808
DLCL-PGlike(22:5_20:4)-H,997.521268,152.995833,171.006398,329.248604,303.232954,769.481379,439.225499,465.241149,457.236064,483.251714,825.507593,905.473924,843.518158
DLCL-PGlike(22:5_20:5)-H,995.505618,152.995833,171.006398,329.248604,301.217304,767.465729,437.209849,465.241149,455.220414,483.251714,823.491943,903.458274,841.502508
DLCL-PGlike(22:5_21:0)-H,1019.599518,152.995833,171.006398,329.248604,325.311204,791.559629,461.303749,465.241149,479.314314,483.251714,847.585843,927.552174,865.596408
DLCL-PGlike(22:5_22:0)-H,1033.615168,152.995833,171.006398,329.248604,339.326854,805.575279,475.319399,465.241149,493.329964,483.251714,861.601493,941.567824,879.612058
DLCL-PGlike(22:5_22:1)-H,1031.599518,152.995833,171.006398,329.248604,337.311204,803.559629,473.303749,465.241149,491.314314,483.251714,859.585843,939.552174,877.596408
DLCL-PGlike(22:5_22:2)-H,1029.583868,152.995833,171.006398,329.248604,335.295554,801.543979,471.288099,465.241149,489.298664,483.251714,857.570193,937.536524,875.580758
DLCL-PGlike(22:5_22:3)-H,1027.568218,152.995833,171.006398,329.248604,333.279904,799.528329,469.272449,465.241149,487.283014,483.251714,855.554543,935.520874,873.565108
DLCL-PGlike(22:5_22:4)-H,1025.552568,152.995833,171.006398,329.248604,331.264254,797.512679,467.256799,465.241149,485.267364,483.251714,853.538893,933.505224,871.549458
DLCL-PGlike(22:5_22:5)-H,1023.536918,152.995833,171.006398,329.248604,329.248604,795.497029,465.241149,465.241149,483.251714,483.251714,851.523243,931.489574,869.533808
DLCL-PGlike(22:5_22:6)-H,1021.521268,152.995833,171.006398,329.248604,327.232954,793.481379,463.225499,465.241149,481.236064,483.251714,849.507593,929.473924,867.518158
DLCL-PGlike(22:5_23:0)-H,1047.630818,152.995833,171.006398,329.248604,353.342504,819.590929,489.335049,465.241149,507.345614,483.251714,875.617143,955.583474,893.627708
DLCL-PGlike(22:5_24:0)-H,1061.646468,152.995833,171.006398,329.248604,367.358154,833.606579,503.350699,465.241149,521.361264,483.251714,889.632793,969.599124,907.643358
DLCL-PGlike(22:5_24:1)-H,1059.630818,152.995833,171.006398,329.248604,365.342504,831.590929,501.335049,465.241149,519.345614,483.251714,887.617143,967.583474,905.627708
DLCL-PGlike(22:5_25:0)-H,1075.662118,152.995833,171.006398,329.248604,381.373804,847.622229,517.366349,465.241149,535.376914,483.251714,903.648443,983.614774,921.659008
DLCL-PGlike(22:5_26:0)-H,1089.677768,152.995833,171.006398,329.248604,395.389454,861.637879,531.381999,465.241149,549.392564,483.251714,917.664093,997.630424,935.674658
DLCL-PGlike(22:6_8:0)-H,835.380417,152.995833,171.006398,327.232954,143.107753,607.340528,279.100298,463.225499,297.110863,481.236064,663.366742,743.333073,681.377307
DLCL-PGlike(22:6_10:0)-H,863.411718,152.995833,171.006398,327.232954,171.139054,635.371829,307.131599,463.225499,325.142164,481.236064,691.398043,771.364374,709.408608
DLCL-PGlike(22:6_12:0)-H,891.443018,152.995833,171.006398,327.232954,199.170354,663.403129,335.162899,463.225499,353.173464,481.236064,719.429343,799.395674,737.439908
DLCL-PGlike(22:6_13:0)-H,905.458668,152.995833,171.006398,327.232954,213.186004,677.418779,349.178549,463.225499,367.189114,481.236064,733.444993,813.411324,751.455558
DLCL-PGlike(22:6_14:0)-H,919.474318,152.995833,171.006398,327.232954,227.201654,691.434429,363.194199,463.225499,381.204764,481.236064,747.460643,827.426974,765.471208
DLCL-PGlike(22:6_14:1)-H,917.458668,152.995833,171.006398,327.232954,225.186004,689.418779,361.178549,463.225499,379.189114,481.236064,745.444993,825.411324,763.455558
DLCL-PGlike(22:6_15:0)-H,933.489968,152.995833,171.006398,327.232954,241.217304,705.450079,377.209849,463.225499,395.220414,481.236064,761.476293,841.442624,779.486858
DLCL-PGlike(22:6_15:1)-H,931.474318,152.995833,171.006398,327.232954,239.201654,703.434429,375.194199,463.225499,393.204764,481.236064,759.460643,839.426974,777.471208
DLCL-PGlike(22:6_16:0)-H,947.505618,152.995833,171.006398,327.232954,255.232954,719.465729,391.225499,463.225499,409.236064,481.236064,775.491943,855.458274,793.502508
DLCL-PGlike(22:6_16:1)-H,945.489968,152.995833,171.006398,327.232954,253.217304,717.450079,389.209849,463.225499,407.220414,481.236064,773.476293,853.442624,791.486858
DLCL-PGlike(22:6_16:2)-H,943.474318,152.995833,171.006398,327.232954,251.201654,715.434429,387.194199,463.225499,405.204764,481.236064,771.460643,851.426974,789.471208
DLCL-PGlike(22:6_16:3)-H,941.458668,152.995833,171.006398,327.232954,249.186004,713.418779,385.178549,463.225499,403.189114,481.236064,769.444993,849.411324,787.455558
DLCL-PGlike(22:6_16:4)-H,939.443018,152.995833,171.006398,327.232954,247.170354,711.403129,383.162899,463.225499,401.173464,481.236064,767.429343,847.395674,785.439908
DLCL-PGlike(22:6_17:0)-H,961.521268,152.995833,171.006398,327.232954,269.248604,733.481379,405.241149,463.225499,423.251714,481.236064,789.507593,869.473924,807.518158
DLCL-PGlike(22:6_17:1)-H,959.505618,152.995833,171.006398,327.232954,267.232954,731.465729,403.225499,463.225499,421.236064,481.236064,787.491943,867.458274,805.502508
DLCL-PGlike(22:6_17:2)-H,957.489968,152.995833,171.006398,327.232954,265.217304,729.450079,401.209849,463.225499,419.220414,481.236064,785.476293,865.442624,803.486858
DLCL-PGlike(22:6_18:0)-H,975.536918,152.995833,171.006398,327.232954,283.264254,747.497029,419.256799,463.225499,437.267364,481.236064,803.523243,883.489574,821.533808
DLCL-PGlike(22:6_18:1)-H,973.521268,152.995833,171.006398,327.232954,281.248604,745.481379,417.241149,463.225499,435.251714,481.236064,801.507593,881.473924,819.518158
DLCL-PGlike(22:6_18:2)-H,971.505618,152.995833,171.006398,327.232954,279.232954,743.465729,415.225499,463.225499,433.236064,481.236064,799.491943,879.458274,817.502508
DLCL-PGlike(22:6_18:3)-H,969.489968,152.995833,171.006398,327.232954,277.217304,741.450079,413.209849,463.225499,431.220414,481.236064,797.476293,877.442624,815.486858
DLCL-PGlike(22:6_18:4)-H,967.474318,152.995833,171.006398,327.232954,275.201654,739.434429,411.194199,463.225499,429.204764,481.236064,795.460643,875.426974,813.471208
DLCL-PGlike(22:6_18:4)-H,965.458668,152.995833,171.006398,327.232954,273.186004,737.418779,409.178549,463.225499,427.189114,481.236064,793.444993,873.411324,811.455558
DLCL-PGlike(22:6_19:0)-H,989.552568,152.995833,171.006398,327.232954,297.279904,761.512679,433.272449,463.225499,451.283014,481.236064,817.538893,897.505224,835.549458
DLCL-PGlike(22:6_19:1)-H,987.536908,152.995833,171.006398,327.232954,295.264244,759.497019,431.256789,463.225499,449.267354,481.236064,815.523233,895.489564,833.533798
DLCL-PGlike(22:6_20:0)-H,1003.568218,152.995833,171.006398,327.232954,311.295554,775.528329,447.288099,463.225499,465.298664,481.236064,831.554543,911.520874,849.565108
DLCL-PGlike(22:6_20:1)-H,1001.552568,152.995833,171.006398,327.232954,309.279904,773.512679,445.272449,463.225499,463.283014,481.236064,829.538893,909.505224,847.549458
DLCL-PGlike(22:6_20:2)-H,999.536918,152.995833,171.006398,327.232954,307.264254,771.497029,443.256799,463.225499,461.267364,481.236064,827.523243,907.489574,845.533808
DLCL-PGlike(22:6_20:3)-H,997.521268,152.995833,171.006398,327.232954,305.248604,769.481379,441.241149,463.225499,459.251714,481.236064,825.507593,905.473924,843.518158
DLCL-PGlike(22:6_20:4)-H,995.505618,152.995833,171.006398,327.232954,303.232954,767.465729,439.225499,463.225499,457.236064,481.236064,823.491943,903.458274,841.502508
DLCL-PGlike(22:6_20:5)-H,993.489968,152.995833,171.006398,327.232954,301.217304,765.450079,437.209849,463.225499,455.220414,481.236064,821.476293,901.442624,839.486858
DLCL-PGlike(22:6_21:0)-H,1017.583868,152.995833,171.006398,327.232954,325.311204,789.543979,461.303749,463.225499,479.314314,481.236064,845.570193,925.536524,863.580758
DLCL-PGlike(22:6_22:0)-H,1031.599518,152.995833,171.006398,327.232954,339.326854,803.559629,475.319399,463.225499,493.329964,481.236064,859.585843,939.552174,877.596408
DLCL-PGlike(22:6_22:1)-H,1029.583868,152.995833,171.006398,327.232954,337.311204,801.543979,473.303749,463.225499,491.314314,481.236064,857.570193,937.536524,875.580758
DLCL-PGlike(22:6_22:2)-H,1027.568218,152.995833,171.006398,327.232954,335.295554,799.528329,471.288099,463.225499,489.298664,481.236064,855.554543,935.520874,873.565108
DLCL-PGlike(22:6_22:3)-H,1025.552568,152.995833,171.006398,327.232954,333.279904,797.512679,469.272449,463.225499,487.283014,481.236064,853.538893,933.505224,871.549458
DLCL-PGlike(22:6_22:4)-H,1023.536918,152.995833,171.006398,327.232954,331.264254,795.497029,467.256799,463.225499,485.267364,481.236064,851.523243,931.489574,869.533808
DLCL-PGlike(22:6_22:5)-H,1021.521268,152.995833,171.006398,327.232954,329.248604,793.481379,465.241149,463.225499,483.251714,481.236064,849.507593,929.473924,867.518158
