OxTG,[M+NH4]+,[M+H-nH2O]+,[M+H-nH2O-R1COOH]+,[M+H-nH2O-R2COOH]+,[M+H-nH2O-R3COOH]+,[R1CO-nH2O]+,[R2CO-nH2O]+,[R3CO-nH2O]+
OxTG(20:3(OHOH)_18:1(OHOHOH)_18:2)+NH4,1004.77615,897.6967504,595.4721604,621.4877304,617.4565204,303.2318664,295.2268664,245.2263664
OxTG(20:3(OHOH)_18:1(OHOHOH)_18:3)+NH4,1002.76055,895.6811504,593.4565604,619.4721304,617.4565204,303.2318664,295.2268664,243.2107664
OxTG(20:3(OHOH)_18:1(OHOHOH)_18:4)+NH4,1000.74485,893.6654504,591.4408604,617.4564304,617.4565204,303.2318664,295.2268664,241.1950664
OxTG(20:3(OHOH)_18:1(OHOHOH)_20:4)+NH4,1028.77615,921.6967504,619.4721604,645.4877304,617.4565204,303.2318664,295.2268664,269.2263664
OxTG(20:3(OHOH)_18:1(OHOHOH)_20:5)+NH4,1026.76055,919.6811504,617.4565604,643.4721304,617.4565204,303.2318664,295.2268664,267.2107664
OxTG(20:3(OHOH)_18:1(OHOHOH)_22:5)+NH4,1054.79185,947.7124504,645.4878604,671.5034304,617.4565204,303.2318664,295.2268664,295.2420664
OxTG(20:3(OHOH)_18:1(OHOHOH)_22:6)+NH4,1052.77615,945.6967504,643.4721604,669.4877304,617.4565204,303.2318664,295.2268664,293.2263664
OxTG(20:3(OHOH)_18:2(OHOHOH)_14:0)+NH4,950.7291504,843.6497504,541.4251604,569.4564304,615.4408204,303.2318664,293.2111664,193.1950664
OxTG(20:3(OHOH)_18:2(OHOHOH)_14:1)+NH4,948.7135504,841.6341504,539.4095604,567.4408304,615.4408204,303.2318664,293.2111664,191.1794664
OxTG(20:3(OHOH)_18:2(OHOHOH)_16:0)+NH4,978.7604504,871.6810504,569.4564604,597.4877304,615.4408204,303.2318664,293.2111664,221.2263664
OxTG(20:3(OHOH)_18:2(OHOHOH)_16:1)+NH4,976.7448504,869.6654504,567.4408604,595.4721304,615.4408204,303.2318664,293.2111664,219.2107664
OxTG(20:3(OHOH)_18:2(OHOHOH)_18:0)+NH4,1006.79175,899.7123504,597.4877604,625.5190304,615.4408204,303.2318664,293.2111664,249.2576664
OxTG(20:3(OHOH)_18:2(OHOHOH)_18:1)+NH4,1004.77615,897.6967504,595.4721604,623.5034304,615.4408204,303.2318664,293.2111664,247.2420664
OxTG(20:3(OHOH)_18:2(OHOHOH)_18:2)+NH4,1002.76045,895.6810504,593.4564604,621.4877304,615.4408204,303.2318664,293.2111664,245.2263664
OxTG(20:3(OHOH)_18:2(OHOHOH)_18:3)+NH4,1000.74485,893.6654504,591.4408604,619.4721304,615.4408204,303.2318664,293.2111664,243.2107664
OxTG(20:3(OHOH)_18:2(OHOHOH)_18:4)+NH4,998.7291504,891.6497504,589.4251604,617.4564304,615.4408204,303.2318664,293.2111664,241.1950664
OxTG(20:3(OHOH)_18:2(OHOHOH)_20:4)+NH4,1026.76045,919.6810504,617.4564604,645.4877304,615.4408204,303.2318664,293.2111664,269.2263664
OxTG(20:3(OHOH)_18:2(OHOHOH)_20:5)+NH4,1024.74485,917.6654504,615.4408604,643.4721304,615.4408204,303.2318664,293.2111664,267.2107664
OxTG(20:3(OHOH)_18:2(OHOHOH)_22:5)+NH4,1052.77615,945.6967504,643.4721604,671.5034304,615.4408204,303.2318664,293.2111664,295.2420664
OxTG(20:3(OHOH)_18:2(OHOHOH)_22:6)+NH4,1050.76045,943.6810504,641.4564604,669.4877304,615.4408204,303.2318664,293.2111664,293.2263664
OxTG(20:3(OHOH)_18:3(OHOHOH)_14:0)+NH4,948.7135504,841.6341504,539.4095604,569.4564304,613.4252204,303.2318664,291.1955664,193.1950664
OxTG(20:3(OHOH)_18:3(OHOHOH)_14:1)+NH4,946.6979504,839.6185504,537.3939604,567.4408304,613.4252204,303.2318664,291.1955664,191.1794664
OxTG(20:3(OHOH)_18:3(OHOHOH)_16:0)+NH4,976.7448504,869.6654504,567.4408604,597.4877304,613.4252204,303.2318664,291.1955664,221.2263664
OxTG(20:3(OHOH)_18:3(OHOHOH)_16:1)+NH4,974.7292504,867.6498504,565.4252604,595.4721304,613.4252204,303.2318664,291.1955664,219.2107664
OxTG(20:3(OHOH)_18:3(OHOHOH)_18:0)+NH4,1004.77615,897.6967504,595.4721604,625.5190304,613.4252204,303.2318664,291.1955664,249.2576664
OxTG(20:3(OHOH)_18:3(OHOHOH)_18:1)+NH4,1002.76055,895.6811504,593.4565604,623.5034304,613.4252204,303.2318664,291.1955664,247.2420664
OxTG(20:3(OHOH)_18:3(OHOHOH)_18:2)+NH4,1000.74485,893.6654504,591.4408604,621.4877304,613.4252204,303.2318664,291.1955664,245.2263664
OxTG(20:3(OHOH)_18:3(OHOHOH)_18:3)+NH4,998.7292504,891.6498504,589.4252604,619.4721304,613.4252204,303.2318664,291.1955664,243.2107664
OxTG(20:3(OHOH)_18:3(OHOHOH)_18:4)+NH4,996.7135504,889.6341504,587.4095604,617.4564304,613.4252204,303.2318664,291.1955664,241.1950664
OxTG(20:3(OHOH)_18:3(OHOHOH)_20:4)+NH4,1024.74485,917.6654504,615.4408604,645.4877304,613.4252204,303.2318664,291.1955664,269.2263664
OxTG(20:3(OHOH)_18:3(OHOHOH)_20:5)+NH4,1022.72925,915.6498504,613.4252604,643.4721304,613.4252204,303.2318664,291.1955664,267.2107664
OxTG(20:3(OHOH)_18:3(OHOHOH)_22:5)+NH4,1050.76055,943.6811504,641.4565604,671.5034304,613.4252204,303.2318664,291.1955664,295.2420664
OxTG(20:3(OHOH)_18:3(OHOHOH)_22:6)+NH4,1048.74485,941.6654504,639.4408604,669.4877304,613.4252204,303.2318664,291.1955664,293.2263664
OxTG(20:3(OHOH)_18:4(OHOHOH)_14:0)+NH4,946.6978504,839.6184504,537.3938604,569.4564304,611.4095204,303.2318664,289.1798664,193.1950664
OxTG(20:3(OHOH)_18:4(OHOHOH)_14:1)+NH4,944.6822504,837.6028504,535.3782604,567.4408304,611.4095204,303.2318664,289.1798664,191.1794664
OxTG(20:3(OHOH)_18:4(OHOHOH)_16:0)+NH4,974.7291504,867.6497504,565.4251604,597.4877304,611.4095204,303.2318664,289.1798664,221.2263664
OxTG(20:3(OHOH)_18:4(OHOHOH)_16:1)+NH4,972.7135504,865.6341504,563.4095604,595.4721304,611.4095204,303.2318664,289.1798664,219.2107664
OxTG(20:3(OHOH)_18:4(OHOHOH)_18:0)+NH4,1002.76045,895.6810504,593.4564604,625.5190304,611.4095204,303.2318664,289.1798664,249.2576664
OxTG(20:3(OHOH)_18:4(OHOHOH)_18:1)+NH4,1000.74485,893.6654504,591.4408604,623.5034304,611.4095204,303.2318664,289.1798664,247.2420664
OxTG(20:3(OHOH)_18:4(OHOHOH)_18:2)+NH4,998.7291504,891.6497504,589.4251604,621.4877304,611.4095204,303.2318664,289.1798664,245.2263664
OxTG(20:3(OHOH)_18:4(OHOHOH)_18:3)+NH4,996.7135504,889.6341504,587.4095604,619.4721304,611.4095204,303.2318664,289.1798664,243.2107664
OxTG(20:3(OHOH)_18:4(OHOHOH)_18:4)+NH4,994.6978504,887.6184504,585.3938604,617.4564304,611.4095204,303.2318664,289.1798664,241.1950664
OxTG(20:3(OHOH)_18:4(OHOHOH)_20:4)+NH4,1022.72915,915.6497504,613.4251604,645.4877304,611.4095204,303.2318664,289.1798664,269.2263664
OxTG(20:3(OHOH)_18:4(OHOHOH)_20:5)+NH4,1020.71355,913.6341504,611.4095604,643.4721304,611.4095204,303.2318664,289.1798664,267.2107664
OxTG(20:3(OHOH)_18:4(OHOHOH)_22:5)+NH4,1048.74485,941.6654504,639.4408604,671.5034304,611.4095204,303.2318664,289.1798664,295.2420664
OxTG(20:3(OHOH)_18:4(OHOHOH)_22:6)+NH4,1046.72915,939.6497504,637.4251604,669.4877304,611.4095204,303.2318664,289.1798664,293.2263664
OxTG(20:3(OHOH)_20:1(OHOHOH)_14:0)+NH4,980.7761504,873.6967504,571.4721604,569.4564304,645.4878204,303.2318664,323.2581664,193.1950664
OxTG(20:3(OHOH)_20:1(OHOHOH)_14:1)+NH4,978.7605504,871.6811504,569.4565604,567.4408304,645.4878204,303.2318664,323.2581664,191.1794664
OxTG(20:3(OHOH)_20:1(OHOHOH)_16:0)+NH4,1008.80745,901.7280504,599.5034604,597.4877304,645.4878204,303.2318664,323.2581664,221.2263664
OxTG(20:3(OHOH)_20:1(OHOHOH)_16:1)+NH4,1006.79185,899.7124504,597.4878604,595.4721304,645.4878204,303.2318664,323.2581664,219.2107664
OxTG(20:3(OHOH)_20:1(OHOHOH)_18:0)+NH4,1036.83875,929.7593504,627.5347604,625.5190304,645.4878204,303.2318664,323.2581664,249.2576664
OxTG(20:3(OHOH)_20:1(OHOHOH)_18:1)+NH4,1034.82315,927.7437504,625.5191604,623.5034304,645.4878204,303.2318664,323.2581664,247.2420664
OxTG(20:3(OHOH)_20:1(OHOHOH)_18:2)+NH4,1032.80745,925.7280504,623.5034604,621.4877304,645.4878204,303.2318664,323.2581664,245.2263664
OxTG(20:3(OHOH)_20:1(OHOHOH)_18:3)+NH4,1030.79185,923.7124504,621.4878604,619.4721304,645.4878204,303.2318664,323.2581664,243.2107664
OxTG(20:3(OHOH)_20:1(OHOHOH)_18:4)+NH4,1028.77615,921.6967504,619.4721604,617.4564304,645.4878204,303.2318664,323.2581664,241.1950664
OxTG(20:3(OHOH)_20:1(OHOHOH)_20:4)+NH4,1056.80745,949.7280504,647.5034604,645.4877304,645.4878204,303.2318664,323.2581664,269.2263664
OxTG(20:3(OHOH)_20:1(OHOHOH)_20:5)+NH4,1054.79185,947.7124504,645.4878604,643.4721304,645.4878204,303.2318664,323.2581664,267.2107664
OxTG(20:3(OHOH)_20:1(OHOHOH)_22:5)+NH4,1082.82315,975.7437504,673.5191604,671.5034304,645.4878204,303.2318664,323.2581664,295.2420664
OxTG(20:3(OHOH)_20:1(OHOHOH)_22:6)+NH4,1080.80745,973.7280504,671.5034604,669.4877304,645.4878204,303.2318664,323.2581664,293.2263664
OxTG(20:3(OHOH)_20:2(OHOHOH)_14:0)+NH4,978.7604504,871.6810504,569.4564604,569.4564304,643.4721204,303.2318664,321.2424664,193.1950664
OxTG(20:3(OHOH)_20:2(OHOHOH)_14:1)+NH4,976.7448504,869.6654504,567.4408604,567.4408304,643.4721204,303.2318664,321.2424664,191.1794664
OxTG(20:3(OHOH)_20:2(OHOHOH)_16:0)+NH4,1006.79175,899.7123504,597.4877604,597.4877304,643.4721204,303.2318664,321.2424664,221.2263664
OxTG(20:3(OHOH)_20:2(OHOHOH)_16:1)+NH4,1004.77615,897.6967504,595.4721604,595.4721304,643.4721204,303.2318664,321.2424664,219.2107664
OxTG(20:3(OHOH)_20:2(OHOHOH)_18:0)+NH4,1034.82305,927.7436504,625.5190604,625.5190304,643.4721204,303.2318664,321.2424664,249.2576664
OxTG(20:3(OHOH)_20:2(OHOHOH)_18:1)+NH4,1032.80745,925.7280504,623.5034604,623.5034304,643.4721204,303.2318664,321.2424664,247.2420664
OxTG(20:3(OHOH)_20:2(OHOHOH)_18:2)+NH4,1030.79175,923.7123504,621.4877604,621.4877304,643.4721204,303.2318664,321.2424664,245.2263664
OxTG(20:3(OHOH)_20:2(OHOHOH)_18:3)+NH4,1028.77615,921.6967504,619.4721604,619.4721304,643.4721204,303.2318664,321.2424664,243.2107664
OxTG(20:3(OHOH)_20:2(OHOHOH)_18:4)+NH4,1026.76045,919.6810504,617.4564604,617.4564304,643.4721204,303.2318664,321.2424664,241.1950664
OxTG(20:3(OHOH)_20:2(OHOHOH)_20:4)+NH4,1054.79175,947.7123504,645.4877604,645.4877304,643.4721204,303.2318664,321.2424664,269.2263664
OxTG(20:3(OHOH)_20:2(OHOHOH)_20:5)+NH4,1052.77615,945.6967504,643.4721604,643.4721304,643.4721204,303.2318664,321.2424664,267.2107664
OxTG(20:3(OHOH)_20:2(OHOHOH)_22:5)+NH4,1080.80745,973.7280504,671.5034604,671.5034304,643.4721204,303.2318664,321.2424664,295.2420664
OxTG(20:3(OHOH)_20:2(OHOHOH)_22:6)+NH4,1078.79175,971.7123504,669.4877604,669.4877304,643.4721204,303.2318664,321.2424664,293.2263664
OxTG(20:3(OHOH)_20:3(OHOHOH)_14:0)+NH4,976.7448504,869.6654504,567.4408604,569.4564304,641.4565204,303.2318664,319.2268664,193.1950664
OxTG(20:3(OHOH)_20:3(OHOHOH)_14:1)+NH4,974.7292504,867.6498504,565.4252604,567.4408304,641.4565204,303.2318664,319.2268664,191.1794664
OxTG(20:3(OHOH)_20:3(OHOHOH)_16:0)+NH4,1004.77615,897.6967504,595.4721604,597.4877304,641.4565204,303.2318664,319.2268664,221.2263664
OxTG(20:3(OHOH)_20:3(OHOHOH)_16:1)+NH4,1002.76055,895.6811504,593.4565604,595.4721304,641.4565204,303.2318664,319.2268664,219.2107664
OxTG(20:3(OHOH)_20:3(OHOHOH)_18:0)+NH4,1032.80745,925.7280504,623.5034604,625.5190304,641.4565204,303.2318664,319.2268664,249.2576664
OxTG(20:3(OHOH)_20:3(OHOHOH)_18:1)+NH4,1030.79185,923.7124504,621.4878604,623.5034304,641.4565204,303.2318664,319.2268664,247.2420664
OxTG(20:3(OHOH)_20:3(OHOHOH)_18:2)+NH4,1028.77615,921.6967504,619.4721604,621.4877304,641.4565204,303.2318664,319.2268664,245.2263664
OxTG(20:3(OHOH)_20:3(OHOHOH)_18:3)+NH4,1026.76055,919.6811504,617.4565604,619.4721304,641.4565204,303.2318664,319.2268664,243.2107664
OxTG(20:3(OHOH)_20:3(OHOHOH)_18:4)+NH4,1024.74485,917.6654504,615.4408604,617.4564304,641.4565204,303.2318664,319.2268664,241.1950664
OxTG(20:3(OHOH)_20:3(OHOHOH)_20:4)+NH4,1052.77615,945.6967504,643.4721604,645.4877304,641.4565204,303.2318664,319.2268664,269.2263664
OxTG(20:3(OHOH)_20:3(OHOHOH)_20:5)+NH4,1050.76055,943.6811504,641.4565604,643.4721304,641.4565204,303.2318664,319.2268664,267.2107664
OxTG(20:3(OHOH)_20:3(OHOHOH)_22:5)+NH4,1078.79185,971.7124504,669.4878604,671.5034304,641.4565204,303.2318664,319.2268664,295.2420664
OxTG(20:3(OHOH)_20:3(OHOHOH)_22:6)+NH4,1076.77615,969.6967504,667.4721604,669.4877304,641.4565204,303.2318664,319.2268664,293.2263664
OxTG(20:3(OHOH)_20:4(OHOHOH)_14:0)+NH4,974.7291504,867.6497504,565.4251604,569.4564304,639.4408204,303.2318664,317.2111664,193.1950664
OxTG(20:3(OHOH)_20:4(OHOHOH)_14:1)+NH4,972.7135504,865.6341504,563.4095604,567.4408304,639.4408204,303.2318664,317.2111664,191.1794664
OxTG(20:3(OHOH)_20:4(OHOHOH)_16:0)+NH4,1002.76045,895.6810504,593.4564604,597.4877304,639.4408204,303.2318664,317.2111664,221.2263664
OxTG(20:3(OHOH)_20:4(OHOHOH)_16:1)+NH4,1000.74485,893.6654504,591.4408604,595.4721304,639.4408204,303.2318664,317.2111664,219.2107664
OxTG(20:3(OHOH)_20:4(OHOHOH)_18:0)+NH4,1030.79175,923.7123504,621.4877604,625.5190304,639.4408204,303.2318664,317.2111664,249.2576664
OxTG(20:3(OHOH)_20:4(OHOHOH)_18:1)+NH4,1028.77615,921.6967504,619.4721604,623.5034304,639.4408204,303.2318664,317.2111664,247.2420664
OxTG(20:3(OHOH)_20:4(OHOHOH)_18:2)+NH4,1026.76045,919.6810504,617.4564604,621.4877304,639.4408204,303.2318664,317.2111664,245.2263664
OxTG(20:3(OHOH)_20:4(OHOHOH)_18:3)+NH4,1024.74485,917.6654504,615.4408604,619.4721304,639.4408204,303.2318664,317.2111664,243.2107664
OxTG(20:3(OHOH)_20:4(OHOHOH)_18:4)+NH4,1022.72915,915.6497504,613.4251604,617.4564304,639.4408204,303.2318664,317.2111664,241.1950664
OxTG(20:3(OHOH)_20:4(OHOHOH)_20:4)+NH4,1050.76045,943.6810504,641.4564604,645.4877304,639.4408204,303.2318664,317.2111664,269.2263664
OxTG(20:3(OHOH)_20:4(OHOHOH)_20:5)+NH4,1048.74485,941.6654504,639.4408604,643.4721304,639.4408204,303.2318664,317.2111664,267.2107664
OxTG(20:3(OHOH)_20:4(OHOHOH)_22:5)+NH4,1076.77615,969.6967504,667.4721604,671.5034304,639.4408204,303.2318664,317.2111664,295.2420664
OxTG(20:3(OHOH)_20:4(OHOHOH)_22:6)+NH4,1074.76045,967.6810504,665.4564604,669.4877304,639.4408204,303.2318664,317.2111664,293.2263664
OxTG(20:3(OHOH)_20:5(OHOHOH)_14:0)+NH4,972.7135504,865.6341504,563.4095604,569.4564304,637.4252204,303.2318664,315.1955664,193.1950664
OxTG(20:3(OHOH)_20:5(OHOHOH)_14:1)+NH4,970.6979504,863.6185504,561.3939604,567.4408304,637.4252204,303.2318664,315.1955664,191.1794664
OxTG(20:3(OHOH)_20:5(OHOHOH)_16:0)+NH4,1000.74485,893.6654504,591.4408604,597.4877304,637.4252204,303.2318664,315.1955664,221.2263664
OxTG(20:3(OHOH)_20:5(OHOHOH)_16:1)+NH4,998.7292504,891.6498504,589.4252604,595.4721304,637.4252204,303.2318664,315.1955664,219.2107664
OxTG(20:3(OHOH)_20:5(OHOHOH)_18:0)+NH4,1028.77615,921.6967504,619.4721604,625.5190304,637.4252204,303.2318664,315.1955664,249.2576664
OxTG(20:3(OHOH)_20:5(OHOHOH)_18:1)+NH4,1026.76055,919.6811504,617.4565604,623.5034304,637.4252204,303.2318664,315.1955664,247.2420664
OxTG(20:3(OHOH)_20:5(OHOHOH)_18:2)+NH4,1024.74485,917.6654504,615.4408604,621.4877304,637.4252204,303.2318664,315.1955664,245.2263664
OxTG(20:3(OHOH)_20:5(OHOHOH)_18:3)+NH4,1022.72925,915.6498504,613.4252604,619.4721304,637.4252204,303.2318664,315.1955664,243.2107664
OxTG(20:3(OHOH)_20:5(OHOHOH)_18:4)+NH4,1020.71355,913.6341504,611.4095604,617.4564304,637.4252204,303.2318664,315.1955664,241.1950664
OxTG(20:3(OHOH)_20:5(OHOHOH)_20:4)+NH4,1048.74485,941.6654504,639.4408604,645.4877304,637.4252204,303.2318664,315.1955664,269.2263664
OxTG(20:3(OHOH)_20:5(OHOHOH)_20:5)+NH4,1046.72925,939.6498504,637.4252604,643.4721304,637.4252204,303.2318664,315.1955664,267.2107664
OxTG(20:3(OHOH)_20:5(OHOHOH)_22:5)+NH4,1074.76055,967.6811504,665.4565604,671.5034304,637.4252204,303.2318664,315.1955664,295.2420664
OxTG(20:3(OHOH)_20:5(OHOHOH)_22:6)+NH4,1072.74485,965.6654504,663.4408604,669.4877304,637.4252204,303.2318664,315.1955664,293.2263664
OxTG(20:3(OHOH)_22:1(OHOHOH)_14:0)+NH4,1008.80745,901.7280504,599.5034604,569.4564304,673.5191204,303.2318664,351.2894664,193.1950664
OxTG(20:3(OHOH)_22:1(OHOHOH)_14:1)+NH4,1006.79185,899.7124504,597.4878604,567.4408304,673.5191204,303.2318664,351.2894664,191.1794664
OxTG(20:3(OHOH)_22:1(OHOHOH)_16:0)+NH4,1036.83875,929.7593504,627.5347604,597.4877304,673.5191204,303.2318664,351.2894664,221.2263664
OxTG(20:3(OHOH)_22:1(OHOHOH)_16:1)+NH4,1034.82315,927.7437504,625.5191604,595.4721304,673.5191204,303.2318664,351.2894664,219.2107664
OxTG(20:3(OHOH)_22:1(OHOHOH)_18:0)+NH4,1064.87005,957.7906504,655.5660604,625.5190304,673.5191204,303.2318664,351.2894664,249.2576664
OxTG(20:3(OHOH)_22:1(OHOHOH)_18:1)+NH4,1062.85445,955.7750504,653.5504604,623.5034304,673.5191204,303.2318664,351.2894664,247.2420664
OxTG(20:3(OHOH)_22:1(OHOHOH)_18:2)+NH4,1060.83875,953.7593504,651.5347604,621.4877304,673.5191204,303.2318664,351.2894664,245.2263664
OxTG(20:3(OHOH)_22:1(OHOHOH)_18:3)+NH4,1058.82315,951.7437504,649.5191604,619.4721304,673.5191204,303.2318664,351.2894664,243.2107664
OxTG(20:3(OHOH)_22:1(OHOHOH)_18:4)+NH4,1056.80745,949.7280504,647.5034604,617.4564304,673.5191204,303.2318664,351.2894664,241.1950664
OxTG(20:3(OHOH)_22:1(OHOHOH)_20:4)+NH4,1084.83875,977.7593504,675.5347604,645.4877304,673.5191204,303.2318664,351.2894664,269.2263664
OxTG(20:3(OHOH)_22:1(OHOHOH)_20:5)+NH4,1082.82315,975.7437504,673.5191604,643.4721304,673.5191204,303.2318664,351.2894664,267.2107664
OxTG(20:3(OHOH)_22:1(OHOHOH)_22:5)+NH4,1110.85445,1003.77505,701.5504604,671.5034304,673.5191204,303.2318664,351.2894664,295.2420664
OxTG(20:3(OHOH)_22:1(OHOHOH)_22:6)+NH4,1108.83875,1001.75935,699.5347604,669.4877304,673.5191204,303.2318664,351.2894664,293.2263664
OxTG(20:3(OHOH)_22:2(OHOHOH)_14:0)+NH4,1006.79175,899.7123504,597.4877604,569.4564304,671.5034204,303.2318664,349.2737664,193.1950664
OxTG(20:3(OHOH)_22:2(OHOHOH)_14:1)+NH4,1004.77615,897.6967504,595.4721604,567.4408304,671.5034204,303.2318664,349.2737664,191.1794664
OxTG(20:3(OHOH)_22:2(OHOHOH)_16:0)+NH4,1034.82305,927.7436504,625.5190604,597.4877304,671.5034204,303.2318664,349.2737664,221.2263664
OxTG(20:3(OHOH)_22:2(OHOHOH)_16:1)+NH4,1032.80745,925.7280504,623.5034604,595.4721304,671.5034204,303.2318664,349.2737664,219.2107664
OxTG(20:3(OHOH)_22:2(OHOHOH)_18:0)+NH4,1062.85435,955.7749504,653.5503604,625.5190304,671.5034204,303.2318664,349.2737664,249.2576664
OxTG(20:3(OHOH)_22:2(OHOHOH)_18:1)+NH4,1060.83875,953.7593504,651.5347604,623.5034304,671.5034204,303.2318664,349.2737664,247.2420664
OxTG(20:3(OHOH)_22:2(OHOHOH)_18:2)+NH4,1058.82305,951.7436504,649.5190604,621.4877304,671.5034204,303.2318664,349.2737664,245.2263664
OxTG(20:3(OHOH)_22:2(OHOHOH)_18:3)+NH4,1056.80745,949.7280504,647.5034604,619.4721304,671.5034204,303.2318664,349.2737664,243.2107664
OxTG(20:3(OHOH)_22:2(OHOHOH)_18:4)+NH4,1054.79175,947.7123504,645.4877604,617.4564304,671.5034204,303.2318664,349.2737664,241.1950664
OxTG(20:3(OHOH)_22:2(OHOHOH)_20:4)+NH4,1082.82305,975.7436504,673.5190604,645.4877304,671.5034204,303.2318664,349.2737664,269.2263664
OxTG(20:3(OHOH)_22:2(OHOHOH)_20:5)+NH4,1080.80745,973.7280504,671.5034604,643.4721304,671.5034204,303.2318664,349.2737664,267.2107664
OxTG(20:3(OHOH)_22:2(OHOHOH)_22:5)+NH4,1108.83875,1001.75935,699.5347604,671.5034304,671.5034204,303.2318664,349.2737664,295.2420664
OxTG(20:3(OHOH)_22:2(OHOHOH)_22:6)+NH4,1106.82305,999.7436504,697.5190604,669.4877304,671.5034204,303.2318664,349.2737664,293.2263664
OxTG(20:3(OHOH)_22:3(OHOHOH)_14:0)+NH4,1004.77615,897.6967504,595.4721604,569.4564304,669.4878204,303.2318664,347.2581664,193.1950664
OxTG(20:3(OHOH)_22:3(OHOHOH)_14:1)+NH4,1002.76055,895.6811504,593.4565604,567.4408304,669.4878204,303.2318664,347.2581664,191.1794664
OxTG(20:3(OHOH)_22:3(OHOHOH)_16:0)+NH4,1032.80745,925.7280504,623.5034604,597.4877304,669.4878204,303.2318664,347.2581664,221.2263664
OxTG(20:3(OHOH)_22:3(OHOHOH)_16:1)+NH4,1030.79185,923.7124504,621.4878604,595.4721304,669.4878204,303.2318664,347.2581664,219.2107664
OxTG(20:3(OHOH)_22:3(OHOHOH)_18:0)+NH4,1060.83875,953.7593504,651.5347604,625.5190304,669.4878204,303.2318664,347.2581664,249.2576664
OxTG(20:3(OHOH)_22:3(OHOHOH)_18:1)+NH4,1058.82315,951.7437504,649.5191604,623.5034304,669.4878204,303.2318664,347.2581664,247.2420664
OxTG(20:3(OHOH)_22:3(OHOHOH)_18:2)+NH4,1056.80745,949.7280504,647.5034604,621.4877304,669.4878204,303.2318664,347.2581664,245.2263664
OxTG(20:3(OHOH)_22:3(OHOHOH)_18:3)+NH4,1054.79185,947.7124504,645.4878604,619.4721304,669.4878204,303.2318664,347.2581664,243.2107664
OxTG(20:3(OHOH)_22:3(OHOHOH)_18:4)+NH4,1052.77615,945.6967504,643.4721604,617.4564304,669.4878204,303.2318664,347.2581664,241.1950664
OxTG(20:3(OHOH)_22:3(OHOHOH)_20:4)+NH4,1080.80745,973.7280504,671.5034604,645.4877304,669.4878204,303.2318664,347.2581664,269.2263664
OxTG(20:3(OHOH)_22:3(OHOHOH)_20:5)+NH4,1078.79185,971.7124504,669.4878604,643.4721304,669.4878204,303.2318664,347.2581664,267.2107664
OxTG(20:3(OHOH)_22:3(OHOHOH)_22:5)+NH4,1106.82315,999.7437504,697.5191604,671.5034304,669.4878204,303.2318664,347.2581664,295.2420664
OxTG(20:3(OHOH)_22:3(OHOHOH)_22:6)+NH4,1104.80745,997.7280504,695.5034604,669.4877304,669.4878204,303.2318664,347.2581664,293.2263664
OxTG(20:3(OHOH)_22:4(OHOHOH)_14:0)+NH4,1002.76045,895.6810504,593.4564604,569.4564304,667.4721204,303.2318664,345.2424664,193.1950664
OxTG(20:3(OHOH)_22:4(OHOHOH)_14:1)+NH4,1000.74485,893.6654504,591.4408604,567.4408304,667.4721204,303.2318664,345.2424664,191.1794664
OxTG(20:3(OHOH)_22:4(OHOHOH)_16:0)+NH4,1030.79175,923.7123504,621.4877604,597.4877304,667.4721204,303.2318664,345.2424664,221.2263664
OxTG(20:3(OHOH)_22:4(OHOHOH)_16:1)+NH4,1028.77615,921.6967504,619.4721604,595.4721304,667.4721204,303.2318664,345.2424664,219.2107664
OxTG(20:3(OHOH)_22:4(OHOHOH)_18:0)+NH4,1058.82305,951.7436504,649.5190604,625.5190304,667.4721204,303.2318664,345.2424664,249.2576664
OxTG(20:3(OHOH)_22:4(OHOHOH)_18:1)+NH4,1056.80745,949.7280504,647.5034604,623.5034304,667.4721204,303.2318664,345.2424664,247.2420664
OxTG(20:3(OHOH)_22:4(OHOHOH)_18:2)+NH4,1054.79175,947.7123504,645.4877604,621.4877304,667.4721204,303.2318664,345.2424664,245.2263664
OxTG(20:3(OHOH)_22:4(OHOHOH)_18:3)+NH4,1052.77615,945.6967504,643.4721604,619.4721304,667.4721204,303.2318664,345.2424664,243.2107664
OxTG(20:3(OHOH)_22:4(OHOHOH)_18:4)+NH4,1050.76045,943.6810504,641.4564604,617.4564304,667.4721204,303.2318664,345.2424664,241.1950664
OxTG(20:3(OHOH)_22:4(OHOHOH)_20:4)+NH4,1078.79175,971.7123504,669.4877604,645.4877304,667.4721204,303.2318664,345.2424664,269.2263664
OxTG(20:3(OHOH)_22:4(OHOHOH)_20:5)+NH4,1076.77615,969.6967504,667.4721604,643.4721304,667.4721204,303.2318664,345.2424664,267.2107664
OxTG(20:3(OHOH)_22:4(OHOHOH)_22:5)+NH4,1104.80745,997.7280504,695.5034604,671.5034304,667.4721204,303.2318664,345.2424664,295.2420664
OxTG(20:3(OHOH)_22:4(OHOHOH)_22:6)+NH4,1102.79175,995.7123504,693.4877604,669.4877304,667.4721204,303.2318664,345.2424664,293.2263664
OxTG(20:3(OHOH)_22:5(OHOHOH)_14:0)+NH4,1000.74485,893.6654504,591.4408604,569.4564304,665.4565204,303.2318664,343.2268664,193.1950664
OxTG(20:3(OHOH)_22:5(OHOHOH)_14:1)+NH4,998.7292504,891.6498504,589.4252604,567.4408304,665.4565204,303.2318664,343.2268664,191.1794664
